n,ID,D_ActivacionIAV_Mor,D_ActivacionICV_Mor,Opt_CalculoRagaliasIncrementales_Mor,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXFacilidadesIAV_Mor,Unc_MultCAPEXFacilidadesICV_Mor,Unc_MultCAPEXPerfo_UGE_Mor,Unc_MultOPEX_Mor,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
1085,1085.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,1.0,20.0,-2197.7468339198062,41.50495899604326,3171.350547805436,1005.6107053696289,10.0
1086,1086.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.8,0.8,1.0,30.0,-1299.5883911308797,62.443653980531586,2508.7264877449184,659.085030865959,2.0
1087,1087.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.8,1.0,0.9,35.0,-1463.2271266396158,90.2139868922699,3335.6108732233724,1536.9281626984762,4.0
1088,1088.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.8,0.7,35.0,-1734.4793177415884,41.50495899604326,3081.9194276844005,780.1655025154172,8.0
1089,1089.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.9,1.0,0.7,25.0,-2009.2454636659768,41.50495899604326,3481.4599260231175,475.21346748870957,4.0
1090,1090.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.9,0.8,1.0,60.0,-811.7925179972995,130.58794234320223,3092.3202532838905,3639.1268213130256,6.0
1091,1091.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,0.7,60.0,-829.6752779196886,130.58794234320223,3391.9275405446633,4034.41528742451,8.0
1092,1092.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,0.9,1.0,25.0,-1974.1684896503762,41.50495899604326,3339.116434945173,548.1826528295676,4.0
1093,1093.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.7,0.7,40.0,-1532.0837938230002,65.38964683097035,3317.199600605181,1394.1487025616968,8.0
1094,1094.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.9,0.9,0.8,50.0,-1081.993832602365,70.24022911054423,2782.98353328389,1901.251624052216,10.0
1095,1095.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.7,0.8,1.0,30.0,-1316.6164588367158,41.50495899604326,2344.5674276844,700.6586703429214,6.0
1096,1096.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,1.0,20.0,-2180.6975387988223,41.50495899604326,3410.237547805436,700.6586703429214,6.0
1097,1097.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,1.0,0.9,0.8,30.0,-1735.9191583865313,63.93268598001005,3423.5841388228623,862.1695175283464,4.0
1098,1098.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.8,45.0,-1391.3014056733286,127.66028995263277,3649.1245478054366,2507.8113611130116,4.0
1099,1099.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9,1.0,0.8,60.0,-1434.9294965860822,75.70171885222204,3536.3899478054363,2131.31699835567,10.0
1100,1100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,0.9,20.0,-2156.1372564426474,41.50495899604326,3357.4264422059455,676.3356085626353,6.0
