n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
1738,1738.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.9,55.0,-86.48728143497057,27.72189704836151,386.2371720576492,230.85466755102738,2.0
1739,1739.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.8,0.8,0.9,40.0,-65.25631701572381,27.72189704836151,187.04000000000002,520.7497786621386,8.0
1740,1740.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.8,0.7,0.9,20.0,-182.52952387284986,9.474969989715385,187.04000000000002,196.32940554001684,10.0
1741,1741.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.7,1.0,35.0,-166.25382088186282,27.72189704836151,352.3622449337272,439.0317376081374,6.0
1742,1742.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,-225.37919319748232,17.687577896805074,403.1746356196103,359.81737930338636,10.0
1743,1743.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.7,0.7,1.0,45.0,-29.870192807640365,27.72189704836151,163.65999999999997,632.2951450155447,10.0
1744,1744.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,0.8,0.7,0.9,45.0,-3.171210781854178,27.72189704836151,187.04000000000002,230.85466755102738,2.0
1745,1745.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.9,0.8,0.8,45.0,-31.20478048686189,27.72189704836151,210.42,215.94100490132476,2.0
1746,1746.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,0.8,0.8,45.0,-121.20133010729198,27.72189704836151,345.9197084956882,602.4678197161395,10.0
1747,1747.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.7,0.9,1.0,60.0,-71.809874711799,27.72189704836151,316.09717205764923,632.2951450155447,10.0
1748,1748.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.7,0.7,0.8,50.0,-88.13296938946824,27.72189704836151,282.2222449337272,602.4678197161395,10.0
1749,1749.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,0.7,0.9,45.0,-115.8984883768207,27.72189704836151,352.3622449337272,424.1180749584348,6.0
1750,1750.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,0.8,0.8,50.0,-57.02689825645489,27.72189704836151,233.79999999999998,409.20441230873206,6.0
1751,1751.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,0.8,0.8,25.0,-184.23344723240507,15.361429288322535,299.1597084956882,245.057552438091,8.0
1752,1752.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.7,0.9,0.9,20.0,-115.18087114289546,12.814423153820185,163.65999999999997,172.36148384052012,6.0
1753,1753.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.9,0.9,1.0,50.0,-9.553181245365852,27.72189704836151,210.42,342.40003390443377,4.0
1754,1754.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.8,0.9,20.0,-271.3805584678986,9.474969989715385,369.2997084956882,196.32940554001684,10.0
1755,1755.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.8,0.7,0.9,50.0,5.73270220092262,27.72189704836151,187.04000000000002,327.48637125473107,4.0
1756,1756.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.9,1.0,0.9,25.0,-229.5461824793996,16.031203022290494,379.7946356196103,215.6997187197671,6.0
1757,1757.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8,0.8,0.9,35.0,-81.17400531047242,27.72189704836151,187.04000000000002,424.1180749584348,6.0
1758,1758.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.9,1.0,0.7,30.0,-99.35440426656609,27.72189704836151,210.42,394.2907496590295,6.0
1759,1759.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.8,0.9,1.0,60.0,1.9422941053325524,27.72189704836151,187.04000000000002,439.0317376081374,6.0
1760,1760.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.7,1.0,0.7,60.0,-9.86097117339778,27.72189704836151,163.65999999999997,587.554157066437,10.0
1761,1761.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,0.9,0.8,1.0,55.0,-29.961296108019773,27.72189704836151,210.42,439.0317376081374,6.0
1762,1762.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,1.0,60.0,-47.03990495473677,27.72189704836151,362.8571720576492,342.40003390443377,4.0
1763,1763.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.7,1.0,60.0,-23.795937397875317,27.72189704836151,233.79999999999998,439.0317376081374,6.0
1764,1764.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.7,1.0,1.0,40.0,-83.18926664009733,17.687577896805074,163.65999999999997,359.81737930338636,10.0
1765,1765.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,1.0,35.0,-133.5115316280702,27.72189704836151,282.2222449337272,342.40003390443377,4.0
1766,1766.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.7,1.0,1.0,40.0,-54.737843517588566,27.72189704836151,163.65999999999997,535.6634413118411,8.0
1767,1767.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.8,0.9,0.8,45.0,-83.7419698032116,27.72189704836151,339.4771720576493,409.20441230873206,6.0
1768,1768.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.8,0.7,1.0,50.0,-69.88530375651072,27.72189704836151,187.04000000000002,632.2951450155447,10.0
1769,1769.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.8,55.0,-54.006661277795565,27.72189704836151,233.79999999999998,505.83611601243587,8.0
1770,1770.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,35.0,-147.1949124846758,27.72189704836151,369.2997084956882,245.76833020073002,2.0
1771,1771.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.9,1.0,0.9,20.0,-255.80999292403254,9.474969989715385,379.7946356196103,104.3631833177946,4.0
1772,1772.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.7,0.9,1.0,45.0,-88.37665882319645,27.72189704836151,316.09717205764923,245.76833020073002,2.0
1773,1773.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,0.7,45.0,-150.21543814063773,27.72189704836151,379.7946356196103,394.2907496590295,6.0
1774,1774.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,55.0,-68.78546254117626,27.72189704836151,362.8571720576492,342.40003390443377,4.0
1775,1775.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.9,45.0,-167.99678677370702,21.456826642077935,322.5397084956883,447.19771276715494,10.0
1776,1776.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,55.0,-3.69839855388769,27.72189704836151,233.79999999999998,342.40003390443377,4.0
1777,1777.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.7,0.8,30.0,-168.27497358182168,27.72189704836151,352.3622449337272,409.20441230873206,6.0
1778,1778.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.9,0.7,1.0,25.0,-183.47758344577866,22.60063124035451,328.9822449337272,265.25151967936637,4.0
1779,1779.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,0.7,1.0,1.0,55.0,-83.51367141349193,27.72189704836151,333.0346356196103,535.6634413118411,8.0
1780,1780.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.9,0.9,0.9,30.0,-67.30442018901397,27.72189704836151,210.42,230.85466755102738,2.0
1781,1781.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.8,1.0,1.0,50.0,-67.42900889941582,27.72189704836151,356.4146356196104,245.76833020073002,2.0
1782,1782.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.8,0.8,0.7,50.0,-5.314228907426272,27.72189704836151,187.04000000000002,394.2907496590295,6.0
1783,1783.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.7,0.9,0.8,45.0,-21.429795268497873,27.72189704836151,163.65999999999997,312.5727086050285,4.0
1784,1784.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.9,60.0,31.39093981068917,27.72189704836151,233.79999999999998,424.1180749584348,6.0
1785,1785.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,0.8,45.0,-51.86820874516164,27.72189704836151,339.4771720576493,215.94100490132476,2.0
1786,1786.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.7,25.0,-270.9293056111299,9.474969989715385,369.2997084956882,186.7622125393546,10.0
1787,1787.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.8,0.7,0.9,30.0,-121.50521829496051,14.659789408162876,187.04000000000002,196.25023987194444,6.0
1788,1788.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.8,0.7,25.0,-184.92916702692494,14.659789408162876,299.1597084956882,137.89912483867283,4.0
1789,1789.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.9,0.7,60.0,-110.5711528267152,27.72189704836151,386.2371720576492,490.9224533627333,8.0
1790,1790.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.7,40.0,-45.78040824473334,27.72189704836151,233.79999999999998,201.02734225162212,2.0
1791,1791.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.8,0.8,0.7,30.0,-119.53827157835238,27.72189704836151,322.5397084956883,201.02734225162212,2.0
1792,1792.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.9,45.0,-44.82015016992797,27.72189704836151,233.79999999999998,327.48637125473107,4.0
1793,1793.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.7,0.7,0.9,55.0,-95.61091396310171,27.72189704836151,282.2222449337272,617.3814823658423,10.0
1794,1794.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.9,0.8,0.7,50.0,13.553407417906445,27.72189704836151,210.42,201.02734225162212,2.0
1795,1795.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,0.8,1.0,0.8,55.0,11.242983430648964,27.72189704836151,187.04000000000002,409.20441230873206,6.0
1796,1796.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.7,0.8,0.7,50.0,-8.418610398945239,27.72189704836151,163.65999999999997,490.9224533627333,8.0
1797,1797.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0.8,0.7,50.0,-91.94845034277287,27.72189704836151,369.2997084956882,201.02734225162212,2.0
1798,1798.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,-169.89964891222465,11.857398379986785,233.79999999999998,239.49860723141708,10.0
1799,1799.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.9,0.7,0.7,30.0,-168.40135773717714,27.72189704836151,328.9822449337272,394.2907496590295,6.0
1800,1800.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,1.0,0.7,35.0,-115.82306376425102,27.72189704836151,333.0346356196103,201.02734225162212,2.0
1801,1801.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.9,1.0,0.8,40.0,-26.769567523940044,27.72189704836151,210.42,215.94100490132476,2.0
1802,1802.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.8,0.9,25.0,-167.62135283406,12.217081927992684,233.79999999999998,239.7603334755072,10.0
1803,1803.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.8,0.8,45.0,-73.1275348260284,27.72189704836151,299.1597084956882,312.5727086050285,4.0
1804,1804.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.8,0.7,0.9,45.0,-35.092035706308096,27.72189704836151,187.04000000000002,424.1180749584348,6.0
1805,1805.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,0.7,0.8,30.0,-103.96315748042605,27.72189704836151,282.2222449337272,312.5727086050285,4.0
1806,1806.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.8,0.9,0.9,55.0,-7.141972705488643,27.72189704836151,187.04000000000002,520.7497786621386,8.0
1807,1807.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,60.0,-94.52299302141375,27.72189704836151,403.1746356196103,342.40003390443377,4.0
1808,1808.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.9,0.8,0.7,45.0,-43.05643106504139,27.72189704836151,210.42,394.2907496590295,6.0
1809,1809.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.8,0.9,1.0,55.0,-55.671497691056025,27.72189704836151,339.4771720576493,342.40003390443377,4.0
1810,1810.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.7,0.8,55.0,-98.68602279495583,27.72189704836151,352.3622449337272,409.20441230873206,6.0
1811,1811.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.9,0.8,0.9,35.0,-82.43673084456165,27.72189704836151,210.42,520.7497786621386,8.0
1812,1812.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.7,0.8,35.0,-152.962042242863,27.72189704836151,352.3622449337272,312.5727086050285,4.0
1813,1813.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.9,0.7,1.0,45.0,-123.04079836706867,27.72189704836151,328.9822449337272,535.6634413118411,8.0
1814,1814.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.8,0.7,1.0,50.0,-92.61202059237361,27.72189704836151,305.6022449337272,535.6634413118411,8.0
1815,1815.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,0.9,35.0,-112.26035116095645,27.72189704836151,316.09717205764923,230.85466755102738,2.0
1816,1816.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.7,0.7,0.7,35.0,-57.46621285109367,27.72189704836151,163.65999999999997,297.65904595532584,4.0
1817,1817.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.8,0.7,0.8,25.0,-199.87687006256593,13.161553926660085,305.6022449337272,210.09527302506007,8.0
1818,1818.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9,0.7,0.9,60.0,17.459823534047658,27.72189704836151,210.42,424.1180749584348,6.0
1819,1819.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.9,1.0,0.7,30.0,-217.96251732801912,17.852464124419896,379.7946356196103,227.14409675491402,6.0
1820,1820.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.9,0.7,30.0,-102.12868217179185,27.72189704836151,233.79999999999998,201.02734225162212,2.0
1821,1821.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.7,0.9,0.8,50.0,-51.19609833999956,27.72189704836151,163.65999999999997,602.4678197161395,10.0
1822,1822.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,0.8,0.9,45.0,-49.933041735692605,27.72189704836151,233.79999999999998,520.7497786621386,8.0
1823,1823.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.7,45.0,-83.30957863937977,27.72189704836151,233.79999999999998,587.554157066437,10.0
1824,1824.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,0.7,0.7,40.0,-98.72707446944241,27.72189704836151,328.9822449337272,394.2907496590295,6.0
1825,1825.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.7,0.8,0.9,40.0,-86.56623426344805,27.72189704836151,299.1597084956882,424.1180749584348,6.0
1826,1826.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.9,0.9,0.9,30.0,-84.64960389793008,27.72189704836151,210.42,327.48637125473107,4.0
1827,1827.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.8,1.0,0.8,25.0,-138.4084234598729,9.474969989715385,187.04000000000002,130.2349942248709,6.0
1828,1828.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.9,0.9,45.0,-46.50956333553782,27.72189704836151,233.79999999999998,230.85466755102738,2.0
1829,1829.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.8,0.7,0.8,20.0,-142.29479314715,9.474969989715385,187.04000000000002,160.89040163227833,8.0
1830,1830.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.7,0.9,1.0,40.0,-115.19380530737826,27.72189704836151,316.09717205764923,535.6634413118411,8.0
1831,1831.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.9,30.0,-182.29586006853756,18.872477091284246,322.5397084956883,203.00910658308544,4.0
1832,1832.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,55.0,-92.91925869439424,27.72189704836151,403.1746356196103,520.7497786621386,8.0
1833,1833.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.8,0.7,0.8,25.0,-201.34648905605286,11.971556650814785,305.6022449337272,156.52961572781243,6.0
1834,1834.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.9,60.0,20.43436901812189,27.72189704836151,233.79999999999998,327.48637125473107,4.0
1835,1835.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.8,40.0,-172.68729052769433,27.72189704836151,403.1746356196103,312.5727086050285,4.0
1836,1836.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.7,0.7,0.7,50.0,-15.922899994521414,27.72189704836151,163.65999999999997,394.2907496590295,6.0
1837,1837.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.7,55.0,-44.06207411037591,27.72189704836151,233.79999999999998,587.554157066437,10.0
1838,1838.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,0.9,60.0,-18.91682676088811,27.72189704836151,316.09717205764923,327.48637125473107,4.0
1839,1839.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.7,1.0,1.0,30.0,-138.68412321586862,27.72189704836151,333.0346356196103,342.40003390443377,4.0
1840,1840.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.9,0.8,55.0,-3.7918621703738715,27.72189704836151,233.79999999999998,505.83611601243587,8.0
1841,1841.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.7,0.7,60.0,-24.346006273905022,27.72189704836151,352.3622449337272,394.2907496590295,6.0
1842,1842.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,0.8,0.7,0.8,20.0,-187.12343818274297,15.753445882480376,305.6022449337272,156.3088407898889,4.0
1843,1843.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.8,0.9,1.0,55.0,-71.64395656950765,27.72189704836151,339.4771720576493,439.0317376081374,6.0
1844,1844.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,40.0,-149.49448391541569,27.72189704836151,403.1746356196103,297.65904595532584,4.0
1845,1845.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.8,0.9,0.9,20.0,-209.6284421468666,14.659789408162876,339.4771720576493,152.03038802009257,4.0
1846,1846.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.7,0.9,0.8,45.0,-60.02920476718962,27.72189704836151,316.09717205764923,215.94100490132476,2.0
1847,1847.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.7,0.7,0.9,60.0,1.2838306691645816,27.72189704836151,163.65999999999997,520.7497786621386,8.0
1848,1848.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.7,0.8,0.9,55.0,-36.96375713158167,27.72189704836151,299.1597084956882,520.7497786621386,8.0
1849,1849.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.7,1.0,0.8,50.0,21.006840889551007,27.72189704836151,163.65999999999997,312.5727086050285,4.0
1850,1850.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,1.0,0.9,35.0,-117.26378121189062,17.523667017388235,210.42,293.1371604171803,8.0
1851,1851.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.9,0.9,0.9,60.0,-16.97188522890874,27.72189704836151,210.42,617.3814823658423,10.0
1852,1852.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,0.9,0.7,25.0,-157.23683341160586,13.605312860237184,233.79999999999998,210.19846806646032,8.0
1853,1853.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.9,1.0,1.0,35.0,-93.49885922370525,27.72189704836151,210.42,342.40003390443377,4.0
1854,1854.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.7,0.9,0.7,25.0,-121.88362908537738,9.474969989715385,163.65999999999997,125.45139772453982,6.0
1855,1855.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,0.8,0.9,50.0,-10.138687410474164,27.72189704836151,210.42,327.48637125473107,4.0
1856,1856.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.7,0.8,0.9,20.0,-207.04801086618326,9.474969989715385,299.1597084956882,104.3631833177946,4.0
1857,1857.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.7,35.0,-143.06510267180062,27.72189704836151,403.1746356196103,201.02734225162212,2.0
1858,1858.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.7,0.8,1.0,35.0,-87.165506482586,18.089135468809246,163.65999999999997,257.60638231151086,6.0
1859,1859.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,0.9,1.0,0.9,50.0,-14.65461867372174,27.72189704836151,210.42,230.85466755102738,2.0
1860,1860.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.8,0.7,0.9,60.0,59.42472744706175,27.72189704836151,187.04000000000002,230.85466755102738,2.0
1861,1861.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.9,0.7,0.8,20.0,-155.16383412464424,9.474969989715385,210.42,99.57958681746348,4.0
1862,1862.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.9,0.8,0.7,25.0,-131.53455741169637,15.841425294254615,210.42,245.61577366384572,8.0
1863,1863.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.9,0.8,0.9,25.0,-219.30504060881816,13.045544619169585,345.9197084956882,135.70982363788303,4.0
1864,1864.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,0.9,0.9,35.0,-77.21557397390056,27.72189704836151,233.79999999999998,327.48637125473107,4.0
1865,1865.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.7,0.8,0.8,45.0,-24.913145154028737,27.72189704836151,163.65999999999997,602.4678197161395,10.0
1866,1866.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,1.0,1.0,25.0,-178.20459066790298,9.474969989715385,210.42,201.11300204034788,10.0
1867,1867.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.7,1.0,0.9,40.0,-79.14193559700234,21.302577891212405,163.65999999999997,374.02534682182903,8.0
1868,1868.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.7,0.7,30.0,-167.8857354264059,11.971556650814785,233.79999999999998,223.98130265072476,10.0
1869,1869.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.8,0.7,1.0,40.0,-42.25068598475794,27.72189704836151,187.04000000000002,245.76833020073002,2.0
1870,1870.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.8,0.9,0.9,45.0,2.6155591109346092,27.72189704836151,187.04000000000002,230.85466755102738,2.0
1871,1871.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.9,0.7,0.9,55.0,38.35155728269577,27.72189704836151,210.42,327.48637125473107,4.0
1872,1872.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.8,0.9,1.0,55.0,48.77529760450785,27.72189704836151,187.04000000000002,342.40003390443377,4.0
1873,1873.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.8,0.9,0.9,25.0,-185.05442438197346,26.17190091404168,339.4771720576493,304.2882965847778,4.0
1874,1874.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.9,1.0,0.7,55.0,-69.88381053485189,27.72189704836151,379.7946356196103,297.65904595532584,4.0
1875,1875.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,20.0,-269.4825437050223,9.474969989715385,362.8571720576492,165.6739981326094,8.0
1876,1876.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.7,0.9,0.9,45.0,-62.46403875001789,27.72189704836151,316.09717205764923,230.85466755102738,2.0
1877,1877.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.9,1.0,0.9,20.0,-105.07575674601648,27.72189704836151,210.42,230.85466755102738,2.0
1878,1878.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.8,0.7,1.0,50.0,-49.455349555023766,27.72189704836151,305.6022449337272,439.0317376081374,6.0
1879,1879.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9,0.8,20.0,-206.50910141454406,9.474969989715385,233.79999999999998,191.54580903968574,10.0
