n,ID,D_ActivacionIncrem_Nar,D_ActivacionIncrem_Unr,Opt_CalculoRagaliasIncrementales_Nar,Opt_CalculoRagaliasIncrementales_Unr,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXPerfo_UGEUnr,Unc_MultOPEX_UGEUnr,Unc_MultCAPEXFacilidades_Nar,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,40.0,-242.36489390881923,5.122807641358256,393.47183773106,108.2661743933063,8.0
1,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,30.0,-273.89359997949816,0.48617512011684705,431.54654716382487,7.804374629174985,4.0
2,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,50.0,-160.88406454208666,11.963835853492505,401.2314830146775,166.60370024674722,2.0
3,3.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.9,0.9,0.7,40.0,-153.04915833990282,11.963835853492505,281.81548301467745,166.60370024674722,2.0
4,4.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.8,1.0,0.9,30.0,-192.28901444549177,1.7069018034739536,303.3841924474425,27.192879028300105,4.0
5,5.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.9,0.8,0.7,50.0,-170.16106137788688,7.1365684888814735,281.81548301467745,167.12483391969891,10.0
6,6.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,40.0,-151.96630265489156,11.963835853492505,320.84048301467743,172.90648106052936,4.0
7,7.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.7,0.7,1.0,40.0,-205.87725662770805,9.84818598880357,350.47838716382495,225.12842322083344,10.0
8,8.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.7,0.9,0.9,50.0,-139.12173384409107,11.963835853492505,331.44103244744247,166.60370024674722,2.0
9,9.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,60.0,-153.39030047762677,11.963835853492505,412.50919244744244,237.50050530448053,6.0
10,10.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.9,0.7,0.7,60.0,-100.2242094061443,11.963835853492505,374.43448301467754,208.35488358939602,6.0
11,11.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.9,1.0,0.8,40.0,-209.4905751659849,11.963835853492505,393.47183773106,181.17651110428952,2.0
12,12.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,50.0,-195.34834501329834,11.963835853492505,458.3435471638249,166.60370024674722,2.0
13,13.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,0.7,0.7,30.0,-204.58366876565003,0.6613143364341597,320.84048301467743,14.783430903710192,10.0
14,14.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.8,1.0,0.8,30.0,-214.4824239762411,0.48617512011684705,335.27579773106,6.910893185902965,2.0
15,15.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,0.8,1.0,60.0,-132.5683561761538,11.963835853492505,404.74954716382496,258.376096975805,8.0
16,16.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.8,0.9,1.0,60.0,-149.26364700839284,11.963835853492505,373.35050716382494,202.05210277561395,4.0
17,17.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.9,0.7,1.0,60.0,-102.26084515202486,11.963835853492505,396.22262716382494,172.90648106052936,4.0
18,18.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.8,0.8,0.7,30.0,-202.78432032859777,0.48617512011684705,316.23844301467744,8.697856072447003,6.0
19,19.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.7,0.7,30.0,-210.85130972660062,11.963835853492505,374.43448301467754,137.45807853166266,2.0
20,20.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.7,1.0,0.9,60.0,-55.64725340803564,11.963835853492505,286.8781924474425,216.6249136331562,4.0
21,21.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.7,0.9,0.7,60.0,-24.875332704041945,11.963835853492505,248.80348301467743,166.60370024674722,2.0
22,22.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.9,0.8,0.9,50.0,-118.22311414964096,11.963835853492505,319.8901924474425,258.376096975805,8.0
23,23.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.9,0.9,0.8,50.0,-179.61935585460228,11.963835853492505,358.14791773106,237.50050530448053,6.0
24,24.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.9,0.7,0.9,50.0,-188.09652998239585,9.356318117957072,319.8901924474425,212.92743921315963,10.0
25,25.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.8,1.0,0.9,60.0,-145.89222945302066,11.963835853492505,354.3131524474424,322.9701212197562,10.0
26,26.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.8,0.8,0.7,40.0,-214.74734725438637,5.122807641358256,347.63748301467746,87.80399428975662,6.0
27,27.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,0.9,0.8,50.0,-144.58902828557325,11.963835853492505,339.87783773105997,166.60370024674722,2.0
28,28.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.9,0.8,0.7,40.0,-166.3662264442776,11.963835853492505,374.43448301467754,187.4792919180716,4.0
29,29.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,30.0,-220.3128816806232,0.48617512011684705,339.11056301467744,12.125931252435848,10.0
30,30.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.8,0.7,0.9,40.0,-172.06752456252374,11.963835853492505,354.3131524474424,172.90648106052936,4.0
31,31.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.8,0.7,40.0,-191.8262228330874,0.48617512011684705,298.3214830146775,10.138374946867291,8.0
32,32.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,1.0,1.0,50.0,-161.6032059292143,11.963835853492505,396.22262716382494,181.17651110428952,2.0
33,33.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.8,30.0,-205.71573936492987,0.48617512011684705,317.35883773106,12.672968683584113,10.0
34,34.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.8,0.9,50.0,-174.7127987454837,11.963835853492505,412.50919244744244,187.4792919180716,4.0
35,35.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.8,0.8,0.8,60.0,-93.86543855500733,11.963835853492505,284.34683773106,293.8244995046717,10.0
36,36.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.7,0.8,40.0,-137.54763647444108,11.963835853492505,317.35883773106,137.45807853166266,2.0
37,37.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.8,1.0,0.7,30.0,-173.02839235637887,0.48617512011684705,265.3094830146775,11.232449809163828,8.0
38,38.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.9,1.0,1.0,40.0,-200.97975470522488,7.73385501546214,338.92754716382495,175.98666456726872,8.0
39,39.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,0.8,0.7,30.0,-183.5751704442222,10.772528973087788,320.84048301467743,133.44675245649842,2.0
40,40.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.7,0.9,0.7,60.0,-56.30840435688425,11.963835853492505,293.36632301467745,202.05210277561395,4.0
41,41.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,30.0,-242.39461977603423,0.48617512011684705,377.18527244744246,10.68541237801556,8.0
42,42.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.8,0.7,0.9,30.0,-226.3152889892908,0.48617512011684705,354.3131524474424,9.591337515719024,8.0
43,43.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.8,0.9,0.7,60.0,-86.93461159906715,11.963835853492505,265.3094830146775,308.39731036221394,10.0
44,44.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.7,1.0,0.9,30.0,-231.1037045643975,0.48617512011684705,358.91519244744245,12.672968683584113,10.0
45,45.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.9,0.8,0.8,40.0,-144.14210055908075,11.963835853492505,358.14791773106,152.03088938920493,2.0
46,46.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.7,0.7,0.7,40.0,-72.50218752558632,11.963835853492505,248.80348301467743,137.45807853166266,2.0
47,47.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,50.0,-176.25668602568166,11.963835853492505,401.2314830146775,279.25168864712936,10.0
48,48.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,0.7,0.7,40.0,-152.62858742391964,11.963835853492505,320.84048301467743,243.80328611826266,8.0
49,49.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.9,0.8,30.0,-244.56182451272753,0.48617512011684705,381.02003773106003,12.125931252435848,10.0
50,50.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.8,0.9,1.0,60.0,-152.8230564089609,11.963835853492505,373.35050716382494,308.39731036221394,10.0
51,51.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.9,1.0,60.0,-122.0840124366744,11.963835853492505,419.09474716382493,202.05210277561395,4.0
52,52.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.7,1.0,0.9,60.0,-168.8331795408928,11.963835853492505,331.44103244744247,287.52171869088954,8.0
53,53.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.8,0.9,40.0,-215.69685869929185,0.48617512011684705,336.39619244744244,11.57889382128758,10.0
54,54.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,0.7,0.9,50.0,-175.377644733491,11.963835853492505,385.7121924474424,172.90648106052936,4.0
55,55.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,40.0,-194.32402136089212,11.963835853492505,393.47183773106,237.50050530448053,6.0
56,56.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,0.9,0.8,50.0,-196.82895409550872,11.963835853492505,366.67483773106,272.9489078333472,8.0
57,57.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.7,0.9,40.0,-237.0250727005571,11.963835853492505,439.3061924474424,279.25168864712936,10.0
58,58.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,0.7,0.8,40.0,-140.29181113082933,11.963835853492505,339.87783773105997,172.90648106052936,4.0
59,59.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,0.7,0.9,60.0,-91.6626278864527,11.963835853492505,358.91519244744245,208.35488358939602,6.0
60,60.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.8,1.0,0.9,60.0,-154.2452549441998,11.963835853492505,354.3131524474424,252.07331616202285,6.0
61,61.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,0.7,0.8,30.0,-213.47970308640868,8.841748728381628,358.14791773106,121.71259174495806,4.0
62,62.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.7,1.0,0.9,30.0,-210.7159764637533,0.6613143364341597,331.44103244744247,14.960915935860484,8.0
63,63.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.7,0.9,0.9,50.0,-125.6381610658203,11.963835853492505,286.8781924474425,272.9489078333472,8.0
64,64.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,30.0,-255.2636702357119,10.772528973087788,439.3061924474424,133.44675245649842,2.0
65,65.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.8,0.8,60.0,-129.62557882761612,11.963835853492505,381.02003773106003,222.9276944469383,6.0
66,66.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.7,0.8,0.9,60.0,-152.8491646203572,11.963835853492505,358.91519244744245,187.4792919180716,4.0
67,67.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.7,1.0,1.0,60.0,-164.73756412669695,11.963835853492505,305.91554716382495,322.9701212197562,10.0
68,68.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.7,0.9,0.8,50.0,-153.55864626351038,11.963835853492505,312.40367773106,308.39731036221394,10.0
69,69.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.9,0.7,0.9,40.0,-174.89779729851526,11.963835853492505,377.18527244744246,208.35488358939602,6.0
70,70.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.7,0.9,0.7,30.0,-192.15203596320225,0.48617512011684705,293.36632301467745,12.125931252435848,10.0
71,71.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.8,40.0,-128.056851063366,11.963835853492505,317.35883773106,181.17651110428952,2.0
72,72.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,0.8,1.0,50.0,-130.03306495203304,11.963835853492505,377.95254716382493,187.4792919180716,4.0
73,73.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.7,30.0,-193.3331969891293,0.48617512011684705,298.3214830146775,11.232449809163828,8.0
74,74.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.9,0.9,0.8,50.0,-122.81960229122384,11.963835853492505,358.14791773106,202.05210277561395,4.0
75,75.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,0.8,40.0,-228.85376609364482,0.48617512011684705,358.14791773106,10.68541237801556,8.0
76,76.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.9,0.7,1.0,40.0,-232.01054505626684,11.963835853492505,431.54654716382487,279.25168864712936,10.0
77,77.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.7,0.9,0.9,60.0,-83.42888615489487,11.963835853492505,331.44103244744247,166.60370024674722,2.0
78,78.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.7,1.0,0.7,60.0,-28.08740282024151,11.963835853492505,248.80348301467743,181.17651110428952,2.0
79,79.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.8,0.8,0.9,50.0,-157.80150817680632,11.963835853492505,303.3841924474425,222.9276944469383,6.0
80,80.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,60.0,-172.26648203379747,11.963835853492505,458.3435471638249,208.35488358939602,6.0
81,81.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.9,0.8,30.0,-236.73294514146926,4.362467679326348,381.02003773106003,65.80439799658289,4.0
82,82.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.7,0.9,1.0,50.0,-191.19060968164547,11.963835853492505,350.47838716382495,237.50050530448053,6.0
83,83.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.7,1.0,0.7,30.0,-189.38323188091022,0.48617512011684705,293.36632301467745,9.79193093474354,6.0
84,84.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.7,0.9,0.9,40.0,-208.23834431708494,3.1904476293147943,331.44103244744247,57.09493787135106,6.0
85,85.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,60.0,-146.15522705376492,11.963835853492505,401.2314830146775,137.45807853166266,2.0
86,86.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,40.0,-233.59614776291883,0.48617512011684705,366.67483773106,9.79193093474354,6.0
87,87.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.7,0.8,0.9,50.0,-90.82007394233995,11.963835853492505,331.44103244744247,152.03088938920493,2.0
88,88.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,60.0,-192.53194241672375,11.963835853492505,458.3435471638249,172.90648106052936,4.0
89,89.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.7,0.7,0.9,60.0,-131.33651015400744,11.963835853492505,331.44103244744247,172.90648106052936,4.0
90,90.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.9,0.9,0.7,50.0,-214.13437144075036,10.772528973087788,374.43448301467754,273.8121884267909,10.0
91,91.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,1.0,0.9,50.0,-189.04944433688206,11.963835853492505,385.7121924474424,216.6249136331562,4.0
92,92.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,60.0,-159.429913680813,11.963835853492505,361.98268301467743,252.07331616202285,6.0
93,93.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,40.0,-266.48583294511127,0.48617512011684705,420.26883773106,11.57889382128758,10.0
94,94.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,40.0,-217.06226497401502,11.963835853492505,412.50919244744244,202.05210277561395,4.0
95,95.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,0.7,0.8,40.0,-180.61930204901773,11.963835853492505,366.67483773106,243.80328611826266,8.0
96,96.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.7,0.8,1.0,50.0,-211.8166810126949,7.1365684888814735,350.47838716382495,167.12483391969891,10.0
97,97.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.8,1.0,40.0,-252.64132796985456,7.73385501546214,419.09474716382493,159.12143243120673,8.0
98,98.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.8,0.8,1.0,50.0,-115.24566498711036,11.963835853492505,373.35050716382494,152.03088938920493,2.0
99,99.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.9,0.9,0.9,40.0,-176.02534532071058,11.963835853492505,319.8901924474425,166.60370024674722,2.0
100,100.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,40.0,-290.1323586930003,0.48617512011684705,458.3435471638249,10.68541237801556,8.0
101,101.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,0.7,1.0,30.0,-241.66724950831048,0.48617512011684705,377.95254716382493,11.03185639013931,10.0
102,102.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.8,0.9,30.0,-251.7506098571145,6.505456290033537,412.50919244744244,93.74228938178062,4.0
103,103.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.8,0.7,30.0,-238.6645276711618,0.48617512011684705,374.43448301467754,8.697856072447003,6.0
104,104.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,60.0,-185.5411686608455,11.963835853492505,419.09474716382493,322.9701212197562,10.0
105,105.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.8,0.8,0.9,60.0,-125.61899242833746,11.963835853492505,303.3841924474425,258.376096975805,8.0
106,106.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.9,0.8,0.8,30.0,-146.5821153721311,11.963835853492505,300.85283773106005,152.03088938920493,2.0
107,107.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,0.9,60.0,-113.06280955943835,11.963835853492505,385.7121924474424,166.60370024674722,2.0
108,108.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.8,0.9,1.0,50.0,-150.02199841817966,11.963835853492505,322.421547163825,166.60370024674722,2.0
109,109.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,1.0,1.0,40.0,-165.027362823281,11.963835853492505,377.95254716382493,181.17651110428952,2.0
110,110.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.8,0.8,40.0,-229.6651409890468,7.73385501546214,381.02003773106003,159.12143243120673,8.0
111,111.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.8,0.7,60.0,-198.61552458417918,11.963835853492505,374.43448301467754,293.8244995046717,10.0
112,112.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.9,0.8,1.0,50.0,-117.79877274829775,11.963835853492505,338.92754716382495,222.9276944469383,6.0
113,113.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.8,0.9,0.8,60.0,-111.61920825255939,11.963835853492505,284.34683773106,202.05210277561395,4.0
114,114.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,40.0,-266.6013900323072,0.48617512011684705,420.26883773106,9.79193093474354,6.0
115,115.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,0.8,0.7,60.0,-134.86004497202723,11.963835853492505,298.3214830146775,293.8244995046717,10.0
116,116.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.9,1.0,0.7,40.0,-217.37466824718268,0.48617512011684705,339.11056301467744,12.672968683584113,10.0
117,117.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.7,1.0,40.0,-235.54133355384278,11.963835853492505,419.09474716382493,243.80328611826266,8.0
118,118.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.8,0.7,1.0,40.0,-224.89419529796558,7.73385501546214,373.35050716382494,127.773690391436,6.0
119,119.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,40.0,-255.65639853366739,0.48617512011684705,400.05739244744245,12.672968683584113,10.0
120,120.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,0.9,0.9,40.0,-146.90011291105324,11.963835853492505,336.39619244744244,202.05210277561395,4.0
121,121.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,50.0,-219.21705225507634,7.73385501546214,366.67483773106,175.98666456726872,8.0
122,122.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,60.0,-115.57752688207748,11.963835853492505,381.02003773106003,252.07331616202285,6.0
123,123.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.7,0.9,0.7,40.0,-132.74435370715236,11.963835853492505,248.80348301467743,166.60370024674722,2.0
124,124.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.9,0.9,1.0,40.0,-208.51622226326484,5.122807641358256,338.92754716382495,123.44486370103448,10.0
125,125.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.7,0.7,1.0,50.0,-206.7759626363961,9.356318117957072,350.47838716382495,212.92743921315963,10.0
126,126.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.9,1.0,1.0,30.0,-260.7654635981315,7.1365684888814735,431.54654716382487,140.1835310252095,6.0
127,127.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,0.7,0.8,30.0,-188.89491384519602,8.841748728381628,317.35883773106,174.10813976499733,8.0
128,128.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,0.8,50.0,-172.3392383240071,11.963835853492505,393.47183773106,216.6249136331562,4.0
129,129.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.9,0.7,0.8,40.0,-174.01899107874038,11.963835853492505,358.14791773106,137.45807853166266,2.0
130,130.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.7,0.9,0.8,30.0,-168.11952876276024,3.546399030018186,267.84083773106,53.103930304259904,4.0
131,131.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,0.9,0.9,40.0,-220.84774512983464,5.122807641358256,358.91519244744245,108.2661743933063,8.0
132,132.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.7,0.8,0.9,50.0,-204.21179927362616,11.206913153645337,358.91519244744245,239.7231517588011,8.0
133,133.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,1.0,1.0,30.0,-238.39089328753036,7.1365684888814735,396.22262716382494,97.89275479480075,2.0
134,134.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.9,0.7,40.0,-176.17560853303667,8.71112295950499,298.3214830146775,139.1273333655144,4.0
135,135.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,0.7,1.0,30.0,-175.15343813485046,11.963835853492505,355.4335471638249,137.45807853166266,2.0
136,136.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,0.7,0.8,40.0,-186.63840307669966,11.963835853492505,339.87783773105997,208.35488358939602,6.0
137,137.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.8,0.9,1.0,60.0,-117.74803650274767,11.963835853492505,373.35050716382494,272.9489078333472,8.0
138,138.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.7,0.8,0.8,40.0,-124.22241572055432,11.963835853492505,267.84083773106,258.376096975805,8.0
139,139.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,0.8,0.8,30.0,-230.56685908011883,0.48617512011684705,358.14791773106,10.138374946867291,8.0
140,140.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.9,0.9,0.9,50.0,-134.03053080682366,11.963835853492505,319.8901924474425,237.50050530448053,6.0
141,141.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.9,0.8,1.0,50.0,-198.03827630094634,11.963835853492505,396.22262716382494,222.9276944469383,6.0
142,142.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,60.0,-195.42620106849955,11.963835853492505,420.26883773106,202.05210277561395,4.0
143,143.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.8,1.0,0.7,30.0,-158.42202561892617,7.1365684888814735,265.3094830146775,97.89275479480075,2.0
144,144.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.8,1.0,0.8,60.0,-102.97997162393473,11.963835853492505,284.34683773106,322.9701212197562,10.0
145,145.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.9,0.8,0.8,50.0,-132.64094721928342,11.963835853492505,300.85283773106005,152.03088938920493,2.0
146,146.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.8,0.9,1.0,50.0,-176.60268508495253,11.963835853492505,373.35050716382494,202.05210277561395,4.0
147,147.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.7,1.0,1.0,60.0,-82.36606092457583,11.963835853492505,305.91554716382495,287.52171869088954,8.0
148,148.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.7,0.9,0.7,60.0,-146.3426790657602,11.963835853492505,320.84048301467743,237.50050530448053,6.0
149,149.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,30.0,-257.41774600611933,6.505456290033537,420.26883773106,93.74228938178062,4.0
150,150.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.7,0.9,30.0,-217.40995168576586,0.48617512011684705,336.39619244744244,11.03185639013931,10.0
151,151.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.9,0.7,0.8,50.0,-101.51546935574525,11.963835853492505,300.85283773106005,172.90648106052936,4.0
152,152.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.7,0.7,0.8,40.0,-142.82773420055676,11.963835853492505,267.84083773106,243.80328611826266,8.0
153,153.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,1.0,0.9,50.0,-200.96187922862916,11.963835853492505,385.7121924474424,252.07331616202285,6.0
154,154.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,0.7,40.0,-223.55728483779706,0.48617512011684705,347.63748301467746,12.125931252435848,10.0
155,155.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.8,1.0,0.7,40.0,-147.93617508682325,10.320538107695763,265.3094830146775,150.68083028927893,2.0
156,156.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,50.0,-214.5886164100895,11.963835853492505,400.05739244744245,216.6249136331562,4.0
157,157.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.9,1.0,0.7,60.0,-101.92144542471023,11.963835853492505,339.11056301467744,287.52171869088954,8.0
