n,ID,D_ActivacionIAV_Mor,D_ActivacionICV_Mor,Opt_CalculoRagaliasIncrementales_Mor,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXFacilidadesIAV_Mor,Unc_MultCAPEXFacilidadesICV_Mor,Unc_MultCAPEXPerfo_UGE_Mor,Unc_MultOPEX_Mor,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,1.0,20.0,-1860.7365741406163,52.38197966632623,3391.9275405446633,521.8742824330508,2.0
1,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.8,0.9,50.0,-905.0611967016201,70.85427533892505,2326.257420423627,1667.5929991855721,8.0
2,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.9,1.0,35.0,-1588.2947385591872,52.38197966632623,2986.036980423627,1126.8207313890969,8.0
3,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.8,1.0,25.0,-1878.7723670381456,41.50495899604326,3110.630260544663,700.6586703429214,6.0
4,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,50.0,-1679.637830966153,68.90193226572049,3682.2390006051814,1645.1552771195327,8.0
5,5.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.8,1.0,50.0,-166.58201948282922,130.58794234320223,2326.257420423627,2073.835755517876,2.0
6,6.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.7,1.0,60.0,-397.9452558988103,130.58794234320223,2742.746360484145,2856.4812884154503,4.0
7,7.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.7,0.9,50.0,-237.3865384229685,130.58794234320223,2179.539420423627,1944.7167332558456,2.0
8,8.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.7,0.9,60.0,-107.22112352241075,130.58794234320223,2179.539420423627,3510.0077990509953,6.0
9,9.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.8,0.9,35.0,-1283.122696653577,41.50495899604326,2326.257420423627,981.2876435893429,10.0
10,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.9,60.0,-1603.9459674778582,75.70171885222204,3869.7015405446637,2185.0941846102487,10.0
11,11.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.8,1.0,40.0,-1608.693407174077,52.38197966632623,3063.6094204236274,1328.469547707779,10.0
12,12.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.9,35.0,-1994.6765933218376,52.38197966632623,3794.973600605181,1094.79818477766,8.0
13,13.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,45.0,-1919.2154424265775,52.38197966632623,3682.2390006051814,1296.4470010963419,10.0
14,14.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.9,0.9,45.0,-1240.432703505063,104.23114909645169,3314.3551005446634,2478.029060511834,6.0
15,15.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,0.9,30.0,-1769.0107286533073,41.50495899604326,3071.064480605181,981.2876435893429,10.0
16,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,50.0,-1854.930334502731,58.508503492874055,3794.973600605181,1497.7640769006005,10.0
17,17.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,30.0,-2242.02717375625,41.50495899604326,3682.2390006051814,981.2876435893429,10.0
18,18.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.7,1.0,60.0,-640.0313249976386,101.2290504822933,2507.857540544663,2988.7914934085843,8.0
19,19.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,0.9,0.9,40.0,-1695.2539755259263,63.93268598001005,3466.655480484145,1432.0305995300369,8.0
20,20.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,0.9,0.9,45.0,-627.596580281598,130.58794234320223,2637.1344804841456,1944.7167332558456,2.0
21,21.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.8,0.9,20.0,-2052.675367896242,41.50495899604326,3063.6094204236274,828.8116260759891,8.0
22,22.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.9,0.9,25.0,-1874.4827901301212,41.50495899604326,3150.196040484145,828.8116260759891,8.0
23,23.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,1.0,45.0,-1956.8970497285375,58.508503492874055,3869.7015405446637,1301.6371659668869,8.0
24,24.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,45.0,-1788.8606982704996,62.443653980531586,3630.8145405446635,1384.328548062069,8.0
25,25.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.7,0.9,50.0,-514.1167690620309,130.58794234320223,2742.746360484145,2727.3622661534205,4.0
26,26.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,55.0,-928.9183184202014,130.58794234320223,3478.514160605181,2856.4812884154503,4.0
27,27.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,1.0,1.0,30.0,-1763.2604402109687,41.50495899604326,2783.8524804841454,1005.6107053696289,10.0
28,28.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,1.0,0.9,50.0,-1503.7647064529333,84.26963300998734,3705.542480484145,2185.7683284579057,8.0
29,29.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.9,0.9,50.0,-1183.1193735687914,101.2290504822933,3150.196040484145,2369.8301773739436,6.0
30,30.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,0.9,45.0,-1224.127900253068,75.70171885222204,2906.9054205446632,1504.654381282633,6.0
31,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.0,40.0,-1431.4081132311062,130.58794234320223,3630.8145405446635,2073.835755517876,2.0
32,32.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.9,1.0,30.0,-1780.433817190045,70.85427533892505,3466.655480484145,793.0567408958491,2.0
33,33.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,1.0,55.0,-1548.3515961854087,75.11727595467387,3794.973600605181,2211.998454397595,10.0
34,34.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.9,0.9,60.0,-1099.5031360012986,106.29108532121222,3302.496420423627,3127.596730842898,8.0
35,35.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.7,1.0,20.0,-2162.1291366163387,41.50495899604326,3153.0405405446627,1005.6107053696289,10.0
36,36.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.8,0.9,30.0,-1208.4952195093451,52.38197966632623,2326.257420423627,893.1493684589781,6.0
37,37.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.7,0.9,35.0,-1433.7140644507945,41.50495899604326,2672.0166006051813,981.2876435893429,10.0
38,38.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,0.9,50.0,-1021.4244711151672,101.2290504822933,2906.9054205446632,2369.8301773739436,6.0
39,39.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,55.0,-1071.3042913821812,130.58794234320223,3794.973600605181,2727.3622661534205,4.0
40,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,45.0,-1588.1030315066082,75.70171885222204,3556.0866006051815,1504.654381282633,6.0
41,41.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,0.9,50.0,-1185.8971587125818,130.58794234320223,3541.383420423627,2727.3622661534205,4.0
42,42.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,0.9,50.0,-411.52947745828686,130.58794234320223,2948.011540544663,1944.7167332558456,2.0
43,43.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,1.0,0.9,20.0,-1920.1041490390646,58.508503492874055,3518.0799405446633,565.505141099451,2.0
44,44.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.7,1.0,25.0,-1394.1270616643108,52.38197966632623,2578.5873004236273,723.5230987517327,4.0
45,45.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.8,0.9,45.0,-1298.0360698578252,60.12499419562551,2782.312140423627,1555.5397367854705,10.0
46,46.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.7,0.9,45.0,-618.097325545019,130.58794234320223,2672.0166006051813,2727.3622661534205,4.0
47,47.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.8,0.9,40.0,-1251.918079612009,130.58794234320223,3391.9275405446633,1944.7167332558456,2.0
48,48.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,45.0,-1163.1564302714828,130.58794234320223,4033.8606006051814,1944.7167332558456,2.0
49,49.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.9,1.0,55.0,-212.82761401950887,130.58794234320223,2801.2935405446633,2073.835755517876,2.0
50,50.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,1.0,25.0,-1701.7915141499975,73.94929829919676,3391.9275405446633,846.4274892600561,2.0
51,51.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,1.0,20.0,-2221.5440572540642,41.50495899604326,3353.920880484145,853.1346878562751,8.0
52,52.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,30.0,-1921.7547981354903,41.50495899604326,3112.170600605181,1005.6107053696289,10.0
53,53.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,60.0,-371.25860652358864,130.58794234320223,3112.170600605181,2856.4812884154503,4.0
54,54.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.9,55.0,-1766.798354343864,68.23891945444271,3869.7015405446637,1866.4619350104797,10.0
55,55.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,0.9,25.0,-1666.3387608787684,41.50495899604326,2906.9054205446632,523.8595910492817,4.0
56,56.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,1.0,1.0,30.0,-1408.9655947595147,106.29108532121222,3189.7618204236273,1497.626809058133,2.0
57,57.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.8,0.9,20.0,-2131.701592784664,41.50495899604326,3063.6094204236274,981.2876435893429,10.0
58,58.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,1.0,55.0,-1243.0915299462122,75.11727595467387,3274.7893206051813,2211.998454397595,10.0
59,59.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.9,1.0,35.0,-1629.5278734791332,63.93268598001005,3314.3551005446634,1209.7375804277608,6.0
60,60.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.9,0.9,25.0,-1986.0861131092363,41.50495899604326,3150.196040484145,828.8116260759891,8.0
61,61.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,50.0,-1021.0687779219795,130.58794234320223,3682.2390006051814,2856.4812884154503,4.0
62,62.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.9,60.0,-524.7298922627875,130.58794234320223,3112.170600605181,2727.3622661534205,4.0
63,63.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,50.0,-1179.982688700335,130.58794234320223,3556.0866006051815,2856.4812884154503,4.0
64,64.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,1.0,0.9,55.0,-579.8005523029466,130.58794234320223,3541.383420423627,1944.7167332558456,2.0
65,65.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,45.0,-1557.8023203027499,52.38197966632623,3071.064480605181,1296.4470010963419,10.0
66,66.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.8,1.0,25.0,-1579.6282960004344,41.50495899604326,2654.5755405446635,853.1346878562751,8.0
67,67.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.7,1.0,60.0,-149.61119186223237,130.58794234320223,2672.0166006051813,2856.4812884154503,4.0
68,68.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.8,1.0,50.0,-1359.4485705880072,68.90193226572049,3110.630260544663,1645.1552771195327,8.0
69,69.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.9,0.9,35.0,-1309.8334097315164,63.93268598001005,2801.2935405446633,1167.9792324953817,6.0
70,70.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,1.0,0.9,30.0,-1829.571278610217,41.50495899604326,2948.011540544663,981.2876435893429,10.0
71,71.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.8,1.0,40.0,-1290.4049585752464,130.58794234320223,3391.9275405446633,2073.835755517876,2.0
72,72.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.9,1.0,40.0,-1096.5611614222341,113.81991637288002,2986.036980423627,2304.311091897589,4.0
73,73.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.9,1.0,30.0,-1216.5097681311356,70.85427533892505,2472.975420423627,793.0567408958491,2.0
74,74.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.8,1.0,50.0,-343.2160439215911,130.58794234320223,2326.257420423627,2073.835755517876,2.0
75,75.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,60.0,-1462.9428128219988,75.70171885222204,3630.8145405446635,2185.0941846102487,10.0
76,76.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.9,0.9,25.0,-1406.6138296551162,77.9143539830844,2965.452600605181,862.7331947238666,2.0
77,77.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.7,0.9,45.0,-689.2607355830406,130.58794234320223,2742.746360484145,2727.3622661534205,4.0
78,78.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,35.0,-1496.0373769655641,63.93268598001005,3112.170600605181,1209.7375804277608,6.0
79,79.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,1.0,0.9,30.0,-1795.2514528345087,52.38197966632623,3353.920880484145,893.1493684589781,6.0
80,80.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,1.0,1.0,55.0,-662.0830839445351,130.58794234320223,2948.011540544663,2856.4812884154503,4.0
81,81.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.9,1.0,55.0,-790.6639008955631,104.23114909645169,2801.2935405446633,3124.9902292881457,8.0
82,82.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,0.7,0.9,55.0,-665.4317739254661,123.94374175228508,2578.5873004236273,3237.6190925725737,6.0
83,83.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.9,1.0,55.0,-930.7140087500875,104.23114909645169,2986.036980423627,3124.9902292881457,8.0
84,84.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,0.9,20.0,-1736.0331797357865,41.50495899604326,3071.064480605181,523.8595910492817,4.0
85,85.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,1.0,0.9,40.0,-1250.0187326609198,123.94374175228508,3353.920880484145,2513.422326629025,4.0
86,86.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,60.0,-745.754705425547,130.58794234320223,3478.514160605181,2856.4812884154503,4.0
87,87.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.7,0.9,25.0,-1353.624526514028,41.50495899604326,2179.539420423627,676.3356085626353,6.0
88,88.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,1.0,0.9,60.0,-700.1500479012481,95.87431963506812,2619.6934204236272,3163.77599955805,10.0
89,89.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.7,0.9,50.0,-1184.1005325251083,68.90193226572049,2906.9054205446632,1893.561086379984,10.0
90,90.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.9,55.0,-856.7613010541093,130.58794234320223,3794.973600605181,2727.3622661534205,4.0
91,91.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,1.0,50.0,-1444.4583032090827,68.90193226572049,3227.768480484145,1645.1552771195327,8.0
92,92.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,0.9,35.0,-1553.4413316310531,41.50495899604326,2818.734600605181,828.8116260759891,8.0
93,93.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.8,0.9,40.0,-856.3114232298991,130.58794234320223,3063.6094204236274,1944.7167332558456,2.0
94,94.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,0.7,1.0,50.0,-886.1035180799554,119.96669715945328,2988.881480484145,3190.87110720336,6.0
95,95.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,45.0,-958.0597765869824,130.58794234320223,3682.2390006051814,1944.7167332558456,2.0
96,96.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,1.0,0.9,55.0,-889.7446691240156,76.83579636842755,2619.6934204236272,2236.5944034549584,10.0
97,97.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,1.0,40.0,-1735.2663013730717,75.11727595467387,3794.973600605181,1539.7035389953503,6.0
98,98.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.8,0.9,60.0,-1157.682746582802,75.70171885222204,3110.630260544663,2185.0941846102487,10.0
99,99.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,1.0,60.0,-148.60326331983248,130.58794234320223,2672.0166006051813,2073.835755517876,2.0
100,100.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,1.0,1.0,45.0,-1762.4810488996793,58.508503492874055,3541.383420423627,1534.7018999171742,10.0
101,101.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,1.0,45.0,-1390.1627881255392,58.508503492874055,2906.9054205446632,1301.6371659668869,8.0
102,102.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,50.0,-1447.1555780623057,101.2290504822933,3630.8145405446635,2369.8301773739436,6.0
103,103.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,0.9,25.0,-1735.8493768516182,57.70311697755309,3274.7893206051813,783.4723106493279,4.0
104,104.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.7,1.0,55.0,-987.3067731296906,77.9143539830844,2742.746360484145,1986.7584743191787,8.0
105,105.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.9,40.0,-1971.2893910613332,52.38197966632623,3794.973600605181,1296.4470010963419,10.0
106,106.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,45.0,-1143.4223652691471,95.87431963506812,3112.170600605181,2259.177989013682,6.0
107,107.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.8,0.9,60.0,-375.68041200622946,130.29885231276955,2326.257420423627,4278.034793040378,8.0
108,108.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,30.0,-2143.516892023229,41.50495899604326,3541.383420423627,853.1346878562751,8.0
109,109.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.8,1.0,20.0,-1980.822929912018,41.50495899604326,3110.630260544663,700.6586703429214,6.0
110,110.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.9,1.0,20.0,-1484.8593183532,41.50495899604326,2472.975420423627,395.70663531621386,2.0
111,111.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.8,0.9,25.0,-1566.6919554374217,41.50495899604326,2654.5755405446635,828.8116260759891,8.0
112,112.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,40.0,-1906.9714062380217,52.38197966632623,3682.2390006051814,1296.4470010963419,10.0
113,113.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.9,40.0,-1582.4961866333142,41.50495899604326,2824.7224204236268,981.2876435893429,10.0
114,114.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.7,1.0,55.0,-1285.0663911504566,63.93268598001005,2988.881480484145,1737.8403144970719,10.0
115,115.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,0.9,1.0,50.0,-1551.8727846119216,66.12130743186812,3466.655480484145,1826.3643241059954,10.0
116,116.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.9,40.0,-1573.7626900542496,52.38197966632623,3112.170600605181,1296.4470010963419,10.0
117,117.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,60.0,-1542.1899917842597,75.70171885222204,3794.973600605181,2185.0941846102487,10.0
118,118.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.9,1.0,35.0,-1501.9347014790114,82.74649910419797,3302.496420423627,1402.841500496816,4.0
119,119.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.9,1.0,40.0,-1643.446045560807,60.93331026846043,3302.496420423627,1377.1320590572682,8.0
120,120.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,1.0,0.9,30.0,-1813.65608900193,41.50495899604326,3189.7618204236273,828.8116260759891,8.0
121,121.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.8,0.9,60.0,-691.2967955107663,106.29108532121222,2654.5755405446635,3127.596730842898,8.0
122,122.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.8,0.9,55.0,-353.281498625351,130.58794234320223,2818.734600605181,2727.3622661534205,4.0
123,123.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.9,1.0,55.0,-1469.1044172231477,75.11727595467387,3630.8145405446635,2211.998454397595,10.0
124,124.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.7,0.9,30.0,-1001.4840460583086,119.96669715945328,2578.5873004236273,1699.268152240132,2.0
125,125.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,0.9,40.0,-1501.9423436009936,52.38197966632623,2906.9054205446632,1094.79818477766,8.0
126,126.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,0.9,0.9,60.0,-140.55292873530166,130.58794234320223,2637.1344804841456,2727.3622661534205,4.0
127,127.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.8,0.9,20.0,-2290.195950709186,41.50495899604326,3391.9275405446633,981.2876435893429,10.0
128,128.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,1.0,0.9,30.0,-1772.4488684908906,75.11727595467387,3518.0799405446633,814.2825070039069,2.0
129,129.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,1.0,0.9,60.0,-325.30558704747347,130.58794234320223,2619.6934204236272,2727.3622661534205,4.0
130,130.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.9,1.0,40.0,-1185.7085420736078,62.443653980531586,2472.975420423627,1169.505689112866,6.0
131,131.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,0.7,0.9,40.0,-1032.3304081725119,123.94374175228508,2988.881480484145,2513.422326629025,4.0
132,132.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.8,0.9,35.0,-1530.9221691581192,52.38197966632623,2946.471200484145,1094.79818477766,8.0
133,133.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,0.9,25.0,-1512.3398385123892,41.50495899604326,2672.0166006051813,523.8595910492817,4.0
134,134.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.9,0.9,60.0,-78.83835277053099,130.58794234320223,2472.975420423627,1944.7167332558456,2.0
135,135.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,0.7,1.0,50.0,-1080.4831719555427,68.90193226572049,2578.5873004236273,1645.1552771195327,8.0
136,136.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,0.9,1.0,45.0,-1576.436861336408,51.538084700205125,2986.036980423627,1300.782368618483,10.0
137,137.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.8,1.0,30.0,-1449.4851854940914,68.23891945444271,2946.471200484145,1040.161079404463,4.0
138,138.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,1.0,40.0,-1740.7519628428272,80.09403807473525,3705.542480484145,1332.014446590384,4.0
139,139.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,0.9,50.0,-814.654321774872,127.66028995263277,2948.011540544663,3388.8437192038896,6.0
140,140.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,0.9,0.9,25.0,-1980.245590772953,41.50495899604326,3466.655480484145,676.3356085626353,6.0
141,141.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,1.0,1.0,60.0,-1071.6636651836907,101.2290504822933,3189.7618204236273,2988.7914934085843,8.0
142,142.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.9,1.0,35.0,-1173.9842574257493,101.2290504822933,2801.2935405446633,1388.3806599396728,2.0
143,143.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,0.9,55.0,-464.6054557189753,130.58794234320223,2672.0166006051813,2727.3622661534205,4.0
144,144.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,30.0,-2024.338849267842,41.50495899604326,3317.199600605181,981.2876435893429,10.0
145,145.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.9,45.0,-1504.468907998578,104.23114909645169,3794.973600605181,2478.029060511834,6.0
146,146.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.8,1.0,20.0,-1476.7353741520565,41.50495899604326,2326.257420423627,548.1826528295676,4.0
147,147.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,1.0,45.0,-1323.314034848725,58.508503492874055,2818.734600605181,1301.6371659668869,8.0
148,148.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,45.0,-1156.9889521574357,130.58794234320223,3556.0866006051815,2073.835755517876,2.0
149,149.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,1.0,50.0,-1333.1834401321833,80.09403807473525,3391.9275405446633,2075.4610081582705,8.0
150,150.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,1.0,1.0,30.0,-1478.1914443061228,52.38197966632623,2783.8524804841454,925.1719150704149,6.0
151,151.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,35.0,-1953.4156858490257,41.50495899604326,3478.514160605181,853.1346878562751,8.0
152,152.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.8,0.9,40.0,-459.2690644740382,130.58794234320223,2326.257420423627,1944.7167332558456,2.0
153,153.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.9,0.9,25.0,-1874.70374420396,41.50495899604326,3314.3551005446634,676.3356085626353,6.0
154,154.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,40.0,-2022.1907371034497,60.93331026846043,4033.8606006051814,1377.1320590572682,8.0
