n,ID,VPN,I_SENSI_CAPEX_FACIL ,I_SENSI_CAPEX_PERFO,Unc_MultPreciobaseValorGas,E_Brent,Unc_MultCAPEXPerfo_palagua,D_CANT_TALADROS_INFILL,D_CANT_TALADROS_WF,D_TIPO_COMPLET_INFILL_WF,D_TIPO_COMPLET_V,D_DLLO_INFILL_B_123,D_DLLO_INFILL_B_456,D_DLLO_INFILL_B_7,D_DLLO_INFILL_B_CAIPAL,D_DLLO_INFILL_B_89,D_DLLO_PILOTO,D_CAPEX_FACILIDADES,VOL_TEC_TOTAL_OIL,VOL_TEC_INCREMENTAL,VOL_TEC_TOTAL_GAS,VOL_TEC_TOTAL_WATER,D_DLLO_IAV_456,D_DLLO_IAV_7,D_DLLO_IAV_123,D_DLLO_WF_CAIPAL,D_DLLO_WF_456,D_DLLO_WF_7,D_DLLO_WF_123,D_DLLO_WF_89,EFI_55,Lif_Cost_55,Dev_Cost_55,Vol_tol_le_55,Total_capex,Total_opex,flat
88,88,77088.9522,0.7,1.0,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,52.415447632562945,32.210059389682584,30.968487741486836,824.2070767620264,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5360469806303673,11.9905,14.9504,33900.30572673073,546.3460686275,930.3613215,10
89,89,-260092.9241,0.9,0.7,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,88.40092296590055,70.07424849766936,35.870718248507394,1071.5982876148291,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,15.7136,21.8811,72399.18748080748,1661.1585774703,1634.4825896,10
90,90,59253.1597,1.0,0.9,1,55,0.9,2,1,0,0,1,1,1,0,1,1,0,52.20723927957945,32.22690714056361,30.85712781740171,825.3501902049519,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4754289046592851,11.7809,13.9321,34145.14469002357,513.2111866341,913.5326648,4
91,91,-23909.2513,0.8,0.8,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,65.93339334969932,47.53131524489452,30.92996077953293,849.2099540039221,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.12065040791136752,11.9389,18.1388,43899.4124384551,838.6492079796,1371.9154679,8
92,92,-291776.6983,1.0,0.8,1,35,0.9,2,1,0,0,1,1,1,0,1,1,0,80.05918920842979,61.07710377405104,35.71566406809494,1041.1032224396258,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.9616,22.1951,52007.80701784409,1214.5270812746,1342.4135104,8
93,93,-258265.3057,0.7,0.8,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,63.99103300131644,44.2823801412068,29.276134308831814,739.2754678907256,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.123,27.4002,39807.882625486694,1146.1605460974,1118.4482719,2
94,94,-113320.2687,0.8,0.7,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,72.6676611311981,54.587541087760485,35.22569490662013,1021.3489244339712,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0857,20.3396,53733.92868760083,1158.4339978232,1341.5458584,6
95,95,-204903.6389,1.0,1.0,1,45,0.9,2,1,0,0,1,1,1,0,1,1,0,82.30043856762327,65.0065602383987,31.51912588261935,863.3992535491445,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.407,22.1524,65297.4205091052,1505.0922604895,1184.6224158,2
96,96,-103914.4365,0.7,1.0,1,55,0.9,2,1,0,0,1,1,1,0,1,1,0,71.42757071904742,52.69192088002421,31.485591475689883,864.3260198865662,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16.2015,20.6113,54848.0020932342,1188.3587102396,1387.3628766,10
97,97,-52207.7919,1.0,0.9,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,52.898401497735364,29.456284810171308,30.62994081607632,792.189532479315,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.2162,16.125,26801.464831221296,465.5170322562,1070.6063954,6
98,98,-151909.3021,0.9,0.8,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,64.432398926695,42.68556992241905,29.466220245377972,830.7810554225721,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0462,25.8263,44254.191512724676,1202.6101809157,1449.508174,10
99,99,83316.8741,1.0,0.7,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,73.42196173963234,54.9178864398273,25.602818141333078,691.7856317817409,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.39440974289139324,10.4474,19.1938,54029.29279013109,1073.4858827919,1331.8372616,2
100,100,-72116.6204,0.7,1.0,1,45,1.0,2,1,0,0,1,1,1,0,1,1,0,54.637847771813085,35.48715857251736,32.1429996016977,970.9401328904485,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.5629,18.491,32131.260694680073,638.9628387563,1130.6995786,10
101,101,-151270.7342,0.9,0.7,1,45,1.0,2,1,0,0,1,1,1,0,1,1,0,76.03657463213626,57.4715947681794,27.218737571097716,720.2200409116399,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.5376,21.5234,49829.564882002654,1113.2319106148,1724.4142374,8
102,102,-7481.1417,0.9,0.9,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,68.4281406793337,47.60554030684274,27.237941444656986,660.0339827559213,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16544185245869097,10.4861,18.851,44148.86095340365,868.3619989342,1244.8838341,6
103,103,-206451.265,1.0,0.8,1,25,0.9,2,1,0,0,1,1,1,0,1,1,0,52.981571853861325,35.719019276252084,31.559849619868444,970.3948079916835,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0372,17.1793,30492.868242462362,562.8727916919,951.2559039,4
104,104,-61346.1909,0.8,0.7,1,55,1.0,2,1,0,0,1,1,1,0,1,1,0,77.23077088686011,54.757431475307044,38.37532038985156,1199.9985738245089,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.07609333062785777,14.8456,19.3171,55110.97767200802,1133.2448260027,1531.9035896,8
105,105,-101822.1157,1.0,0.9,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,81.18861731471651,61.9636266835212,32.58010710194424,866.8732370014823,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.1059,17.0974,54778.536987413216,978.7414497136,1369.1186814,10
106,106,-85848.8062,1.0,1.0,1,45,1.0,2,1,0,0,1,1,1,0,1,1,0,69.77560418787652,50.02610635988742,35.00888240279193,1172.9230172143075,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.8242,18.6863,45288.71472416537,899.5485574173,1310.4870492,6
107,107,44003.2946,0.7,0.8,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,47.749405539159355,30.020407430236943,28.216171282662216,827.3477212823686,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.400815979402803,13.9556,15.8913,31843.836112871122,543.355464429,930.8356309,8
108,108,-395683.6595,0.7,1.0,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,63.32845883956617,44.15239063400006,25.46565052231564,591.4368537000812,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.3338,29.4975,34387.39447481492,1061.0768773636,1504.6975624,8
109,109,-453952.0555,0.9,0.8,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,78.11713374169686,57.855575843300066,35.52998464731217,1016.8776790930256,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.6519,21.3859,45345.84252874795,1024.9912180786,1414.9338177,6
110,110,-414298.5026,0.7,0.9,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,56.59421649942643,39.09418411900133,24.206436314440097,705.7950190508118,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.6706,25.9756,31502.23518521476,859.6089017257,1182.2602108,2
111,111,-358959.4799,0.9,0.8,1,25,0.9,2,1,0,0,1,1,1,0,1,1,0,71.98189937143215,49.479909877619306,29.202881698143038,704.4010382681555,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.2469,24.6419,37109.62157885129,957.107089821,1344.1348322,8
112,112,-978.5557,1.0,1.0,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,40.50311993388338,22.952842901413025,23.36646661292048,522.3327727284975,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1546312164330862,8.2296,13.9074,20805.102414811627,312.023045049,884.5005109,10
113,113,-211743.7988,0.7,0.7,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,80.60416522627513,59.71593282511217,30.73762170485614,751.3088662302746,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.4648,21.67,50090.466542827606,1129.4058552893,1627.0824821,10
114,114,70464.8666,0.8,0.7,1,55,1.0,2,1,0,0,1,1,1,0,1,1,0,94.19811306243543,73.83953458829347,35.81551136796008,908.9625181055394,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3605752767009274,12.603,16.0376,74151.52930855098,1240.4409512135,1628.5339471,10
115,115,-115274.8488,0.8,0.9,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,69.07670678974975,46.701681600056155,32.16049953605285,843.6655606028062,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.8867,22.6661,42442.25125865567,1012.9654649536,1412.3638254,10
116,116,-362783.3845,1.0,1.0,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,82.6915325811423,66.25698768567975,32.78224236441224,1018.4115656280778,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.8691,26.8174,55162.19463935326,1545.7507282464,1644.6621669,10
117,117,-159547.9031,1.0,0.9,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,73.73048145000787,54.76776232912277,35.4475731348118,1049.2806133101778,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,17.1293,24.7129,56360.659453202185,1475.7119012891,1503.3704995,10
118,118,-426405.9621,0.7,0.9,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,80.83663949145433,60.70087886565226,30.82487798761153,758.1298229346833,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.2387,26.0264,55259.22497996717,1495.3649321965,1471.8923736,4
119,119,-262682.773,0.7,0.9,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,85.08333824977458,65.7318961001017,36.25058194830415,1218.1580244800798,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.2415,22.5097,56533.86632913936,1337.6265643898,1615.7229318,8
120,120,-134688.1823,0.7,1.0,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,48.75630471601954,30.48547358191586,29.108140319494133,795.9913599751635,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.8328,17.3112,26600.46891276369,495.756481982,918.0844121,8
121,121,56187.0724,0.9,0.8,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,75.93572755129968,58.16266939196149,33.409589715684135,842.3190816998577,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3491582953729385,13.9183,17.0898,60032.46116348395,1077.1366735935,1331.5950371,8
122,122,59936.474,1.0,0.8,1,55,0.9,2,1,0,0,1,1,1,0,1,1,0,59.67890291642908,37.83701932659606,35.11868361020437,965.4166192419675,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4507983132374161,10.3524,13.8595,39625.97096580322,593.0101137471,948.3968016,4
123,123,40792.0766,0.9,0.9,1,55,1.0,2,1,0,0,1,1,1,0,1,1,0,47.970137914102054,29.665756455884676,28.550198209800094,796.540045033574,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.38850851841858836,13.3483,14.9065,28991.233469171566,465.0113145566,1089.0216981,10
124,124,-422176.5895,0.7,0.7,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,100.00295409567593,81.84288463681314,35.783828171424425,873.2784113181399,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6.5137,20.4381,77247.65918740288,1640.3880787426,1195.6487082,2
125,125,-84458.4691,0.9,0.7,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,52.90263716997782,35.692143691713405,31.51430608021245,970.8552433122311,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.5686,15.8945,34428.96999744463,588.7646547679,961.1442486,8
126,126,75122.2611,0.8,0.9,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,49.79463620756243,29.827437881416593,29.33743323035433,796.516581625514,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5417486385896285,12.1509,14.6771,31443.917536474033,497.511402474,903.3442497,4
127,127,-670341.8003,0.9,0.8,1,20,0.9,2,1,0,0,1,1,1,0,1,1,0,80.47052908942814,60.68309580828124,29.98736523400228,734.2920477081107,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.622,36.6191,38558.1334679596,1476.9280282411,1651.4104449,10
128,128,-241162.049,0.9,1.0,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,74.18541287128338,53.51202749393476,34.91105939013912,1008.8162236244165,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.8329,18.1381,49188.68333639056,942.1156787358,1054.3851969,2
129,129,-50556.4388,0.7,1.0,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,66.62239615905129,48.447873078359436,28.35709302434512,861.2085951953179,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.08760206946488275,14.7948,23.3301,47954.74559971439,1169.9251068783,1320.7538022,4
130,130,-262241.1013,0.7,0.9,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,106.59615033910458,85.20947989772131,39.23583049674034,1070.7944560227018,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.6743,20.2391,79749.10270154497,1682.6600631105,1590.488415,6
131,131,-207388.9109,0.8,0.7,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,99.45203856862145,79.65798397157005,39.00384079697142,1219.1354197763224,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.1809,18.563,78927.77916363208,1535.1078872107,1264.630851,4
132,132,-69531.974,0.8,0.8,1,35,0.9,2,1,0,0,1,1,1,0,1,1,0,44.96499739742974,27.88955423545439,25.771628068223315,763.9710318493901,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.162,16.6333,24010.457890351594,428.8900073664,924.6356434,8
133,133,-463847.8657,1.0,0.7,1,25,0.9,2,1,0,0,1,1,1,0,1,1,0,88.29884300236589,63.47380448747674,35.86839242629638,835.2174235018963,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.3945,22.3382,55846.76379658257,1304.1908120361,1167.7708227,4
134,134,35937.2402,0.7,0.9,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,65.31285913100245,47.584816997038,25.673180789938463,729.1550976846165,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2756700788445428,9.6038,22.1383,47260.60517066606,1090.8350761133,1072.232974,2
135,135,-4149.2923,0.7,0.7,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,60.665185328414864,40.43281192609865,36.07285245945411,1129.1711426908143,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.19109126016152816,11.1553,15.2864,40390.42685597816,668.0811962364,1143.2885974,8
136,136,-142578.9431,0.7,0.9,1,45,1.0,2,1,0,0,1,1,1,0,1,1,0,76.59427557244908,55.87545147442628,31.285768794183568,733.823830042424,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.215,22.2722,47416.049544578476,1104.2614544699,1650.444969,10
137,137,-78715.6124,0.8,0.8,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,40.86260882271408,21.77951960543988,22.944059029693737,589.4226223941757,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.2092,14.8496,19871.086059070065,317.06518121,1020.3170081,4
138,138,-104251.0116,0.8,1.0,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,55.50517014643867,36.17955960241774,32.800158685874145,968.4830233367081,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.4414,17.6699,33460.09596382902,636.3263607772,1115.9559575,4
139,139,-204128.7334,0.9,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,94.55772901533487,72.72619261788758,39.10512708981278,1231.2588392816651,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0355,21.4276,75165.8139714846,1694.2866058323,1432.7563109,6
140,140,-475945.4089,0.8,0.9,1,25,0.9,2,1,0,0,1,1,1,0,1,1,0,76.30336920559067,54.69920640434176,34.078025833536685,890.0385303910565,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.3413,26.1604,44920.37589547673,1236.2474215064,1232.9267525,6
141,141,65917.1772,0.7,1.0,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,57.31791747775328,37.970492354503754,30.3903779473195,937.9774641269131,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4152009900386648,12.9691,17.3466,37239.63081470641,687.579719356,1207.4549049,8
142,142,-428378.0835,0.9,0.9,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,66.77703240391574,47.89867883542106,30.9818832772429,907.5974143884374,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0495,31.0433,42329.26078241462,1380.3327331189,1328.4553774,2
143,143,-7131.1895,1.0,0.7,1,55,0.9,2,1,0,0,1,1,1,0,1,1,0,73.15778665608372,56.432265302736205,31.72182686334314,900.4295195709883,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1850024610178929,10.9734,19.3311,56048.85021202542,1134.720644576,1188.7477552,4
144,144,-260622.5385,1.0,0.7,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,70.84094768443954,50.789802568253876,31.654296497335203,924.937503754122,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0657,21.6118,41669.291076892434,947.9475859546,1290.6104151,10
145,145,-307189.9101,1.0,0.9,1,45,0.9,2,1,0,0,1,1,1,0,1,1,0,88.18342882495581,66.30387931361852,35.14634644474245,868.0908550444685,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,13.0813,22.4451,69185.1060109001,1622.5270004593,1413.6607443,6
146,146,-479558.5416,0.7,0.8,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,60.92597841440687,42.22423229485865,24.785805564407905,689.753293284748,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.2375,37.0269,25236.6949594912,1062.2153271347,1473.9556326,4
147,147,-235123.6447,1.0,0.8,1,45,1.0,2,1,0,0,1,1,1,0,1,1,0,66.85616180352787,46.374226750316105,34.52163396365207,1016.6804186121907,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.6945,28.4225,37869.798090153825,1145.1148184888,1390.3836251,8
148,148,-119290.0762,1.0,0.8,1,45,1.0,2,1,0,0,1,1,1,0,1,1,0,74.69084917055204,55.075746425109315,34.85324508965337,1025.5998229172847,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.6104,18.5952,54725.9435884909,1073.3121219313,1270.5811675,2
149,149,-4074.2638,0.9,0.8,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,44.99613088848628,27.102356759992468,25.49722156383791,763.7299088066785,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1488080990246729,10.3439,18.4928,23785.146368902693,471.738733025,1088.6518476,8
150,150,-84999.4818,0.8,1.0,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,43.36971935388477,23.939142003863076,24.738565664116038,520.5759807970094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.2069,14.7691,22017.833744866857,349.842191378,1026.1835759,6
151,151,-108088.5775,1.0,0.9,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,44.79190128101437,28.412515927869606,26.888512248322904,659.0482226437055,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.357,17.489,25099.09983643509,471.9038022839,1063.0840655,8
152,152,-113891.6579,0.7,0.8,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,82.6068107033511,65.84693215732801,28.141240562751154,723.4111581918228,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.2435,17.6159,63537.69111769017,1157.3984950482,1114.2702516,2
153,153,-363672.3268,0.9,0.9,1,25,0.9,2,1,0,0,1,1,1,0,1,1,0,64.2469862467618,37.892479154562636,28.824557843312874,651.8087683014116,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.7508,31.3207,28282.510535677335,935.4954413415,1241.0264861,6
154,154,-245532.6067,1.0,1.0,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,72.68758369338438,50.84193816966739,24.63024394802362,543.3970377578884,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6809,24.1049,44048.500026091075,1099.8614475567,1705.7847522,8
155,155,13839.4805,0.9,0.9,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,57.79790153017541,37.41570529303683,34.159491770380036,967.4703848131601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2731366404634907,11.1566,13.8468,39722.17930562298,593.3000929179,945.7494816,2
156,156,-167699.2612,0.8,0.7,1,45,1.0,2,1,0,0,1,1,1,0,1,1,0,77.32732606480832,55.64900401995284,31.61146335932775,732.0802935680255,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.3318,22.3026,53812.561017334214,1252.9811833699,1366.5663266,4
157,157,-82234.6214,0.9,0.9,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,84.97480020688094,65.86818358734911,36.20683029953456,1217.5798361206826,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0647689597398643,15.3539,21.8461,66047.29499757961,1517.4928720648,1691.9502489,10
158,158,-216397.1396,1.0,0.9,1,45,0.9,2,1,0,0,1,1,1,0,1,1,0,82.64849208167158,61.81968046803415,37.12365301142703,1039.9546158074322,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,11.951,20.2723,64654.262116063896,1382.8156685723,1270.3744675,6
159,159,-24619.0998,0.9,0.9,1,55,1.0,2,1,0,0,1,1,1,0,1,1,0,51.503460815666784,33.613265589281326,25.810337115158962,787.465155136909,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09453127020344798,11.3193,22.0061,30561.00412395259,711.2168719149,1186.3037287,6
160,160,-387118.8995,0.8,0.8,1,25,1.0,2,1,0,0,1,1,1,0,1,1,0,61.754164065366986,42.27999729053196,30.297860107910928,838.2671561715306,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.8128,24.4854,35192.518378347435,910.5401118792,1345.8545566,10
161,161,-41084.2729,0.8,0.9,1,45,1.0,2,1,0,0,1,1,1,0,1,1,0,58.477961738396814,36.19909510644297,34.18283859794567,966.4854650646203,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.04660052450806509,11.2592,15.1688,36237.675514264694,592.3461151522,1111.3167281,2
162,162,101908.7048,0.8,0.8,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,48.463801125810264,25.79078493341423,28.187007831623923,647.1253743501791,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7736589181282091,7.9681,14.9461,23526.440613630086,381.4684821897,890.807184,10
163,163,74508.3068,0.7,0.8,1,55,0.9,2,1,0,0,1,1,1,0,1,1,0,39.745616344127534,22.074940523903916,22.315707177832323,655.435080104028,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6246982908212423,8.2655,15.8446,19186.496218160893,327.6084689691,920.5716682,10
164,164,-146092.0399,0.9,0.8,1,45,0.9,2,1,0,0,1,1,1,0,1,1,0,79.56713130346076,62.153605679536,29.57998780528029,864.9741260915014,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.592,20.4146,61692.969500552965,1308.5413902547,1190.9815377,2
165,165,-362231.2099,1.0,0.7,1,20,0.9,2,1,0,0,1,1,1,0,1,1,0,74.55979135583155,52.34275742425426,26.79064563646505,657.9022715214444,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0182,20.8361,38762.16362271249,842.2281280677,1317.3580625,8
166,166,-549895.454,1.0,0.7,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,73.25394450868592,53.91483247472654,33.56281593705256,921.8218055825358,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.3145,31.6675,46518.267926275614,1550.1146788089,1383.1378068,2
167,167,-648562.2203,0.9,1.0,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,100.4690699347351,80.2742366663801,35.68800129337775,926.277923949306,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.3961,21.217,71685.38498664944,1583.2340657587,1473.820439,4
168,168,-162114.8855,0.8,0.7,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,82.71502058275263,66.55373873755272,35.36288407087401,1220.8724414105184,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.5818,21.9827,65682.13346025404,1518.4410318739,1279.2051766,4
169,169,-314143.122,0.7,0.9,1,45,0.9,2,1,0,0,1,1,1,0,1,1,0,64.98345879383213,46.7827363032951,32.22173004722832,835.9292783885431,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.881,32.0629,37759.84611529613,1278.6359515839,1327.8296643,8
170,170,-253385.392,1.0,0.8,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,108.93746614850906,87.01929271499765,40.77521461318977,1068.0172729970493,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7.9976,17.6737,79774.55395310058,1472.2184439256,1576.3624881,6
171,171,-41018.7154,0.8,0.8,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,71.92311232958654,52.93510669925721,29.54669948504905,835.2969871919717,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.08442390162715763,11.4955,19.4709,48165.851645478935,979.6876078673,1356.2176718,8
172,172,-107806.6561,0.8,0.8,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,42.58193895576875,24.317039596984262,25.15665500844301,653.9340907071348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0752,15.4289,22484.416340710468,372.7982920908,1031.4621602,4
173,173,-23025.4567,1.0,0.8,1,55,1.0,2,1,0,0,1,1,1,0,1,1,0,76.31977909106382,58.44361348274095,28.61630113569128,648.5663265813027,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.13232093963583325,13.8285,20.0229,53688.60857709419,1116.9966518356,1697.1237506,8
174,174,-214925.4003,0.9,0.9,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,107.85424684774429,86.04229810756762,40.058576331084204,1068.1278999644387,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.2839,16.8333,76375.21336348113,1341.9649176554,1671.3001812,8
175,175,-289985.602,0.7,0.7,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,88.10138556093493,67.2318830728617,35.41353434980426,922.5951841615368,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.4572,20.5369,57871.69696358585,1243.0525714373,1687.0200732,8
