n,ID,D_ActivacionIAV_Mor,D_ActivacionICV_Mor,Opt_CalculoRagaliasIncrementales_Mor,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXFacilidadesIAV_Mor,Unc_MultCAPEXFacilidadesICV_Mor,Unc_MultCAPEXPerfo_UGE_Mor,Unc_MultOPEX_Mor,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
697,697.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,0.7,0.9,1.0,30.0,-224.56762380847553,3.304230922637724,316.5814508254103,35.36239258245653,10.0
698,698.0,1.0,0.0,1.0,1.0,3.0,1.0,0.8,0.8,0.8,0.9,30.0,-203.6785031413032,3.304230922637724,279.68005808618324,34.06517728649659,10.0
699,699.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,1.0,35.0,-204.3038277415828,9.194281154186596,371.0600726077289,110.4634584174797,2.0
700,700.0,1.0,0.0,1.0,1.0,3.0,2.0,0.8,0.8,1.0,1.0,55.0,-63.96503763718089,11.53015096905002,312.9800580861832,204.95152774068796,4.0
701,701.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,-190.50976869129136,8.610257067672498,418.05007260772885,174.0035386193464,10.0
702,702.0,1.0,0.0,1.0,1.0,3.0,1.0,0.9,0.9,0.7,0.9,60.0,-62.95003431327136,9.744629023205515,281.34006534695607,184.50689050521123,8.0
703,703.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,0.9,40.0,-190.40197378402945,9.744629023205515,355.8260580861831,113.91022680517491,2.0
704,704.0,1.0,0.0,1.0,1.0,1.0,2.0,0.9,0.9,0.7,1.0,60.0,-50.34418511749904,11.557899957417797,329.25506534695603,206.36639610311215,4.0
705,705.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8,0.8,1.0,0.9,20.0,-292.20788957179076,3.304230922637724,381.43005808618324,25.109081437353737,6.0
706,706.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8,0.8,0.9,1.0,30.0,-241.86296873391507,5.859528792858796,357.9350580861831,68.12764580089716,6.0
707,707.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,20.0,-294.051573471153,1.7609146983568025,371.51147260772893,13.976612642061387,10.0
708,708.0,1.0,0.0,1.0,1.0,3.0,1.0,0.7,0.7,0.8,0.9,30.0,-165.4479277612005,6.6084749817854815,261.3700508254103,53.433222785226874,2.0
709,709.0,1.0,0.0,1.0,1.0,1.0,2.0,0.9,0.9,0.9,0.9,45.0,-203.92536617761078,7.31875125910715,376.2450653469561,124.70318183400606,10.0
710,710.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,0.9,35.0,-164.12508526179937,9.744629023205515,329.6422726077289,113.91022680517491,2.0
711,711.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,0.7,1.0,1.0,40.0,-179.78551315479754,7.982795416418341,337.5160508254102,117.46386130759498,6.0
712,712.0,1.0,0.0,1.0,1.0,1.0,2.0,0.7,0.7,0.8,1.0,25.0,-235.52002693963726,3.304230922637724,316.1300508254103,35.36239258245653,10.0
713,713.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,0.9,1.0,25.0,-241.3554567036596,3.304230922637724,316.5814508254103,26.406296733313678,6.0
714,714.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,0.8,1.0,25.0,-226.73731238357473,2.336191878650031,295.6468508254103,18.104849277308784,8.0
715,715.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,0.9,1.0,20.0,-246.13638798665252,2.758594824312179,316.5814508254103,12.97956583935268,2.0
716,716.0,1.0,0.0,1.0,1.0,2.0,2.0,0.9,0.9,0.9,0.9,35.0,-220.90316906136178,6.6084749817854815,353.20146534695607,92.11383600482047,8.0
717,717.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,20.0,-258.0304657326105,1.7609146983568025,329.6422726077289,12.088638242061387,8.0
718,718.0,1.0,0.0,1.0,1.0,2.0,2.0,0.9,0.9,0.8,1.0,40.0,-196.1264481806238,5.859528792858796,332.2668653469561,89.65827883562622,10.0
719,719.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.9,0.8,1.0,60.0,-93.71827240451434,11.53015096905002,352.7500653469561,204.95152774068796,4.0
720,720.0,1.0,0.0,1.0,1.0,3.0,2.0,0.8,0.8,0.9,0.9,55.0,-33.89538288811381,11.58296780105606,296.3300580861832,162.67717400872849,2.0
721,721.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.9,0.8,1.0,30.0,-263.68861341221753,3.304230922637724,352.7500653469561,35.36239258245653,10.0
722,722.0,1.0,0.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,0.9,45.0,-175.18528006080228,6.6084749817854815,311.33226534695604,105.007373744685,10.0
723,723.0,1.0,0.0,1.0,1.0,3.0,1.0,0.7,0.7,0.8,1.0,40.0,-143.52375733058523,6.6084749817854815,261.3700508254103,83.72470771444064,6.0
724,724.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.9,0.8,1.0,40.0,-236.68506117061304,4.204950471585056,352.7500653469561,52.33004960994997,10.0
725,725.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8,0.8,1.0,0.9,60.0,-96.19273149864112,11.60563302293498,381.43005808618324,224.7220789817271,6.0
726,726.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.7,0.9,20.0,-227.21246945051917,2.336191878650031,299.650072607729,20.043264285577905,10.0
727,727.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,0.9,50.0,-98.3116781535211,10.751127173934911,299.650072607729,166.05757762135525,4.0
728,728.0,1.0,0.0,1.0,1.0,2.0,2.0,0.8,0.8,0.7,0.9,45.0,-93.71607150040168,10.751127173934911,293.0222580861832,166.05757762135525,4.0
729,729.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,0.7,1.0,60.0,-51.75266000345359,11.53015096905002,293.0222580861832,204.95152774068796,4.0
730,730.0,1.0,0.0,1.0,1.0,2.0,2.0,0.9,0.9,1.0,0.9,25.0,-279.9254539600868,3.304230922637724,374.13606534695606,34.06517728649659,10.0
731,731.0,1.0,0.0,1.0,1.0,3.0,1.0,0.7,0.7,0.7,1.0,45.0,-78.80985824299897,9.744629023205515,244.72005082541028,123.9522274242671,2.0
732,732.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.0,30.0,-260.5748266598622,6.6084749817854815,376.2450653469561,57.937632234711586,2.0
733,733.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.9,0.9,60.0,-58.680230062897806,11.557899957417797,332.95007260772894,161.41366177629604,2.0
734,734.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.9,0.8,0.9,40.0,-232.0594455340459,5.063408075481224,352.7500653469561,67.87508273757904,10.0
735,735.0,1.0,0.0,1.0,1.0,3.0,1.0,0.9,0.9,0.9,0.9,20.0,-241.16800256516586,3.304230922637724,314.6400653469561,16.152985588210885,2.0
736,736.0,1.0,0.0,1.0,1.0,1.0,2.0,0.9,0.9,1.0,1.0,45.0,-168.53748920952444,11.499328970392527,399.7400653469561,173.12897237054767,2.0
737,737.0,1.0,0.0,1.0,1.0,2.0,2.0,0.9,0.9,1.0,1.0,20.0,-288.66172105302303,2.336191878650031,374.13606534695606,18.104849277308784,8.0
738,738.0,1.0,0.0,1.0,1.0,2.0,1.0,0.9,0.9,0.8,1.0,25.0,-243.85037556901278,4.204950471585056,332.2668653469561,26.294553320491847,2.0
739,739.0,1.0,0.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,1.0,40.0,-205.17227798355037,7.982795416418341,353.20146534695607,100.30360978478404,4.0
740,740.0,1.0,0.0,1.0,1.0,3.0,1.0,0.9,0.9,0.7,0.9,35.0,-192.42103117337854,3.304230922637724,281.34006534695607,34.06517728649659,10.0
741,741.0,1.0,0.0,1.0,1.0,2.0,1.0,0.9,0.9,1.0,1.0,55.0,-169.35081432760853,8.610257067672498,374.13606534695606,154.71506587403542,8.0
742,742.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,0.9,55.0,-156.3919150029371,9.194281154186596,363.12005082541026,165.7695126093526,8.0
743,743.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,1.0,60.0,-92.1797325764858,11.557899957417797,371.0600726077289,236.76151449874334,6.0
744,744.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8,0.8,0.7,1.0,30.0,-194.3061642712412,6.6084749817854815,310.94505808618317,70.83116997457613,4.0
745,745.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,0.7,1.0,55.0,-116.6544711299952,7.982795416418341,293.0222580861832,151.7843643532169,10.0
746,746.0,1.0,0.0,1.0,1.0,3.0,2.0,0.8,0.8,0.8,1.0,30.0,-168.4673212960346,6.6084749817854815,279.68005808618324,70.83116997457613,4.0
747,747.0,1.0,0.0,1.0,1.0,1.0,2.0,0.7,0.7,0.8,1.0,35.0,-175.55789689613155,7.982795416418341,316.1300508254103,100.30360978478404,4.0
748,748.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.7,0.9,25.0,-239.99734312336713,5.859528792858796,347.5650726077289,53.77915965865228,4.0
749,749.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,25.0,-236.00505985118278,6.6084749817854815,349.6000726077289,57.937632234711586,2.0
750,750.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,40.0,-256.6804852325924,5.859528792858796,394.5550726077289,75.30979269338133,8.0
751,751.0,1.0,0.0,1.0,1.0,3.0,2.0,0.8,0.8,1.0,0.9,25.0,-222.11013057359077,4.204950471585056,312.9800580861832,37.333733540408176,6.0
752,752.0,1.0,0.0,1.0,1.0,3.0,2.0,0.8,0.8,0.9,1.0,30.0,-182.227651874547,6.6084749817854815,296.3300580861832,70.83116997457613,4.0
753,753.0,1.0,0.0,1.0,1.0,2.0,2.0,0.8,0.8,1.0,0.9,20.0,-267.8600408151679,3.304230922637724,355.8260580861831,20.63103351278231,4.0
754,754.0,1.0,0.0,1.0,1.0,3.0,1.0,0.7,0.7,0.9,1.0,30.0,-204.53610645764434,3.304230922637724,278.0200508254103,35.36239258245653,10.0
755,755.0,1.0,0.0,1.0,1.0,3.0,2.0,0.8,0.8,0.7,1.0,25.0,-187.14429942889612,3.304230922637724,263.0300580861832,30.8843446578851,8.0
756,756.0,1.0,0.0,1.0,1.0,3.0,2.0,0.7,0.7,1.0,0.9,60.0,-62.29153004719935,9.744629023205515,294.67005082541027,208.03911173855667,10.0
757,757.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.9,55.0,-156.71725069673835,7.982795416418341,349.6000726077289,145.1860536793007,10.0
758,758.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,-244.01548656247817,7.982795416418341,418.05007260772885,117.46386130759498,6.0
759,759.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.8,0.9,50.0,-112.42598447538042,9.194281154186596,316.30007260772896,165.7695126093526,8.0
760,760.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,0.7,1.0,40.0,-177.67406810636317,5.859528792858796,293.0222580861832,78.89296231826168,8.0
761,761.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,25.0,-267.41499843526935,2.336191878650031,349.6000726077289,18.104849277308784,8.0
762,762.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.8,0.7,1.0,20.0,-244.15146665943394,1.7609146983568025,310.94505808618317,10.704746135623765,6.0
763,763.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,0.7,0.7,1.0,50.0,-75.51697868507426,9.744629023205515,274.71225082541025,171.01666989095796,6.0
764,764.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8,0.8,0.8,0.9,35.0,-206.701791617133,6.6084749817854815,334.4400580861832,92.11383600482047,8.0
765,765.0,1.0,0.0,1.0,1.0,3.0,2.0,0.9,0.9,0.9,0.9,25.0,-214.09051113368383,5.859528792858796,314.6400653469561,53.77915965865228,4.0
766,766.0,1.0,0.0,1.0,1.0,3.0,1.0,0.7,0.7,0.7,1.0,35.0,-165.68998431821814,3.304230922637724,244.72005082541028,35.36239258245653,10.0
767,767.0,1.0,0.0,1.0,1.0,3.0,1.0,0.9,0.9,0.7,0.9,25.0,-199.36878624150063,5.063408075481224,281.34006534695607,33.3267015581209,2.0
768,768.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,0.8,0.9,55.0,-73.3723385916276,11.53015096905002,295.6468508254103,190.53539864574537,4.0
769,769.0,1.0,0.0,1.0,1.0,3.0,1.0,0.9,0.9,0.8,1.0,60.0,-80.4321804808111,9.744629023205515,297.9900653469561,194.54889112430337,8.0
770,770.0,1.0,0.0,1.0,1.0,2.0,2.0,0.9,0.9,1.0,0.9,30.0,-251.6511489117833,5.859528792858796,374.13606534695606,64.54447617601681,6.0
771,771.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,35.0,-266.1914720228053,3.304230922637724,371.0600726077289,35.36239258245653,10.0
772,772.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.8,0.9,0.9,55.0,-136.51850055299033,9.744629023205515,357.9350580861831,160.9746692718658,6.0
773,773.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8,0.8,1.0,1.0,40.0,-201.38528241293773,9.194281154186596,381.43005808618324,131.86745842832516,4.0
774,774.0,1.0,0.0,1.0,1.0,2.0,2.0,0.9,0.9,1.0,1.0,30.0,-263.1814867972221,4.204950471585056,374.13606534695606,45.82117553758543,8.0
775,775.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,0.8,0.9,20.0,-247.67514886068193,1.7609146983568025,313.9568580861832,12.088638242061387,8.0
776,776.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,0.9,25.0,-236.28556695346197,3.304230922637724,316.30007260772896,25.109081437353737,6.0
777,777.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.8,0.9,25.0,-240.05680652160214,3.304230922637724,316.1300508254103,25.109081437353737,6.0
778,778.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,0.8,1.0,35.0,-184.21212942702797,6.6084749817854815,295.6468508254103,70.83116997457613,4.0
779,779.0,1.0,0.0,1.0,1.0,2.0,2.0,0.9,0.9,0.8,0.9,35.0,-181.3725452391138,8.610257067672498,332.2668653469561,108.38200289413436,4.0
780,780.0,1.0,0.0,1.0,1.0,3.0,2.0,0.7,0.7,0.7,1.0,55.0,-17.22964640425494,11.53015096905002,244.72005082541028,204.95152774068796,4.0
781,781.0,1.0,0.0,1.0,1.0,2.0,2.0,0.8,0.8,0.8,0.9,55.0,-46.073718525564686,11.58296780105606,313.9568580861832,162.67717400872849,2.0
782,782.0,1.0,0.0,1.0,1.0,2.0,2.0,0.8,0.8,0.8,0.9,50.0,-99.05567249461625,9.744629023205515,313.9568580861832,160.9746692718658,6.0
783,783.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.9,0.7,0.9,30.0,-234.95573560089525,4.204950471585056,329.25506534695603,37.333733540408176,6.0
784,784.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,0.7,0.9,45.0,-110.55710348628926,9.744629023205515,274.71225082541025,137.44244803852035,4.0
785,785.0,1.0,0.0,1.0,1.0,2.0,2.0,0.9,0.9,0.9,1.0,20.0,-265.31263042492526,3.304230922637724,353.20146534695607,21.928248808742254,4.0
786,786.0,1.0,0.0,1.0,1.0,3.0,1.0,0.9,0.9,0.7,1.0,35.0,-187.18968132244657,4.204950471585056,281.34006534695607,45.82117553758543,8.0
787,787.0,1.0,0.0,1.0,1.0,3.0,2.0,0.9,0.9,0.8,0.9,45.0,-96.17174703332452,10.751127173934911,297.9900653469561,166.05757762135525,4.0
788,788.0,1.0,0.0,1.0,1.0,3.0,1.0,0.9,0.9,0.9,0.9,55.0,-71.03731233191759,11.53015096905002,314.6400653469561,160.14028025011424,2.0
789,789.0,1.0,0.0,1.0,1.0,3.0,1.0,0.7,0.7,0.8,1.0,25.0,-195.72620050531253,3.304230922637724,261.3700508254103,26.406296733313678,6.0
790,790.0,1.0,0.0,1.0,1.0,3.0,2.0,0.9,0.9,0.9,0.9,45.0,-139.14555031769135,8.610257067672498,314.6400653469561,146.95894838475627,8.0
791,791.0,1.0,0.0,1.0,1.0,2.0,1.0,0.9,0.9,1.0,1.0,25.0,-288.9965961976521,2.336191878650031,374.13606534695606,18.104849277308784,8.0
792,792.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.9,20.0,-311.49858107756256,3.304230922637724,399.7400653469561,16.152985588210885,2.0
793,793.0,1.0,0.0,1.0,1.0,2.0,1.0,0.9,0.9,0.8,0.9,25.0,-253.8493746308925,2.336191878650031,332.2668653469561,17.365478617006474,8.0
794,794.0,1.0,0.0,1.0,1.0,2.0,2.0,0.9,0.9,0.7,0.9,35.0,-196.94685012769048,5.063408075481224,311.33226534695604,67.87508273757904,10.0
795,795.0,1.0,0.0,1.0,1.0,2.0,2.0,0.8,0.8,1.0,0.9,35.0,-224.37617178242223,6.6084749817854815,355.8260580861831,92.11383600482047,8.0
796,796.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,55.0,-87.00566972129486,11.53015096905002,329.6422726077289,174.55640934505684,2.0
797,797.0,1.0,0.0,1.0,1.0,2.0,1.0,0.9,0.9,0.8,1.0,40.0,-219.7567967078031,4.204950471585056,332.2668653469561,52.33004960994997,10.0
798,798.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.9,0.7,0.9,45.0,-136.28919191774995,11.365603480421356,329.25506534695603,154.74609585797214,2.0
799,799.0,1.0,0.0,1.0,1.0,2.0,2.0,0.8,0.8,1.0,1.0,40.0,-216.90077321573386,5.859528792858796,355.8260580861831,89.65827883562622,10.0
800,800.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.7,1.0,60.0,-40.93152027379615,11.557899957417797,299.650072607729,236.76151449874334,6.0
801,801.0,1.0,0.0,1.0,1.0,3.0,2.0,0.9,0.9,0.7,1.0,60.0,-5.288080808957097,11.557899957417797,281.34006534695607,175.97127770748102,2.0
802,802.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8,0.8,0.9,1.0,50.0,-122.9098301112217,11.53015096905002,357.9350580861831,204.95152774068796,4.0
803,803.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,0.9,40.0,-184.43992683284387,9.744629023205515,371.51147260772893,137.44244803852035,4.0
804,804.0,1.0,0.0,1.0,1.0,2.0,2.0,0.8,0.8,0.8,0.9,30.0,-220.1690287565972,3.304230922637724,313.9568580861832,34.06517728649659,10.0
805,805.0,1.0,0.0,1.0,1.0,3.0,2.0,0.9,0.9,0.9,0.9,50.0,-125.61582585613168,8.610257067672498,314.6400653469561,166.24742113006724,10.0
806,806.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.9,1.0,50.0,-124.87200865444082,11.365603480421356,339.62505082541026,168.5743750300656,2.0
807,807.0,1.0,0.0,1.0,1.0,3.0,2.0,0.8,0.8,0.8,1.0,45.0,-128.73647595124038,7.31875125910715,279.68005808618324,130.21366928091533,10.0
808,808.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,0.9,40.0,-227.28087084000262,5.859528792858796,355.8260580861831,75.30979269338133,8.0
809,809.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,1.0,50.0,-175.41166252934357,7.31875125910715,334.4400580861832,130.21366928091533,10.0
810,810.0,1.0,0.0,1.0,1.0,3.0,2.0,0.8,0.8,0.8,0.9,50.0,-58.38447869957977,11.53015096905002,279.68005808618324,190.53539864574537,4.0
811,811.0,1.0,0.0,1.0,1.0,2.0,2.0,0.9,0.9,1.0,1.0,30.0,-269.5255853085033,3.304230922637724,374.13606534695606,35.36239258245653,10.0
812,812.0,1.0,0.0,1.0,1.0,3.0,1.0,0.9,0.9,1.0,0.9,20.0,-254.92833314367823,3.304230922637724,331.29006534695606,16.152985588210885,2.0
813,813.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.9,0.8,1.0,20.0,-278.81560473476713,1.7609146983568025,352.7500653469561,12.592720535623764,8.0
814,814.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,1.0,45.0,-165.5075061849675,8.610257067672498,334.4400580861832,116.13812038341354,4.0
815,815.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,35.0,-233.82887929222568,7.982795416418341,376.2450653469561,76.54504758805686,2.0
816,816.0,1.0,0.0,1.0,1.0,3.0,2.0,0.7,0.7,0.7,1.0,35.0,-116.54136797051171,7.982795416418341,244.72005082541028,100.30360978478404,4.0
817,817.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,1.0,1.0,40.0,-215.7497154555228,5.859528792858796,337.5160508254102,78.89296231826168,8.0
818,818.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,0.7,0.8,1.0,45.0,-104.11169003027376,9.744629023205515,295.6468508254103,147.48444865761252,4.0
819,819.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,1.0,35.0,-199.1322156901874,4.204950471585056,292.63505082541025,45.82117553758543,8.0
820,820.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,60.0,-80.82237545616377,11.557899957417797,392.44607260772887,175.97127770748102,2.0
821,821.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,45.0,-178.39748015635536,9.744629023205515,371.0600726077289,123.9522274242671,2.0
822,822.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,35.0,-266.54712018176554,5.859528792858796,392.44607260772887,64.54447617601681,6.0
823,823.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,0.7,1.0,50.0,-103.88427946302541,8.610257067672498,274.71225082541025,135.42659312872448,6.0
824,824.0,1.0,0.0,1.0,1.0,3.0,2.0,0.8,0.8,0.9,1.0,45.0,-130.99682090727916,7.982795416418341,296.3300580861832,134.62411283040592,8.0
825,825.0,1.0,0.0,1.0,1.0,2.0,2.0,0.8,0.8,1.0,1.0,60.0,-57.62916380809767,11.557899957417797,355.8260580861831,175.97127770748102,2.0
826,826.0,1.0,0.0,1.0,1.0,1.0,2.0,0.7,0.7,0.7,0.9,40.0,-123.16455483073604,9.744629023205515,292.63505082541025,137.44244803852035,4.0
827,827.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.9,0.9,30.0,-216.30922057088813,5.859528792858796,332.95007260772894,64.54447617601681,6.0
828,828.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,0.7,1.0,0.9,20.0,-254.0317212221788,3.304230922637724,337.5160508254102,20.63103351278231,4.0
829,829.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,20.0,-332.51322636371486,1.7609146983568025,418.05007260772885,13.976612642061387,10.0
830,830.0,1.0,0.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,1.0,50.0,-150.6544153575512,9.744629023205515,353.20146534695607,147.48444865761252,4.0
831,831.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,1.0,0.9,30.0,-249.59324388260035,3.304230922637724,337.5160508254102,29.587129361925165,8.0
832,832.0,1.0,0.0,1.0,1.0,3.0,1.0,0.7,0.7,0.7,1.0,50.0,-66.69891288289743,9.744629023205515,244.72005082541028,147.48444865761252,4.0
833,833.0,1.0,0.0,1.0,1.0,2.0,2.0,0.9,0.9,0.7,0.9,40.0,-136.00896261175555,9.744629023205515,311.33226534695604,137.44244803852035,4.0
834,834.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,1.0,60.0,-66.08526309911143,10.751127173934911,292.63505082541025,206.12182466244118,6.0
835,835.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,0.9,60.0,-35.37925950882662,11.557899957417797,299.650072607729,161.41366177629604,2.0
836,836.0,1.0,0.0,1.0,1.0,3.0,2.0,0.7,0.7,0.8,0.9,40.0,-97.66018902080299,9.744629023205515,261.3700508254103,137.44244803852035,4.0
837,837.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.8,0.7,1.0,50.0,-144.66001735417427,7.982795416418341,310.94505808618317,134.62411283040592,8.0
838,838.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8,0.8,0.8,0.9,40.0,-170.64279430111594,8.610257067672498,334.4400580861832,127.67047563944533,6.0
839,839.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,60.0,-86.20193968490324,11.557899957417797,371.51147260772893,161.41366177629604,2.0
840,840.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,25.0,-304.7828306247177,2.336191878650031,392.44607260772887,20.78263494588021,10.0
841,841.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.9,0.9,30.0,-194.4629573341364,8.610257067672498,332.95007260772894,89.0935301488234,2.0
842,842.0,1.0,0.0,1.0,1.0,1.0,2.0,0.9,0.9,1.0,1.0,45.0,-215.15571901266492,7.982795416418341,399.7400653469561,134.62411283040592,8.0
843,843.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.8,0.9,30.0,-219.49773405827784,3.304230922637724,316.30007260772896,34.06517728649659,10.0
844,844.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.9,25.0,-232.52638997874317,7.31875125910715,349.6000726077289,64.61614598454793,2.0
845,845.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,1.0,50.0,-102.8807850487917,11.365603480421356,316.30007260772896,168.5743750300656,2.0
846,846.0,1.0,0.0,1.0,1.0,2.0,1.0,0.9,0.9,1.0,0.9,50.0,-159.78107684653284,10.751127173934911,374.13606534695606,166.05757762135525,4.0
847,847.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,1.0,40.0,-246.30038760832377,5.859528792858796,394.5550726077289,89.65827883562622,10.0
848,848.0,1.0,0.0,1.0,1.0,1.0,2.0,0.9,0.9,1.0,0.9,20.0,-311.23538952695156,2.336191878650031,399.7400653469561,20.043264285577905,10.0
849,849.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.9,55.0,-128.81326490963804,9.744629023205515,371.0600726077289,184.50689050521123,8.0
850,850.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,0.9,0.9,20.0,-263.55800806428823,1.7609146983568025,334.89145808618326,10.200663842061388,6.0
851,851.0,1.0,0.0,1.0,1.0,1.0,2.0,0.9,0.9,1.0,0.9,60.0,-122.37224210005809,11.60563302293498,399.7400653469561,255.11719737735825,8.0
852,852.0,1.0,0.0,1.0,1.0,1.0,2.0,0.7,0.7,0.9,1.0,55.0,-112.9164925995863,9.744629023205515,339.62505082541026,194.54889112430337,8.0
853,853.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,0.7,0.8,0.9,20.0,-212.91740288883645,5.063408075481224,295.6468508254103,33.3267015581209,2.0
854,854.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.9,1.0,35.0,-200.57843586332797,7.982795416418341,332.95007260772894,83.14335826197306,2.0
