n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
268,268.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,1.0,0.9,60.0,237.71062558060834,190.19516550018875,1330.6909544681432,4033.8947054748023,8.0
269,269.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.7,1.0,30.0,-854.2259350879174,122.80081648011236,1145.6240041277003,2667.271586622722,8.0
270,270.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,0.7,1.0,40.0,-639.4326479183288,116.63605138586409,704.3785806966371,3064.226785437347,10.0
271,271.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,1.0,30.0,-1254.2347055479763,56.00568523776178,1223.939291021329,1633.0198419145595,10.0
272,272.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,0.8,0.9,20.0,-891.9298151665438,56.00568523776178,949.1310522247281,757.3331430573877,4.0
273,273.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.7,0.7,1.0,20.0,-308.19699849685713,190.19516550018875,704.3785806966371,1591.8362083407142,2.0
274,274.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.8,0.9,50.0,-466.5052999521255,190.19516550018875,1222.8631475745144,4873.005066109692,10.0
275,275.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.8,1.0,0.9,20.0,-754.7301914027155,56.00568523776178,959.6046352809101,472.3792571911015,2.0
276,276.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,50.0,-340.2317167614407,190.19516550018875,1301.178434468143,4109.167290245384,8.0
277,277.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.9,1.0,0.9,60.0,564.1273295150924,190.19516550018875,1029.39207528091,3194.7843448399126,6.0
278,278.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,0.9,0.9,30.0,-273.96030528601307,190.19516550018875,905.6296037528191,1516.5636235701313,2.0
279,279.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,20.0,-1338.7928593009901,56.00568523776178,1156.7151152809101,1327.2409147899605,8.0
280,280.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,0.8,1.0,45.0,328.5359104311472,190.19516550018875,1176.2126675745146,1591.8362083407142,2.0
281,281.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,0.9,0.9,40.0,-644.7556401161064,190.19516550018875,1223.939291021329,4873.005066109692,10.0
282,282.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,0.9,0.9,45.0,76.77983795536402,190.19516550018875,905.6296037528191,2355.6739842050215,4.0
283,283.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,1.0,35.0,-273.7298733369113,190.19516550018875,1220.5430041277004,1591.8362083407142,2.0
284,284.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.9,1.0,40.0,-339.8437710750175,190.19516550018875,966.124603752819,3270.0569296104945,6.0
285,285.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,0.8,1.0,20.0,-1350.7154781078582,56.00568523776178,949.1310522247281,1633.0198419145595,10.0
286,286.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0,-294.13374117492407,190.19516550018875,1527.801434468143,4109.167290245384,8.0
287,287.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,0.9,0.9,30.0,-192.7950013880417,190.19516550018875,1183.664371021329,1516.5636235701313,2.0
288,288.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,334.72349111696406,190.19516550018875,1470.2658344681429,1591.8362083407142,2.0
289,289.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.9,0.7,0.9,45.0,0.06285769234605487,190.19516550018875,1085.1290041277005,2355.6739842050215,4.0
290,290.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,-1281.4530230102346,56.00568523776178,1527.801434468143,1348.0659560482732,8.0
291,291.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.9,0.7,1.0,25.0,-394.5941077941952,190.19516550018875,825.3685806966371,2430.9465689756044,4.0
292,292.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,0.9,40.0,-720.6644652055913,165.6091073884545,1238.5484041277002,3584.8945020839064,8.0
293,293.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.7,0.8,0.9,55.0,152.07141121324236,190.19516550018875,809.556172224728,4873.005066109692,10.0
294,294.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.9,0.9,1.0,60.0,575.8517732582849,190.19516550018875,989.261563752819,3270.0569296104945,6.0
295,295.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.8,0.9,1.0,35.0,142.90689338772816,190.19516550018875,845.1346037528192,1591.8362083407142,2.0
296,296.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,0.9,0.9,25.0,-1145.8061085165448,56.00568523776178,1118.617291021329,1327.2409147899605,8.0
297,297.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.9,0.9,35.0,-192.6987276269429,190.19516550018875,1116.584603752819,2355.6739842050215,4.0
298,298.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.8,1.0,0.9,20.0,-1080.9739930398603,56.00568523776178,1005.6331152809101,1327.2409147899605,8.0
299,299.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.8,0.9,1.0,55.0,84.33902737470396,190.19516550018875,845.1346037528192,4109.167290245384,8.0
300,300.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,1.0,0.9,20.0,-1514.5660851758557,56.00568523776178,1256.3514344681432,1612.1948006562468,10.0
301,301.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,1.0,0.9,55.0,284.4586010907292,190.19516550018875,1260.9035144681432,3194.7843448399126,6.0
302,302.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.9,0.8,1.0,45.0,-117.05063204866164,190.19516550018875,949.1310522247281,4109.167290245384,8.0
303,303.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.9,1.0,0.9,30.0,-988.0222215457574,56.00568523776178,1029.39207528091,1612.1948006562468,10.0
304,304.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,0.9,1.0,25.0,-1252.3624678263786,56.00568523776178,989.261563752819,1633.0198419145595,10.0
305,305.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,0.8,0.9,20.0,-1190.9035211672726,56.00568523776178,949.1310522247281,1327.2409147899605,8.0
306,306.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.7,1.0,50.0,47.51330028019765,190.19516550018875,978.7879806966371,4109.167290245384,8.0
307,307.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,0.7,0.9,60.0,297.4629060297765,190.19516550018875,1220.5430041277004,4033.8947054748023,8.0
308,308.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.8,0.9,55.0,310.4584481719434,190.19516550018875,1222.8631475745144,3194.7843448399126,6.0
309,309.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.9,55.0,2.4800037191947526,190.19516550018875,1006.2551152809101,4033.8947054748023,8.0
310,310.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,30.0,-1155.6094964781948,56.00568523776178,1296.0840041277004,1348.0659560482732,8.0
311,311.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.8,0.9,25.0,-390.22141869631093,190.19516550018875,1222.8631475745144,1516.5636235701313,2.0
312,312.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,0.7,0.9,35.0,-535.3934213698645,190.19516550018875,1069.4610041277003,4033.8947054748023,8.0
313,313.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,45.0,-38.01052148767143,190.19516550018875,1450.5622910213292,1516.5636235701313,2.0
314,314.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,0.8,0.9,45.0,-200.49326550289456,190.19516550018875,744.509092224728,4033.8947054748023,8.0
315,315.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.8,1.0,20.0,-1174.3833130780154,56.00568523776178,925.9940922247281,1633.0198419145595,10.0
316,316.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.8,1.0,20.0,-1024.896460077651,56.00568523776178,925.9940922247281,1348.0659560482732,8.0
317,317.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,60.0,19.424467933792325,190.19516550018875,1296.0840041277004,4109.167290245384,8.0
318,318.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.9,0.9,1.0,50.0,108.66678948665759,190.19516550018875,1239.607291021329,3270.0569296104945,6.0
319,319.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,1.0,0.9,25.0,-981.0501728431026,56.00568523776178,824.77011528091,1327.2409147899605,8.0
320,320.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8,0.9,1.0,55.0,6.840117700900819,190.19516550018875,965.502603752819,4109.167290245384,8.0
321,321.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,20.0,-1452.4704278733275,56.00568523776178,1375.0212910213293,1327.2409147899605,8.0
322,322.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7,0.7,0.9,30.0,-840.8894261827948,56.00568523776178,809.700580696637,1327.2409147899605,8.0
323,323.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,0.7,1.0,30.0,-1065.2320707937458,56.00568523776178,909.000540696637,1633.0198419145595,10.0
324,324.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,1.0,1.0,55.0,-174.90834743940258,190.19516550018875,1330.6909544681432,4109.167290245384,8.0
325,325.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.7,0.8,0.9,60.0,1037.1422160796021,190.19516550018875,849.8310922247281,1516.5636235701313,2.0
326,326.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,55.0,250.82155429112004,190.19516550018875,1315.7875475745145,3194.7843448399126,6.0
327,327.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.9,0.8,1.0,20.0,-515.6348106145525,190.19516550018875,1000.9130922247281,1591.8362083407142,2.0
328,328.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.9,45.0,173.74878751795433,190.19516550018875,1099.17951528091,2355.6739842050215,4.0
329,329.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,0.9,60.0,426.547632022978,190.19516550018875,1260.9035144681432,2355.6739842050215,4.0
330,330.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,0.9,40.0,-501.57345452345896,190.19516550018875,1297.7821475745145,3194.7843448399126,6.0
331,331.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.7,0.9,40.0,-868.3571281768664,118.92485339664279,1098.9735241277006,3078.515181419632,10.0
332,332.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,50.0,-340.2317167614407,190.19516550018875,1301.178434468143,4109.167290245384,8.0
333,333.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,35.0,-584.9133846098466,190.19516550018875,1450.5622910213292,2355.6739842050215,4.0
334,334.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,1.0,1.0,30.0,-1004.5226045445352,56.00568523776178,1029.39207528091,1348.0659560482732,8.0
335,335.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.7,0.9,1.0,40.0,-242.51632281426984,190.19516550018875,849.6866837528191,4109.167290245384,8.0
336,336.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,0.7,1.0,25.0,-754.784049083307,56.00568523776178,964.1390041277003,778.1581843157004,4.0
337,337.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,0.9,1.0,35.0,-55.559253145764124,190.19516550018875,1223.939291021329,1591.8362083407142,2.0
338,338.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,0.8,1.0,60.0,327.6770365195575,190.19516550018875,1146.7001475745144,4109.167290245384,8.0
339,339.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,1.0,0.9,30.0,-1143.684353604678,56.00568523776178,1029.39207528091,1612.1948006562468,10.0
340,340.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,0.9,60.0,252.8212913814032,190.19516550018875,1299.480291021329,4033.8947054748023,8.0
341,341.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,1.0,40.0,-479.4274488823352,190.19516550018875,1238.5484041277002,3270.0569296104945,6.0
342,342.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,1.0,25.0,-513.8709762526839,190.19516550018875,1400.478394468143,1591.8362083407142,2.0
343,343.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.8,0.7,1.0,45.0,472.57045958301893,190.19516550018875,885.2415806966371,1591.8362083407142,2.0
344,344.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.9,0.7,0.9,40.0,223.01548178571508,190.19516550018875,1085.1290041277005,1516.5636235701313,2.0
345,345.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,0.8,1.0,40.0,-749.3069550501485,116.63605138586409,865.4990922247281,3064.226785437347,10.0
346,346.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8,0.8,0.9,40.0,-538.7470465706173,165.6091073884545,925.372092224728,3584.8945020839064,8.0
347,347.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.9,0.8,0.9,55.0,405.9642677531869,190.19516550018875,1000.9130922247281,3194.7843448399126,6.0
348,348.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.9,0.9,1.0,35.0,-467.7565550419868,190.19516550018875,905.6296037528191,4109.167290245384,8.0
349,349.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.9,1.0,1.0,55.0,57.653559399769556,190.19516550018875,1316.8464344681431,4109.167290245384,8.0
350,350.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.9,0.9,0.9,60.0,842.7922737562496,190.19516550018875,1239.607291021329,1516.5636235701313,2.0
351,351.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9,0.7,0.9,60.0,756.5031110201428,190.19516550018875,960.7825806966371,1516.5636235701313,2.0
352,352.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.8,0.7,1.0,55.0,92.9802887184154,190.19516550018875,885.2415806966371,4948.277650880274,10.0
353,353.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9,0.8,0.9,45.0,198.61332849268575,190.19516550018875,1000.9130922247281,1516.5636235701313,2.0
354,354.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.8,0.9,0.9,30.0,-594.356927187092,190.19516550018875,1179.1122910213292,3194.7843448399126,6.0
355,355.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.9,0.7,1.0,35.0,-110.0855269648819,190.19516550018875,960.7825806966371,2430.9465689756044,4.0
356,356.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.8,0.7,0.9,55.0,659.1883696908025,190.19516550018875,885.2415806966371,2355.6739842050215,4.0
357,357.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9,0.7,0.9,45.0,42.215920641432994,190.19516550018875,960.7825806966371,2355.6739842050215,4.0
358,358.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,0.9,45.0,39.82182527131303,190.19516550018875,1323.239251021329,1516.5636235701313,2.0
359,359.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,0.8,1.0,55.0,206.78911552953406,190.19516550018875,949.1310522247281,3270.0569296104945,6.0
360,360.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.7,0.9,55.0,483.51696469829864,190.19516550018875,1168.7609641277006,1516.5636235701313,2.0
361,361.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.7,0.7,0.9,60.0,1063.305086086135,190.19516550018875,809.700580696637,1516.5636235701313,2.0
362,362.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.7,0.8,1.0,25.0,-1098.7692047118446,56.00568523776178,1041.3781475745143,1633.0198419145595,10.0
363,363.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,0.9,20.0,-924.2694276378343,56.00568523776178,1006.2551152809101,1042.2870289236741,6.0
364,364.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,45.0,401.35271868535466,190.19516550018875,1006.2551152809101,1591.8362083407142,2.0
365,365.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,0.8,0.9,20.0,-980.6057127552684,56.00568523776178,865.4990922247281,1042.2870289236741,6.0
366,366.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,0.7,1.0,60.0,716.6023473728008,190.19516550018875,704.3785806966371,2430.9465689756044,4.0
367,367.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,55.0,-378.5309880541771,190.19516550018875,1373.3231475745145,4873.005066109692,10.0
368,368.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.8,0.9,45.0,-734.4605047515565,163.03839425156465,1246.0001075745145,4263.470874722068,10.0
369,369.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9,0.8,0.9,25.0,-951.0972421668882,56.00568523776178,1000.9130922247281,1042.2870289236741,6.0
370,370.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,1.0,35.0,-474.0745418528995,190.19516550018875,1299.480291021329,3270.0569296104945,6.0
371,371.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,1.0,55.0,370.57058817085334,190.19516550018875,1400.478394468143,2430.9465689756044,4.0
372,372.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.8,0.7,1.0,30.0,-896.1176181655646,56.00568523776178,885.2415806966371,1633.0198419145595,10.0
373,373.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9,0.9,1.0,45.0,-401.1402776992057,190.19516550018875,1041.043603752819,4109.167290245384,8.0
374,374.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,40.0,-1122.8715458542085,116.63605138586409,1452.260434468143,3064.226785437347,10.0
375,375.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.9,30.0,-393.675832940853,190.19516550018875,1145.0020041277005,1516.5636235701313,2.0
376,376.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.7,1.0,50.0,-179.44874632497996,190.19516550018875,1029.1860841277005,4109.167290245384,8.0
377,377.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.8,1.0,60.0,-77.29940267091878,190.19516550018875,1146.7001475745144,4948.277650880274,10.0
378,378.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.9,1.0,35.0,-207.33356991428005,190.19516550018875,1116.584603752819,2430.9465689756044,4.0
379,379.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.8,0.8,0.9,60.0,657.3973670115407,190.19516550018875,879.3436122247281,3194.7843448399126,6.0
380,380.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,0.7,0.9,50.0,-182.26832288577543,190.19516550018875,704.3785806966371,4873.005066109692,10.0
381,381.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.8,0.9,20.0,-894.527060683103,56.00568523776178,1222.8631475745144,472.3792571911015,2.0
382,382.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.8,1.0,0.9,60.0,575.5508813558039,190.19516550018875,1005.6331152809101,3194.7843448399126,6.0
383,383.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,1.0,55.0,-115.02342879981144,190.19516550018875,1220.5430041277004,4109.167290245384,8.0
384,384.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,0.7,1.0,55.0,586.2216529292128,190.19516550018875,1029.1860841277005,2430.9465689756044,4.0
385,385.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,0.9,45.0,-772.0865512834005,163.03839425156465,1297.7821475745145,4263.470874722068,10.0
386,386.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,20.0,-1411.5004415419228,56.00568523776178,1296.0840041277004,1348.0659560482732,8.0
387,387.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,-830.5286033654821,77.4285831092128,1006.2551152809101,1391.9958575317455,6.0
388,388.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,0.7,1.0,40.0,-27.70790764037266,190.19516550018875,1168.7609641277006,2430.9465689756044,4.0
389,389.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.9,1.0,1.0,40.0,-108.60167409772679,190.19516550018875,945.76011528091,3270.0569296104945,6.0
390,390.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,1.0,0.9,30.0,-1258.675140112128,56.00568523776178,1256.3514344681432,1612.1948006562468,10.0
391,391.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,0.8,1.0,25.0,-1277.4880515367634,56.00568523776178,1297.7821475745145,1633.0198419145595,10.0
392,392.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.9,0.9,60.0,241.68103497609115,190.19516550018875,966.124603752819,4873.005066109692,10.0
393,393.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,0.8,0.9,40.0,-202.34208209691474,190.19516550018875,1176.2126675745146,3194.7843448399126,6.0
394,394.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.8,0.9,50.0,220.70607422335652,190.19516550018875,1018.9184922247282,3194.7843448399126,6.0
395,395.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,0.8,1.0,45.0,3.340688974062699,190.19516550018875,1106.4252275745146,3270.0569296104945,6.0
396,396.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,0.9,25.0,-674.8677230966773,190.19516550018875,1299.480291021329,2355.6739842050215,4.0
397,397.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.7,0.8,1.0,25.0,-391.2021349277534,190.19516550018875,809.556172224728,2430.9465689756044,4.0
398,398.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,40.0,-797.9907414194204,190.19516550018875,1450.5622910213292,4873.005066109692,10.0
399,399.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,1.0,60.0,639.0059358780303,190.19516550018875,1183.664371021329,1591.8362083407142,2.0
400,400.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.7,1.0,0.9,55.0,690.9220383646795,190.19516550018875,1195.8564344681429,1516.5636235701313,2.0
401,401.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,1.0,1.0,35.0,-727.2049417995856,190.19516550018875,1330.6909544681432,4109.167290245384,8.0
402,402.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,40.0,-467.5196737152512,190.19516550018875,1296.0840041277004,4033.8947054748023,8.0
403,403.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,45.0,27.34059552193283,190.19516550018875,1373.3231475745145,2430.9465689756044,4.0
404,404.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,60.0,64.17039778954904,190.19516550018875,1222.2411475745146,4109.167290245384,8.0
405,405.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,0.7,1.0,50.0,-74.28895633976892,190.19516550018875,1220.5430041277004,4109.167290245384,8.0
406,406.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,0.9,50.0,593.0120625234154,190.19516550018875,1006.2551152809101,1516.5636235701313,2.0
407,407.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,40.0,-91.11776144341135,190.19516550018875,1296.0840041277004,2355.6739842050215,4.0
408,408.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9,1.0,1.0,25.0,-1319.5809766086072,56.00568523776178,1081.17411528091,1633.0198419145595,10.0
409,409.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.9,0.9,50.0,340.3108754042176,190.19516550018875,1116.584603752819,2355.6739842050215,4.0
410,410.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.7,0.7,0.9,50.0,776.4135566198513,190.19516550018875,704.3785806966371,1516.5636235701313,2.0
