n,ID,D_ActivacionIncrem_Nar,D_ActivacionIncrem_Unr,Opt_CalculoRagaliasIncrementales_Nar,Opt_CalculoRagaliasIncrementales_Unr,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXPerfo_UGEUnr,Unc_MultOPEX_UGEUnr,Unc_MultCAPEXFacilidades_Nar,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
469,469.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.9,0.9,35.0,-306.8662174269643,23.078289705525684,612.4336476724711,405.69329469753785,2.0
470,470.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.8,45.0,-460.2909954313998,4.435883168136524,718.8391312644187,156.1198730509215,10.0
471,471.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,40.0,-383.72080980576106,18.312927771802244,684.2641640805234,477.4621501895063,6.0
472,472.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,1.0,0.9,25.0,-425.56786659635225,4.435883168136524,646.4746476724711,117.30354667223224,6.0
473,473.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,35.0,-416.2218594649487,16.098655575530614,706.3873312644187,284.1553270835871,2.0
474,474.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,1.0,1.0,30.0,-419.78670948872116,4.435883168136524,650.2231640805235,97.89538348288765,4.0
475,475.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,1.0,0.8,40.0,-334.5539587823691,15.616849859709033,574.6441312644188,345.73330841108884,4.0
476,476.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.9,0.7,30.0,-420.8940042127017,4.435883168136524,627.4556148563663,150.21196734050164,10.0
477,477.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,1.0,30.0,-503.60598296396836,4.435883168136524,759.0942440805235,130.80380415115704,8.0
478,478.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,40.0,-440.71023309424953,4.435883168136524,668.5978148563663,156.1198730509215,10.0
479,479.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,40.0,-382.2524790286575,23.078289705525684,706.3873312644187,438.0910069961145,2.0
480,480.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,35.0,-478.48792868833203,4.435883168136524,745.6361312644187,117.30354667223224,6.0
481,481.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.9,0.8,25.0,-454.88266308160075,4.435883168136524,660.6430912644187,130.80380415115704,8.0
482,482.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.9,35.0,-444.67814432453423,4.435883168136524,680.515647672471,156.1198730509215,10.0
483,483.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,1.0,1.0,55.0,-279.95547661804,23.078289705525684,650.2231640805235,552.2048910064627,4.0
484,484.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.9,0.8,35.0,-354.983339131128,9.617224844721495,574.6441312644188,193.82055442878087,4.0
485,485.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,35.0,-496.6669065210129,4.435883168136524,781.9663640805235,136.71170986157688,8.0
486,486.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,0.8,40.0,-421.2504608297681,4.435883168136524,637.7709712644187,156.1198730509215,10.0
487,487.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.9,0.8,45.0,-270.8252766088925,23.078289705525684,540.6031312644187,519.8071787078861,4.0
488,488.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,1.0,0.7,55.0,-337.241637238793,19.359945033123836,645.7256948563663,720.1186602013825,10.0
489,489.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,1.0,0.9,45.0,-311.52922247371225,23.078289705525684,646.4746476724711,438.0910069961145,2.0
490,490.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.9,60.0,-195.973337579517,23.078289705525684,680.515647672471,438.0910069961145,2.0
491,491.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,35.0,-443.51948291848163,4.435883168136524,684.2641640805234,150.21196734050164,10.0
492,492.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.9,0.7,20.0,-439.01377904940676,4.435883168136524,599.9814548563663,150.21196734050164,10.0
493,493.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,35.0,-475.35236082104956,4.435883168136524,745.6361312644187,111.39564096181242,6.0
494,494.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.8,30.0,-419.7542818068447,4.435883168136524,665.2451312644187,78.48722029354303,2.0
495,495.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.8,35.0,-443.5920858804637,9.617224844721495,718.8391312644187,193.82055442878087,4.0
496,496.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.9,0.7,35.0,-410.26097557066515,4.435883168136524,622.8535748563663,130.80380415115704,8.0
497,497.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9,20.0,-537.6729697412637,4.435883168136524,756.6286476724712,156.1198730509215,10.0
498,498.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,1.0,0.9,60.0,-376.13230610219654,18.312927771802244,698.432607672471,673.6067643528023,10.0
499,499.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,1.0,25.0,-528.6065014223217,4.435883168136524,781.9663640805235,130.80380415115704,8.0
500,500.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,1.0,50.0,-417.9880345680533,22.29896888868372,781.9663640805235,607.2803770234786,6.0
501,501.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,1.0,0.8,40.0,-322.16768375488493,23.078289705525684,608.6851312644187,438.0910069961145,2.0
502,502.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,1.0,0.8,20.0,-425.4845363636491,4.435883168136524,660.6430912644187,78.48722029354303,2.0
503,503.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,1.0,0.7,60.0,-258.9932420474461,23.078289705525684,681.0496148563664,666.3187750168108,6.0
504,504.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,25.0,-519.0335125164779,4.435883168136524,744.1768476724711,156.1198730509215,10.0
505,505.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,50.0,-283.4816936793096,23.078289705525684,684.2641640805234,519.8071787078861,4.0
506,506.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,1.0,1.0,30.0,-468.36690047827517,9.617224844721495,759.0942440805235,205.98698603477175,4.0
507,507.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,30.0,-519.1004281073667,4.435883168136524,783.425647672471,156.1198730509215,10.0
508,508.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.7,50.0,-342.33577836778545,23.078289705525684,707.8466148563664,666.3187750168108,6.0
509,509.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,1.0,0.7,30.0,-400.0224115433253,9.617224844721495,645.7256948563663,205.98698603477175,4.0
510,510.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.9,0.9,45.0,-359.3333673855771,23.078289705525684,698.432607672471,633.9210627182342,6.0
511,511.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.9,0.9,45.0,-339.51903461843415,17.228584059626538,612.4336476724711,524.1210025154976,8.0
512,512.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.9,1.0,45.0,-414.10967343808164,4.435883168136524,650.2231640805235,150.21196734050164,10.0
513,513.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9,1.0,45.0,-345.51277591470944,23.078289705525684,718.3051640805235,405.69329469753785,2.0
514,514.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.9,0.8,35.0,-347.7494244206888,12.063173059093632,574.6441312644188,298.65957472303137,6.0
515,515.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.9,1.0,25.0,-467.0648050585476,4.435883168136524,736.2221240805234,91.98747777246781,4.0
516,516.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,1.0,50.0,-362.7753289631149,23.078289705525684,759.0942440805235,633.9210627182342,6.0
517,517.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,1.0,25.0,-491.21816745578184,4.435883168136524,759.0942440805235,111.39564096181242,6.0
518,518.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,1.0,0.7,60.0,-303.7719833010787,23.078289705525684,645.7256948563663,894.5465430375071,10.0
519,519.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,1.0,0.9,60.0,-236.75207777183033,23.078289705525684,646.4746476724711,666.3187750168108,6.0
520,520.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.9,1.0,55.0,-234.61599991538492,23.078289705525684,713.3500040805234,405.69329469753785,2.0
521,521.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.9,0.9,50.0,-259.334884055268,23.078289705525684,698.432607672471,405.69329469753785,2.0
522,522.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,1.0,0.7,30.0,-304.92231688446714,18.312927771802244,536.8546148563664,330.1829304114267,2.0
523,523.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,1.0,0.7,35.0,-384.4636576732673,9.617224844721495,622.8535748563663,248.14832102220333,6.0
524,524.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,0.7,20.0,-411.930528301118,4.435883168136524,599.9814548563663,97.89538348288765,4.0
525,525.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,1.0,25.0,-519.8232419127704,4.435883168136524,767.6211640805233,130.80380415115704,8.0
526,526.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,50.0,-251.53526987046166,23.078289705525684,668.5978148563663,438.0910069961145,2.0
527,527.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.9,0.7,50.0,-249.93611937388675,23.078289705525684,627.4556148563663,519.8071787078861,4.0
528,528.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,0.8,60.0,-234.49222579865648,23.078289705525684,683.5152112644187,438.0910069961145,2.0
529,529.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,1.0,1.0,45.0,-435.7270559266324,10.457588273626918,713.3500040805234,362.35932491296074,10.0
530,530.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.9,0.7,60.0,-202.3911422778775,23.078289705525684,604.9366148563663,633.9210627182342,6.0
531,531.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,1.0,35.0,-492.6858873643256,4.435883168136524,759.0942440805235,130.80380415115704,8.0
532,532.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.9,1.0,45.0,-337.70624112255217,23.078289705525684,718.3051640805235,519.8071787078861,4.0
533,533.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,50.0,-307.25051757012653,23.078289705525684,707.8466148563664,405.69329469753785,2.0
534,534.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,45.0,-467.429905044323,14.9190934620702,794.4181640805233,396.04074809852744,6.0
535,535.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.9,20.0,-481.0106721505807,4.435883168136524,756.6286476724712,72.57931458312319,2.0
536,536.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,1.0,0.9,60.0,-185.07973814721666,23.078289705525684,612.4336476724711,552.2048910064627,4.0
537,537.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,20.0,-477.8673648409074,4.435883168136524,745.6361312644187,78.48722029354303,2.0
538,538.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,1.0,1.0,60.0,-365.8425841694755,23.078289705525684,736.2221240805234,780.4326590271588,8.0
539,539.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,50.0,-478.35824582244675,10.457588273626918,783.425647672471,349.1238657952245,10.0
540,540.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.7,55.0,-307.4038434454019,23.078289705525684,654.2526148563663,633.9210627182342,6.0
541,541.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9,0.8,45.0,-410.1558605156217,4.435883168136524,642.7261312644187,150.21196734050164,10.0
542,542.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.7,60.0,-196.47809165611756,23.078289705525684,645.7256948563663,519.8071787078861,4.0
543,543.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,1.0,0.9,20.0,-449.06422299192803,4.435883168136524,612.4336476724711,156.1198730509215,10.0
544,544.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,0.8,35.0,-381.72970184227324,18.312927771802244,665.2451312644187,305.7502332188184,2.0
545,545.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,1.0,0.8,55.0,-226.58594920258287,23.078289705525684,574.6441312644188,666.3187750168108,6.0
546,546.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,0.7,30.0,-448.4700014348247,4.435883168136524,645.7256948563663,156.1198730509215,10.0
547,547.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.9,45.0,-415.90662276776135,10.457588273626918,680.515647672471,362.35932491296074,10.0
548,548.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,1.0,0.8,50.0,-324.34819017253136,15.319057170482901,574.6441312644188,547.4306891452019,10.0
549,549.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,0.8,20.0,-444.78496415129166,4.435883168136524,637.7709712644187,117.30354667223224,6.0
550,550.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,20.0,-458.22917583893076,4.435883168136524,718.8391312644187,72.57931458312319,2.0
551,551.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,60.0,-351.930907508602,23.078289705525684,767.6211640805233,666.3187750168108,6.0
552,552.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.9,0.8,45.0,-386.31432985207886,11.838663262163552,642.7261312644187,397.677328729982,10.0
553,553.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.9,0.7,60.0,-150.6388423461617,23.078289705525684,502.8136148563663,519.8071787078861,4.0
554,554.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.9,0.7,35.0,-347.7752249279839,19.359945033123836,622.8535748563663,418.5813267168312,4.0
555,555.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.7,25.0,-397.0151851828172,4.435883168136524,570.8956148563664,150.21196734050164,10.0
556,556.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,1.0,0.7,45.0,-183.2612524886717,23.078289705525684,502.8136148563663,438.0910069961145,2.0
557,557.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.9,0.8,35.0,-373.43168631280946,19.359945033123836,665.2451312644187,418.5813267168312,4.0
558,558.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,35.0,-474.4118250055424,4.435883168136524,706.3873312644187,156.1198730509215,10.0
559,559.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9,0.9,60.0,-253.9450774557869,23.078289705525684,744.1768476724711,519.8071787078861,4.0
560,560.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,1.0,0.8,55.0,-293.21417128496074,19.359945033123836,574.6441312644188,720.1186602013825,10.0
561,561.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,1.0,0.7,35.0,-325.13182765081467,17.228584059626538,570.8956148563664,387.15225840156336,4.0
562,562.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.9,0.8,35.0,-408.688140607078,4.435883168136524,642.7261312644187,130.80380415115704,8.0
563,563.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,1.0,0.9,60.0,-343.0610878578255,23.078289705525684,698.432607672471,780.4326590271588,8.0
564,564.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.9,0.8,30.0,-367.26740619398436,4.435883168136524,540.6031312644187,150.21196734050164,10.0
565,565.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.9,50.0,-421.14073650432744,8.126778234860332,680.515647672471,280.6095780711895,10.0
566,566.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,1.0,60.0,-351.76216131076495,23.078289705525684,713.3500040805234,780.4326590271588,8.0
567,567.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,60.0,-395.44391633508366,23.078289705525684,783.425647672471,780.4326590271588,8.0
568,568.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,45.0,-396.7412343433424,23.078289705525684,745.6361312644187,519.8071787078861,4.0
569,569.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,1.0,0.7,20.0,-405.5780051251747,4.435883168136524,627.4556148563663,78.48722029354303,2.0
570,570.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,60.0,-313.6274268026434,23.078289705525684,718.3051640805235,780.4326590271588,8.0
571,571.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.7,35.0,-368.1544825090534,16.098655575530614,627.4556148563663,284.1553270835871,2.0
572,572.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9,0.7,55.0,-243.61763466285734,23.078289705525684,604.9366148563663,519.8071787078861,4.0
573,573.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,20.0,-551.0400230086755,4.435883168136524,783.425647672471,150.21196734050164,10.0
574,574.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,55.0,-402.8736631044622,21.34758413565328,756.6286476724712,678.7630148993577,8.0
575,575.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.8,55.0,-272.39007352911693,23.078289705525684,706.3873312644187,405.69329469753785,2.0
576,576.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.9,0.8,55.0,-291.8818590510933,23.078289705525684,642.7261312644187,748.0349467285823,8.0
577,577.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,0.9,45.0,-390.8362269966403,22.29896888868372,721.304727672471,529.0200268729614,4.0
578,578.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,1.0,0.8,30.0,-437.8706471001215,4.435883168136524,683.5152112644187,117.30354667223224,6.0
579,579.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,1.0,0.7,25.0,-446.1551254651619,4.435883168136524,645.7256948563663,156.1198730509215,10.0
580,580.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.9,0.7,30.0,-324.34003080528686,4.435883168136524,502.8136148563663,111.39564096181242,6.0
581,581.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.7,35.0,-375.1749939835317,4.435883168136524,570.8956148563664,150.21196734050164,10.0
582,582.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,30.0,-434.2936994410769,4.435883168136524,684.2641640805234,111.39564096181242,6.0
583,583.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,1.0,0.9,50.0,-249.49814023831223,23.078289705525684,612.4336476724711,552.2048910064627,4.0
584,584.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.9,30.0,-458.76027195495874,4.435883168136524,680.515647672471,136.71170986157688,8.0
585,585.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,30.0,-515.3328279092981,4.435883168136524,794.4181640805233,111.39564096181242,6.0
586,586.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,1.0,0.7,30.0,-397.00124460957437,4.435883168136524,599.9814548563663,136.71170986157688,8.0
587,587.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.9,0.7,25.0,-306.5999800320304,12.39118903747125,502.8136148563663,197.17454623551333,2.0
588,588.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,1.0,1.0,50.0,-291.7189130879907,23.078289705525684,736.2221240805234,438.0910069961145,2.0
589,589.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.8,20.0,-463.7447857830933,4.435883168136524,706.3873312644187,72.57931458312319,2.0
590,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.8,55.0,-395.08822551886414,15.616849859709033,692.0421312644187,539.1868779709895,10.0
591,591.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,20.0,-466.8803536503757,4.435883168136524,706.3873312644187,78.48722029354303,2.0
592,592.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,1.0,0.9,45.0,-349.72706009661704,23.078289705525684,721.304727672471,552.2048910064627,4.0
593,593.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.9,0.8,30.0,-391.2340280751863,4.435883168136524,574.6441312644188,130.80380415115704,8.0
594,594.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9,1.0,25.0,-495.2256507759687,4.435883168136524,781.9663640805235,91.98747777246781,4.0
595,595.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.9,0.8,60.0,-195.6127801188443,23.078289705525684,692.0421312644187,405.69329469753785,2.0
596,596.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,1.0,0.8,55.0,-348.817675764908,19.359945033123836,665.2451312644187,720.1186602013825,10.0
597,597.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.9,0.8,35.0,-443.1154114208389,4.435883168136524,660.6430912644187,150.21196734050164,10.0
598,598.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.9,1.0,45.0,-368.0344408385166,23.078289705525684,713.3500040805234,633.9210627182342,6.0
599,599.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,1.0,1.0,45.0,-469.1850649932126,10.457588273626918,767.6211640805233,362.35932491296074,10.0
600,600.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.9,0.7,50.0,-280.35041716945443,23.078289705525684,622.8535748563663,633.9210627182342,6.0
601,601.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,1.0,0.8,25.0,-438.71780316124057,4.435883168136524,683.5152112644187,97.89538348288765,4.0
602,602.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,1.0,0.8,40.0,-351.72481489276305,4.435883168136524,540.6031312644187,136.71170986157688,8.0
603,603.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.9,0.9,50.0,-325.9134097927544,23.078289705525684,698.432607672471,633.9210627182342,6.0
604,604.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,30.0,-517.6599416591796,4.435883168136524,781.9663640805235,156.1198730509215,10.0
605,605.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.9,0.9,50.0,-380.43103890157096,16.76690825196367,680.515647672471,585.1085856123715,10.0
606,606.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9,35.0,-474.69675980857073,4.569773722482594,756.6286476724712,100.64684203887646,4.0
607,607.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,1.0,0.8,25.0,-396.8751284655063,8.126778234860332,637.7709712644187,138.64089491435095,2.0
608,608.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.9,60.0,-312.646790062258,23.078289705525684,703.0346476724711,666.3187750168108,6.0
609,609.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,40.0,-318.37518505610694,23.078289705525684,668.5978148563663,438.0910069961145,2.0
610,610.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.9,0.8,45.0,-325.4325113679955,23.078289705525684,642.7261312644187,633.9210627182342,6.0
611,611.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,0.9,55.0,-420.6288392166092,13.682790068623277,721.304727672471,482.6361971464782,10.0
612,612.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,1.0,40.0,-419.8725905935005,9.617224844721495,684.2641640805234,235.98188941621245,6.0
613,613.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.9,0.9,40.0,-412.2408492583325,18.312927771802244,729.8316476724711,477.4621501895063,6.0
614,614.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.9,0.7,20.0,-442.7341954119873,4.435883168136524,627.4556148563663,150.21196734050164,10.0
615,615.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.9,0.9,55.0,-211.85945119139143,23.078289705525684,675.560487672471,405.69329469753785,2.0
616,616.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.9,60.0,-328.2429648184163,23.078289705525684,756.6286476724712,748.0349467285823,8.0
617,617.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,1.0,0.8,45.0,-353.97430782627976,22.29896888868372,660.6430912644187,529.0200268729614,4.0
618,618.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,1.0,0.7,30.0,-354.01803912826307,9.617224844721495,570.8956148563664,205.98698603477175,4.0
619,619.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9,0.8,50.0,-266.5298256985867,23.078289705525684,642.7261312644187,405.69329469753785,2.0
620,620.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,25.0,-477.5278988548592,4.435883168136524,718.8391312644187,130.80380415115704,8.0
621,621.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,1.0,0.9,60.0,-190.96473758656307,23.078289705525684,612.4336476724711,438.0910069961145,2.0
622,622.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.9,1.0,60.0,-322.9507885796594,23.078289705525684,736.2221240805234,633.9210627182342,6.0
623,623.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.9,30.0,-438.86004646588526,12.063173059093632,721.304727672471,245.1329821477563,4.0
624,624.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.8,55.0,-372.372805167669,21.34758413565328,706.3873312644187,678.7630148993577,8.0
625,625.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,1.0,0.7,20.0,-349.31578987185486,4.435883168136524,502.8136148563663,117.30354667223224,6.0
626,626.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.9,0.7,30.0,-324.34003080528686,4.435883168136524,502.8136148563663,111.39564096181242,6.0
