n,ID,D_ActivacionIncrem_Nar,D_ActivacionIncrem_Unr,Opt_CalculoRagaliasIncrementales_Nar,Opt_CalculoRagaliasIncrementales_Unr,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXPerfo_UGEUnr,Unc_MultOPEX_UGEUnr,Unc_MultCAPEXFacilidades_Nar,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
324,324.0,1.0,1.0,2.0,2.0,0.5,2.0,2.0,0.9,0.9,1.0,55.0,-314.9883559882825,23.078289705525684,759.0942440805235,596.0712495517265
325,325.0,1.0,1.0,2.0,2.0,0.6,1.0,2.0,0.7,0.8,1.0,45.0,-430.4292486110888,14.616883262425365,740.8241640805232,350.6917740310924
326,326.0,1.0,1.0,2.0,2.0,0.6,2.0,2.0,0.8,1.0,0.8,65.0,-215.82870430840018,23.078289705525684,660.6430912644187,689.3673296232106
327,327.0,1.0,1.0,2.0,2.0,0.1,1.0,2.0,0.7,0.9,0.9,55.0,-280.50900027141904,23.078289705525684,703.0346476724711,352.4777784600971
328,328.0,1.0,1.0,2.0,2.0,0.1,1.0,1.0,1.0,0.9,0.9,55.0,-362.41664259030273,23.078289705525684,783.425647672471,352.4777784600971
329,329.0,1.0,1.0,2.0,2.0,0.8,3.0,1.0,0.8,0.9,0.9,55.0,-367.2966849802426,10.930340600310041,612.4336476724711,310.6735359868647
330,330.0,1.0,1.0,2.0,2.0,0.1,2.0,1.0,0.8,0.7,0.8,65.0,-159.3940491065058,23.078289705525684,660.6430912644187,287.6823538629437
331,331.0,1.0,1.0,2.0,2.0,0.1,1.0,2.0,0.8,0.8,0.9,55.0,-221.10798711666666,23.078289705525684,729.8316476724711,320.08006616152045
332,332.0,1.0,1.0,2.0,2.0,0.3,1.0,1.0,1.0,1.0,0.9,55.0,-347.0072863874655,23.078289705525684,783.425647672471,506.6722263044884
333,333.0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,0.8,0.8,1.0,65.0,-244.50096702927306,23.078289705525684,767.6211640805233,563.6735372531499
334,334.0,1.0,1.0,2.0,2.0,0.7,3.0,1.0,1.0,0.7,1.0,45.0,-410.5684492414055,14.41242483950786,718.3051640805235,358.9563680282018
335,335.0,1.0,1.0,2.0,2.0,0.7,2.0,1.0,0.7,0.7,0.9,55.0,-378.4447457153702,16.098655575530614,675.560487672471,410.9676208964146
336,336.0,1.0,1.0,2.0,2.0,0.6,2.0,2.0,0.7,1.0,0.9,45.0,-357.92289564976073,18.312927771802244,675.560487672471,512.0803056569559
337,337.0,1.0,1.0,2.0,2.0,0.8,3.0,2.0,0.8,0.7,0.7,45.0,-323.0467032003115,10.930340600310041,536.8546148563664,282.98557817216613
338,338.0,1.0,1.0,2.0,2.0,0.3,1.0,1.0,1.0,0.7,1.0,45.0,-452.8719173187073,23.078289705525684,821.2151640805233,409.47908940875857
339,339.0,1.0,1.0,2.0,2.0,0.9,1.0,2.0,0.9,1.0,0.7,55.0,-405.1096107854251,11.036907577547803,681.0496148563664,351.70022752718376
340,340.0,1.0,1.0,2.0,2.0,0.7,2.0,2.0,0.8,0.8,1.0,55.0,-325.5057096981872,23.078289705525684,736.2221240805234,685.4702727989647
341,341.0,1.0,1.0,2.0,2.0,0.2,3.0,1.0,0.8,0.9,0.9,55.0,-274.4054293511168,23.078289705525684,612.4336476724711,413.3761462330045
342,342.0,1.0,1.0,2.0,2.0,0.3,3.0,2.0,1.0,1.0,1.0,55.0,-333.0990138147225,23.078289705525684,718.3051640805235,506.6722263044884
343,343.0,1.0,1.0,2.0,2.0,0.5,3.0,1.0,0.9,0.7,0.9,55.0,-268.09321948032516,23.078289705525684,646.4746476724711,531.2758249545732
344,344.0,1.0,1.0,2.0,2.0,0.1,2.0,2.0,1.0,1.0,0.8,65.0,-239.93738275587478,23.078289705525684,706.3873312644187,384.8754907586737
345,345.0,1.0,1.0,2.0,2.0,0.8,3.0,2.0,0.8,1.0,0.8,45.0,-325.5374512108725,13.155812630814868,574.6441312644188,401.5867148439633
346,346.0,1.0,1.0,2.0,2.0,0.7,3.0,2.0,1.0,1.0,1.0,55.0,-400.4408428581695,16.098655575530614,718.3051640805235,474.0773757073737
347,347.0,1.0,1.0,2.0,2.0,0.4,2.0,2.0,0.9,0.9,0.9,45.0,-341.94662021743386,23.078289705525684,721.304727672471,535.1728817788191
348,348.0,1.0,1.0,2.0,2.0,0.8,1.0,1.0,1.0,0.7,0.9,65.0,-410.59038323034423,20.369443467053202,783.425647672471,605.903525287708
349,349.0,1.0,1.0,2.0,2.0,0.8,2.0,2.0,0.8,0.7,1.0,55.0,-400.85460997562427,17.228584059626538,736.2221240805234,488.55714461765206
350,350.0,1.0,1.0,2.0,2.0,0.3,2.0,1.0,0.9,0.8,0.9,55.0,-348.71201354037015,23.078289705525684,721.304727672471,441.8768017073352
351,351.0,1.0,1.0,2.0,2.0,0.6,1.0,2.0,0.8,0.8,0.7,55.0,-259.4386523262631,23.078289705525684,654.2526148563663,624.5719050260574
352,352.0,1.0,1.0,2.0,2.0,0.1,1.0,1.0,1.0,0.7,0.7,55.0,-238.43638631125918,23.078289705525684,707.8466148563664,287.6823538629437
353,353.0,1.0,1.0,2.0,2.0,0.6,3.0,1.0,1.0,0.9,1.0,65.0,-354.5181893737704,23.078289705525684,718.3051640805235,656.9696173246339
354,354.0,1.0,1.0,2.0,2.0,0.5,2.0,1.0,0.8,0.7,0.9,45.0,-366.8527612309912,22.29896888868372,698.432607672471,507.93253923888267
355,355.0,1.0,1.0,2.0,2.0,0.6,2.0,1.0,0.8,0.9,1.0,45.0,-460.45242661492114,4.971077571091431,736.2221240805234,120.50396254556105
356,356.0,1.0,1.0,2.0,2.0,0.7,3.0,2.0,0.8,1.0,0.9,45.0,-334.75415651439954,15.812521094471935,612.4336476724711,463.74405669095637
357,357.0,1.0,1.0,2.0,2.0,0.9,1.0,1.0,0.9,0.8,0.8,55.0,-437.03120364195803,10.930340600310041,718.8391312644187,320.0892728071056
358,358.0,1.0,1.0,2.0,2.0,0.8,3.0,2.0,0.7,0.9,1.0,55.0,-344.01552679813125,14.9190934620702,616.1821640805234,447.0687656023948
359,359.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.9,0.9,1.0,55.0,-477.8998171118905,4.435883168136524,759.0942440805235,144.49233681894896
360,360.0,1.0,1.0,2.0,2.0,0.1,2.0,2.0,1.0,0.7,0.9,65.0,-173.77920697440618,23.078289705525684,744.1768476724711,287.6823538629437
361,361.0,1.0,1.0,2.0,2.0,0.7,2.0,2.0,0.8,0.9,0.7,45.0,-377.9604454758652,10.930340600310041,622.8535748563663,287.41382025927453
362,362.0,1.0,1.0,2.0,2.0,0.2,3.0,2.0,1.0,0.8,0.9,45.0,-326.6908319852953,23.078289705525684,680.515647672471,380.9784339344278
363,363.0,1.0,1.0,2.0,2.0,0.7,1.0,2.0,0.7,0.9,0.8,55.0,-360.3330913427463,17.228584059626538,665.2451312644187,492.87637459289414
364,364.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.8,0.8,0.8,45.0,-431.72730386258485,4.435883168136524,660.6430912644187,138.58443110852915
365,365.0,1.0,1.0,2.0,2.0,0.3,3.0,1.0,0.8,0.9,0.8,55.0,-209.51188947071284,23.078289705525684,574.6441312644188,474.2745140059118
366,366.0,1.0,1.0,2.0,2.0,0.1,2.0,2.0,0.8,0.9,0.7,55.0,-232.07104257494325,23.078289705525684,622.8535748563663,352.4777784600971
367,367.0,1.0,1.0,2.0,2.0,0.3,1.0,1.0,1.0,0.9,0.7,65.0,-298.3754246874783,23.078289705525684,707.8466148563664,474.2745140059118
368,368.0,1.0,1.0,2.0,2.0,0.9,2.0,2.0,0.8,0.8,0.9,45.0,-398.84623352485374,13.155812630814868,698.432607672471,397.1021907224619
369,369.0,1.0,1.0,2.0,2.0,0.1,2.0,1.0,1.0,0.9,0.7,55.0,-233.41946899356762,23.078289705525684,668.5978148563663,352.4777784600971
370,370.0,1.0,1.0,2.0,2.0,0.8,3.0,2.0,1.0,0.9,0.7,45.0,-336.6811076176209,14.41242483950786,604.9366148563663,428.81961690914244
371,371.0,1.0,1.0,2.0,2.0,0.6,1.0,2.0,0.7,0.9,1.0,55.0,-320.88305284759167,23.078289705525684,740.8241640805232,656.9696173246339
372,372.0,1.0,1.0,2.0,2.0,0.6,1.0,1.0,0.7,0.8,0.9,45.0,-395.44068277382587,16.009966495689934,703.0346476724711,391.6066223133531
373,373.0,1.0,1.0,2.0,2.0,0.3,2.0,1.0,0.8,1.0,0.8,45.0,-383.6624262101346,16.098655575530614,660.6430912644187,323.3850749430824
374,374.0,1.0,1.0,2.0,2.0,0.1,2.0,1.0,0.8,1.0,0.7,55.0,-214.86115599721944,23.078289705525684,622.8535748563663,384.8754907586737
375,375.0,1.0,1.0,2.0,2.0,0.5,3.0,2.0,1.0,0.8,0.7,55.0,-211.84155176761766,23.078289705525684,604.9366148563663,563.6735372531499
376,376.0,1.0,1.0,2.0,2.0,0.9,2.0,1.0,1.0,1.0,0.8,55.0,-443.79729128868723,4.971077571091431,706.3873312644187,157.86351224523668
377,377.0,1.0,1.0,2.0,2.0,0.7,1.0,1.0,1.0,0.9,1.0,55.0,-483.99398741117585,13.155812630814868,821.2151640805233,355.5947496020831
378,378.0,1.0,1.0,2.0,2.0,0.3,3.0,2.0,1.0,0.7,0.7,55.0,-173.48047696147518,23.078289705525684,604.9366148563663,409.47908940875857
379,379.0,1.0,1.0,2.0,2.0,0.4,2.0,2.0,0.7,0.8,1.0,55.0,-328.0330398646419,23.078289705525684,713.3500040805234,502.7751694802426
380,380.0,1.0,1.0,2.0,2.0,0.6,3.0,1.0,0.7,0.9,0.7,55.0,-275.6114952929914,16.098655575530614,502.8136148563663,415.36771557931456
381,381.0,1.0,1.0,2.0,2.0,0.1,2.0,2.0,0.9,0.9,0.8,65.0,-155.99475457643342,23.078289705525684,683.5152112644187,352.4777784600971
382,382.0,1.0,1.0,2.0,2.0,0.7,2.0,2.0,0.8,1.0,0.9,55.0,-388.77870625245123,16.098655575530614,698.432607672471,474.0773757073737
383,383.0,1.0,1.0,2.0,2.0,0.7,2.0,1.0,1.0,0.8,1.0,55.0,-452.0618558666491,14.616883262425365,781.9663640805235,383.97385308557546
384,384.0,1.0,1.0,2.0,2.0,0.8,3.0,2.0,0.9,1.0,0.7,55.0,-261.73771636819697,21.34758413565328,570.8956148563664,732.4911465634335
385,385.0,1.0,1.0,2.0,2.0,0.3,3.0,1.0,0.7,0.7,0.7,55.0,-149.94331693735955,23.078289705525684,502.8136148563663,409.47908940875857
386,386.0,1.0,1.0,2.0,2.0,0.9,3.0,1.0,0.9,0.7,0.7,55.0,-290.5244672483776,17.228584059626538,570.8956148563664,529.72582633107
387,387.0,1.0,1.0,2.0,2.0,0.3,2.0,2.0,0.7,1.0,1.0,55.0,-262.22973370224645,23.078289705525684,713.3500040805234,506.6722263044884
388,388.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,45.0,-495.0725302201006,4.435883168136524,781.9663640805235,150.40024252936882
389,389.0,1.0,1.0,2.0,2.0,0.3,3.0,2.0,1.0,0.9,0.9,55.0,-232.8067678223024,23.078289705525684,680.515647672471,474.2745140059118
390,390.0,1.0,1.0,2.0,2.0,0.4,3.0,1.0,0.9,1.0,0.7,55.0,-234.23767037539974,23.078289705525684,570.8956148563664,567.5705940773958
391,391.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,0.8,0.9,55.0,-393.2228598444889,13.682790068623277,703.0346476724711,446.74885212805935
392,392.0,1.0,1.0,2.0,2.0,0.9,3.0,1.0,0.7,0.8,0.9,55.0,-302.9799871111121,16.098655575530614,578.3926476724711,507.3503562155467
393,393.0,1.0,1.0,2.0,2.0,0.2,1.0,1.0,0.9,0.7,0.9,45.0,-396.48764522751924,23.078289705525684,756.6286476724712,348.5807216358511
394,394.0,1.0,1.0,2.0,2.0,0.3,1.0,1.0,1.0,0.8,0.8,45.0,-371.8606398193153,23.078289705525684,745.6361312644187,441.8768017073352
395,395.0,1.0,1.0,2.0,2.0,0.7,2.0,2.0,0.9,1.0,0.7,65.0,-305.67639145457827,23.078289705525684,645.7256948563663,750.2656973961177
396,396.0,1.0,1.0,2.0,2.0,0.6,2.0,1.0,0.8,0.7,0.8,65.0,-300.8694910142565,23.078289705525684,660.6430912644187,592.1741927274807
397,397.0,1.0,1.0,2.0,2.0,0.8,3.0,2.0,0.7,1.0,1.0,45.0,-390.5016224359549,4.435883168136524,616.1821640805234,132.13600544433473
398,398.0,1.0,1.0,2.0,2.0,0.6,1.0,2.0,0.8,0.9,0.8,65.0,-225.52331416419364,23.078289705525684,692.0421312644187,656.9696173246339
399,399.0,1.0,1.0,2.0,2.0,0.4,3.0,2.0,0.8,0.7,1.0,45.0,-278.7140888214561,23.078289705525684,650.2231640805235,470.3774571816659
