n,ID,D_ActivacionIAV_Mor,D_ActivacionICV_Mor,Opt_CalculoRagaliasIncrementales_Mor,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXFacilidadesIAV_Mor,Unc_MultCAPEXFacilidadesICV_Mor,Unc_MultCAPEXPerfo_UGE_Mor,Unc_MultOPEX_Mor,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
315,315.0,1.0,1.0,2.0,0.9,1.0,2.0,0.9,0.9,0.7,0.7,55.0,-997.9474195278003,83.79852469307862,3153.0405405446627,2208.8190819284428
316,316.0,1.0,1.0,2.0,0.4,3.0,2.0,1.0,1.0,0.9,1.0,55.0,-475.3863700977081,130.58794234320223,2965.452600605181,2954.135247063008
317,317.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.9,0.8,55.0,-1464.1895841742771,77.404691278589,3794.973600605181,2147.875439163296
318,318.0,1.0,1.0,2.0,0.1,3.0,2.0,0.7,0.7,1.0,0.9,45.0,-517.5947151123561,130.58794234320223,2619.6934204236272,1577.807456468948
319,319.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,0.8,0.8,55.0,-1108.7953207197777,69.5758161957147,2818.734600605181,1820.0267304849388
320,320.0,1.0,1.0,2.0,0.7,1.0,2.0,0.8,0.8,1.0,0.9,55.0,-1197.3316536052469,107.92427533452445,3705.542480484145,2974.9193358451744
321,321.0,1.0,1.0,2.0,0.2,3.0,2.0,0.8,0.8,0.7,1.0,55.0,-203.01526892501738,130.58794234320223,2343.698480484145,2122.6627348416546
322,322.0,1.0,1.0,2.0,0.7,1.0,2.0,1.0,1.0,0.9,0.7,55.0,-1402.2307867577135,95.436170704721,3794.973600605181,2269.1810887325983
323,323.0,1.0,1.0,2.0,0.4,1.0,1.0,1.0,1.0,0.9,0.8,55.0,-1280.7194722463196,130.58794234320223,3794.973600605181,2695.897202538948
324,324.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,0.9,0.9,55.0,-811.810603166008,130.58794234320223,3478.514160605181,3240.752480911655
325,325.0,1.0,1.0,2.0,0.6,1.0,2.0,1.0,1.0,0.7,0.8,45.0,-1381.68400037852,77.404691278589,3317.199600605181,1466.9908837905175
326,326.0,1.0,1.0,2.0,0.6,2.0,2.0,0.8,0.8,0.8,1.0,65.0,-367.21020098421707,130.58794234320223,2946.471200484145,3785.6077592843617
327,327.0,1.0,1.0,2.0,0.1,1.0,2.0,0.9,0.9,0.7,0.9,55.0,-462.57697732479375,130.58794234320223,3153.0405405446627,1577.807456468948
328,328.0,1.0,1.0,2.0,0.1,1.0,1.0,0.9,0.9,1.0,0.9,55.0,-1019.0871189176243,130.58794234320223,3869.7015405446637,1577.807456468948
329,329.0,1.0,1.0,2.0,0.8,3.0,1.0,0.9,0.9,0.8,0.9,55.0,-1060.206076225512,70.85427533892505,2654.5755405446635,1623.3078091564516
330,330.0,1.0,1.0,2.0,0.1,2.0,1.0,0.8,0.8,0.8,0.7,65.0,-3.369103850287887,130.58794234320223,2946.471200484145,1319.5694119448876
331,331.0,1.0,1.0,2.0,0.1,1.0,2.0,0.9,0.9,0.8,0.8,55.0,-359.48911979716155,130.58794234320223,3391.9275405446633,1448.6884342069175
332,332.0,1.0,1.0,2.0,0.3,1.0,1.0,0.9,0.9,1.0,1.0,55.0,-1062.4242487924953,130.58794234320223,3869.7015405446637,2538.398990952331
333,333.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,0.8,0.8,65.0,-479.29477346564875,130.58794234320223,3556.0866006051815,3111.6334586496246
334,334.0,1.0,1.0,2.0,0.7,3.0,1.0,1.0,1.0,1.0,0.7,45.0,-1337.4744613787107,74.54606869299404,3112.170600605181,1488.8729725612784
335,335.0,1.0,1.0,2.0,0.7,2.0,1.0,0.9,0.9,0.7,0.7,55.0,-1080.5913582035378,77.404691278589,2906.9054205446632,1581.5040162922933
336,336.0,1.0,1.0,2.0,0.6,2.0,2.0,0.9,0.9,0.7,1.0,45.0,-1042.3836796736884,81.17930207352828,2906.9054205446632,1713.7687767030816
337,337.0,1.0,1.0,2.0,0.8,3.0,2.0,0.7,0.7,0.8,0.7,45.0,-984.094060302082,68.90193226572049,2326.257420423627,1462.608818444271
338,338.0,1.0,1.0,2.0,0.3,1.0,1.0,1.0,1.0,1.0,0.7,45.0,-1632.8552438311795,130.29885231276955,4033.8606006051814,2143.234087539438
339,339.0,1.0,1.0,2.0,0.9,1.0,2.0,0.7,0.7,0.9,1.0,55.0,-1413.1907396071772,73.34474891161356,3302.496420423627,1917.8555934003225
340,340.0,1.0,1.0,2.0,0.7,2.0,2.0,1.0,1.0,0.8,0.8,55.0,-874.8237444870706,111.1019126142698,3274.7893206051813,3023.0113884202383
341,341.0,1.0,1.0,2.0,0.2,3.0,1.0,0.9,0.9,0.8,0.9,55.0,-471.96315417136225,130.58794234320223,2654.5755405446635,1993.5437125796243
342,342.0,1.0,1.0,2.0,0.3,3.0,2.0,1.0,1.0,1.0,1.0,55.0,-664.3171715881423,130.58794234320223,3112.170600605181,2538.398990952331
343,343.0,1.0,1.0,2.0,0.5,3.0,1.0,0.9,0.9,0.9,0.7,55.0,-603.2663863361107,130.58794234320223,2801.2935405446633,2982.5144363875947
344,344.0,1.0,1.0,2.0,0.1,2.0,2.0,0.8,0.8,1.0,1.0,65.0,-343.9583697196755,130.58794234320223,3353.920880484145,1706.9264787309778
345,345.0,1.0,1.0,2.0,0.8,3.0,2.0,0.8,0.8,0.8,1.0,45.0,-967.6695495872112,70.85427533892505,2490.4164804841457,1671.8443886531554
346,346.0,1.0,1.0,2.0,0.7,3.0,2.0,1.0,1.0,1.0,1.0,55.0,-1103.2215675824632,79.01200480610302,3112.170600605181,1812.2218958784879
347,347.0,1.0,1.0,2.0,0.4,2.0,2.0,0.9,0.9,0.9,0.9,45.0,-1006.0818376400068,130.58794234320223,3314.3551005446634,2825.016224800978
348,348.0,1.0,1.0,2.0,0.8,1.0,1.0,0.9,0.9,1.0,0.7,65.0,-1418.1998096509035,89.76944496161494,3869.7015405446637,2267.3014057325654
349,349.0,1.0,1.0,2.0,0.8,2.0,2.0,1.0,1.0,0.8,0.7,55.0,-1195.5081461313432,77.9143539830844,3274.7893206051813,1772.107323889247
350,350.0,1.0,1.0,2.0,0.3,2.0,1.0,0.9,0.9,0.9,0.8,55.0,-898.421943855007,130.58794234320223,3314.3551005446634,2280.160946428271
351,351.0,1.0,1.0,2.0,0.6,1.0,2.0,0.7,0.7,0.8,0.8,55.0,-715.6508437635517,130.58794234320223,3063.6094204236274,3527.3697147603016
352,352.0,1.0,1.0,2.0,0.1,1.0,1.0,0.7,0.7,1.0,0.7,55.0,-609.3447883705937,130.58794234320223,3541.383420423627,1319.5694119448876
353,353.0,1.0,1.0,2.0,0.6,3.0,1.0,1.0,1.0,1.0,0.9,65.0,-809.6277543275572,119.96669715945328,3112.170600605181,3182.969949058941
354,354.0,1.0,1.0,2.0,0.5,2.0,1.0,0.9,0.9,0.8,0.7,45.0,-1174.666670078581,95.436170704721,3110.630260544663,1776.6069662148914
355,355.0,1.0,1.0,2.0,0.6,2.0,1.0,1.0,1.0,0.8,0.9,45.0,-1548.22894993037,65.38964683097035,3274.7893206051813,1176.5825654106993
356,356.0,1.0,1.0,2.0,0.7,3.0,2.0,0.9,0.9,0.8,1.0,45.0,-969.8285704662596,77.404691278589,2654.5755405446635,1748.6280353165496
357,357.0,1.0,1.0,2.0,0.9,1.0,1.0,0.8,0.8,0.9,0.8,55.0,-1603.038951581964,65.38964683097035,3466.655480484145,1527.6740873830372
358,358.0,1.0,1.0,2.0,0.8,3.0,2.0,1.0,1.0,0.7,0.9,55.0,-890.5515135342231,77.404691278589,2672.0166006051813,1863.1411678183256
359,359.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,55.0,-1661.6154215567822,58.508503492874055,3478.514160605181,1450.467498343621
360,360.0,1.0,1.0,2.0,0.1,2.0,2.0,0.9,0.9,1.0,0.7,65.0,-97.01895251659907,130.58794234320223,3518.0799405446633,1319.5694119448876
361,361.0,1.0,1.0,2.0,0.7,2.0,2.0,0.7,0.7,0.8,0.9,45.0,-1221.6941020753104,70.85427533892505,2782.312140423627,1474.997984945687
362,362.0,1.0,1.0,2.0,0.2,3.0,2.0,0.9,0.9,1.0,0.8,45.0,-731.1639699260672,130.58794234320223,2948.011540544663,1864.4246903175942
363,363.0,1.0,1.0,2.0,0.7,1.0,2.0,0.8,0.8,0.7,0.9,55.0,-1034.7852039048785,82.74649910419797,2988.881480484145,1900.987956747143
364,364.0,1.0,1.0,2.0,1.0,2.0,1.0,0.8,0.8,0.8,0.8,45.0,-1589.1054265232845,41.50495899604326,2946.471200484145,916.0713652792156
365,365.0,1.0,1.0,2.0,0.3,3.0,1.0,0.8,0.8,0.8,0.9,55.0,-320.4407257838522,130.58794234320223,2490.4164804841457,2409.279968690301
366,366.0,1.0,1.0,2.0,0.1,2.0,2.0,0.7,0.7,0.8,0.9,55.0,-316.6769930910431,130.58794234320223,2782.312140423627,1577.807456468948
367,367.0,1.0,1.0,2.0,0.3,1.0,1.0,0.7,0.7,1.0,0.9,65.0,-771.0879003603329,130.58794234320223,3541.383420423627,2409.279968690301
368,368.0,1.0,1.0,2.0,0.9,2.0,2.0,0.9,0.9,0.8,0.8,45.0,-1342.829392631363,69.5758161957147,3110.630260544663,1675.7966201004215
369,369.0,1.0,1.0,2.0,0.1,2.0,1.0,0.7,0.7,1.0,0.9,55.0,-495.25838291002356,130.58794234320223,3189.7618204236273,1577.807456468948
370,370.0,1.0,1.0,2.0,0.8,3.0,2.0,0.7,0.7,1.0,0.9,45.0,-1039.7185663811003,74.54606869299404,2619.6934204236272,1754.0556283649212
371,371.0,1.0,1.0,2.0,0.6,1.0,2.0,1.0,1.0,0.7,0.9,55.0,-830.6652093084386,130.29885231276955,3317.199600605181,3643.27524869364
372,372.0,1.0,1.0,2.0,0.6,1.0,1.0,0.9,0.9,0.7,0.8,45.0,-1319.257242764226,77.404691278589,3153.0405405446627,1466.9908837905175
373,373.0,1.0,1.0,2.0,0.3,2.0,1.0,0.8,0.8,0.8,1.0,45.0,-1154.5962721404726,101.2290504822933,2946.471200484145,1671.560680109977
374,374.0,1.0,1.0,2.0,0.1,2.0,1.0,0.7,0.7,0.8,1.0,55.0,-322.1762743808436,130.58794234320223,2782.312140423627,1706.9264787309778
375,375.0,1.0,1.0,2.0,0.5,3.0,2.0,0.7,0.7,1.0,0.8,55.0,-388.4133699011176,130.58794234320223,2619.6934204236272,3111.6334586496246
376,376.0,1.0,1.0,2.0,0.9,2.0,1.0,0.8,0.8,1.0,1.0,55.0,-1578.3832059057247,63.93268598001005,3353.920880484145,1560.5723532661873
377,377.0,1.0,1.0,2.0,0.7,1.0,1.0,1.0,1.0,1.0,0.9,55.0,-1775.3859434254127,77.404691278589,4033.8606006051814,1692.920028975131
378,378.0,1.0,1.0,2.0,0.3,3.0,2.0,0.7,0.7,1.0,0.7,55.0,-168.22856608463758,130.58794234320223,2619.6934204236272,2151.041924166241
379,379.0,1.0,1.0,2.0,0.4,2.0,2.0,1.0,1.0,0.7,0.8,55.0,-677.8626451149967,130.58794234320223,3071.064480605181,2695.897202538948
380,380.0,1.0,1.0,2.0,0.6,3.0,1.0,0.7,0.7,0.7,0.9,55.0,-664.2439450312161,81.17930207352828,2179.539420423627,1653.6347689393326
381,381.0,1.0,1.0,2.0,0.1,2.0,2.0,0.8,0.8,0.9,0.9,65.0,9.964733798112622,130.58794234320223,3150.196040484145,1577.807456468948
382,382.0,1.0,1.0,2.0,0.7,2.0,2.0,0.9,0.9,0.8,1.0,55.0,-1116.2410233880894,79.01200480610302,3110.630260544663,1812.2218958784879
383,383.0,1.0,1.0,2.0,0.7,2.0,1.0,1.0,1.0,1.0,0.8,55.0,-1545.658231617934,77.404691278589,3682.2390006051814,1637.2120226337122
384,384.0,1.0,1.0,2.0,0.8,3.0,2.0,0.7,0.7,0.9,1.0,55.0,-638.1697190428742,84.26963300998734,2472.975420423627,2224.187473993979
385,385.0,1.0,1.0,2.0,0.3,3.0,1.0,0.7,0.7,0.7,0.7,55.0,-120.7882835521709,130.58794234320223,2179.539420423627,2151.041924166241
386,386.0,1.0,1.0,2.0,0.9,3.0,1.0,0.7,0.7,0.9,0.7,55.0,-826.0875521846458,77.404691278589,2472.975420423627,1921.946293978683
387,387.0,1.0,1.0,2.0,0.3,2.0,2.0,1.0,1.0,0.7,1.0,55.0,-426.1047405627125,130.58794234320223,3071.064480605181,2538.398990952331
388,388.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,45.0,-1911.3612522577534,52.38197966632623,3682.2390006051814,1283.627474944131
389,389.0,1.0,1.0,2.0,0.3,3.0,2.0,0.9,0.9,1.0,0.9,55.0,-353.9255187445925,130.58794234320223,2948.011540544663,2409.279968690301
390,390.0,1.0,1.0,2.0,0.4,3.0,1.0,0.7,0.7,0.9,1.0,55.0,-461.96034686018004,130.58794234320223,2472.975420423627,2954.135247063008
391,391.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,0.7,0.8,55.0,-1287.4299459542783,70.85427533892505,3153.0405405446627,1871.390878081276
392,392.0,1.0,1.0,2.0,0.9,3.0,1.0,0.9,0.9,0.7,0.8,55.0,-834.549099630207,77.404691278589,2507.857540544663,1977.6543003201014
393,393.0,1.0,1.0,2.0,0.2,1.0,1.0,0.9,0.9,0.9,0.7,45.0,-1291.9754941628298,130.58794234320223,3630.8145405446635,1735.3056680555642
394,394.0,1.0,1.0,2.0,0.3,1.0,1.0,0.8,0.8,1.0,0.8,45.0,-1329.7775683041143,130.58794234320223,3705.542480484145,2280.160946428271
395,395.0,1.0,1.0,2.0,0.7,2.0,2.0,0.7,0.7,0.9,1.0,65.0,-745.9277586844264,111.1019126142698,2986.036980423627,3221.2098128548946
396,396.0,1.0,1.0,2.0,0.6,2.0,1.0,0.8,0.8,0.8,0.7,65.0,-691.8122466760932,130.58794234320223,2946.471200484145,3398.250692498271
397,397.0,1.0,1.0,2.0,0.8,3.0,2.0,1.0,1.0,0.7,1.0,45.0,-1194.1718036209759,63.20979733698361,2672.0166006051813,1409.4329927834892
398,398.0,1.0,1.0,2.0,0.6,1.0,2.0,0.8,0.8,0.8,0.9,65.0,-477.4739591041848,130.58794234320223,3227.768480484145,3656.4887370223314
399,399.0,1.0,1.0,2.0,0.4,3.0,2.0,1.0,1.0,0.8,0.7,45.0,-643.0136987866968,130.58794234320223,2818.734600605181,2566.7781802769177
