date ,Condicion ,CAMPO,PRODUCCION_MMBTU
feb-28,INCREMENTAL,GIRASOL,8148.148148
mar-28,INCREMENTAL,GIRASOL,8148.148148
abr-28,INCREMENTAL,GIRASOL,8148.148148
may-28,INCREMENTAL,GIRASOL,8148.148148
jun-28,INCREMENTAL,GIRASOL,8148.148148
jul-28,INCREMENTAL,GIRASOL,8148.148148
ago-28,INCREMENTAL,GIRASOL,8148.148148
sep-28,INCREMENTAL,GIRASOL,8148.148148
oct-28,INCREMENTAL,GIRASOL,8148.148148
nov-28,INCREMENTAL,GIRASOL,8148.148148
dic-28,INCREMENTAL,GIRASOL,8148.148148
ene-29,INCREMENTAL,GIRASOL,8148.148148
feb-29,INCREMENTAL,GIRASOL,8148.148148
mar-29,INCREMENTAL,GIRASOL,8148.148148
abr-29,INCREMENTAL,GIRASOL,8148.148148
may-29,INCREMENTAL,GIRASOL,8148.148148
jun-29,INCREMENTAL,GIRASOL,8148.148148
jul-29,INCREMENTAL,GIRASOL,8148.148148
ago-29,INCREMENTAL,GIRASOL,8148.148148
sep-29,INCREMENTAL,GIRASOL,8148.148148
oct-29,INCREMENTAL,GIRASOL,8148.148148
nov-29,INCREMENTAL,GIRASOL,8148.148148
dic-29,INCREMENTAL,GIRASOL,8148.148148
ene-30,INCREMENTAL,GIRASOL,8148.148148
feb-30,INCREMENTAL,GIRASOL,8148.148148
mar-30,INCREMENTAL,GIRASOL,8148.148148
abr-30,INCREMENTAL,GIRASOL,8148.148148
may-30,INCREMENTAL,GIRASOL,8148.148148
jun-30,INCREMENTAL,GIRASOL,8148.148148
jul-30,INCREMENTAL,GIRASOL,8148.148148
ago-30,INCREMENTAL,GIRASOL,8148.148148
sep-30,INCREMENTAL,GIRASOL,8148.148148
oct-30,INCREMENTAL,GIRASOL,8148.148148
nov-30,INCREMENTAL,GIRASOL,8148.148148
dic-30,INCREMENTAL,GIRASOL,8148.148148
ene-31,INCREMENTAL,GIRASOL,8148.148148
feb-31,INCREMENTAL,GIRASOL,8148.148148
mar-31,INCREMENTAL,GIRASOL,8148.148148
abr-31,INCREMENTAL,GIRASOL,8148.148148
may-31,INCREMENTAL,GIRASOL,8148.148148
jun-31,INCREMENTAL,GIRASOL,8148.148148
jul-31,INCREMENTAL,GIRASOL,8148.148148
ago-31,INCREMENTAL,GIRASOL,8148.148148
sep-31,INCREMENTAL,GIRASOL,8148.148148
oct-31,INCREMENTAL,GIRASOL,8148.148148
nov-31,INCREMENTAL,GIRASOL,8148.148148
dic-31,INCREMENTAL,GIRASOL,8148.148148
ene-32,INCREMENTAL,GIRASOL,8148.148148
feb-32,INCREMENTAL,GIRASOL,8148.148148
mar-32,INCREMENTAL,GIRASOL,8148.148148
abr-32,INCREMENTAL,GIRASOL,8148.148148
may-32,INCREMENTAL,GIRASOL,8148.148148
jun-32,INCREMENTAL,GIRASOL,8148.148148
jul-32,INCREMENTAL,GIRASOL,8148.148148
ago-32,INCREMENTAL,GIRASOL,8148.148148
sep-32,INCREMENTAL,GIRASOL,8148.148148
oct-32,INCREMENTAL,GIRASOL,8148.148148
nov-32,INCREMENTAL,GIRASOL,8148.148148
dic-32,INCREMENTAL,GIRASOL,8148.148148
ene-33,INCREMENTAL,GIRASOL,8148.148148
feb-33,INCREMENTAL,GIRASOL,8148.148148
mar-33,INCREMENTAL,GIRASOL,8148.148148
abr-33,INCREMENTAL,GIRASOL,8148.148148
may-33,INCREMENTAL,GIRASOL,8148.148148
jun-33,INCREMENTAL,GIRASOL,8148.148148
jul-33,INCREMENTAL,GIRASOL,8148.148148
ago-33,INCREMENTAL,GIRASOL,8148.148148
sep-33,INCREMENTAL,GIRASOL,8148.148148
oct-33,INCREMENTAL,GIRASOL,8148.148148
nov-33,INCREMENTAL,GIRASOL,8148.148148
dic-33,INCREMENTAL,GIRASOL,8148.148148
ene-34,INCREMENTAL,GIRASOL,8148.148148
feb-34,INCREMENTAL,GIRASOL,8148.148148
mar-34,INCREMENTAL,GIRASOL,8148.148148
abr-34,INCREMENTAL,GIRASOL,8148.148148
may-34,INCREMENTAL,GIRASOL,8148.148148
jun-34,INCREMENTAL,GIRASOL,8148.148148
jul-34,INCREMENTAL,GIRASOL,8148.148148
ago-34,INCREMENTAL,GIRASOL,8148.148148
sep-34,INCREMENTAL,GIRASOL,8148.148148
oct-34,INCREMENTAL,GIRASOL,8148.148148
nov-34,INCREMENTAL,GIRASOL,8148.148148
dic-34,INCREMENTAL,GIRASOL,8148.148148
ene-35,INCREMENTAL,GIRASOL,8148.148148
feb-35,INCREMENTAL,GIRASOL,8148.148148
mar-35,INCREMENTAL,GIRASOL,8148.148148
abr-35,INCREMENTAL,GIRASOL,8148.148148
may-35,INCREMENTAL,GIRASOL,8148.148148
jun-35,INCREMENTAL,GIRASOL,8148.148148
jul-35,INCREMENTAL,GIRASOL,8148.148148
ago-35,INCREMENTAL,GIRASOL,8148.148148
sep-35,INCREMENTAL,GIRASOL,8148.148148
oct-35,INCREMENTAL,GIRASOL,8148.148148
nov-35,INCREMENTAL,GIRASOL,8148.148148
dic-35,INCREMENTAL,GIRASOL,8148.148148
ene-36,INCREMENTAL,GIRASOL,8148.148148
feb-36,INCREMENTAL,GIRASOL,8148.148148
mar-36,INCREMENTAL,GIRASOL,8148.148148
abr-36,INCREMENTAL,GIRASOL,8148.148148
may-36,INCREMENTAL,GIRASOL,8148.148148
jun-36,INCREMENTAL,GIRASOL,8148.148148
jul-36,INCREMENTAL,GIRASOL,8148.148148
ago-36,INCREMENTAL,GIRASOL,8148.148148
sep-36,INCREMENTAL,GIRASOL,8148.148148
oct-36,INCREMENTAL,GIRASOL,8148.148148
nov-36,INCREMENTAL,GIRASOL,8148.148148
dic-36,INCREMENTAL,GIRASOL,8148.148148
ene-37,INCREMENTAL,GIRASOL,8148.148148
feb-37,INCREMENTAL,GIRASOL,8148.148148
mar-37,INCREMENTAL,GIRASOL,8148.148148
abr-37,INCREMENTAL,GIRASOL,8148.148148
may-37,INCREMENTAL,GIRASOL,8148.148148
jun-37,INCREMENTAL,GIRASOL,8148.148148
jul-37,INCREMENTAL,GIRASOL,8148.148148
ago-37,INCREMENTAL,GIRASOL,8148.148148
sep-37,INCREMENTAL,GIRASOL,8148.148148
oct-37,INCREMENTAL,GIRASOL,8148.148148
nov-37,INCREMENTAL,GIRASOL,8148.148148
dic-37,INCREMENTAL,GIRASOL,8148.148148
ene-38,INCREMENTAL,GIRASOL,8148.148148
feb-38,INCREMENTAL,GIRASOL,8148.148148
mar-38,INCREMENTAL,GIRASOL,8148.148148
abr-38,INCREMENTAL,GIRASOL,8148.148148
may-38,INCREMENTAL,GIRASOL,8148.148148
jun-38,INCREMENTAL,GIRASOL,8148.148148
jul-38,INCREMENTAL,GIRASOL,8148.148148
ago-38,INCREMENTAL,GIRASOL,8148.148148
sep-38,INCREMENTAL,GIRASOL,8148.148148
oct-38,INCREMENTAL,GIRASOL,8148.148148
nov-38,INCREMENTAL,GIRASOL,8148.148148
dic-38,INCREMENTAL,GIRASOL,8148.148148
ene-39,INCREMENTAL,GIRASOL,8148.148148
feb-39,INCREMENTAL,GIRASOL,8148.148148
mar-39,INCREMENTAL,GIRASOL,8148.148148
abr-39,INCREMENTAL,GIRASOL,8148.148148
may-39,INCREMENTAL,GIRASOL,8148.148148
jun-39,INCREMENTAL,GIRASOL,8148.148148
jul-39,INCREMENTAL,GIRASOL,8148.148148
ago-39,INCREMENTAL,GIRASOL,8148.148148
sep-39,INCREMENTAL,GIRASOL,8148.148148
oct-39,INCREMENTAL,GIRASOL,8148.148148
nov-39,INCREMENTAL,GIRASOL,8148.148148
dic-39,INCREMENTAL,GIRASOL,8148.148148
ene-40,INCREMENTAL,GIRASOL,8148.148148
feb-40,INCREMENTAL,GIRASOL,8148.148148
mar-40,INCREMENTAL,GIRASOL,8148.148148
abr-40,INCREMENTAL,GIRASOL,8148.148148
may-40,INCREMENTAL,GIRASOL,8148.148148
jun-40,INCREMENTAL,GIRASOL,8148.148148
jul-40,INCREMENTAL,GIRASOL,8148.148148
ago-40,INCREMENTAL,GIRASOL,8148.148148
sep-40,INCREMENTAL,GIRASOL,8148.148148
oct-40,INCREMENTAL,GIRASOL,8148.148148
nov-40,INCREMENTAL,GIRASOL,8148.148148
dic-40,INCREMENTAL,GIRASOL,8148.148148
ene-41,INCREMENTAL,GIRASOL,8148.148148
feb-41,INCREMENTAL,GIRASOL,8148.148148
mar-41,INCREMENTAL,GIRASOL,8148.148148
abr-41,INCREMENTAL,GIRASOL,8148.148148
may-41,INCREMENTAL,GIRASOL,8148.148148
jun-41,INCREMENTAL,GIRASOL,8148.148148
jul-41,INCREMENTAL,GIRASOL,8148.148148
ago-41,INCREMENTAL,GIRASOL,8148.148148
sep-41,INCREMENTAL,GIRASOL,8148.148148
oct-41,INCREMENTAL,GIRASOL,8148.148148
nov-41,INCREMENTAL,GIRASOL,8148.148148
dic-41,INCREMENTAL,GIRASOL,8148.148148
ene-42,INCREMENTAL,GIRASOL,8148.148148
feb-42,INCREMENTAL,GIRASOL,8148.148148
mar-42,INCREMENTAL,GIRASOL,8148.148148
abr-42,INCREMENTAL,GIRASOL,8148.148148
may-42,INCREMENTAL,GIRASOL,8148.148148
jun-42,INCREMENTAL,GIRASOL,8148.148148
jul-42,INCREMENTAL,GIRASOL,8148.148148
ago-42,INCREMENTAL,GIRASOL,8148.148148
sep-42,INCREMENTAL,GIRASOL,8148.148148
oct-42,INCREMENTAL,GIRASOL,8148.148148
nov-42,INCREMENTAL,GIRASOL,8148.148148
dic-42,INCREMENTAL,GIRASOL,8148.148148
ene-43,INCREMENTAL,GIRASOL,8148.148148
feb-43,INCREMENTAL,GIRASOL,8148.148148
mar-43,INCREMENTAL,GIRASOL,8148.148148
abr-43,INCREMENTAL,GIRASOL,8148.148148
may-43,INCREMENTAL,GIRASOL,8148.148148
jun-43,INCREMENTAL,GIRASOL,8148.148148
jul-43,INCREMENTAL,GIRASOL,8148.148148
ago-43,INCREMENTAL,GIRASOL,8148.148148
sep-43,INCREMENTAL,GIRASOL,8148.148148
oct-43,INCREMENTAL,GIRASOL,8148.148148
nov-43,INCREMENTAL,GIRASOL,8148.148148
dic-43,INCREMENTAL,GIRASOL,8148.148148
ene-44,INCREMENTAL,GIRASOL,8148.148148
feb-44,INCREMENTAL,GIRASOL,8148.148148
mar-44,INCREMENTAL,GIRASOL,8148.148148
abr-44,INCREMENTAL,GIRASOL,8148.148148
may-44,INCREMENTAL,GIRASOL,8148.148148
jun-44,INCREMENTAL,GIRASOL,8148.148148
jul-44,INCREMENTAL,GIRASOL,8148.148148
ago-44,INCREMENTAL,GIRASOL,8148.148148
sep-44,INCREMENTAL,GIRASOL,8148.148148
oct-44,INCREMENTAL,GIRASOL,8148.148148
nov-44,INCREMENTAL,GIRASOL,8148.148148
dic-44,INCREMENTAL,GIRASOL,8148.148148
ene-45,INCREMENTAL,GIRASOL,8148.148148
feb-45,INCREMENTAL,GIRASOL,8148.148148
mar-45,INCREMENTAL,GIRASOL,8148.148148
abr-45,INCREMENTAL,GIRASOL,8148.148148
may-45,INCREMENTAL,GIRASOL,8148.148148
jun-45,INCREMENTAL,GIRASOL,8148.148148
jul-45,INCREMENTAL,GIRASOL,8148.148148
ago-45,INCREMENTAL,GIRASOL,8148.148148
sep-45,INCREMENTAL,GIRASOL,8148.148148
oct-45,INCREMENTAL,GIRASOL,8148.148148
nov-45,INCREMENTAL,GIRASOL,8148.148148
dic-45,INCREMENTAL,GIRASOL,8148.148148
ene-46,INCREMENTAL,GIRASOL,8148.148148
feb-46,INCREMENTAL,GIRASOL,8148.148148
mar-46,INCREMENTAL,GIRASOL,8148.148148
abr-46,INCREMENTAL,GIRASOL,8148.148148
may-46,INCREMENTAL,GIRASOL,8148.148148
jun-46,INCREMENTAL,GIRASOL,8148.148148
jul-46,INCREMENTAL,GIRASOL,8148.148148
ago-46,INCREMENTAL,GIRASOL,8148.148148
sep-46,INCREMENTAL,GIRASOL,8148.148148
oct-46,INCREMENTAL,GIRASOL,8148.148148
nov-46,INCREMENTAL,GIRASOL,8148.148148
dic-46,INCREMENTAL,GIRASOL,8148.148148
ene-47,INCREMENTAL,GIRASOL,8148.148148
feb-47,INCREMENTAL,GIRASOL,8148.148148
mar-47,INCREMENTAL,GIRASOL,8148.148148
abr-47,INCREMENTAL,GIRASOL,8148.148148
may-47,INCREMENTAL,GIRASOL,8148.148148
jun-47,INCREMENTAL,GIRASOL,8148.148148
jul-47,INCREMENTAL,GIRASOL,8148.148148
ago-47,INCREMENTAL,GIRASOL,8148.148148
sep-47,INCREMENTAL,GIRASOL,8148.148148
oct-47,INCREMENTAL,GIRASOL,8148.148148
nov-47,INCREMENTAL,GIRASOL,8148.148148
dic-47,INCREMENTAL,GIRASOL,8148.148148
ene-48,INCREMENTAL,GIRASOL,8148.148148
feb-48,INCREMENTAL,GIRASOL,8148.148148
mar-48,INCREMENTAL,GIRASOL,8148.148148
abr-48,INCREMENTAL,GIRASOL,8148.148148
may-48,INCREMENTAL,GIRASOL,8148.148148
jun-48,INCREMENTAL,GIRASOL,8148.148148
jul-48,INCREMENTAL,GIRASOL,8148.148148
ago-48,INCREMENTAL,GIRASOL,8148.148148
sep-48,INCREMENTAL,GIRASOL,8148.148148
oct-48,INCREMENTAL,GIRASOL,8148.148148
nov-48,INCREMENTAL,GIRASOL,8148.148148
dic-48,INCREMENTAL,GIRASOL,8148.148148
ene-49,INCREMENTAL,GIRASOL,8148.148148
feb-49,INCREMENTAL,GIRASOL,8148.148148
mar-49,INCREMENTAL,GIRASOL,8148.148148
abr-49,INCREMENTAL,GIRASOL,8148.148148
may-49,INCREMENTAL,GIRASOL,8148.148148
jun-49,INCREMENTAL,GIRASOL,8148.148148
jul-49,INCREMENTAL,GIRASOL,8148.148148
ago-49,INCREMENTAL,GIRASOL,8148.148148
sep-49,INCREMENTAL,GIRASOL,8148.148148
oct-49,INCREMENTAL,GIRASOL,8148.148148
nov-49,INCREMENTAL,GIRASOL,8148.148148
dic-49,INCREMENTAL,GIRASOL,8148.148148
ene-50,INCREMENTAL,GIRASOL,8148.148148
feb-50,INCREMENTAL,GIRASOL,8148.148148
mar-50,INCREMENTAL,GIRASOL,8148.148148
abr-50,INCREMENTAL,GIRASOL,8148.148148
may-50,INCREMENTAL,GIRASOL,8148.148148
jun-50,INCREMENTAL,GIRASOL,8148.148148
jul-50,INCREMENTAL,GIRASOL,8148.148148
ago-50,INCREMENTAL,GIRASOL,8148.148148
sep-50,INCREMENTAL,GIRASOL,8148.148148
oct-50,INCREMENTAL,GIRASOL,8148.148148
nov-50,INCREMENTAL,GIRASOL,8148.148148
dic-50,INCREMENTAL,GIRASOL,8148.148148
ene-51,INCREMENTAL,GIRASOL,8148.148148
feb-51,INCREMENTAL,GIRASOL,8148.148148
mar-51,INCREMENTAL,GIRASOL,8148.148148
abr-51,INCREMENTAL,GIRASOL,8148.148148
may-51,INCREMENTAL,GIRASOL,8148.148148
jun-51,INCREMENTAL,GIRASOL,8148.148148
jul-51,INCREMENTAL,GIRASOL,8148.148148
ago-51,INCREMENTAL,GIRASOL,8148.148148
sep-51,INCREMENTAL,GIRASOL,8148.148148
oct-51,INCREMENTAL,GIRASOL,8148.148148
nov-51,INCREMENTAL,GIRASOL,8148.148148
dic-51,INCREMENTAL,GIRASOL,8148.148148
ene-52,INCREMENTAL,GIRASOL,8148.148148
feb-52,INCREMENTAL,GIRASOL,8148.148148
mar-52,INCREMENTAL,GIRASOL,8148.148148
abr-52,INCREMENTAL,GIRASOL,8148.148148
may-52,INCREMENTAL,GIRASOL,8148.148148
jun-52,INCREMENTAL,GIRASOL,8148.148148
jul-52,INCREMENTAL,GIRASOL,8148.148148
ago-52,INCREMENTAL,GIRASOL,8148.148148
sep-52,INCREMENTAL,GIRASOL,8148.148148
oct-52,INCREMENTAL,GIRASOL,8148.148148
nov-52,INCREMENTAL,GIRASOL,8148.148148
dic-52,INCREMENTAL,GIRASOL,8148.148148
ene-53,INCREMENTAL,GIRASOL,8148.148148
feb-53,INCREMENTAL,GIRASOL,8148.148148
mar-53,INCREMENTAL,GIRASOL,8148.148148
abr-53,INCREMENTAL,GIRASOL,8148.148148
may-53,INCREMENTAL,GIRASOL,8148.148148
jun-53,INCREMENTAL,GIRASOL,8148.148148
jul-53,INCREMENTAL,GIRASOL,8148.148148
ago-53,INCREMENTAL,GIRASOL,8148.148148
sep-53,INCREMENTAL,GIRASOL,8148.148148
oct-53,INCREMENTAL,GIRASOL,8148.148148
nov-53,INCREMENTAL,GIRASOL,8148.148148
dic-53,INCREMENTAL,GIRASOL,8148.148148
ene-54,INCREMENTAL,GIRASOL,8148.148148
feb-54,INCREMENTAL,GIRASOL,8148.148148
mar-54,INCREMENTAL,GIRASOL,8148.148148
abr-54,INCREMENTAL,GIRASOL,8148.148148
may-54,INCREMENTAL,GIRASOL,8148.148148
jun-54,INCREMENTAL,GIRASOL,8148.148148
jul-54,INCREMENTAL,GIRASOL,8148.148148
ago-54,INCREMENTAL,GIRASOL,8148.148148
sep-54,INCREMENTAL,GIRASOL,8148.148148
oct-54,INCREMENTAL,GIRASOL,8148.148148
nov-54,INCREMENTAL,GIRASOL,8148.148148
dic-54,INCREMENTAL,GIRASOL,8148.148148
ene-55,INCREMENTAL,GIRASOL,8148.148148
feb-55,INCREMENTAL,GIRASOL,0
mar-55,INCREMENTAL,GIRASOL,0
abr-55,INCREMENTAL,GIRASOL,0
may-55,INCREMENTAL,GIRASOL,0
jun-55,INCREMENTAL,GIRASOL,0
jul-55,INCREMENTAL,GIRASOL,0
ago-55,INCREMENTAL,GIRASOL,0
sep-55,INCREMENTAL,GIRASOL,0
oct-55,INCREMENTAL,GIRASOL,0
nov-55,INCREMENTAL,GIRASOL,0
dic-55,INCREMENTAL,GIRASOL,0
ene-56,INCREMENTAL,GIRASOL,0
feb-56,INCREMENTAL,GIRASOL,0
mar-56,INCREMENTAL,GIRASOL,0
abr-56,INCREMENTAL,GIRASOL,0
may-56,INCREMENTAL,GIRASOL,0
jun-56,INCREMENTAL,GIRASOL,0
jul-56,INCREMENTAL,GIRASOL,0
ago-56,INCREMENTAL,GIRASOL,0
sep-56,INCREMENTAL,GIRASOL,0
oct-56,INCREMENTAL,GIRASOL,0
nov-56,INCREMENTAL,GIRASOL,0
dic-56,INCREMENTAL,GIRASOL,0
ene-20,INCREMENTAL,ABARCO,0
feb-20,INCREMENTAL,ABARCO,0
mar-20,INCREMENTAL,ABARCO,0
abr-20,INCREMENTAL,ABARCO,0
may-20,INCREMENTAL,ABARCO,0
jun-20,INCREMENTAL,ABARCO,0
jul-20,INCREMENTAL,ABARCO,0
ago-20,INCREMENTAL,ABARCO,0
sep-20,INCREMENTAL,ABARCO,0
oct-20,INCREMENTAL,ABARCO,0
nov-20,INCREMENTAL,ABARCO,0
dic-20,INCREMENTAL,ABARCO,0
ene-21,INCREMENTAL,ABARCO,0
feb-21,INCREMENTAL,ABARCO,0
mar-21,INCREMENTAL,ABARCO,0
abr-21,INCREMENTAL,ABARCO,0
may-21,INCREMENTAL,ABARCO,0
jun-21,INCREMENTAL,ABARCO,0
jul-21,INCREMENTAL,ABARCO,0
ago-21,INCREMENTAL,ABARCO,0
sep-21,INCREMENTAL,ABARCO,0
oct-21,INCREMENTAL,ABARCO,0
nov-21,INCREMENTAL,ABARCO,0
dic-21,INCREMENTAL,ABARCO,0
ene-22,INCREMENTAL,ABARCO,0
feb-22,INCREMENTAL,ABARCO,0
mar-22,INCREMENTAL,ABARCO,0
abr-22,INCREMENTAL,ABARCO,0
may-22,INCREMENTAL,ABARCO,0
jun-22,INCREMENTAL,ABARCO,0
jul-22,INCREMENTAL,ABARCO,0
ago-22,INCREMENTAL,ABARCO,0
sep-22,INCREMENTAL,ABARCO,0
oct-22,INCREMENTAL,ABARCO,0
nov-22,INCREMENTAL,ABARCO,0
dic-22,INCREMENTAL,ABARCO,0
ene-23,INCREMENTAL,ABARCO,0
feb-23,INCREMENTAL,ABARCO,0
mar-23,INCREMENTAL,ABARCO,0
abr-23,INCREMENTAL,ABARCO,0
may-23,INCREMENTAL,ABARCO,0
jun-23,INCREMENTAL,ABARCO,0
jul-23,INCREMENTAL,ABARCO,0
ago-23,INCREMENTAL,ABARCO,0
sep-23,INCREMENTAL,ABARCO,0
oct-23,INCREMENTAL,ABARCO,0
nov-23,INCREMENTAL,ABARCO,0
dic-23,INCREMENTAL,ABARCO,0
ene-24,INCREMENTAL,ABARCO,0
feb-24,INCREMENTAL,ABARCO,0
mar-24,INCREMENTAL,ABARCO,0
abr-24,INCREMENTAL,ABARCO,0
may-24,INCREMENTAL,ABARCO,0
jun-24,INCREMENTAL,ABARCO,0
jul-24,INCREMENTAL,ABARCO,0
ago-24,INCREMENTAL,ABARCO,0
sep-24,INCREMENTAL,ABARCO,0
oct-24,INCREMENTAL,ABARCO,0
nov-24,INCREMENTAL,ABARCO,0
dic-24,INCREMENTAL,ABARCO,0
ene-25,INCREMENTAL,ABARCO,0
feb-25,INCREMENTAL,ABARCO,0
mar-25,INCREMENTAL,ABARCO,592.5925926
abr-25,INCREMENTAL,ABARCO,1185.185185
may-25,INCREMENTAL,ABARCO,1777.777778
jun-25,INCREMENTAL,ABARCO,2370.37037
jul-25,INCREMENTAL,ABARCO,2962.962963
ago-25,INCREMENTAL,ABARCO,3555.555556
sep-25,INCREMENTAL,ABARCO,4148.148148
oct-25,INCREMENTAL,ABARCO,4740.740741
nov-25,INCREMENTAL,ABARCO,5185.185185
dic-25,INCREMENTAL,ABARCO,5185.185185
ene-26,INCREMENTAL,ABARCO,5185.185185
feb-26,INCREMENTAL,ABARCO,5185.185185
mar-26,INCREMENTAL,ABARCO,5185.185185
abr-26,INCREMENTAL,ABARCO,5185.185185
may-26,INCREMENTAL,ABARCO,5185.185185
jun-26,INCREMENTAL,ABARCO,5185.185185
jul-26,INCREMENTAL,ABARCO,5185.185185
ago-26,INCREMENTAL,ABARCO,5185.185185
sep-26,INCREMENTAL,ABARCO,5185.185185
oct-26,INCREMENTAL,ABARCO,5185.185185
nov-26,INCREMENTAL,ABARCO,5185.185185
dic-26,INCREMENTAL,ABARCO,5185.185185
ene-27,INCREMENTAL,ABARCO,5185.185185
feb-27,INCREMENTAL,ABARCO,5185.185185
mar-27,INCREMENTAL,ABARCO,5185.185185
abr-27,INCREMENTAL,ABARCO,5185.185185
may-27,INCREMENTAL,ABARCO,5185.185185
jun-27,INCREMENTAL,ABARCO,5185.185185
jul-27,INCREMENTAL,ABARCO,5185.185185
ago-27,INCREMENTAL,ABARCO,5185.185185
sep-27,INCREMENTAL,ABARCO,5185.185185
oct-27,INCREMENTAL,ABARCO,5185.185185
nov-27,INCREMENTAL,ABARCO,5185.185185
dic-27,INCREMENTAL,ABARCO,5185.185185
ene-28,INCREMENTAL,ABARCO,5185.185185
feb-28,INCREMENTAL,ABARCO,5185.185185
mar-28,INCREMENTAL,ABARCO,5185.185185
abr-28,INCREMENTAL,ABARCO,5185.185185
may-28,INCREMENTAL,ABARCO,5185.185185
jun-28,INCREMENTAL,ABARCO,5185.185185
jul-28,INCREMENTAL,ABARCO,5185.185185
ago-28,INCREMENTAL,ABARCO,5185.185185
sep-28,INCREMENTAL,ABARCO,5185.185185
oct-28,INCREMENTAL,ABARCO,5185.185185
nov-28,INCREMENTAL,ABARCO,5185.185185
dic-28,INCREMENTAL,ABARCO,5185.185185
ene-29,INCREMENTAL,ABARCO,5185.185185
feb-29,INCREMENTAL,ABARCO,5185.185185
mar-29,INCREMENTAL,ABARCO,5185.185185
abr-29,INCREMENTAL,ABARCO,5185.185185
may-29,INCREMENTAL,ABARCO,5185.185185
jun-29,INCREMENTAL,ABARCO,5185.185185
jul-29,INCREMENTAL,ABARCO,5185.185185
ago-29,INCREMENTAL,ABARCO,5185.185185
sep-29,INCREMENTAL,ABARCO,5185.185185
oct-29,INCREMENTAL,ABARCO,5185.185185
nov-29,INCREMENTAL,ABARCO,5185.185185
dic-29,INCREMENTAL,ABARCO,5185.185185
ene-30,INCREMENTAL,ABARCO,5185.185185
feb-30,INCREMENTAL,ABARCO,5185.185185
mar-30,INCREMENTAL,ABARCO,5185.185185
abr-30,INCREMENTAL,ABARCO,5185.185185
may-30,INCREMENTAL,ABARCO,5185.185185
jun-30,INCREMENTAL,ABARCO,5185.185185
jul-30,INCREMENTAL,ABARCO,5185.185185
ago-30,INCREMENTAL,ABARCO,5185.185185
sep-30,INCREMENTAL,ABARCO,5185.185185
oct-30,INCREMENTAL,ABARCO,5185.185185
nov-30,INCREMENTAL,ABARCO,5185.185185
dic-30,INCREMENTAL,ABARCO,5185.185185
ene-31,INCREMENTAL,ABARCO,5185.185185
feb-31,INCREMENTAL,ABARCO,5185.185185
mar-31,INCREMENTAL,ABARCO,5185.185185
abr-31,INCREMENTAL,ABARCO,5185.185185
may-31,INCREMENTAL,ABARCO,5185.185185
jun-31,INCREMENTAL,ABARCO,5185.185185
jul-31,INCREMENTAL,ABARCO,5185.185185
ago-31,INCREMENTAL,ABARCO,5185.185185
sep-31,INCREMENTAL,ABARCO,5185.185185
oct-31,INCREMENTAL,ABARCO,5185.185185
nov-31,INCREMENTAL,ABARCO,5185.185185
dic-31,INCREMENTAL,ABARCO,5185.185185
ene-32,INCREMENTAL,ABARCO,5185.185185
feb-32,INCREMENTAL,ABARCO,5185.185185
mar-32,INCREMENTAL,ABARCO,5185.185185
abr-32,INCREMENTAL,ABARCO,5185.185185
may-32,INCREMENTAL,ABARCO,5185.185185
jun-32,INCREMENTAL,ABARCO,5185.185185
jul-32,INCREMENTAL,ABARCO,5185.185185
ago-32,INCREMENTAL,ABARCO,5185.185185
sep-32,INCREMENTAL,ABARCO,5185.185185
oct-32,INCREMENTAL,ABARCO,5185.185185
nov-32,INCREMENTAL,ABARCO,5185.185185
dic-32,INCREMENTAL,ABARCO,5185.185185
ene-33,INCREMENTAL,ABARCO,5185.185185
feb-33,INCREMENTAL,ABARCO,5185.185185
mar-33,INCREMENTAL,ABARCO,5185.185185
abr-33,INCREMENTAL,ABARCO,5185.185185
may-33,INCREMENTAL,ABARCO,5185.185185
jun-33,INCREMENTAL,ABARCO,5185.185185
jul-33,INCREMENTAL,ABARCO,5185.185185
ago-33,INCREMENTAL,ABARCO,5185.185185
sep-33,INCREMENTAL,ABARCO,5185.185185
oct-33,INCREMENTAL,ABARCO,5185.185185
nov-33,INCREMENTAL,ABARCO,5185.185185
dic-33,INCREMENTAL,ABARCO,5185.185185
ene-34,INCREMENTAL,ABARCO,5185.185185
feb-34,INCREMENTAL,ABARCO,5185.185185
mar-34,INCREMENTAL,ABARCO,5185.185185
abr-34,INCREMENTAL,ABARCO,5185.185185
may-34,INCREMENTAL,ABARCO,5185.185185
jun-34,INCREMENTAL,ABARCO,5185.185185
jul-34,INCREMENTAL,ABARCO,5185.185185
ago-34,INCREMENTAL,ABARCO,5185.185185
sep-34,INCREMENTAL,ABARCO,5185.185185
oct-34,INCREMENTAL,ABARCO,5185.185185
nov-34,INCREMENTAL,ABARCO,5185.185185
dic-34,INCREMENTAL,ABARCO,5185.185185
ene-35,INCREMENTAL,ABARCO,5185.185185
feb-35,INCREMENTAL,ABARCO,5185.185185
mar-35,INCREMENTAL,ABARCO,5185.185185
abr-35,INCREMENTAL,ABARCO,5185.185185
may-35,INCREMENTAL,ABARCO,5185.185185
jun-35,INCREMENTAL,ABARCO,5185.185185
jul-35,INCREMENTAL,ABARCO,5185.185185
ago-35,INCREMENTAL,ABARCO,5185.185185
sep-35,INCREMENTAL,ABARCO,5185.185185
oct-35,INCREMENTAL,ABARCO,5185.185185
nov-35,INCREMENTAL,ABARCO,5185.185185
