n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
1402,1402.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.4,0.9,0.8,1.0,45.0,-170.52540534746817,135.0052459461111,822.929092224728,1989.9546848505042
1403,1403.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.2,0.7,0.7,0.7,55.0,436.90245501765855,135.0052459461111,756.4887056303642,1102.8561443210308
1404,1404.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.6,0.9,0.8,0.8,55.0,-96.6895519923647,135.0052459461111,846.0548007204164,2607.356220640531
1405,1405.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.2,0.8,1.0,0.7,45.0,156.80844380368072,135.0052459461111,747.5371152809101,1102.8561443210308
1406,1406.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,0.8,0.7,55.0,-390.96691682601363,117.24019350904997,753.834092224728,3405.636369925662
1407,1407.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.8,55.0,-402.62211309091515,126.318447968331,1014.1938007204166,3776.3681229014696
1408,1408.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.5,0.7,0.9,0.9,55.0,-73.67323489881589,135.0052459461111,718.187483752819,2298.6554527455182
1409,1409.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.7,1.0,0.7,0.7,45.0,-348.35000300819996,126.318447968331,790.9319806966371,2709.598307622463
1410,1410.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.5,0.7,0.8,1.0,55.0,270.9614045729327,135.0052459461111,813.5566807204164,2352.5948536934075
1411,1411.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.9,1.0,0.8,45.0,-851.8569982851715,29.55567792487312,903.19011528091,957.9412216070681
1412,1412.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.7,0.9,0.7,0.7,65.0,192.85192693528538,135.0052459461111,901.3608256303642,2916.056988535545
1413,1413.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.3,1.0,0.7,0.8,55.0,69.47244184050405,135.0052459461111,957.1258256303643,1519.4357141118228
1414,1414.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.8,1.0,0.9,1.0,65.0,204.2631317086878,135.0052459461111,1023.6301758104684,3440.5153602221158
1415,1415.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.4,0.9,0.7,1.0,55.0,88.06779577238933,135.0052459461111,739.9301406966371,1989.9546848505042
1416,1416.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.1,0.9,1.0,0.8,55.0,590.3324832421018,135.0052459461111,860.3216752809101,794.1553764260174
1417,1417.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.8,0.8,0.8,0.9,55.0,-44.065179871381915,135.0052459461111,667.2760922247281,3386.5759592742256
1418,1418.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.8,1.0,0.8,55.0,-336.1001190665502,126.318447968331,916.9117509005205,3776.3681229014696
1419,1419.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.4,1.0,0.7,1.0,55.0,288.2169303121974,135.0052459461111,957.1258256303643,1989.9546848505042
1420,1420.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.8,0.7,0.9,0.9,65.0,-180.39805082432585,135.0052459461111,870.6246558104684,3386.5759592742256
1421,1421.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.6,1.0,0.7,0.8,65.0,-90.66819174419214,135.0052459461111,957.1258256303643,2607.356220640531
1422,1422.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.3,0.8,0.8,0.9,55.0,209.71033206549941,135.0052459461111,729.0588122247282,1573.3751150597118
1423,1423.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.3,1.0,0.9,0.7,45.0,-47.25574393107089,135.0052459461111,918.824603752819,1465.4963131639338
1424,1424.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.1,0.9,0.7,0.7,55.0,147.9266997865236,135.0052459461111,901.3608256303642,740.2159754781283
1425,1425.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.3,1.0,1.0,0.9,55.0,-54.714903489066465,135.0052459461111,911.32351528091,1573.3751150597118
1426,1426.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.2,1.0,0.8,0.9,55.0,234.56469186360593,135.0052459461111,1014.1938007204166,1210.7349462168095
1427,1427.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,0.9,0.7,0.8,0.7,55.0,-218.24344613811212,124.87293398408569,623.997092224728,3339.835219712422
1428,1428.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.3,0.8,0.9,0.7,55.0,205.83746008971426,135.0052459461111,769.1893237528191,1465.4963131639338
1429,1429.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.8,1.0,0.9,0.8,65.0,-55.99051233776221,135.0052459461111,871.1930037528191,3332.636558326337
1430,1430.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.1,1.0,0.8,1.0,45.0,104.24866643723436,135.0052459461111,878.6940922247281,902.034178321796
1431,1431.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.7,0.9,0.7,1.0,55.0,-212.0211846256247,135.0052459461111,858.4923856303642,3077.875191379212
1432,1432.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.2,0.9,1.0,1.0,45.0,6.833995290502596,135.0052459461111,903.19011528091,1264.674347164699
1433,1433.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.3,1.0,0.9,1.0,45.0,-351.1088059965621,135.0052459461111,1071.2617758104684,1627.3145160076015
1434,1434.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.7,0.8,0.8,55.0,-524.5610773125961,90.3599586456948,759.4968007204163,2570.8148173347413
1435,1435.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,0.4,0.9,0.9,0.8,55.0,-95.91868273515271,135.0052459461111,903.1227758104684,1882.0758829547258
1436,1436.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.4,0.9,0.8,0.9,65.0,210.39507153132774,135.0052459461111,915.5603607204165,1936.0152839026148
1437,1437.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.1,0.8,0.8,0.7,55.0,298.8352113682271,135.0052459461111,902.6638007204165,740.2159754781283
1438,1438.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.6,0.7,0.9,0.9,45.0,-76.46435621838643,135.0052459461111,870.6246558104684,2661.29562158842
1439,1439.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.4,0.7,0.7,0.8,65.0,353.00474703190025,135.0052459461111,671.268580696637,1882.0758829547258
1440,1440.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,0.4,1.0,0.7,1.0,55.0,108.24941659736731,135.0052459461111,713.7035806966371,1989.9546848505042
1441,1441.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.2,0.8,0.8,0.8,45.0,47.89565734133175,135.0052459461111,902.6638007204165,1156.7955452689198
1442,1442.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,0.9,0.8,0.9,1.0,55.0,-461.64093197707666,95.06013203280398,707.4066037528191,2541.7594970339997
1443,1443.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.8,1.0,1.0,0.7,55.0,65.66291680435334,135.0052459461111,834.09511528091,3278.697157378447
1444,1444.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.8,1.0,0.9,1.0,55.0,-235.5597589078032,135.0052459461111,1023.6301758104684,3440.5153602221158
1445,1445.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.9,0.7,0.9,1.0,45.0,-419.0373692649249,96.2179433280156,664.1276037528191,2576.027742179923
1446,1446.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.4,0.9,0.9,0.9,55.0,75.36325093007991,135.0052459461111,1015.4967758104684,1936.0152839026148
1447,1447.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.5,0.9,1.0,0.8,65.0,294.8176444853209,135.0052459461111,1029.6963109005203,2244.716051797627
1448,1448.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,0.7,1.0,1.0,0.7,55.0,-393.6929994576224,135.0052459461111,1003.4697509005204,2916.056988535545
1449,1449.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.7,1.0,1.0,1.0,55.0,-268.4377738563473,135.0052459461111,1003.4697509005204,3077.875191379212
1450,1450.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.7,0.9,1.0,55.0,-381.80604900672193,111.23638000340759,718.187483752819,3328.595131172079
1451,1451.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.8,45.0,-491.43867504534404,121.41007267815155,1003.4697509005204,3594.22261632087
1452,1452.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.8,1.0,1.0,1.0,65.0,-251.6759172088415,135.0052459461111,1128.3297509005204,3440.5153602221158
1453,1453.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.2,0.9,1.0,0.9,65.0,733.1888850266814,135.0052459461111,960.1907509005204,1210.7349462168095
1454,1454.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.6,1.0,0.7,0.8,55.0,-85.11248198111129,135.0052459461111,838.563580696637,2607.356220640531
1455,1455.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.3,1.0,0.9,0.7,55.0,488.95289670313855,135.0052459461111,793.9646037528191,1465.4963131639338
1456,1456.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.7,0.8,1.0,0.7,55.0,130.87778523533427,135.0052459461111,847.4251152809102,2916.056988535545
1457,1457.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,0.5,1.0,0.7,0.9,55.0,39.6928851885172,135.0052459461111,713.7035806966371,2298.6554527455182
1458,1458.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.1,0.8,0.7,1.0,65.0,534.1267901907707,135.0052459461111,807.4905456303643,902.034178321796
1459,1459.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.6,0.7,1.0,0.7,55.0,-264.28005824711903,135.0052459461111,961.0347509005204,2553.416819692642
1460,1460.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,0.8,0.7,0.7,0.7,55.0,-238.14245683177268,122.93621177225376,583.866580696637,2946.948946915457
1461,1461.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.9,0.9,0.8,1.0,55.0,-396.356291895313,123.89575345213152,915.5603607204165,3445.5551687617385
1462,1462.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4,0.7,0.9,0.7,55.0,187.94269165344411,135.0052459461111,903.9667758104682,1828.136482006836
1463,1463.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,0.5,0.7,0.8,0.8,55.0,394.98836786796676,135.0052459461111,623.997092224728,2244.716051797627
1464,1464.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.8,0.7,1.0,0.9,55.0,-321.52855765540073,135.0052459461111,961.0347509005204,3386.5759592742256
1465,1465.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.7,0.7,0.7,0.8,65.0,299.8346147162204,135.0052459461111,756.4887056303642,2969.996389483433
1466,1466.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.6,0.7,0.8,0.8,55.0,74.18373598448754,135.0052459461111,813.5566807204164,2607.356220640531
1467,1467.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.9,0.8,1.0,0.7,55.0,36.39732143879641,135.0052459461111,747.5371152809101,3641.33732622135
1468,1468.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.5,0.9,0.7,0.9,55.0,-134.52325475817887,135.0052459461111,782.798580696637,2298.6554527455182
1469,1469.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.4,0.7,1.0,0.9,55.0,144.5848143958978,135.0052459461111,704.25811528091,1936.0152839026148
1470,1470.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.6,0.9,0.8,0.8,55.0,245.60305406377432,135.0052459461111,780.0606522247281,2607.356220640531
1471,1471.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.5,0.8,0.9,0.7,55.0,240.82355580804568,135.0052459461111,959.7317758104683,2190.7766508497384
1472,1472.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.1,0.7,1.0,0.7,45.0,159.8983946358686,135.0052459461111,758.3179952809099,740.2159754781283
1473,1473.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.6,1.0,0.9,1.0,55.0,-334.61274769778913,135.0052459461111,1023.6301758104684,2715.2350225363093
1474,1474.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.1,0.8,0.8,1.0,65.0,508.40576609865286,135.0052459461111,802.7758007204164,902.034178321796
1475,1475.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.2,0.7,0.8,1.0,45.0,47.35380637262327,135.0052459461111,759.4968007204163,1264.674347164699
1476,1476.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.6,0.7,0.9,0.8,65.0,519.3243663645594,135.0052459461111,718.187483752819,2607.356220640531
1477,1477.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.6,1.0,0.8,1.0,45.0,-357.372222976383,135.0052459461111,889.3338007204163,2715.2350225363093
1478,1478.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.8,0.9,0.8,0.8,55.0,-125.36882889551838,135.0052459461111,846.0548007204164,3332.636558326337
1479,1479.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,0.8,0.8,1.0,65.0,-145.8884976174156,135.0052459461111,667.2760922247281,4165.795697907921
1480,1480.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.7,0.9,1.0,1.0,45.0,-218.46726218647973,135.0052459461111,960.1907509005204,3077.875191379212
1481,1481.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.3,1.0,0.8,0.8,55.0,314.789004088653,135.0052459461111,753.834092224728,1519.4357141118228
1482,1482.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,0.3,1.0,1.0,0.8,55.0,425.429378132678,135.0052459461111,834.09511528091,1519.4357141118228
1483,1483.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.9,0.9,0.8,0.9,45.0,-403.591424303425,125.36365135200718,958.4288007204165,3450.1296689910796
1484,1484.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.5,0.7,0.9,1.0,55.0,316.23530831663663,135.0052459461111,751.529603752819,2352.5948536934075
1485,1485.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,65.0,-116.0905460910507,135.0052459461111,1015.4967758104684,4003.977495064253
1486,1486.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.5,0.8,0.7,1.0,55.0,-81.23750674585338,135.0052459461111,745.7078256303644,2352.5948536934075
1487,1487.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.9,0.8,0.7,0.9,55.0,-275.459820268883,124.87293398408569,745.7078256303644,3433.0372711680557
1488,1488.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.1,0.9,0.7,0.7,55.0,299.37279216062564,135.0052459461111,901.3608256303642,740.2159754781283
1489,1489.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.7,0.7,0.9,0.9,65.0,266.4253626977511,135.0052459461111,718.187483752819,3023.935790431322
1490,1490.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.4,0.9,0.9,0.8,45.0,11.913441951536738,135.0052459461111,972.6283358104685,1882.0758829547258
1491,1491.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.9,0.9,0.7,0.8,55.0,-188.2434294209945,135.0052459461111,782.798580696637,3695.2767271692396
1492,1492.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.1,1.0,0.8,0.8,65.0,818.7125656140154,135.0052459461111,878.6940922247281,794.1553764260174
1493,1493.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.2,0.8,0.7,0.7,65.0,488.96060968975144,135.0052459461111,727.033580696637,1102.8561443210308
1494,1494.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.6,1.0,1.0,1.0,65.0,24.2668603916447,135.0052459461111,1003.4697509005204,2715.2350225363093
1495,1495.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.7,0.8,1.0,1.0,65.0,393.61787395474676,135.0052459461111,809.3198352809101,3077.875191379212
1496,1496.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.5,0.9,0.8,0.8,55.0,-23.565491780895446,135.0052459461111,822.929092224728,2244.716051797627
1497,1497.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.1,0.7,1.0,1.0,55.0,519.7220449977079,135.0052459461111,927.6926309005204,902.034178321796
1498,1498.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.8,1.0,0.7,0.8,55.0,-116.58753939626352,135.0052459461111,832.2658256303644,3332.636558326337
1499,1499.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,1.0,55.0,-426.21518057324323,124.87293398408569,1015.4967758104684,3814.4858568533955
1500,1500.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,0.3,0.7,0.9,0.8,65.0,437.9728703704447,135.0052459461111,664.1276037528191,1519.4357141118228
1501,1501.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.3,0.7,0.7,0.9,45.0,64.92629526576214,135.0052459461111,756.4887056303642,1573.3751150597118
1502,1502.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.7,0.9,0.7,0.8,55.0,-189.3813760915588,135.0052459461111,670.4245806966371,2969.996389483433
1503,1503.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.4,0.8,0.8,0.8,65.0,639.0814357897823,135.0052459461111,864.5585207204165,1882.0758829547258
1504,1504.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.2,0.9,0.9,1.0,65.0,562.7926588251528,135.0052459461111,863.0596037528192,1264.674347164699
1505,1505.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.8,1.0,1.0,0.8,55.0,-136.1556085259123,135.0052459461111,834.09511528091,3332.636558326337
1506,1506.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.4,0.8,0.9,0.8,45.0,-4.668004924939961,135.0052459461111,707.4066037528191,1882.0758829547258
1507,1507.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.3,0.7,0.9,1.0,65.0,158.84389129503577,135.0052459461111,903.9667758104682,1627.3145160076015
1508,1508.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.1,0.8,0.8,0.8,65.0,819.6019241312871,135.0052459461111,902.6638007204165,794.1553764260174
1509,1509.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.6,1.0,0.7,0.9,55.0,-218.4024930218873,135.0052459461111,790.9319806966371,2661.29562158842
1510,1510.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.8,0.9,1.0,0.7,45.0,-363.59333054627086,135.0052459461111,1072.5647509005203,3278.697157378447
1511,1511.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,0.6,0.9,0.8,0.7,55.0,-212.16167102586962,135.0052459461111,846.0548007204164,2553.416819692642
1512,1512.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,0.1,0.7,0.7,1.0,65.0,981.0295697099771,135.0052459461111,583.866580696637,902.034178321796
1513,1513.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.2,1.0,0.8,0.7,55.0,543.3689751104247,135.0052459461111,831.0624922247281,1102.8561443210308
1514,1514.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.7,0.8,1.0,0.9,45.0,-310.59098346418375,135.0052459461111,809.3198352809101,3023.935790431322
1515,1515.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.4,1.0,1.0,0.8,55.0,18.480997270382428,135.0052459461111,1128.3297509005204,1882.0758829547258
1516,1516.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.8,0.9,0.8,0.7,55.0,97.38306693835432,135.0052459461111,780.0606522247281,3278.697157378447
1517,1517.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.8,1.0,0.9,1.0,45.0,-321.70864695483203,135.0052459461111,918.824603752819,3440.5153602221158
1518,1518.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.3,1.0,0.7,1.0,55.0,132.2098917187978,135.0052459461111,838.563580696637,1627.3145160076015
1519,1519.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.7,1.0,0.9,1.0,65.0,-28.935678042292675,135.0052459461111,918.824603752819,3077.875191379212
1520,1520.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.3,1.0,0.7,0.9,55.0,167.08226136455548,135.0052459461111,832.2658256303644,1573.3751150597118
1521,1521.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.7,0.9,1.0,0.8,65.0,269.8407514758532,135.0052459461111,1029.6963109005203,2969.996389483433
1522,1522.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.5,0.9,0.9,1.0,65.0,57.626938767293595,135.0052459461111,1015.4967758104684,2352.5948536934075
1523,1523.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.3,0.9,1.0,1.0,55.0,220.7511961947818,135.0052459461111,860.3216752809101,1627.3145160076015
1524,1524.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.4,0.8,0.7,0.9,55.0,283.8580453474285,135.0052459461111,688.928300696637,1936.0152839026148
1525,1525.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.2,0.9,0.8,0.9,55.0,457.28108603196483,135.0052459461111,958.4288007204165,1210.7349462168095
1526,1526.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,0.8,65.0,74.35506747772797,135.0052459461111,1128.3297509005204,1519.4357141118228
1527,1527.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.7,1.0,1.0,0.9,65.0,-202.28176958299372,135.0052459461111,958.9551152809101,3023.935790431322
1528,1528.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.3,0.8,1.0,0.8,45.0,-86.42172296832028,135.0052459461111,847.4251152809102,1519.4357141118228
1529,1529.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.5,0.7,0.9,1.0,65.0,103.57197684802289,135.0052459461111,751.529603752819,2352.5948536934075
1530,1530.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,0.7,0.8,0.7,0.9,55.0,225.6358518417654,135.0052459461111,627.1455806966371,3023.935790431322
1531,1531.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.2,0.8,0.7,0.7,55.0,423.7564152884602,135.0052459461111,745.7078256303644,1102.8561443210308
1532,1532.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.6,0.8,0.7,0.7,55.0,-169.58640853129378,135.0052459461111,807.4905456303643,2553.416819692642
1533,1533.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,65.0,25.693177845827964,135.0052459461111,1015.4967758104684,4111.856296960031
1534,1534.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.6,0.7,0.8,0.9,55.0,39.95424560326814,135.0052459461111,813.5566807204164,2661.29562158842
1535,1535.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.1,1.0,0.9,0.7,55.0,407.65996061437784,135.0052459461111,871.1930037528191,740.2159754781283
1536,1536.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.7,0.9,1.0,1.0,65.0,-122.5320964151348,135.0052459461111,860.3216752809101,3077.875191379212
1537,1537.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.3,0.8,0.7,0.7,55.0,362.0883550489039,135.0052459461111,688.928300696637,1465.4963131639338
1538,1538.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.9,0.9,0.7,55.0,-145.00760118820597,135.0052459461111,863.0596037528192,4003.977495064253
1539,1539.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.1,1.0,1.0,0.7,55.0,298.67633031740206,135.0052459461111,1080.6981509005202,740.2159754781283
1540,1540.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.9,0.9,0.7,1.0,55.0,-328.76348694799145,123.89575345213152,782.798580696637,3445.5551687617385
1541,1541.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9,0.8,45.0,-509.80410944757693,121.41007267815155,1023.6301758104684,3594.22261632087
1542,1542.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.3,0.7,1.0,0.7,55.0,-46.014627931229015,135.0052459461111,961.0347509005204,1465.4963131639338
1543,1543.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,0.7,0.9,55.0,-476.8262808861937,122.42611226752953,957.1258256303643,3023.0328651331465
1544,1544.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.5,0.8,0.9,1.0,55.0,43.68191612410584,135.0052459461111,921.6264958104683,2352.5948536934075
1545,1545.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.7,0.7,0.9,0.7,55.0,-236.84312877662416,135.0052459461111,751.529603752819,2916.056988535545
1546,1546.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,0.2,0.7,0.9,0.8,55.0,188.75914672772387,135.0052459461111,664.1276037528191,1156.7955452689198
1547,1547.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.5,0.9,0.7,0.8,65.0,51.87988509191058,135.0052459461111,901.3608256303642,2244.716051797627
1548,1548.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.8,0.7,0.9,0.7,45.0,-446.81797309111835,122.42611226752953,903.9667758104682,2931.9579819795445
