n,ID,D_ActivacionIncrem_Nar,D_ActivacionIncrem_Unr,Opt_CalculoRagaliasIncrementales_Nar,Opt_CalculoRagaliasIncrementales_Unr,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXPerfo_UGEUnr,Unc_MultOPEX_UGEUnr,Unc_MultCAPEXFacilidades_Nar,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
772,772.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.9,1.0,0.7,40.0,-176.8435600438175,11.963835853492505,339.11056301467744,216.6249136331562,4.0
773,773.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.8,0.9,0.8,20.0,-217.08996584811186,0.48617512011684705,335.27579773106,7.804374629174985,4.0
774,774.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.9,0.9,0.7,35.0,-179.26995846464058,11.963835853492505,339.11056301467744,166.60370024674722,2.0
775,775.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.7,60.0,-202.9194996896807,11.963835853492505,401.2314830146775,308.39731036221394,10.0
776,776.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.9,1.0,0.9,35.0,-171.4512270988947,11.963835853492505,319.8901924474425,181.17651110428952,2.0
777,777.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.9,0.9,0.8,30.0,-220.20378616321284,11.963835853492505,393.47183773106,202.05210277561395,4.0
778,778.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.7,1.0,0.7,50.0,-95.3068057277291,11.963835853492505,248.80348301467743,252.07331616202285,6.0
779,779.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.8,35.0,-243.48267217377844,0.48617512011684705,381.02003773106003,12.672968683584113,10.0
780,780.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.9,0.9,60.0,-154.02396434366287,11.963835853492505,400.05739244744245,166.60370024674722,2.0
781,781.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.8,0.9,0.7,45.0,-154.03353698248847,8.841748728381628,265.3094830146775,167.71523539066874,6.0
782,782.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.9,0.9,0.7,20.0,-222.3656418726087,0.48617512011684705,339.11056301467744,12.125931252435848,10.0
783,783.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.9,0.9,0.8,50.0,-146.64447207471807,11.963835853492505,358.14791773106,272.9489078333472,8.0
784,784.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,0.7,30.0,-193.3331969891293,0.48617512011684705,298.3214830146775,11.232449809163828,8.0
785,785.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.9,0.9,1.0,60.0,-107.72642460315977,11.963835853492505,338.92754716382495,237.50050530448053,6.0
786,786.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.8,0.9,0.9,40.0,-224.4395812382166,9.84818598880357,385.7121924474424,189.40576584211468,6.0
787,787.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.7,1.0,0.7,40.0,-206.1692104616478,0.48617512011684705,320.84048301467743,12.672968683584113,10.0
788,788.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.9,1.0,0.8,25.0,-195.19415466981212,0.48617512011684705,300.85283773106005,12.672968683584113,10.0
789,789.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.9,0.9,50.0,-181.36300242022247,11.963835853492505,400.05739244744245,166.60370024674722,2.0
790,790.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.7,0.9,0.9,55.0,-111.07562000066713,11.963835853492505,331.44103244744247,272.9489078333472,8.0
791,791.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.9,0.9,0.7,20.0,-220.93649836713757,0.48617512011684705,339.11056301467744,10.68541237801556,8.0
792,792.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.9,0.9,0.8,25.0,-231.9002211984776,0.48617512011684705,358.14791773106,12.125931252435848,10.0
793,793.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.9,0.8,35.0,-243.06612016295134,0.48617512011684705,381.02003773106003,9.244893503595272,6.0
794,794.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.7,1.0,0.8,60.0,-80.91513441581236,11.963835853492505,267.84083773106,287.52171869088954,8.0
795,795.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,1.0,50.0,-183.40299041306778,11.963835853492505,431.54654716382487,181.17651110428952,2.0
796,796.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,0.9,40.0,-217.06226497401502,11.963835853492505,412.50919244744244,202.05210277561395,4.0
797,797.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.9,0.9,30.0,-254.68614486395123,0.48617512011684705,400.05739244744245,7.804374629174985,4.0
798,798.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.9,1.0,0.9,55.0,-129.85621206116397,11.963835853492505,412.50919244744244,181.17651110428952,2.0
799,799.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.9,0.9,20.0,-218.35314851798086,0.48617512011684705,336.39619244744244,9.244893503595272,6.0
800,800.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,0.8,60.0,-113.45423125229814,11.963835853492505,339.87783773105997,252.07331616202285,6.0
801,801.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.8,0.9,0.7,55.0,-90.11433551665462,11.963835853492505,316.23844301467744,166.60370024674722,2.0
802,802.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.8,1.0,0.9,40.0,-226.27043236927994,0.48617512011684705,354.3131524474424,12.672968683584113,10.0
803,803.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.7,1.0,0.9,25.0,-184.49319683903826,0.48617512011684705,286.8781924474425,6.910893185902965,2.0
804,804.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.9,0.9,50.0,-195.4321159290148,9.356318117957072,336.39619244744244,206.43796343056172,8.0
805,805.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.8,1.0,0.9,35.0,-199.1573750362032,10.772528973087788,354.3131524474424,158.82878947944687,2.0
806,806.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.8,0.9,0.9,60.0,-173.51285819323027,11.963835853492505,354.3131524474424,308.39731036221394,10.0
807,807.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,60.0,-134.34852834574576,11.963835853492505,355.4335471638249,287.52171869088954,8.0
808,808.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,0.7,50.0,-196.5884495088446,11.963835853492505,374.43448301467754,322.9701212197562,10.0
809,809.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.9,0.9,1.0,60.0,-70.66086643511204,11.963835853492505,338.92754716382495,166.60370024674722,2.0
810,810.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.7,1.0,0.7,45.0,-117.8741795876155,11.963835853492505,293.36632301467745,181.17651110428952,2.0
811,811.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.8,0.9,0.9,35.0,-213.92168420651265,7.1365684888814735,354.3131524474424,174.79957058765856,10.0
812,812.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,0.7,55.0,-173.1350831273471,11.963835853492505,374.43448301467754,308.39731036221394,10.0
813,813.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.7,0.9,0.9,40.0,-176.72332414011046,5.122807641358256,286.8781924474425,123.44486370103448,10.0
814,814.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.8,0.9,1.0,40.0,-238.64397910113888,0.48617512011684705,373.35050716382494,12.125931252435848,10.0
815,815.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.8,0.9,0.7,45.0,-222.53090474180425,0.48617512011684705,347.63748301467746,12.125931252435848,10.0
816,816.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,25.0,-258.1597516467362,0.48617512011684705,401.2314830146775,11.232449809163828,8.0
817,817.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.8,0.9,0.7,25.0,-171.32974496909426,0.48617512011684705,265.3094830146775,6.363855754754698,2.0
818,818.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.9,0.9,0.9,45.0,-214.66431797539244,11.963835853492505,412.50919244744244,202.05210277561395,4.0
819,819.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.9,1.0,1.0,25.0,-254.3216264994001,0.48617512011684705,396.22262716382494,11.232449809163828,8.0
820,820.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.9,1.0,0.9,55.0,-134.73057706842553,11.963835853492505,319.8901924474425,216.6249136331562,4.0
821,821.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.9,1.0,1.0,50.0,-147.97575470536222,11.963835853492505,338.92754716382495,181.17651110428952,2.0
822,822.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.8,1.0,0.8,30.0,-236.2126852787313,0.48617512011684705,366.67483773106,12.672968683584113,10.0
823,823.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.7,1.0,0.7,20.0,-166.513624944278,0.48617512011684705,248.80348301467743,12.672968683584113,10.0
824,824.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.7,0.9,0.8,35.0,-180.21487893853762,11.963835853492505,339.87783773105997,237.50050530448053,6.0
825,825.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.7,0.9,0.7,50.0,-156.9258045786635,11.963835853492505,320.84048301467743,237.50050530448053,6.0
826,826.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.9,1.0,0.9,25.0,-186.93958354057625,8.841748728381628,319.8901924474425,125.22212218847505,2.0
827,827.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.9,0.8,30.0,-243.66737562733078,0.48617512011684705,381.02003773106003,10.68541237801556,8.0
828,828.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.9,1.0,1.0,50.0,-150.73817560071933,11.963835853492505,338.92754716382495,322.9701212197562,10.0
829,829.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.8,45.0,-219.6788456196827,11.963835853492505,420.26883773106,202.05210277561395,4.0
830,830.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,35.0,-270.18464094639216,5.122807641358256,439.3061924474424,98.37097588139966,6.0
831,831.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,30.0,-258.06050561928566,0.48617512011684705,401.2314830146775,11.232449809163828,8.0
832,832.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.9,1.0,0.8,25.0,-233.16702247253124,0.48617512011684705,358.14791773106,12.672968683584113,10.0
833,833.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.9,1.0,0.7,55.0,-147.1065749686352,11.963835853492505,339.11056301467744,216.6249136331562,4.0
834,834.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.8,1.0,0.7,50.0,-105.45920804410436,11.963835853492505,265.3094830146775,252.07331616202285,6.0
835,835.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,60.0,-242.22725783280163,11.963835853492505,458.3435471638249,272.9489078333472,8.0
836,836.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,0.7,50.0,-154.4141138932893,11.963835853492505,320.84048301467743,181.17651110428952,2.0
837,837.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.8,25.0,-246.02232488427524,0.48617512011684705,381.02003773106003,12.672968683584113,10.0
838,838.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.8,0.9,1.0,50.0,-151.09295262119088,11.963835853492505,404.74954716382496,202.05210277561395,4.0
839,839.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.9,1.0,0.7,40.0,-218.59978869414917,0.48617512011684705,339.11056301467744,12.672968683584113,10.0
840,840.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.8,0.9,0.8,55.0,-105.40637004475776,11.963835853492505,284.34683773106,272.9489078333472,8.0
841,841.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.8,1.0,0.7,30.0,-190.52695173310974,7.1365684888814735,316.23844301467744,97.89275479480075,2.0
842,842.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.9,45.0,-272.32600902939924,4.362467679326348,439.3061924474424,109.02108155444475,10.0
843,843.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,0.9,20.0,-263.3687903811201,0.48617512011684705,412.50919244744244,6.910893185902965,2.0
844,844.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.9,0.9,0.8,60.0,-85.30078633022572,11.963835853492505,300.85283773106005,237.50050530448053,6.0
845,845.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.9,0.9,1.0,30.0,-231.26753825227343,11.963835853492505,431.54654716382487,166.60370024674722,2.0
846,846.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.8,0.9,1.0,40.0,-233.80686066619933,3.1904476293147943,373.35050716382494,57.09493787135106,6.0
847,847.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.8,1.0,1.0,40.0,-213.82461989671697,10.320538107695763,373.35050716382494,150.68083028927893,2.0
848,848.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.7,0.9,0.7,60.0,-73.33197121263494,11.963835853492505,248.80348301467743,202.05210277561395,4.0
849,849.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,0.8,25.0,-204.45210810079058,0.48617512011684705,317.35883773106,11.232449809163828,8.0
850,850.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.9,0.9,0.9,40.0,-206.5340525298186,11.963835853492505,377.18527244744246,202.05210277561395,4.0
851,851.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.8,1.0,1.0,55.0,-105.92199749112154,11.963835853492505,373.35050716382494,181.17651110428952,2.0
852,852.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.7,1.0,0.9,45.0,-174.30390734872054,11.963835853492505,358.91519244744245,181.17651110428952,2.0
853,853.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.8,0.9,0.9,20.0,-227.24426475067855,0.48617512011684705,354.3131524474424,9.244893503595272,6.0
854,854.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.8,0.9,0.7,20.0,-175.63593422824965,0.48617512011684705,265.3094830146775,12.125931252435848,10.0
855,855.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.7,1.0,0.7,35.0,-189.75331010724312,0.48617512011684705,293.36632301467745,12.672968683584113,10.0
856,856.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.7,55.0,-216.58901872796056,11.963835853492505,401.2314830146775,308.39731036221394,10.0
857,857.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.9,1.0,0.7,50.0,-182.57587849076853,11.963835853492505,374.43448301467754,216.6249136331562,4.0
858,858.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,0.8,35.0,-146.95295091039986,11.963835853492505,317.35883773106,181.17651110428952,2.0
859,859.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,50.0,-113.24083835010606,11.963835853492505,355.4335471638249,181.17651110428952,2.0
860,860.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.8,0.9,0.7,60.0,-107.20007198199335,11.963835853492505,265.3094830146775,272.9489078333472,8.0
861,861.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,0.8,60.0,-207.30571625176333,11.963835853492505,393.47183773106,287.52171869088954,8.0
862,862.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.8,0.9,0.9,40.0,-212.4720787310679,11.963835853492505,385.7121924474424,237.50050530448053,6.0
863,863.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,35.0,-218.68208562523066,5.122807641358256,355.4335471638249,128.72835449685599,10.0
864,864.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,0.8,20.0,-204.19070401532846,0.48617512011684705,317.35883773106,6.910893185902965,2.0
865,865.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.8,1.0,0.9,20.0,-229.27748080934956,0.48617512011684705,354.3131524474424,9.79193093474354,6.0
866,866.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.9,0.9,0.8,50.0,-110.90716739947673,11.963835853492505,358.14791773106,166.60370024674722,2.0
867,867.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,0.9,50.0,-179.27006527994732,11.963835853492505,412.50919244744244,202.05210277561395,4.0
868,868.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.9,1.0,1.0,50.0,-138.16345593994404,11.963835853492505,338.92754716382495,216.6249136331562,4.0
869,869.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,1.0,40.0,-257.6394560527439,8.71112295950499,431.54654716382487,139.1273333655144,4.0
870,870.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.8,1.0,1.0,50.0,-178.8128041701207,11.963835853492505,404.74954716382496,216.6249136331562,4.0
871,871.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,0.9,0.8,35.0,-184.34959309677384,9.356318117957072,317.35883773106,150.99311532414947,4.0
872,872.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.9,1.0,40.0,-193.46322630767037,11.963835853492505,355.4335471638249,237.50050530448053,6.0
873,873.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.7,1.0,1.0,20.0,-240.158092748976,0.48617512011684705,377.95254716382493,6.910893185902965,2.0
874,874.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.7,1.0,0.8,60.0,-69.11092768601912,11.963835853492505,312.40367773106,216.6249136331562,4.0
875,875.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.7,0.9,1.0,30.0,-191.09571574356804,3.546399030018186,305.91554716382495,53.103930304259904,4.0
876,876.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,0.9,55.0,-120.0135548062417,11.963835853492505,358.91519244744245,181.17651110428952,2.0
877,877.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.7,1.0,0.8,25.0,-201.0977096519536,0.48617512011684705,312.40367773106,8.351412060323252,4.0
878,878.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.9,1.0,0.8,40.0,-221.6145742417778,11.206913153645337,393.47183773106,200.0369338883206,4.0
879,879.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,35.0,-206.4440725549328,9.356318117957072,355.4335471638249,217.05443756586592,8.0
880,880.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.7,0.9,0.8,30.0,-175.28610900207727,11.963835853492505,339.87783773105997,166.60370024674722,2.0
881,881.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.8,0.9,0.7,50.0,-197.63175030605612,10.772528973087788,347.63748301467746,273.8121884267909,10.0
882,882.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.9,0.9,20.0,-218.35314851798086,0.48617512011684705,336.39619244744244,9.244893503595272,6.0
883,883.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.8,0.9,1.0,60.0,-109.48645717853167,11.963835853492505,322.421547163825,272.9489078333472,8.0
884,884.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.7,1.0,0.8,50.0,-130.61976900162716,11.963835853492505,267.84083773106,322.9701212197562,10.0
885,885.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,1.0,55.0,-153.28966015179836,11.963835853492505,458.3435471638249,166.60370024674722,2.0
886,886.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.7,0.9,0.7,45.0,-102.0667629304329,11.963835853492505,293.36632301467745,202.05210277561395,4.0
887,887.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.7,0.9,0.9,40.0,-196.19073236106559,8.71112295950499,331.44103244744247,139.1273333655144,4.0
888,888.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.9,0.9,0.8,35.0,-244.0209499838801,4.362467679326348,393.47183773106,78.73022815754983,6.0
889,889.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.8,0.9,0.7,25.0,-172.22419385449103,0.48617512011684705,265.3094830146775,7.804374629174985,4.0
890,890.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.8,0.9,0.9,60.0,-190.26877075688662,11.963835853492505,354.3131524474424,308.39731036221394,10.0
891,891.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.9,1.0,0.7,45.0,-158.60974496581176,11.963835853492505,339.11056301467744,287.52171869088954,8.0
892,892.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.8,1.0,0.8,40.0,-139.17621076929768,11.963835853492505,335.27579773106,181.17651110428952,2.0
893,893.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,0.9,1.0,20.0,-226.8272237906248,0.48617512011684705,355.4335471638249,6.363855754754698,2.0
894,894.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.9,0.9,0.9,25.0,-263.4945503195754,0.48617512011684705,412.50919244744244,12.125931252435848,10.0
895,895.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.9,1.0,1.0,20.0,-217.90893756515777,0.48617512011684705,338.92754716382495,8.351412060323252,4.0
896,896.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.8,1.0,1.0,25.0,-238.45230586989615,0.48617512011684705,373.35050716382494,8.351412060323252,4.0
897,897.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.9,1.0,0.7,55.0,-128.51030265127417,11.963835853492505,281.81548301467745,216.6249136331562,4.0
898,898.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.7,1.0,0.7,40.0,-142.4755172438165,11.963835853492505,320.84048301467743,216.6249136331562,4.0
899,899.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.9,0.9,50.0,-229.39119679641507,10.772528973087788,400.05739244744245,273.8121884267909,10.0
900,900.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.7,60.0,-116.00186828342065,11.963835853492505,361.98268301467743,287.52171869088954,8.0
901,901.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.7,1.0,0.7,60.0,-67.89941863500746,11.963835853492505,293.36632301467745,252.07331616202285,6.0
902,902.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.9,0.9,0.9,45.0,-164.45394575138056,11.963835853492505,377.18527244744246,166.60370024674722,2.0
903,903.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.9,0.8,35.0,-181.6758897992887,11.963835853492505,381.02003773106003,166.60370024674722,2.0
904,904.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.7,0.9,0.7,35.0,-129.65796018177585,11.963835853492505,248.80348301467743,166.60370024674722,2.0
905,905.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,20.0,-281.52466513960087,0.48617512011684705,439.3061924474424,10.68541237801556,8.0
906,906.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.9,1.0,0.8,30.0,-237.78927661732368,7.1365684888814735,393.47183773106,140.1835310252095,6.0
907,907.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.8,0.9,0.7,20.0,-227.1281106016936,0.48617512011684705,347.63748301467746,12.125931252435848,10.0
908,908.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.9,1.0,0.9,35.0,-205.53815792445448,0.48617512011684705,319.8901924474425,12.672968683584113,10.0
909,909.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.8,1.0,0.7,25.0,-204.91515946722677,0.48617512011684705,316.23844301467744,8.351412060323252,4.0
910,910.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,25.0,-230.04897800330022,0.48617512011684705,355.4335471638249,11.232449809163828,8.0
911,911.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,0.7,45.0,-237.84052979842875,8.841748728381628,401.2314830146775,167.71523539066874,6.0
912,912.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.9,1.0,60.0,-229.91770996471143,11.963835853492505,419.09474716382493,308.39731036221394,10.0
913,913.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.7,0.9,0.9,25.0,-214.92948259303623,0.48617512011684705,331.44103244744247,12.125931252435848,10.0
914,914.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.9,1.0,0.8,50.0,-173.40971977121862,9.356318117957072,300.85283773106005,244.776861619072,10.0
915,915.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.9,1.0,0.7,50.0,-189.62257256563308,11.206913153645337,339.11056301467744,233.24260249171417,6.0
916,916.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,45.0,-273.273286149905,3.546399030018186,439.3061924474424,74.11962825992323,8.0
917,917.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,1.0,25.0,-242.77650150835373,0.48617512011684705,377.95254716382493,10.68541237801556,8.0
918,918.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.9,0.9,0.7,45.0,-165.30262855406707,11.963835853492505,339.11056301467744,237.50050530448053,6.0
919,919.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.8,1.0,1.0,45.0,-250.80886025041474,4.362467679326348,404.74954716382496,109.02108155444475,10.0
920,920.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.9,1.0,1.0,50.0,-161.98832572343832,11.963835853492505,338.92754716382495,287.52171869088954,8.0
921,921.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,0.8,45.0,-227.6684238068312,9.84818598880357,393.47183773106,259.08386816434256,10.0
922,922.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.9,1.0,0.7,20.0,-185.02953180623496,0.48617512011684705,281.81548301467745,9.79193093474354,6.0
923,923.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.7,0.9,0.8,25.0,-207.2891420553557,6.505456290033537,339.87783773105997,100.64121904336729,4.0
924,924.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.9,0.7,40.0,-231.44609546195147,0.48617512011684705,361.98268301467743,10.68541237801556,8.0
925,925.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.7,0.9,0.9,50.0,-192.47105277623598,9.356318117957072,331.44103244744247,206.43796343056172,8.0
926,926.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.8,0.9,0.9,60.0,-86.49800383539228,11.963835853492505,303.3841924474425,237.50050530448053,6.0
927,927.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,0.9,45.0,-177.07335774933992,11.963835853492505,358.91519244744245,237.50050530448053,6.0
928,928.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.8,0.9,1.0,40.0,-157.59513121564183,11.963835853492505,373.35050716382494,166.60370024674722,2.0
929,929.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.8,1.0,0.7,25.0,-223.39829678969983,0.48617512011684705,347.63748301467746,6.910893185902965,2.0
