n,ID,D_ActivacionIAV_Mor,D_ActivacionICV_Mor,Opt_CalculoRagaliasIncrementales_Mor,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXFacilidadesIAV_Mor,Unc_MultCAPEXFacilidadesICV_Mor,Unc_MultCAPEXPerfo_UGE_Mor,Unc_MultOPEX_Mor,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
528,528.0,1.0,0.0,2.0,1.0,1.0,2.0,0.9,0.9,0.7,1.0,30.0,-226.08975126003196,4.204950471585056,329.25506534695603,45.82117553758543,8.0
529,529.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.8,1.0,1.0,50.0,-147.24459596537193,11.53015096905002,392.44607260772887,204.95152774068796,4.0
530,530.0,1.0,0.0,2.0,1.0,1.0,2.0,0.8,0.8,0.9,0.9,50.0,-134.5007926373285,9.744629023205515,357.9350580861831,160.9746692718658,6.0
531,531.0,1.0,0.0,2.0,1.0,2.0,2.0,0.7,0.9,1.0,0.9,55.0,-108.56903320944812,11.53015096905002,337.5160508254102,190.53539864574537,4.0
532,532.0,1.0,0.0,2.0,1.0,2.0,1.0,0.9,0.7,0.7,0.9,20.0,-240.85013120647312,2.336191878650031,311.33226534695604,12.009907279863619,4.0
533,533.0,1.0,0.0,2.0,1.0,2.0,1.0,0.7,0.8,0.9,0.9,35.0,-187.12794258558637,7.982795416418341,316.5814508254103,76.54504758805686,2.0
534,534.0,1.0,0.0,2.0,1.0,1.0,2.0,0.9,0.9,0.9,1.0,20.0,-284.35692794558645,3.304230922637724,376.2450653469561,21.928248808742254,4.0
535,535.0,1.0,0.0,2.0,1.0,1.0,2.0,0.9,0.7,1.0,1.0,25.0,-298.8238586913067,3.304230922637724,399.7400653469561,30.8843446578851,8.0
536,536.0,1.0,0.0,2.0,1.0,3.0,2.0,0.7,0.8,0.8,0.9,55.0,-61.33848187261625,9.194281154186596,261.3700508254103,187.17351262019804,10.0
537,537.0,1.0,0.0,2.0,1.0,3.0,1.0,0.8,1.0,1.0,1.0,40.0,-173.23536334923898,7.982795416418341,312.9800580861832,100.30360978478404,4.0
538,538.0,1.0,0.0,2.0,1.0,1.0,1.0,0.7,0.9,0.9,0.9,25.0,-250.14603135304307,5.063408075481224,339.62505082541026,33.3267015581209,2.0
539,539.0,1.0,0.0,2.0,1.0,1.0,1.0,0.7,0.9,0.9,0.9,30.0,-253.4209929485812,3.304230922637724,339.62505082541026,25.109081437353737,6.0
540,540.0,1.0,0.0,2.0,1.0,1.0,1.0,0.7,0.8,0.9,0.9,55.0,-105.96241149683954,11.53015096905002,339.62505082541026,190.53539864574537,4.0
541,541.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,1.0,0.9,30.0,-298.6498049465804,5.063408075481224,418.05007260772885,50.600892147849976,6.0
542,542.0,1.0,0.0,2.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,50.0,-226.69841556464812,7.31875125910715,381.43005808618324,115.19191031855078,8.0
543,543.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,0.9,1.0,0.9,55.0,-132.14107469029102,9.194281154186596,331.29006534695606,165.7695126093526,8.0
544,544.0,1.0,0.0,2.0,1.0,3.0,1.0,0.8,0.9,0.8,1.0,40.0,-187.68593471887803,4.204950471585056,279.68005808618324,52.33004960994997,10.0
545,545.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.8,0.9,1.0,40.0,-224.80174464699957,7.31875125910715,371.51147260772893,100.17015135618627,6.0
546,546.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.7,0.7,1.0,40.0,-185.42903928454768,5.063408075481224,299.650072607729,70.61837232238528,10.0
547,547.0,1.0,0.0,2.0,1.0,2.0,2.0,0.7,0.7,1.0,1.0,45.0,-120.89131880360817,11.499328970392527,337.5160508254102,173.12897237054767,2.0
548,548.0,1.0,0.0,2.0,1.0,1.0,1.0,0.9,0.8,0.9,1.0,55.0,-123.32974293762275,11.53015096905002,376.2450653469561,174.55640934505684,2.0
549,549.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.8,0.8,0.9,30.0,-202.5488899923757,5.859528792858796,316.30007260772896,64.54447617601681,6.0
550,550.0,1.0,0.0,2.0,1.0,1.0,1.0,0.8,0.8,1.0,1.0,60.0,-131.30623088970603,10.751127173934911,381.43005808618324,206.12182466244118,6.0
551,551.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.8,1.0,0.9,60.0,-91.05987340660941,11.557899957417797,349.6000726077289,191.80878017192717,4.0
552,552.0,1.0,0.0,2.0,1.0,1.0,2.0,0.9,0.8,1.0,0.9,30.0,-272.8114794902957,5.859528792858796,399.7400653469561,64.54447617601681,6.0
553,553.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,0.8,0.7,0.9,55.0,-78.5893006911557,9.744629023205515,281.34006534695607,160.9746692718658,6.0
554,554.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,60.0,-130.02516232289716,11.557899957417797,392.44607260772887,222.20389856755835,6.0
555,555.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.9,0.9,30.0,-243.9927285870526,3.304230922637724,332.95007260772894,25.109081437353737,6.0
556,556.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,0.8,0.9,1.0,30.0,-196.05597146753607,6.6084749817854815,314.6400653469561,70.83116997457613,4.0
557,557.0,1.0,0.0,2.0,1.0,2.0,2.0,0.9,0.9,0.7,0.9,25.0,-202.2040207989772,7.31875125910715,311.33226534695604,64.61614598454793,2.0
558,558.0,1.0,0.0,2.0,1.0,1.0,2.0,0.9,0.8,0.8,1.0,30.0,-236.27393295500337,5.859528792858796,352.7500653469561,68.12764580089716,6.0
559,559.0,1.0,0.0,2.0,1.0,1.0,1.0,0.9,1.0,0.8,0.9,20.0,-277.0132698060376,1.7609146983568025,352.7500653469561,10.200663842061388,6.0
560,560.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.9,0.9,0.9,55.0,-158.86498614582445,7.982795416418341,332.95007260772894,128.02580215648973,8.0
561,561.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,0.8,1.0,20.0,-241.51737696769203,2.336191878650031,316.30007260772896,20.78263494588021,10.0
562,562.0,1.0,0.0,2.0,1.0,1.0,1.0,0.8,0.8,1.0,1.0,30.0,-266.16386243877395,6.6084749817854815,381.43005808618324,57.937632234711586,2.0
563,563.0,1.0,0.0,2.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,20.0,-319.068778589012,1.7609146983568025,399.7400653469561,14.480694935623765,10.0
564,564.0,1.0,0.0,2.0,1.0,2.0,1.0,0.8,0.7,0.8,1.0,40.0,-161.60933505691258,9.194281154186596,313.9568580861832,110.4634584174797,2.0
565,565.0,1.0,0.0,2.0,1.0,2.0,1.0,0.8,0.7,0.7,1.0,25.0,-221.22006695956685,3.304230922637724,293.0222580861832,21.928248808742254,4.0
566,566.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.7,0.8,0.9,60.0,-121.99850294993061,9.744629023205515,350.57687260772894,184.50689050521123,8.0
567,567.0,1.0,0.0,2.0,1.0,3.0,2.0,0.7,1.0,0.7,1.0,50.0,-92.66812889713037,7.982795416418341,244.72005082541028,134.62411283040592,8.0
568,568.0,1.0,0.0,2.0,1.0,1.0,2.0,0.8,0.9,0.8,1.0,25.0,-243.3324636637693,4.204950471585056,334.4400580861832,32.80342739285638,4.0
569,569.0,1.0,0.0,2.0,1.0,3.0,1.0,0.7,0.9,0.8,1.0,25.0,-198.40937849927724,2.336191878650031,261.3700508254103,18.104849277308784,8.0
570,570.0,1.0,0.0,2.0,1.0,3.0,2.0,0.7,0.9,0.7,1.0,30.0,-168.77400633720742,3.304230922637724,244.72005082541028,30.8843446578851,8.0
571,571.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,60.0,-172.1400050167348,9.194281154186596,394.5550726077289,187.17351262019804,10.0
572,572.0,1.0,0.0,2.0,1.0,3.0,1.0,0.7,1.0,0.7,0.9,45.0,-72.55070841113151,11.365603480421356,244.72005082541028,154.74609585797214,2.0
573,573.0,1.0,0.0,2.0,1.0,2.0,1.0,0.7,0.8,0.8,1.0,55.0,-93.16886926169774,9.744629023205515,295.6468508254103,171.01666989095796,6.0
574,574.0,1.0,0.0,2.0,1.0,3.0,1.0,0.9,0.7,0.7,1.0,40.0,-166.71544555059197,5.859528792858796,281.34006534695607,78.89296231826168,8.0
575,575.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,0.8,1.0,1.0,35.0,-185.47899889202708,7.982795416418341,331.29006534695606,100.30360978478404,4.0
576,576.0,1.0,0.0,2.0,1.0,3.0,1.0,0.9,1.0,1.0,0.9,20.0,-262.11465883684156,1.7609146983568025,331.29006534695606,13.976612642061387,10.0
577,577.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,50.0,-157.8806296291534,11.53015096905002,392.44607260772887,160.14028025011424,2.0
578,578.0,1.0,0.0,2.0,1.0,2.0,2.0,0.9,0.8,0.9,1.0,30.0,-236.64699080624305,5.859528792858796,353.20146534695607,68.12764580089716,6.0
579,579.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.9,1.0,1.0,45.0,-193.78497413393492,9.194281154186596,392.44607260772887,153.27145843917057,6.0
580,580.0,1.0,0.0,2.0,1.0,2.0,1.0,0.9,0.7,1.0,1.0,50.0,-231.3538927039979,5.859528792858796,374.13606534695606,89.65827883562622,10.0
581,581.0,1.0,0.0,2.0,1.0,2.0,2.0,0.8,0.9,0.7,1.0,45.0,-100.66768388746343,9.744629023205515,293.0222580861832,147.48444865761252,4.0
582,582.0,1.0,0.0,2.0,1.0,1.0,1.0,0.9,0.8,0.7,1.0,25.0,-251.904860660462,2.336191878650031,329.25506534695603,18.104849277308784,8.0
583,583.0,1.0,0.0,2.0,1.0,3.0,2.0,0.7,0.7,0.7,0.9,20.0,-183.76959583747538,2.336191878650031,244.72005082541028,17.365478617006474,8.0
584,584.0,1.0,0.0,2.0,1.0,3.0,2.0,0.7,0.8,0.7,1.0,50.0,-54.33784018567885,11.365603480421356,244.72005082541028,168.5743750300656,2.0
585,585.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9,50.0,-207.56072103517943,11.365603480421356,418.05007260772885,154.74609585797214,2.0
586,586.0,1.0,0.0,2.0,1.0,2.0,2.0,0.8,0.7,0.8,0.9,55.0,-71.94820785551977,11.58296780105606,313.9568580861832,223.4674107999908,6.0
587,587.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.7,1.0,0.9,30.0,-293.16297652093687,3.304230922637724,392.44607260772887,25.109081437353737,6.0
588,588.0,1.0,0.0,2.0,1.0,3.0,2.0,0.8,0.7,0.8,1.0,40.0,-171.53273067708193,5.063408075481224,279.68005808618324,70.61837232238528,10.0
589,589.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9,30.0,-317.51082527755966,3.304230922637724,418.05007260772885,29.587129361925165,8.0
590,590.0,1.0,0.0,2.0,1.0,3.0,1.0,0.9,0.9,1.0,0.9,25.0,-257.8958848029455,1.7609146983568025,331.29006534695606,13.976612642061387,10.0
591,591.0,1.0,0.0,2.0,1.0,2.0,2.0,0.7,0.9,1.0,1.0,40.0,-200.6181081820818,7.31875125910715,337.5160508254102,100.17015135618627,6.0
592,592.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,0.7,0.8,0.9,25.0,-208.41778900955504,4.204950471585056,297.9900653469561,37.333733540408176,6.0
593,593.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.7,0.8,0.9,40.0,-221.11570371013292,7.31875125910715,371.0600726077289,94.65966390927699,6.0
594,594.0,1.0,0.0,2.0,1.0,1.0,1.0,0.9,0.7,0.7,1.0,25.0,-251.904860660462,2.336191878650031,329.25506534695603,18.104849277308784,8.0
595,595.0,1.0,0.0,2.0,1.0,3.0,1.0,0.7,0.9,1.0,0.9,45.0,-164.02269046160097,6.6084749817854815,294.67005082541027,105.007373744685,10.0
596,596.0,1.0,0.0,2.0,1.0,1.0,2.0,0.9,0.7,0.8,0.9,60.0,-125.07443832205918,9.744629023205515,352.7500653469561,184.50689050521123,8.0
597,597.0,1.0,0.0,2.0,1.0,2.0,1.0,0.7,0.7,0.9,0.9,30.0,-227.0895096380576,4.204950471585056,316.5814508254103,37.333733540408176,6.0
598,598.0,1.0,0.0,2.0,1.0,2.0,1.0,0.9,0.9,1.0,1.0,25.0,-293.6896739766036,1.7609146983568025,374.13606534695606,14.480694935623765,10.0
599,599.0,1.0,0.0,2.0,1.0,2.0,2.0,0.8,0.8,0.8,1.0,40.0,-191.22904567892363,5.859528792858796,313.9568580861832,78.89296231826168,8.0
600,600.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.8,0.7,1.0,35.0,-189.8445373783431,7.982795416418341,329.6422726077289,83.14335826197306,2.0
601,601.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,45.0,-162.01591980107557,9.744629023205515,329.6422726077289,113.91022680517491,2.0
602,602.0,1.0,0.0,2.0,1.0,1.0,2.0,0.7,0.8,0.7,0.9,60.0,-46.860693265596716,11.60563302293498,292.63505082541025,255.11719737735825,8.0
603,603.0,1.0,0.0,2.0,1.0,1.0,2.0,0.7,0.7,1.0,1.0,55.0,-116.39698505627935,10.751127173934911,363.12005082541026,206.12182466244118,6.0
604,604.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,0.8,0.8,0.9,60.0,-54.92581904320441,11.557899957417797,297.9900653469561,191.80878017192717,4.0
605,605.0,1.0,0.0,2.0,1.0,3.0,2.0,0.7,0.9,0.8,1.0,40.0,-126.91256963721207,7.982795416418341,261.3700508254103,100.30360978478404,4.0
606,606.0,1.0,0.0,2.0,1.0,3.0,2.0,0.8,0.7,0.7,1.0,45.0,-63.668121060695384,11.499328970392527,263.0300580861832,173.12897237054767,2.0
607,607.0,1.0,0.0,2.0,1.0,1.0,2.0,0.7,1.0,1.0,0.9,45.0,-163.9693515218127,11.365603480421356,363.12005082541026,154.74609585797214,2.0
608,608.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,25.0,-283.4793507736442,3.304230922637724,371.51147260772893,21.928248808742254,4.0
609,609.0,1.0,0.0,2.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,35.0,-266.1744122001809,5.063408075481224,376.2450653469561,50.600892147849976,6.0
610,610.0,1.0,0.0,2.0,1.0,2.0,2.0,0.7,0.9,0.8,1.0,35.0,-186.6381970950642,5.859528792858796,295.6468508254103,68.12764580089716,6.0
611,611.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,0.9,0.9,1.0,55.0,-63.851346568752156,11.53015096905002,314.6400653469561,204.95152774068796,4.0
612,612.0,1.0,0.0,2.0,1.0,3.0,1.0,0.7,0.8,0.7,0.9,50.0,-60.96093090506766,10.751127173934911,244.72005082541028,166.05757762135525,4.0
613,613.0,1.0,0.0,2.0,1.0,2.0,2.0,0.7,0.8,0.9,0.9,35.0,-203.8928555698115,5.063408075481224,316.5814508254103,67.87508273757904,10.0
614,614.0,1.0,0.0,2.0,1.0,2.0,2.0,0.9,0.8,0.9,1.0,30.0,-236.64699080624305,5.859528792858796,353.20146534695607,68.12764580089716,6.0
615,615.0,1.0,0.0,2.0,1.0,1.0,1.0,0.8,0.9,0.9,0.9,25.0,-270.1149633083816,3.304230922637724,357.9350580861831,20.63103351278231,4.0
616,616.0,1.0,0.0,2.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,55.0,-164.63119881701445,9.194281154186596,376.2450653469561,165.7695126093526,8.0
617,617.0,1.0,0.0,2.0,1.0,1.0,1.0,0.9,0.7,0.9,1.0,45.0,-250.80488620756952,5.063408075481224,376.2450653469561,70.61837232238528,10.0
618,618.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,0.7,1.0,55.0,-150.3735038661545,8.610257067672498,347.5650726077289,154.71506587403542,8.0
619,619.0,1.0,0.0,2.0,1.0,1.0,2.0,0.7,0.9,0.8,1.0,55.0,-128.45161831386199,8.610257067672498,316.1300508254103,154.71506587403542,8.0
620,620.0,1.0,0.0,2.0,1.0,1.0,2.0,0.7,0.7,1.0,1.0,60.0,-156.51291120444367,8.610257067672498,363.12005082541026,174.0035386193464,10.0
621,621.0,1.0,0.0,2.0,1.0,3.0,1.0,0.8,0.8,0.7,0.9,45.0,-114.67314758846949,7.982795416418341,263.0300580861832,110.86555063367877,6.0
622,622.0,1.0,0.0,2.0,1.0,1.0,2.0,0.7,1.0,0.7,1.0,55.0,-64.06679158881795,10.751127173934911,292.63505082541025,206.12182466244118,6.0
623,623.0,1.0,0.0,2.0,1.0,2.0,1.0,0.9,0.8,0.9,1.0,30.0,-258.1436955488745,4.204950471585056,353.20146534695607,32.80342739285638,4.0
624,624.0,1.0,0.0,2.0,1.0,1.0,1.0,0.9,0.9,0.7,1.0,30.0,-246.35603189968592,3.304230922637724,329.25506534695603,30.8843446578851,8.0
625,625.0,1.0,0.0,2.0,1.0,1.0,1.0,0.7,0.7,0.9,1.0,35.0,-233.15264175202023,5.859528792858796,339.62505082541026,57.36232928353264,4.0
626,626.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,0.8,1.0,1.0,20.0,-247.20403538360299,3.304230922637724,331.29006534695606,21.928248808742254,4.0
627,627.0,1.0,0.0,2.0,1.0,1.0,2.0,0.8,0.9,0.8,0.9,40.0,-203.75572280181657,6.6084749817854815,334.4400580861832,92.11383600482047,8.0
628,628.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.8,0.8,0.9,20.0,-246.92463664492163,1.7609146983568025,316.30007260772896,10.200663842061388,6.0
629,629.0,1.0,0.0,2.0,1.0,2.0,1.0,0.8,0.7,0.9,1.0,25.0,-259.82486912469,2.336191878650031,334.89145808618326,20.78263494588021,10.0
630,630.0,1.0,0.0,2.0,1.0,2.0,1.0,0.7,0.8,0.8,1.0,50.0,-134.15304939403194,8.610257067672498,295.6468508254103,116.13812038341354,4.0
631,631.0,1.0,0.0,2.0,1.0,3.0,2.0,0.7,0.8,1.0,1.0,25.0,-214.5969715714442,3.304230922637724,294.67005082541027,30.8843446578851,8.0
632,632.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,0.8,1.0,20.0,-236.69921199767768,3.304230922637724,316.30007260772896,26.406296733313678,6.0
633,633.0,1.0,0.0,2.0,1.0,1.0,2.0,0.7,1.0,0.7,0.9,50.0,-68.97713831064338,11.53015096905002,292.63505082541025,190.53539864574537,4.0
634,634.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.9,0.8,1.0,50.0,-103.50327834309601,9.744629023205515,316.30007260772896,171.01666989095796,6.0
635,635.0,1.0,0.0,2.0,1.0,1.0,2.0,0.7,1.0,0.9,0.9,45.0,-147.71146251748303,9.744629023205515,339.62505082541026,160.9746692718658,6.0
636,636.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.8,0.9,1.0,45.0,-202.59105707441537,9.194281154186596,371.51147260772893,110.4634584174797,2.0
637,637.0,1.0,0.0,2.0,1.0,3.0,1.0,0.9,0.8,0.9,1.0,25.0,-239.8263482637678,2.336191878650031,314.6400653469561,18.104849277308784,8.0
638,638.0,1.0,0.0,2.0,1.0,2.0,2.0,0.9,0.9,0.9,0.9,50.0,-129.33711158231625,9.744629023205515,353.20146534695607,160.9746692718658,6.0
639,639.0,1.0,0.0,2.0,1.0,3.0,2.0,0.7,0.8,1.0,1.0,40.0,-155.41021670780773,7.31875125910715,294.67005082541027,115.19191031855078,8.0
640,640.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,0.7,0.8,0.9,25.0,-213.8073572695798,3.304230922637724,297.9900653469561,29.587129361925165,8.0
641,641.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.7,1.0,0.9,20.0,-263.9985729927721,3.304230922637724,349.6000726077289,20.63103351278231,4.0
642,642.0,1.0,0.0,2.0,1.0,1.0,2.0,0.9,0.7,1.0,0.9,45.0,-223.34272154951162,7.31875125910715,399.7400653469561,124.70318183400606,10.0
643,643.0,1.0,0.0,2.0,1.0,3.0,1.0,0.9,0.8,0.8,0.9,35.0,-179.61499826719344,7.31875125910715,297.9900653469561,79.63790494691247,4.0
644,644.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,0.8,1.0,60.0,-159.16315923960929,8.610257067672498,371.0600726077289,174.0035386193464,10.0
645,645.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.7,0.7,0.9,50.0,-105.80865394901282,11.53015096905002,347.5650726077289,190.53539864574537,4.0
646,646.0,1.0,0.0,2.0,1.0,3.0,1.0,0.9,0.8,0.9,0.9,35.0,-206.66222789192778,6.6084749817854815,314.6400653469561,66.32676052509142,4.0
647,647.0,1.0,0.0,2.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,30.0,-295.25108008871274,4.204950471585056,399.7400653469561,30.82485946804365,4.0
648,648.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,0.7,0.7,0.9,40.0,-135.7068554011961,8.610257067672498,281.34006534695607,108.38200289413436,4.0
649,649.0,1.0,0.0,2.0,1.0,1.0,1.0,0.7,0.8,1.0,0.9,55.0,-123.8537947645047,11.53015096905002,363.12005082541026,190.53539864574537,4.0
650,650.0,1.0,0.0,2.0,1.0,3.0,1.0,0.7,0.9,0.9,1.0,50.0,-104.89919939352095,9.744629023205515,278.0200508254103,123.9522274242671,2.0
651,651.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.8,0.7,0.9,50.0,-165.52573185283532,7.31875125910715,329.6422726077289,124.70318183400606,10.0
652,652.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,30.0,-308.1102047855961,3.304230922637724,418.05007260772885,30.8843446578851,8.0
653,653.0,1.0,0.0,2.0,1.0,1.0,2.0,0.8,1.0,1.0,1.0,60.0,-109.52734084503616,11.53015096905002,381.43005808618324,174.55640934505684,2.0
654,654.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.9,1.0,1.0,20.0,-276.3268502481169,1.7609146983568025,349.6000726077289,14.480694935623765,10.0
655,655.0,1.0,0.0,2.0,1.0,3.0,1.0,0.8,0.8,0.9,0.9,50.0,-84.18805867721541,11.53015096905002,296.3300580861832,160.14028025011424,2.0
656,656.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,0.9,0.8,1.0,20.0,-225.73114254062645,2.336191878650031,297.9900653469561,18.104849277308784,8.0
657,657.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.8,1.0,1.0,50.0,-129.72695823737862,11.365603480421356,349.6000726077289,168.5743750300656,2.0
658,658.0,1.0,0.0,2.0,1.0,2.0,2.0,0.9,0.9,0.8,0.9,25.0,-247.4729400692271,3.304230922637724,332.2668653469561,29.587129361925165,8.0
659,659.0,1.0,0.0,2.0,1.0,2.0,2.0,0.7,1.0,1.0,0.9,50.0,-133.4539838175239,10.751127173934911,337.5160508254102,166.05757762135525,4.0
660,660.0,1.0,0.0,2.0,1.0,2.0,1.0,0.7,1.0,1.0,1.0,55.0,-170.3847354193505,7.982795416418341,337.5160508254102,134.62411283040592,8.0
661,661.0,1.0,0.0,2.0,1.0,3.0,1.0,0.8,0.9,0.8,1.0,40.0,-152.54366867569047,7.982795416418341,279.68005808618324,83.14335826197306,2.0
662,662.0,1.0,0.0,2.0,1.0,2.0,2.0,0.7,0.8,0.8,1.0,35.0,-188.41460707727688,5.063408075481224,295.6468508254103,70.61837232238528,10.0
663,663.0,1.0,0.0,2.0,1.0,2.0,2.0,0.9,0.7,1.0,0.9,55.0,-134.16941421273944,11.53015096905002,374.13606534695606,190.53539864574537,4.0
664,664.0,1.0,0.0,2.0,1.0,2.0,2.0,0.9,0.9,0.7,0.9,35.0,-183.20397902135872,7.31875125910715,311.33226534695604,79.63790494691247,4.0
665,665.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.9,0.8,0.9,45.0,-121.5999516905785,11.365603480421356,316.30007260772896,154.74609585797214,2.0
666,666.0,1.0,0.0,2.0,1.0,3.0,1.0,0.8,0.9,0.8,1.0,60.0,-80.71135819173615,8.610257067672498,279.68005808618324,174.0035386193464,10.0
667,667.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,30.0,-292.82117786817923,3.304230922637724,394.5550726077289,29.587129361925165,8.0
668,668.0,1.0,0.0,2.0,1.0,2.0,2.0,0.9,0.8,1.0,0.9,35.0,-202.20073261095902,9.744629023205515,374.13606534695606,113.91022680517491,2.0
669,669.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.7,0.9,0.9,60.0,-116.00777179407315,9.744629023205515,371.51147260772893,208.03911173855667,10.0
670,670.0,1.0,0.0,2.0,1.0,1.0,1.0,0.9,0.8,0.7,0.9,55.0,-110.55716964445774,11.53015096905002,329.25506534695603,160.14028025011424,2.0
671,671.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,60.0,-78.68996378799085,11.557899957417797,371.0600726077289,206.36639610311215,4.0
672,672.0,1.0,0.0,2.0,1.0,3.0,2.0,0.9,0.7,1.0,0.9,30.0,-234.80581938019714,4.204950471585056,331.29006534695606,43.8426076127727,8.0
673,673.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.8,0.8,0.9,20.0,-245.5853910519193,1.7609146983568025,316.30007260772896,10.200663842061388,6.0
674,674.0,1.0,0.0,2.0,1.0,2.0,2.0,0.7,0.9,0.7,1.0,35.0,-128.589282185756,9.194281154186596,274.71225082541025,110.4634584174797,2.0
675,675.0,1.0,0.0,2.0,1.0,3.0,1.0,0.8,0.7,1.0,0.9,30.0,-236.77946538276137,2.336191878650031,312.9800580861832,20.043264285577905,10.0
676,676.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.8,0.9,1.0,40.0,-255.23130469961254,5.859528792858796,394.5550726077289,78.89296231826168,8.0
677,677.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,25.0,-283.1062929224045,3.304230922637724,371.0600726077289,21.928248808742254,4.0
678,678.0,1.0,0.0,2.0,1.0,1.0,2.0,0.8,1.0,0.7,0.9,35.0,-151.28067748077993,9.744629023205515,310.94505808618317,113.91022680517491,2.0
679,679.0,1.0,0.0,2.0,1.0,2.0,2.0,0.9,0.9,0.8,1.0,35.0,-207.73605833640866,5.859528792858796,332.2668653469561,78.89296231826168,8.0
680,680.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,1.0,0.9,60.0,-128.15817106225762,11.557899957417797,418.05007260772885,161.41366177629604,2.0
681,681.0,1.0,0.0,2.0,1.0,1.0,2.0,0.8,0.8,0.8,1.0,60.0,-42.7550039815756,11.557899957417797,334.4400580861832,175.97127770748102,2.0
682,682.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,60.0,-155.30362361258787,9.744629023205515,394.5550726077289,194.54889112430337,8.0
683,683.0,1.0,0.0,2.0,1.0,1.0,1.0,0.8,1.0,0.9,0.9,35.0,-240.633456202399,5.859528792858796,357.9350580861831,64.54447617601681,6.0
684,684.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,35.0,-266.564529874045,3.304230922637724,371.51147260772893,35.36239258245653,10.0
685,685.0,1.0,0.0,2.0,1.0,3.0,1.0,0.7,0.9,0.8,0.9,50.0,-59.86129281219337,11.53015096905002,261.3700508254103,160.14028025011424,2.0
