n,ID,D_ActivacionIncrem_Nar,D_ActivacionIncrem_Unr,Opt_CalculoRagaliasIncrementales_Nar,Opt_CalculoRagaliasIncrementales_Unr,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXPerfo_UGEUnr,Unc_MultOPEX_UGEUnr,Unc_MultCAPEXFacilidades_Nar,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
350,350.0,1.0,1.0,1.0,1.0,0.9,1.0,2.0,1.0,1.0,0.9,40.0,-489.46952854816675,4.569773722482594,783.425647672471,145.41662028738244
351,351.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,50.0,-435.35828472990903,10.930340600310041,721.304727672471,357.192967442045
352,352.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,1.0,0.9,30.0,-483.03308962852236,4.435883168136524,729.8316476724711,150.40024252936882
353,353.0,1.0,1.0,1.0,1.0,0.1,2.0,2.0,0.7,1.0,0.9,60.0,-181.658098435943,23.078289705525684,675.560487672471,384.8754907586737
354,354.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,1.0,0.8,40.0,-345.50068665252513,4.435883168136524,540.6031312644187,150.40024252936882
355,355.0,1.0,1.0,1.0,1.0,0.5,3.0,1.0,0.7,0.9,1.0,30.0,-399.35197343555245,4.435883168136524,616.1821640805234,98.83174410636377
356,356.0,1.0,1.0,1.0,1.0,0.4,2.0,1.0,1.0,1.0,0.8,40.0,-415.4825794598215,13.682790068623277,706.3873312644187,298.09835623654374
357,357.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,0.9,60.0,-313.58732879464293,23.078289705525684,783.425647672471,506.6722263044884
358,358.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.9,0.9,40.0,-441.5547094272601,4.435883168136524,703.0346476724711,144.49233681894896
359,359.0,1.0,1.0,1.0,1.0,0.8,3.0,2.0,0.8,1.0,0.7,50.0,-273.38133489990497,17.228584059626538,536.8546148563664,556.7890121506418
360,360.0,1.0,1.0,1.0,1.0,0.2,3.0,2.0,0.8,1.0,0.8,40.0,-261.17834266450905,23.078289705525684,574.6441312644188,445.773858531581
361,361.0,1.0,1.0,1.0,1.0,0.9,2.0,2.0,0.9,1.0,0.8,50.0,-377.3020002963141,14.823148120062866,683.5152112644187,496.594514823454
362,362.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.8,0.9,0.9,60.0,-285.8022768859999,23.078289705525684,698.432607672471,596.0712495517265
363,363.0,1.0,1.0,1.0,1.0,0.6,2.0,1.0,1.0,1.0,1.0,40.0,-484.67243535308427,6.576605908635223,781.9663640805235,166.58255659989092
364,364.0,1.0,1.0,1.0,1.0,0.7,3.0,2.0,0.8,1.0,0.9,50.0,-302.81000958845306,20.369443467053202,612.4336476724711,637.7526335305662
365,365.0,1.0,1.0,1.0,1.0,0.3,1.0,2.0,0.8,0.9,0.8,30.0,-406.98983026272913,14.9190934620702,692.0421312644187,276.26631489986926
366,366.0,1.0,1.0,1.0,1.0,0.4,2.0,2.0,0.9,0.9,0.7,50.0,-262.9636700013112,23.078289705525684,645.7256948563663,535.1728817788191
367,367.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.9,0.8,30.0,-457.11602544958987,4.435883168136524,692.0421312644187,144.49233681894896
368,368.0,1.0,1.0,1.0,1.0,0.3,2.0,2.0,0.9,0.9,0.7,30.0,-378.9111706019199,14.9190934620702,645.7256948563663,276.26631489986926
369,369.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.7,0.9,0.8,40.0,-378.99276948607195,12.063173059093632,637.7709712644187,269.1333518796973
370,370.0,1.0,1.0,1.0,1.0,0.7,2.0,1.0,1.0,0.9,1.0,50.0,-436.5801430297178,16.098655575530614,781.9663640805235,453.04079077038733
371,371.0,1.0,1.0,1.0,1.0,0.2,2.0,1.0,1.0,1.0,0.8,50.0,-316.32361026395705,23.078289705525684,706.3873312644187,445.773858531581
372,372.0,1.0,1.0,1.0,1.0,0.7,3.0,2.0,0.8,1.0,1.0,40.0,-384.7583341502779,11.036907577547803,650.2231640805235,304.6318982329067
373,373.0,1.0,1.0,1.0,1.0,0.1,2.0,2.0,0.8,0.9,0.8,50.0,-220.36427951971874,23.078289705525684,660.6430912644187,352.4777784600971
374,374.0,1.0,1.0,1.0,1.0,0.9,3.0,1.0,0.9,0.9,0.8,60.0,-299.62000599632864,18.929612245231564,608.6851312644187,648.4288600097419
375,375.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.9,0.9,0.9,40.0,-404.0618506653224,23.078289705525684,756.6286476724712,413.3761462330045
376,376.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.9,0.8,60.0,-294.06084461694167,16.098655575530614,574.6441312644188,566.060016343606
377,377.0,1.0,1.0,1.0,1.0,0.1,2.0,2.0,1.0,0.9,0.8,30.0,-382.2049556084302,23.078289705525684,706.3873312644187,352.4777784600971
378,378.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,1.0,0.7,50.0,-407.6878083664329,10.930340600310041,681.0496148563664,347.77723062180416
379,379.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.9,0.8,30.0,-398.2448714042539,4.435883168136524,574.6441312644188,144.49233681894896
380,380.0,1.0,1.0,1.0,1.0,0.5,3.0,1.0,0.7,1.0,0.7,60.0,-176.30868772658096,23.078289705525684,502.8136148563663,628.468961850303
381,381.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,0.9,60.0,-391.8959160955221,14.9190934620702,721.304727672471,534.6991730476664
382,382.0,1.0,1.0,1.0,1.0,0.9,1.0,2.0,0.7,0.9,0.7,30.0,-413.1016478549294,4.435883168136524,627.4556148563663,135.36021827643194
383,383.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.9,0.8,40.0,-445.45602082204067,12.063173059093632,745.6361312644187,269.1333518796973
384,384.0,1.0,1.0,1.0,1.0,0.7,2.0,1.0,0.8,1.0,1.0,40.0,-463.6409996573736,4.435883168136524,736.2221240805234,123.00388690181768
385,385.0,1.0,1.0,1.0,1.0,0.8,3.0,2.0,1.0,1.0,0.9,40.0,-413.5662644452927,10.930340600310041,680.515647672471,324.5175148942139
386,386.0,1.0,1.0,1.0,1.0,0.3,1.0,2.0,0.7,0.9,0.7,50.0,-234.65805757093236,23.078289705525684,627.4556148563663,474.2745140059118
387,387.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.7,1.0,0.8,40.0,-357.9380092632184,22.29896888868372,665.2451312644187,426.67261163870904
388,388.0,1.0,1.0,1.0,1.0,0.9,2.0,1.0,1.0,0.9,0.8,60.0,-359.70480127010126,18.929612245231564,706.3873312644187,648.4288600097419
389,389.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,0.9,0.9,0.8,60.0,-191.90029986964035,23.078289705525684,608.6851312644187,596.0712495517265
390,390.0,1.0,1.0,1.0,1.0,0.4,2.0,2.0,0.8,1.0,0.8,30.0,-407.17120790571926,9.617224844721495,660.6430912644187,202.8468901689825
391,391.0,1.0,1.0,1.0,1.0,0.4,2.0,2.0,0.7,0.9,0.8,30.0,-386.3983511016369,10.930340600310041,637.7709712644187,217.63467307650404
392,392.0,1.0,1.0,1.0,1.0,0.6,2.0,1.0,1.0,0.9,0.7,50.0,-352.5861583626638,19.359945033123836,668.5978148563663,523.297717121561
393,393.0,1.0,1.0,1.0,1.0,0.2,2.0,2.0,0.7,1.0,0.8,40.0,-299.8264592125702,23.078289705525684,637.7709712644187,445.773858531581
394,394.0,1.0,1.0,1.0,1.0,0.8,2.0,1.0,0.8,0.9,1.0,50.0,-422.06118941671116,13.585846960861314,736.2221240805234,399.6035767734475
395,395.0,1.0,1.0,1.0,1.0,0.1,2.0,2.0,0.8,0.9,0.8,30.0,-354.0441098910093,23.078289705525684,660.6430912644187,352.4777784600971
396,396.0,1.0,1.0,1.0,1.0,0.1,3.0,1.0,1.0,0.9,0.7,30.0,-362.0196851490882,13.682790068623277,604.9366148563663,188.65580964804477
397,397.0,1.0,1.0,1.0,1.0,0.7,1.0,2.0,0.8,1.0,1.0,50.0,-397.6976315147445,20.369443467053202,767.6211640805233,637.7526335305662
398,398.0,1.0,1.0,1.0,1.0,0.6,1.0,2.0,0.7,0.9,0.9,60.0,-264.68159894311907,23.078289705525684,703.0346476724711,656.9696173246339
399,399.0,1.0,1.0,1.0,1.0,0.3,2.0,1.0,0.8,0.9,0.8,30.0,-417.86158977281167,4.435883168136524,660.6430912644187,80.5675070213297
