,ID,D_ActivacionIAV_Mor,D_ActivacionICV_Mor,Opt_CalculoRagaliasIncrementales_Mor,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXFacilidadesIAV_Mor,Unc_MultCAPEXFacilidadesICV_Mor,Unc_MultCAPEXPerfo_UGE_Mor,Unc_MultOPEX_Mor,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
210,210.0,1.0,1.0,1.0,0.1,3.0,2.0,0.7,0.7,1.0,1.0,40.0,-549.5469644419861,130.58794234320223,2619.6934204236272,1706.9264787309778
211,211.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.7,1.0,40.0,-1196.1073554893308,41.50495899604326,2179.539420423627,964.7174888397876
212,212.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.9,1.0,40.0,-2003.8670189064114,52.38197966632623,3794.973600605181,1090.9470731781785
213,213.0,1.0,1.0,1.0,0.1,1.0,2.0,0.8,0.8,0.7,1.0,30.0,-1143.1293275117694,130.58794234320223,2988.881480484145,1706.9264787309778
214,214.0,1.0,1.0,1.0,0.6,3.0,1.0,0.8,0.8,0.9,0.9,60.0,-529.3481924671562,127.66028995263277,2637.1344804841456,3523.562470924159
215,215.0,1.0,1.0,1.0,0.3,1.0,1.0,0.8,0.8,0.9,0.9,40.0,-1449.8490306898223,106.29108532121222,3466.655480484145,1718.0604870180723
216,216.0,1.0,1.0,1.0,0.5,2.0,1.0,0.7,0.7,0.8,0.9,60.0,-519.9279743785244,130.58794234320223,2782.312140423627,3240.752480911655
217,217.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.7,1.0,40.0,-1354.6017134138526,41.50495899604326,2507.857540544663,964.7174888397876
218,218.0,1.0,1.0,1.0,0.7,2.0,2.0,0.7,0.7,1.0,0.9,30.0,-1756.9729407547852,46.63961656469059,3189.7618204236273,832.9349654092925
219,219.0,1.0,1.0,1.0,0.1,2.0,2.0,0.9,0.9,0.8,1.0,40.0,-774.8503244743363,130.58794234320223,3110.630260544663,1706.9264787309778
220,220.0,1.0,1.0,1.0,0.3,2.0,2.0,0.9,0.9,1.0,0.9,30.0,-1651.4056646076745,77.9143539830844,3518.0799405446633,1023.5445230613075
221,221.0,1.0,1.0,1.0,0.7,1.0,1.0,0.7,0.7,0.7,0.9,40.0,-1417.8813676310335,58.508503492874055,2824.7224204236268,1115.0593709852835
222,222.0,1.0,1.0,1.0,0.9,3.0,1.0,0.7,0.7,0.9,1.0,30.0,-1537.2311342462892,41.50495899604326,2472.975420423627,892.5688017360948
223,223.0,1.0,1.0,1.0,0.7,1.0,2.0,0.7,0.7,0.9,1.0,30.0,-1835.4243508741138,45.618047621683765,3302.496420423627,837.67192734628
224,224.0,1.0,1.0,1.0,0.5,2.0,2.0,0.9,0.9,0.7,0.9,50.0,-702.3808126387482,130.58794234320223,2906.9054205446632,3240.752480911655
225,225.0,1.0,1.0,1.0,0.1,3.0,1.0,1.0,1.0,0.8,0.9,30.0,-1222.3739080329765,106.29108532121222,2818.734600605181,1126.7985397265982
226,226.0,1.0,1.0,1.0,0.8,3.0,1.0,0.8,0.8,0.9,1.0,30.0,-1579.2006280386329,41.50495899604326,2637.1344804841456,820.420114632402
227,227.0,1.0,1.0,1.0,0.2,1.0,1.0,0.7,0.7,0.7,0.9,50.0,-571.1647655663733,130.58794234320223,2824.7224204236268,1993.5437125796243
228,228.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.7,1.0,60.0,-377.48437907426427,130.58794234320223,3317.199600605181,1706.9264787309778
229,229.0,1.0,1.0,1.0,0.4,3.0,2.0,0.8,0.8,1.0,1.0,40.0,-974.1841127598594,101.2290504822933,2783.8524804841454,1943.7774461077354
230,230.0,1.0,1.0,1.0,0.5,3.0,1.0,1.0,1.0,0.8,1.0,30.0,-1538.7117613638375,41.50495899604326,2818.734600605181,603.9740533213238
231,231.0,1.0,1.0,1.0,0.9,3.0,2.0,1.0,1.0,0.7,0.9,60.0,-580.3332181315318,90.2139868922699,2672.0166006051813,2652.751057374204
232,232.0,1.0,1.0,1.0,0.2,1.0,2.0,0.9,0.9,1.0,0.9,60.0,-556.7760659112371,130.58794234320223,3869.7015405446637,1993.5437125796243
233,233.0,1.0,1.0,1.0,0.7,1.0,1.0,0.8,0.8,0.7,0.9,50.0,-1173.890517197659,77.404691278589,2988.881480484145,1692.920028975131
234,234.0,1.0,1.0,1.0,0.8,2.0,1.0,0.9,0.9,0.8,0.9,60.0,-966.2347148178272,86.29487042938065,3110.630260544663,2251.0652260965117
235,235.0,1.0,1.0,1.0,0.3,2.0,1.0,0.7,0.7,0.9,0.9,30.0,-1559.963425322407,63.93268598001005,2986.036980423627,756.8214227055457
236,236.0,1.0,1.0,1.0,0.8,3.0,2.0,1.0,1.0,0.7,1.0,30.0,-1451.7913248049088,41.50495899604326,2672.0166006051813,820.420114632402
237,237.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,0.9,60.0,-1140.148059392623,77.9143539830844,3478.514160605181,2229.212753944023
238,238.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.9,1.0,60.0,-629.7514655231308,77.404691278589,2472.975420423627,2259.2914518461334
239,239.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.8,0.9,30.0,-1903.0907202458584,52.38197966632623,3556.0866006051815,673.5637230348368
240,240.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.8,0.9,40.0,-1732.1652211984706,63.93268598001005,3556.0866006051815,1137.817714019677
241,241.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.9,30.0,-1886.4641848295419,41.50495899604326,3112.170600605181,940.3944270595016
242,242.0,1.0,1.0,1.0,0.9,3.0,2.0,0.7,0.7,1.0,0.9,50.0,-950.070414207322,76.26200830265213,2619.6934204236272,1983.8491313449927
243,243.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.9,0.9,50.0,-1237.6968044782448,106.29108532121222,3478.514160605181,2309.322434309546
244,244.0,1.0,1.0,1.0,0.5,2.0,1.0,0.8,0.8,0.9,1.0,60.0,-727.8043885713745,130.58794234320223,3150.196040484145,3369.8715031736847
245,245.0,1.0,1.0,1.0,0.1,3.0,1.0,0.9,0.9,1.0,1.0,40.0,-918.8816962529586,130.58794234320223,2948.011540544663,1706.9264787309778
246,246.0,1.0,1.0,1.0,0.8,2.0,1.0,0.8,0.8,0.7,1.0,50.0,-1130.1771724782086,70.24022911054423,2742.746360484145,1649.5932304138048
247,247.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,0.7,1.0,30.0,-1543.3440267657372,58.508503492874055,3071.064480605181,928.3917757629658
248,248.0,1.0,1.0,1.0,0.2,3.0,2.0,0.7,0.7,1.0,0.9,30.0,-1043.41222556349,109.93629839967564,2619.6934204236272,1502.82290538377
249,249.0,1.0,1.0,1.0,0.2,2.0,1.0,0.9,0.9,0.9,1.0,30.0,-1669.3373955606187,70.85427533892505,3314.3551005446634,781.9854433885688
250,250.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.8,0.9,50.0,-1366.215222814746,60.12499419562551,2946.471200484145,1507.5357020042613
251,251.0,1.0,1.0,1.0,0.2,2.0,2.0,0.7,0.7,0.8,1.0,40.0,-741.3615753036486,130.58794234320223,2782.312140423627,2122.6627348416546
252,252.0,1.0,1.0,1.0,0.6,2.0,2.0,0.8,0.8,1.0,0.9,60.0,-713.1042610465971,130.58794234320223,3353.920880484145,3656.4887370223314
253,253.0,1.0,1.0,1.0,0.3,2.0,1.0,0.9,0.9,0.9,0.9,30.0,-1718.4577832469286,63.93268598001005,3314.3551005446634,756.8214227055457
254,254.0,1.0,1.0,1.0,0.1,3.0,1.0,0.8,0.8,0.9,0.9,60.0,-59.98050300473669,130.58794234320223,2637.1344804841456,1577.807456468948
255,255.0,1.0,1.0,1.0,0.8,2.0,1.0,0.8,0.8,0.9,0.9,50.0,-1348.7253078665076,73.34474891161356,3150.196040484145,1710.446611633813
256,256.0,1.0,1.0,1.0,0.6,3.0,2.0,1.0,1.0,0.9,1.0,50.0,-860.4437305247548,101.2290504822933,2965.452600605181,2488.210978103252
257,257.0,1.0,1.0,1.0,0.4,1.0,1.0,0.8,0.8,1.0,1.0,50.0,-1316.907943702548,123.94374175228508,3705.542480484145,2711.722903178539
258,258.0,1.0,1.0,1.0,0.7,3.0,2.0,0.8,0.8,0.8,1.0,60.0,-391.243783936846,119.96669715945328,2490.4164804841457,3657.3786655829686
259,259.0,1.0,1.0,1.0,0.6,3.0,2.0,0.9,0.9,0.8,1.0,40.0,-1066.771822996236,76.26200830265213,2654.5755405446635,1540.22046372621
260,260.0,1.0,1.0,1.0,0.5,1.0,2.0,0.8,0.8,1.0,0.9,30.0,-1924.4319022379434,63.20979733698361,3705.542480484145,993.8725038413902
261,261.0,1.0,1.0,1.0,0.3,3.0,1.0,1.0,1.0,0.8,0.9,30.0,-1410.6669485542295,63.93268598001005,2818.734600605181,756.8214227055457
262,262.0,1.0,1.0,1.0,0.6,1.0,2.0,0.9,0.9,0.7,0.9,30.0,-1642.2446828011505,55.10236126969962,3153.0405405446627,925.8023843461924
263,263.0,1.0,1.0,1.0,0.2,3.0,1.0,0.9,0.9,0.8,0.9,60.0,-135.29012480187092,130.58794234320223,2654.5755405446635,1993.5437125796243
264,264.0,1.0,1.0,1.0,0.2,1.0,2.0,1.0,1.0,0.7,0.9,60.0,-268.3023360388747,130.58794234320223,3317.199600605181,1993.5437125796243
265,265.0,1.0,1.0,1.0,0.7,1.0,2.0,0.7,0.7,0.7,1.0,40.0,-1273.1689239358586,68.90193226572049,2824.7224204236268,1460.1174772316795
266,266.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.9,1.0,50.0,-1610.283341043331,58.508503492874055,3302.496420423627,1487.4053213601946
267,267.0,1.0,1.0,1.0,0.9,3.0,2.0,0.7,0.7,0.9,1.0,40.0,-1192.3430802185073,58.508503492874055,2472.975420423627,1375.6026122407486
268,268.0,1.0,1.0,1.0,0.6,1.0,1.0,0.9,0.9,0.7,0.9,40.0,-1511.91488758035,63.93268598001005,3153.0405405446627,1137.817714019677
269,269.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,40.0,-1536.658730878163,130.58794234320223,4033.8606006051814,1706.9264787309778
270,270.0,1.0,1.0,1.0,0.5,3.0,1.0,0.7,0.7,0.8,1.0,50.0,-655.6412144317653,99.93630214573125,2326.257420423627,2169.3812808181847
271,271.0,1.0,1.0,1.0,0.4,3.0,1.0,0.7,0.7,1.0,0.9,30.0,-1408.8256370078516,52.38197966632623,2619.6934204236272,673.5637230348368
272,272.0,1.0,1.0,1.0,0.3,1.0,1.0,0.8,0.8,0.8,0.9,40.0,-1308.8458760339631,106.29108532121222,3227.768480484145,1718.0604870180723
273,273.0,1.0,1.0,1.0,0.7,3.0,1.0,0.8,0.8,0.8,0.9,60.0,-533.537375430951,106.29108532121222,2490.4164804841457,2900.584381601021
274,274.0,1.0,1.0,1.0,0.2,3.0,1.0,1.0,1.0,0.8,1.0,50.0,-552.3286970886192,130.58794234320223,2818.734600605181,2122.6627348416546
275,275.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.7,1.0,50.0,-1356.7914474504887,77.404691278589,3317.199600605181,1748.6280353165496
276,276.0,1.0,1.0,1.0,0.1,3.0,2.0,0.8,0.8,0.8,1.0,30.0,-853.3085976372752,130.58794234320223,2490.4164804841457,1706.9264787309778
277,277.0,1.0,1.0,1.0,0.7,3.0,2.0,0.8,0.8,0.7,0.9,50.0,-607.4095100273726,87.79537208254564,2343.698480484145,2105.675993649822
278,278.0,1.0,1.0,1.0,0.1,2.0,1.0,0.8,0.8,0.8,1.0,50.0,-548.1354649295411,130.58794234320223,2946.471200484145,1706.9264787309778
279,279.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,50.0,-1399.4744343316454,99.93630214573125,3682.2390006051814,2169.3812808181847
280,280.0,1.0,1.0,1.0,0.8,2.0,2.0,0.9,0.9,0.8,1.0,50.0,-1145.869424480663,77.404691278589,3110.630260544663,1918.849174159744
281,281.0,1.0,1.0,1.0,0.2,3.0,1.0,0.9,0.9,0.9,0.9,60.0,-207.226802103517,130.58794234320223,2801.2935405446633,1993.5437125796243
282,282.0,1.0,1.0,1.0,0.8,3.0,1.0,0.7,0.7,0.7,1.0,50.0,-817.683892187307,70.24022911054423,2179.539420423627,1649.5932304138048
283,283.0,1.0,1.0,1.0,0.3,2.0,1.0,0.8,0.8,0.7,1.0,30.0,-1425.773065069976,60.12499419562551,2742.746360484145,732.0465128844278
284,284.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.9,1.0,30.0,-2185.094170889886,41.50495899604326,3794.973600605181,748.2714275287093
285,285.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,30.0,-2110.0782883687352,58.508503492874055,4033.8606006051814,928.3917757629658
286,286.0,1.0,1.0,1.0,0.6,3.0,1.0,0.9,0.9,0.7,0.9,30.0,-1396.6557579189157,41.50495899604326,2507.857540544663,651.7996786447306
287,287.0,1.0,1.0,1.0,0.1,2.0,2.0,0.7,0.7,0.8,1.0,40.0,-631.4350944447697,130.58794234320223,2782.312140423627,1706.9264787309778
288,288.0,1.0,1.0,1.0,0.6,3.0,2.0,0.9,0.9,0.8,1.0,30.0,-1368.7365463947272,52.38197966632623,2654.5755405446635,898.2666714122261
289,289.0,1.0,1.0,1.0,0.6,1.0,2.0,1.0,1.0,0.8,1.0,30.0,-1878.8076098873423,52.38197966632623,3556.0866006051815,898.2666714122261
290,290.0,1.0,1.0,1.0,0.8,3.0,1.0,0.7,0.7,1.0,0.9,60.0,-717.2934399072197,86.29487042938065,2619.6934204236272,2251.0652260965117
291,291.0,1.0,1.0,1.0,0.7,2.0,1.0,1.0,1.0,0.7,0.9,50.0,-1188.6600774867613,77.404691278589,3071.064480605181,1692.920028975131
292,292.0,1.0,1.0,1.0,0.7,3.0,2.0,1.0,1.0,1.0,0.9,60.0,-653.9422349793302,127.66028995263277,3112.170600605181,3924.3862215120384
293,293.0,1.0,1.0,1.0,0.5,3.0,1.0,1.0,1.0,0.7,1.0,40.0,-1164.9854584224686,70.85427533892505,2672.0166006051813,1226.9149160208622
294,294.0,1.0,1.0,1.0,0.3,3.0,1.0,0.8,0.8,1.0,1.0,50.0,-676.5417199704237,130.58794234320223,2783.8524804841454,2538.398990952331
295,295.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,1.0,40.0,-2075.33489738323,41.50495899604326,3705.542480484145,964.7174888397876
296,296.0,1.0,1.0,1.0,0.3,2.0,2.0,0.7,0.7,1.0,1.0,40.0,-1097.4950568962831,127.66028995263277,3189.7618204236273,2445.3823266490635
297,297.0,1.0,1.0,1.0,0.8,3.0,1.0,0.9,0.9,0.9,0.9,50.0,-1128.0846422633733,73.34474891161356,2801.2935405446633,1710.446611633813
298,298.0,1.0,1.0,1.0,0.2,1.0,2.0,0.7,0.7,1.0,1.0,50.0,-786.1829387359062,130.58794234320223,3541.383420423627,2122.6627348416546
299,299.0,1.0,1.0,1.0,0.9,2.0,1.0,0.8,0.8,0.9,0.9,50.0,-1420.559380512442,63.93268598001005,3150.196040484145,1518.8140053338082
300,300.0,1.0,1.0,1.0,0.6,2.0,1.0,0.9,0.9,0.8,1.0,30.0,-1763.3092405185112,41.50495899604326,3110.630260544663,676.1227404250166
