n,ID,D_ActivacionIAV_Mor,D_ActivacionICV_Mor,Opt_CalculoRagaliasIncrementales_Mor,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXFacilidadesIAV_Mor,Unc_MultCAPEXFacilidadesICV_Mor,Unc_MultCAPEXPerfo_UGE_Mor,Unc_MultOPEX_Mor,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
652,652.0,1.0,0.0,1.0,0.6,3.0,2.0,0.9,0.9,0.8,0.9,45.0,-108.64108512523784,9.744629023205515,297.9900653469561,156.8045648837684
653,653.0,1.0,0.0,1.0,1.0,1.0,2.0,0.7,0.7,0.8,0.9,50.0,-125.43058045224335,8.610257067672498,316.1300508254103,159.63855914388802
654,654.0,1.0,0.0,1.0,0.8,1.0,2.0,0.7,0.7,0.7,1.0,60.0,-50.302287001947,10.751127173934911,292.63505082541025,228.05824993586785
655,655.0,1.0,0.0,1.0,0.4,3.0,1.0,0.9,0.9,0.7,1.0,40.0,-144.22822670386986,7.982795416418341,281.34006534695607,97.76268509637995
656,656.0,1.0,0.0,1.0,0.3,2.0,1.0,0.9,0.9,0.8,1.0,60.0,-70.95276312768196,11.53015096905002,332.2668653469561,187.46846868370162
657,657.0,1.0,0.0,1.0,0.2,1.0,1.0,0.7,0.7,1.0,1.0,60.0,-89.4225011980032,11.53015096905002,363.12005082541026,173.0327427722763
658,658.0,1.0,0.0,1.0,0.1,3.0,2.0,0.9,0.9,0.7,0.9,60.0,5.344250689395536,11.60563302293498,281.34006534695607,147.97244970625897
659,659.0,1.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,0.8,1.0,30.0,-243.79450147886152,6.6084749817854815,371.0600726077289,74.67403937651005
660,660.0,1.0,0.0,1.0,0.7,2.0,1.0,0.9,0.9,0.7,0.9,25.0,-234.13816869042205,3.304230922637724,311.33226534695604,26.04331637203198
661,661.0,1.0,0.0,1.0,0.9,1.0,1.0,0.8,0.8,0.8,1.0,50.0,-165.7095772558425,7.982795416418341,334.4400580861832,137.48715804290225
662,662.0,1.0,0.0,1.0,0.7,3.0,1.0,0.7,0.7,0.8,0.9,55.0,-65.74495728486708,9.744629023205515,261.3700508254103,167.87565810242486
663,663.0,1.0,0.0,1.0,0.7,2.0,2.0,0.9,0.9,0.9,1.0,30.0,-239.55246136634605,5.164482758139604,353.20146534695607,57.488653785625246
664,664.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.8,0.7,0.9,30.0,-228.17527564600414,3.304230922637724,310.94505808618317,32.20119296134307
665,665.0,1.0,0.0,1.0,0.8,3.0,1.0,1.0,1.0,0.9,0.9,45.0,-178.29793549686076,7.31875125910715,332.95007260772894,104.9353822115019
666,666.0,1.0,0.0,1.0,0.7,3.0,2.0,1.0,1.0,0.8,1.0,30.0,-207.75152476098802,5.164482758139604,316.30007260772896,57.488653785625246
667,667.0,1.0,0.0,1.0,0.2,1.0,2.0,1.0,1.0,0.9,0.9,30.0,-244.57501170480253,8.610257067672498,394.5550726077289,87.77175775158757
668,668.0,1.0,0.0,1.0,0.4,3.0,1.0,1.0,1.0,0.9,1.0,35.0,-209.80679254807862,6.6084749817854815,332.95007260772894,68.74805040017745
669,669.0,1.0,0.0,1.0,0.5,1.0,2.0,0.7,0.7,0.8,0.9,20.0,-237.28006491069195,3.304230922637724,316.1300508254103,21.93806531249126
670,670.0,1.0,0.0,1.0,0.8,1.0,2.0,0.7,0.7,1.0,0.9,25.0,-269.1679707981062,3.304230922637724,363.12005082541026,28.095941901802345
671,671.0,1.0,0.0,1.0,0.9,1.0,2.0,0.8,0.8,0.9,1.0,55.0,-130.4647602556458,9.194281154186596,357.9350580861831,179.27569732837097
672,672.0,1.0,0.0,1.0,0.3,2.0,2.0,0.7,0.7,0.9,1.0,20.0,-234.48135051123862,4.204950471585056,316.5814508254103,28.756588927241854
673,673.0,1.0,0.0,1.0,0.3,3.0,1.0,0.8,0.8,1.0,0.9,20.0,-242.1181487243544,2.758594824312179,312.9800580861832,13.357041050131322
674,674.0,1.0,0.0,1.0,0.8,1.0,1.0,0.9,0.9,1.0,0.9,20.0,-316.65973561692425,1.7609146983568025,399.7400653469561,11.281109836351444
675,675.0,1.0,0.0,1.0,0.5,1.0,2.0,0.9,0.9,0.8,0.9,40.0,-175.55227115020213,9.194281154186596,352.7500653469561,130.27364530026898
676,676.0,1.0,0.0,1.0,0.8,2.0,2.0,0.8,0.8,1.0,0.9,50.0,-142.49277826426786,9.744629023205515,355.8260580861831,178.94675132108134
677,677.0,1.0,0.0,1.0,0.2,3.0,2.0,0.8,0.8,0.7,1.0,60.0,6.260089358848159,11.557899957417797,263.0300580861832,174.4476111347005
678,678.0,1.0,0.0,1.0,0.8,1.0,1.0,0.8,0.8,1.0,0.9,35.0,-265.8857272044292,5.063408075481224,381.43005808618324,56.447830850555334
679,679.0,1.0,0.0,1.0,0.8,1.0,1.0,1.0,1.0,0.9,0.9,60.0,-146.66961062925526,9.744629023205515,394.5550726077289,178.94675132108134
680,680.0,1.0,0.0,1.0,0.6,2.0,2.0,1.0,1.0,0.8,0.9,35.0,-205.1636784033744,7.31875125910715,350.57687260772894,91.10013341417228
681,681.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.8,0.9,1.0,60.0,-139.66571769283672,8.610257067672498,357.9350580861831,167.39467663316714
682,682.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,0.7,0.9,1.0,55.0,-104.1795633404036,9.194281154186596,316.5814508254103,189.29972387523057
683,683.0,1.0,0.0,1.0,0.3,2.0,2.0,1.0,1.0,1.0,0.9,35.0,-221.96724989727323,9.194281154186596,392.44607260772887,110.22559220654975
684,684.0,1.0,0.0,1.0,0.7,2.0,1.0,0.7,0.7,0.8,1.0,20.0,-232.99059999281886,1.7609146983568025,295.6468508254103,10.942145980627563
685,685.0,1.0,0.0,1.0,0.5,3.0,1.0,0.8,0.8,0.8,1.0,40.0,-149.66517588055373,7.31875125910715,279.68005808618324,89.69299646241674
686,686.0,1.0,0.0,1.0,0.1,3.0,2.0,1.0,1.0,1.0,1.0,20.0,-251.81499027765497,5.859528792858796,349.6000726077289,40.7767499758466
687,687.0,1.0,0.0,1.0,0.5,3.0,1.0,0.8,0.8,1.0,1.0,40.0,-177.1858370375785,7.31875125910715,312.9800580861832,89.69299646241674
688,688.0,1.0,0.0,1.0,0.3,2.0,2.0,0.9,0.9,1.0,1.0,35.0,-213.52185714067915,8.610257067672498,374.13606534695606,104.51122541490429
689,689.0,1.0,0.0,1.0,0.1,2.0,2.0,0.8,0.8,1.0,1.0,40.0,-155.56287398506046,11.365603480421356,355.8260580861831,152.6682450897211
690,690.0,1.0,0.0,1.0,0.6,1.0,1.0,0.8,0.8,0.7,1.0,25.0,-234.58812079120483,3.304230922637724,310.94505808618317,25.28790613822156
691,691.0,1.0,0.0,1.0,0.4,1.0,1.0,0.7,0.7,0.8,0.9,30.0,-217.85735387264648,5.859528792858796,316.1300508254103,52.028741532095324
692,692.0,1.0,0.0,1.0,0.1,2.0,2.0,0.8,0.8,1.0,1.0,30.0,-214.32440212533837,8.610257067672498,355.8260580861831,86.54452506682918
693,693.0,1.0,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,50.0,-120.94194854867344,11.499328970392527,349.6000726077289,157.16957988634184
694,694.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.9,20.0,-275.18459337563274,1.7609146983568025,349.6000726077289,12.967202134923959
695,695.0,1.0,0.0,1.0,0.2,2.0,2.0,0.7,0.7,0.9,0.9,60.0,-25.973049649443865,11.60563302293498,316.5814508254103,162.40817561768426
696,696.0,1.0,0.0,1.0,0.2,2.0,2.0,0.8,0.8,0.8,0.9,30.0,-180.57275268411362,8.610257067672498,313.9568580861832,87.77175775158757
697,697.0,1.0,0.0,1.0,0.9,2.0,2.0,0.8,0.8,0.7,0.9,20.0,-222.52107948633983,2.336191878650031,293.0222580861832,17.561369336855943
698,698.0,1.0,0.0,1.0,0.2,2.0,1.0,0.7,0.7,0.7,0.9,35.0,-151.74806570607666,7.982795416418341,274.71225082541025,75.27458524385483
699,699.0,1.0,0.0,1.0,0.7,3.0,2.0,0.7,0.7,0.7,0.9,40.0,-101.66958072645726,7.982795416418341,244.72005082541028,114.99905819037711
700,700.0,1.0,0.0,1.0,0.1,3.0,2.0,0.9,0.9,0.8,0.9,45.0,-74.61232566847951,11.53015096905002,297.9900653469561,144.18088776590844
701,701.0,1.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,0.8,1.0,55.0,-124.63581482948587,9.744629023205515,350.57687260772894,155.77547228420408
702,702.0,1.0,0.0,1.0,0.8,3.0,1.0,1.0,1.0,0.7,0.9,50.0,-123.99099024459976,8.610257067672498,299.650072607729,141.67185879581288
703,703.0,1.0,0.0,1.0,0.6,1.0,1.0,0.7,0.7,1.0,1.0,40.0,-224.17366614764146,7.31875125910715,363.12005082541026,96.61062086108154
704,704.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.8,0.9,20.0,-240.03642724022794,2.336191878650031,316.30007260772896,18.773261936204296
705,705.0,1.0,0.0,1.0,0.1,1.0,2.0,1.0,1.0,0.7,1.0,30.0,-204.88930577412654,8.610257067672498,347.5650726077289,86.54452506682918
706,706.0,1.0,0.0,1.0,0.6,1.0,2.0,0.9,0.9,1.0,1.0,55.0,-139.79957126655424,10.751127173934911,399.7400653469561,201.7326458587521
707,707.0,1.0,0.0,1.0,0.3,1.0,1.0,0.9,0.9,0.7,0.9,25.0,-241.69241173748617,4.204950471585056,329.25506534695603,26.778021002429124
708,708.0,1.0,0.0,1.0,0.7,2.0,2.0,0.7,0.7,0.9,0.9,35.0,-185.2259427076245,7.31875125910715,316.5814508254103,98.01775781283709
709,709.0,1.0,0.0,1.0,0.1,2.0,1.0,0.8,0.8,1.0,0.9,20.0,-274.7819647699552,3.304230922637724,355.8260580861831,13.727563193409818
710,710.0,1.0,0.0,1.0,0.4,1.0,1.0,0.9,0.9,0.8,1.0,20.0,-275.24974580647165,2.336191878650031,352.7500653469561,12.241277000416485
711,711.0,1.0,0.0,1.0,0.2,3.0,1.0,0.7,0.7,0.8,1.0,20.0,-200.27939723754926,2.758594824312179,261.3700508254103,12.666327893733381
712,712.0,1.0,0.0,1.0,0.5,3.0,2.0,1.0,1.0,0.8,0.9,60.0,-38.95415947251063,11.60563302293498,316.30007260772896,205.7153533519602
713,713.0,1.0,0.0,1.0,0.3,2.0,2.0,0.8,0.8,0.9,0.9,40.0,-149.0232062787005,9.744629023205515,334.89145808618326,123.59128522779896
714,714.0,1.0,0.0,1.0,0.2,3.0,1.0,1.0,1.0,0.9,0.9,40.0,-168.0585790079535,9.744629023205515,332.95007260772894,112.52019200914248
715,715.0,1.0,0.0,1.0,0.1,2.0,2.0,0.8,0.8,0.7,0.9,20.0,-205.36713729639064,5.859528792858796,293.0222580861832,37.19358035096624
716,716.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.9,1.0,20.0,-254.3413347574008,2.336191878650031,332.95007260772894,19.512632596506606
717,717.0,1.0,0.0,1.0,0.5,3.0,2.0,1.0,1.0,0.7,0.9,20.0,-219.7484947640394,3.304230922637724,299.650072607729,21.93806531249126
718,718.0,1.0,0.0,1.0,1.0,1.0,2.0,0.9,0.9,0.7,0.9,25.0,-241.49164795239113,3.304230922637724,329.25506534695603,32.20119296134307
719,719.0,1.0,0.0,1.0,0.7,3.0,1.0,0.9,0.9,0.8,0.9,60.0,-65.70452232638615,10.751127173934911,297.9900653469561,202.61986453456944
720,720.0,1.0,0.0,1.0,0.4,1.0,2.0,0.9,0.9,0.7,1.0,50.0,-98.21427093214152,11.53015096905002,329.25506534695603,201.90419459512694
721,721.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,0.8,0.9,55.0,-124.08841196928324,8.610257067672498,313.9568580861832,159.63855914388802
722,722.0,1.0,0.0,1.0,0.9,2.0,1.0,1.0,1.0,0.8,1.0,30.0,-257.7870460298865,3.304230922637724,350.57687260772894,31.445782727532645
723,723.0,1.0,0.0,1.0,0.5,2.0,2.0,1.0,1.0,0.7,0.9,35.0,-182.1654778122186,7.982795416418341,329.6422726077289,99.1092690117682
724,724.0,1.0,0.0,1.0,0.4,1.0,1.0,0.7,0.7,1.0,0.9,20.0,-285.8832404256347,2.336191878650031,363.12005082541026,11.501906340114177
725,725.0,1.0,0.0,1.0,0.6,1.0,1.0,0.9,0.9,1.0,1.0,45.0,-227.85547021525764,7.982795416418341,399.7400653469561,113.65247427498888
726,726.0,1.0,0.0,1.0,0.1,2.0,2.0,0.8,0.8,0.8,0.9,20.0,-222.6684596104402,5.859528792858796,313.9568580861832,37.19358035096624
727,727.0,1.0,0.0,1.0,0.6,3.0,2.0,0.8,0.8,0.8,1.0,30.0,-175.4793587339358,5.859528792858796,279.68005808618324,65.50201861106173
728,728.0,1.0,0.0,1.0,0.1,2.0,2.0,1.0,1.0,1.0,1.0,50.0,-124.42440023428101,11.53015096905002,392.44607260772887,158.59701686085097
729,729.0,1.0,0.0,1.0,1.0,1.0,2.0,0.8,0.8,1.0,1.0,60.0,-127.69411683928517,9.744629023205515,381.43005808618324,211.13093837748647
730,730.0,1.0,0.0,1.0,0.4,3.0,1.0,1.0,1.0,1.0,1.0,60.0,-88.60907898964331,11.53015096905002,349.6000726077289,201.90419459512694
731,731.0,1.0,0.0,1.0,0.3,2.0,1.0,0.9,0.9,0.7,1.0,55.0,-80.63882029516895,11.53015096905002,311.33226534695604,187.46846868370162
732,732.0,1.0,0.0,1.0,0.7,3.0,1.0,0.7,0.7,0.9,1.0,55.0,-83.74180983109927,9.194281154186596,278.0200508254103,159.22764423465168
733,733.0,1.0,0.0,1.0,0.8,1.0,2.0,0.9,0.9,0.8,0.9,30.0,-239.99632742412078,5.063408075481224,352.7500653469561,56.447830850555334
734,734.0,1.0,0.0,1.0,0.7,3.0,1.0,1.0,1.0,0.9,0.9,30.0,-237.65821988709513,4.204950471585056,332.95007260772894,38.739233907915164
735,735.0,1.0,0.0,1.0,0.8,2.0,2.0,0.8,0.8,0.7,1.0,60.0,-49.272926452981785,10.751127173934911,293.0222580861832,228.05824993586785
736,736.0,1.0,0.0,1.0,0.6,2.0,2.0,0.8,0.8,1.0,0.9,50.0,-130.29175964061696,9.744629023205515,355.8260580861831,156.8045648837684
737,737.0,1.0,0.0,1.0,0.4,1.0,1.0,0.7,0.7,1.0,0.9,35.0,-234.57781089373896,7.31875125910715,363.12005082541026,77.26488461684266
738,738.0,1.0,0.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,0.9,50.0,-184.4675219314899,11.53015096905002,418.05007260772885,173.05233958875905
739,739.0,1.0,0.0,1.0,0.7,3.0,2.0,1.0,1.0,0.8,0.9,60.0,-50.9573122176667,11.60563302293498,316.30007260772896,234.58680517481082
740,740.0,1.0,0.0,1.0,0.8,2.0,1.0,1.0,1.0,0.7,0.9,55.0,-121.91227741462257,9.194281154186596,329.6422726077289,160.34572494084787
741,741.0,1.0,0.0,1.0,0.3,1.0,2.0,0.8,0.8,0.8,0.9,25.0,-226.36294068741913,6.6084749817854815,334.4400580861832,58.317651974360146
742,742.0,1.0,0.0,1.0,0.6,1.0,1.0,0.8,0.8,0.9,0.9,55.0,-134.0291424684807,9.744629023205515,357.9350580861831,156.8045648837684
743,743.0,1.0,0.0,1.0,0.7,1.0,2.0,0.8,0.8,0.8,0.9,55.0,-91.61631278522371,10.751127173934911,334.4400580861832,202.61986453456944
744,744.0,1.0,0.0,1.0,0.2,3.0,2.0,0.9,0.9,0.8,0.9,50.0,-56.31459409296702,11.53015096905002,297.9900653469561,158.61661367733376
745,745.0,1.0,0.0,1.0,0.5,3.0,1.0,0.9,0.9,0.7,0.9,35.0,-169.3981408062624,6.6084749817854815,281.34006534695607,70.16962992702534
746,746.0,1.0,0.0,1.0,0.2,1.0,2.0,1.0,1.0,0.7,0.9,45.0,-117.44737955680475,11.53015096905002,347.5650726077289,158.61661367733376
747,747.0,1.0,0.0,1.0,0.5,1.0,1.0,0.8,0.8,0.8,1.0,35.0,-217.38305613256827,6.6084749817854815,334.4400580861832,74.67403937651005
748,748.0,1.0,0.0,1.0,1.0,3.0,2.0,0.7,0.7,0.7,0.9,30.0,-160.117742687804,4.204950471585056,244.72005082541028,47.71014358702971
749,749.0,1.0,0.0,1.0,0.4,3.0,2.0,0.8,0.8,0.9,0.9,60.0,-22.006812535615722,11.60563302293498,296.3300580861832,191.2796274405349
750,750.0,1.0,0.0,1.0,0.9,1.0,2.0,0.8,0.8,0.7,1.0,20.0,-237.87788782995898,2.336191878650031,310.94505808618317,18.30073999715825
751,751.0,1.0,0.0,1.0,0.9,3.0,1.0,0.8,0.8,0.9,1.0,20.0,-233.51810237962655,1.7609146983568025,296.3300580861832,12.628238279200078
752,752.0,1.0,0.0,1.0,0.3,2.0,1.0,1.0,1.0,1.0,1.0,45.0,-201.34258360530018,9.744629023205515,392.44607260772887,133.63328584689114
753,753.0,1.0,0.0,1.0,0.1,2.0,1.0,0.9,0.9,0.8,0.9,45.0,-130.55860174496254,11.499328970392527,332.2668653469561,142.8961944888502
754,754.0,1.0,0.0,1.0,0.9,2.0,1.0,0.8,0.8,0.7,0.9,40.0,-176.2977554880598,5.859528792858796,293.0222580861832,76.75401016731044
755,755.0,1.0,0.0,1.0,0.4,2.0,2.0,0.7,0.7,0.9,0.9,20.0,-235.17883675899435,4.204950471585056,316.5814508254103,29.768324228800637
756,756.0,1.0,0.0,1.0,0.3,2.0,1.0,0.8,0.8,0.8,1.0,60.0,-59.12838876779251,11.53015096905002,313.9568580861832,187.46846868370162
757,757.0,1.0,0.0,1.0,0.1,3.0,1.0,0.8,0.8,0.9,0.9,55.0,-52.40450072406947,11.53015096905002,296.3300580861832,144.18088776590844
758,758.0,1.0,0.0,1.0,0.8,1.0,2.0,1.0,1.0,1.0,0.9,60.0,-131.84797766522152,11.60563302293498,418.05007260772885,249.0225310862361
759,759.0,1.0,0.0,1.0,0.2,1.0,1.0,0.7,0.7,0.9,0.9,55.0,-91.16615356413108,11.53015096905002,339.62505082541026,158.61661367733376
760,760.0,1.0,0.0,1.0,0.8,1.0,1.0,0.7,0.7,0.8,1.0,55.0,-121.06762206566772,8.610257067672498,316.1300508254103,149.42797628509206
761,761.0,1.0,0.0,1.0,0.1,3.0,2.0,0.8,0.8,0.7,1.0,55.0,-10.160402519325475,11.53015096905002,263.0300580861832,158.59701686085097
762,762.0,1.0,0.0,1.0,0.3,3.0,1.0,0.8,0.8,0.9,0.9,55.0,-64.7855287533816,11.53015096905002,296.3300580861832,173.05233958875905
763,763.0,1.0,0.0,1.0,0.7,3.0,2.0,0.7,0.7,0.9,0.9,20.0,-208.70330122610622,3.304230922637724,278.0200508254103,26.04331637203198
764,764.0,1.0,0.0,1.0,0.4,3.0,1.0,0.8,0.8,0.7,1.0,30.0,-175.72527760035624,5.063408075481224,263.0300580861832,43.31200814171212
765,765.0,1.0,0.0,1.0,0.1,1.0,2.0,0.9,0.9,0.8,0.9,20.0,-253.42504366623925,5.859528792858796,352.7500653469561,37.19358035096624
766,766.0,1.0,0.0,1.0,1.0,1.0,2.0,0.7,0.7,0.7,0.9,30.0,-199.71691624152302,4.204950471585056,292.63505082541025,47.71014358702971
767,767.0,1.0,0.0,1.0,0.7,2.0,1.0,0.8,0.8,0.8,0.9,30.0,-224.56918400690205,4.204950471585056,313.9568580861832,38.739233907915164
768,768.0,1.0,0.0,1.0,0.9,3.0,2.0,0.9,0.9,0.8,1.0,30.0,-200.8372262045388,4.204950471585056,297.9900653469561,46.698408285470926
769,769.0,1.0,0.0,1.0,0.7,3.0,2.0,0.9,0.9,1.0,0.9,50.0,-115.08174556391376,9.744629023205515,331.29006534695606,167.87565810242486
770,770.0,1.0,0.0,1.0,0.1,1.0,2.0,0.9,0.9,0.7,0.9,20.0,-234.0076882943384,5.859528792858796,329.25506534695603,37.19358035096624
771,771.0,1.0,0.0,1.0,0.2,2.0,2.0,0.9,0.9,0.8,1.0,40.0,-144.781549306327,9.744629023205515,332.2668653469561,122.56219262823461
772,772.0,1.0,0.0,1.0,0.1,1.0,1.0,0.7,0.7,0.7,1.0,50.0,-81.65753853472607,11.499328970392527,292.63505082541025,157.16957988634184
773,773.0,1.0,0.0,1.0,0.7,2.0,1.0,1.0,1.0,0.8,1.0,30.0,-254.8679419458772,3.304230922637724,350.57687260772894,27.340531667991918
774,774.0,1.0,0.0,1.0,0.8,2.0,1.0,1.0,1.0,1.0,0.9,50.0,-200.6818993355088,8.610257067672498,392.44607260772887,141.67185879581288
775,775.0,1.0,0.0,1.0,0.6,2.0,1.0,0.8,0.8,0.7,0.9,25.0,-218.8502970554283,3.304230922637724,293.0222580861832,23.99069084226162
776,776.0,1.0,0.0,1.0,0.3,3.0,1.0,0.9,0.9,0.8,1.0,55.0,-70.80878422917851,11.53015096905002,297.9900653469561,187.46846868370162
777,777.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,30.0,-295.5922179066019,3.304230922637724,394.5550726077289,33.498408257303005
778,778.0,1.0,0.0,1.0,0.5,3.0,2.0,0.7,0.7,0.8,1.0,60.0,-10.435978608785371,11.557899957417797,261.3700508254103,217.7547888689765
779,779.0,1.0,0.0,1.0,0.1,1.0,1.0,0.9,0.9,1.0,0.9,50.0,-155.98288510230842,11.53015096905002,399.7400653469561,144.18088776590844
780,780.0,1.0,0.0,1.0,0.3,2.0,2.0,0.8,0.8,0.7,1.0,20.0,-213.70702547612845,4.204950471585056,293.0222580861832,28.756588927241854
781,781.0,1.0,0.0,1.0,0.9,2.0,2.0,1.0,1.0,0.8,1.0,55.0,-121.8619390910371,9.194281154186596,350.57687260772894,179.27569732837097
782,782.0,1.0,0.0,1.0,0.7,3.0,1.0,0.8,0.8,0.8,1.0,50.0,-109.44594658139442,8.610257067672498,279.68005808618324,140.44462611105448
783,783.0,1.0,0.0,1.0,1.0,1.0,2.0,0.7,0.7,1.0,1.0,20.0,-283.18695449083026,2.336191878650031,363.12005082541026,19.512632596506606
784,784.0,1.0,0.0,1.0,0.2,3.0,1.0,0.9,0.9,1.0,0.9,25.0,-240.1800492520212,5.063408075481224,331.29006534695606,32.62916241008112
785,785.0,1.0,0.0,1.0,0.8,3.0,2.0,0.9,0.9,1.0,1.0,35.0,-202.94589530945163,6.6084749817854815,331.29006534695606,92.45200630550785
786,786.0,1.0,0.0,1.0,0.9,2.0,1.0,0.9,0.9,0.7,0.9,30.0,-225.73181179202996,3.304230922637724,311.33226534695604,30.148567431572708
787,787.0,1.0,0.0,1.0,0.2,3.0,1.0,1.0,1.0,0.9,1.0,50.0,-114.9263210504092,11.499328970392527,332.95007260772894,171.60530579776713
788,788.0,1.0,0.0,1.0,1.0,3.0,2.0,0.7,0.7,0.7,1.0,25.0,-175.1614275435118,3.304230922637724,244.72005082541028,33.498408257303005
789,789.0,1.0,0.0,1.0,0.5,2.0,1.0,0.7,0.7,0.8,1.0,60.0,-59.82373467250764,11.53015096905002,295.6468508254103,216.3399205065523
790,790.0,1.0,0.0,1.0,1.0,1.0,2.0,0.7,0.7,1.0,0.9,30.0,-257.96898235722546,4.204950471585056,363.12005082541026,47.71014358702971
791,791.0,1.0,0.0,1.0,0.4,2.0,1.0,0.9,0.9,0.9,0.9,45.0,-170.98159594957454,9.744629023205515,353.20146534695607,134.66237844645542
792,792.0,1.0,0.0,1.0,0.1,3.0,1.0,0.7,0.7,0.7,1.0,30.0,-149.510781372501,7.31875125910715,244.72005082541028,62.02249886775749
793,793.0,1.0,0.0,1.0,0.7,3.0,2.0,1.0,1.0,0.9,0.9,35.0,-194.84197586675705,7.31875125910715,332.95007260772894,98.01775781283709
794,794.0,1.0,0.0,1.0,0.4,1.0,1.0,0.9,0.9,0.9,1.0,40.0,-222.6621110013905,7.982795416418341,376.2450653469561,97.76268509637995
795,795.0,1.0,0.0,1.0,1.0,3.0,2.0,0.7,0.7,0.8,1.0,20.0,-199.09604539992117,2.336191878650031,261.3700508254103,19.512632596506606
796,796.0,1.0,0.0,1.0,0.8,1.0,2.0,0.8,0.8,0.8,1.0,50.0,-131.39572681615286,9.194281154186596,334.4400580861832,169.25167078151134
797,797.0,1.0,0.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,1.0,45.0,-166.4068135052908,7.31875125910715,331.29006534695606,124.2811184557408
798,798.0,1.0,0.0,1.0,1.0,2.0,2.0,0.8,0.8,1.0,0.9,50.0,-156.6519390016192,8.610257067672498,355.8260580861831,159.63855914388802
799,799.0,1.0,0.0,1.0,0.2,3.0,1.0,0.7,0.7,1.0,1.0,20.0,-227.80005839457405,2.758594824312179,294.67005082541027,12.666327893733381
800,800.0,1.0,0.0,1.0,0.6,1.0,2.0,0.7,0.7,0.9,1.0,30.0,-226.32459285995498,5.859528792858796,339.62505082541026,65.50201861106173
801,801.0,1.0,0.0,1.0,0.7,3.0,2.0,1.0,1.0,0.8,0.9,55.0,-75.75327788855923,10.751127173934911,316.30007260772896,202.61986453456944
802,802.0,1.0,0.0,1.0,0.8,3.0,2.0,0.8,0.8,0.7,1.0,30.0,-168.97455272702678,5.063408075481224,263.0300580861832,59.191120435361604
803,803.0,1.0,0.0,1.0,0.1,3.0,2.0,0.7,0.7,0.9,1.0,60.0,0.19895157329939117,11.557899957417797,278.0200508254103,160.0118852232752
804,804.0,1.0,0.0,1.0,0.3,2.0,2.0,1.0,1.0,0.9,1.0,30.0,-235.24921086560758,7.31875125910715,371.51147260772893,75.85774766508712
805,805.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.8,1.0,40.0,-222.57801341363938,7.31875125910715,371.0600726077289,89.69299646241674
806,806.0,1.0,0.0,1.0,0.9,3.0,2.0,0.9,0.9,0.8,1.0,60.0,-58.07390039953096,9.744629023205515,297.9900653469561,200.05984515883003
807,807.0,1.0,0.0,1.0,0.6,3.0,2.0,1.0,1.0,0.7,0.9,55.0,-57.0134458361989,11.58296780105606,299.650072607729,218.89641108164923
808,808.0,1.0,0.0,1.0,0.3,2.0,1.0,0.8,0.8,0.9,0.9,50.0,-119.54626079317768,11.53015096905002,334.89145808618326,173.05233958875905
809,809.0,1.0,0.0,1.0,0.8,2.0,1.0,0.9,0.9,0.8,1.0,50.0,-157.8684988506123,7.982795416418341,332.2668653469561,129.5422634535978
810,810.0,1.0,0.0,1.0,0.3,3.0,1.0,0.7,0.7,0.9,0.9,25.0,-201.9572601548138,4.204950471585056,278.0200508254103,26.778021002429124
811,811.0,1.0,0.0,1.0,0.4,2.0,2.0,0.7,0.7,0.8,1.0,50.0,-76.0608257445732,11.53015096905002,295.6468508254103,201.90419459512694
812,812.0,1.0,0.0,1.0,0.8,1.0,1.0,0.9,0.9,0.7,1.0,45.0,-179.86111138619273,7.31875125910715,329.25506534695603,110.44586965841118
813,813.0,1.0,0.0,1.0,0.1,1.0,2.0,1.0,1.0,0.8,1.0,60.0,-59.05355950998023,11.557899957417797,371.0600726077289,160.0118852232752
814,814.0,1.0,0.0,1.0,0.3,1.0,2.0,0.8,0.8,0.9,1.0,40.0,-173.3993588598741,9.744629023205515,357.9350580861831,133.63328584689114
815,815.0,1.0,0.0,1.0,0.5,2.0,1.0,0.8,0.8,0.7,1.0,25.0,-218.3163373442415,3.304230922637724,293.0222580861832,23.235280608451205
816,816.0,1.0,0.0,1.0,0.1,1.0,2.0,0.9,0.9,0.8,1.0,20.0,-255.72220787474853,5.859528792858796,352.7500653469561,40.7767499758466
