n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
317,317.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.9,1.0,0.8,55.0,-8.203363668112242,190.19516550018875,1081.17411528091,5053.8302862351065
318,318.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,0.1,1.0,0.7,0.9,45.0,290.78993782842406,190.19516550018875,885.863580696637,1122.6182237422863
319,319.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,1.0,0.8,1.0,0.8,55.0,-265.13681321210817,190.19516550018875,885.2651152809101,5053.8302862351065
320,320.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.7,1.0,0.8,0.9,55.0,264.0900973416384,190.19516550018875,1076.4540922247281,3793.6079885845534
321,321.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,0.2,0.7,0.8,1.0,55.0,539.9442070557819,190.19516550018875,744.509092224728,1643.0557693199135
322,322.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.7,0.9,1.0,0.7,55.0,-273.5578791652596,190.19516550018875,1452.260434468143,3643.0628190433886
323,323.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.4,0.9,1.0,0.8,55.0,5.482408531882629,190.19516550018875,1081.17411528091,2382.8405213928377
324,324.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.5,0.9,1.0,0.9,55.0,473.8107184283775,190.19516550018875,1029.39207528091,2903.2780669704653
325,325.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.6,0.7,1.0,0.8,45.0,-385.24970822429003,190.19516550018875,1301.178434468143,3273.170443006927
326,326.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.6,0.8,0.8,1.0,65.0,815.1561787182268,190.19516550018875,879.3436122247281,3423.7156125480915
327,327.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.1,0.7,0.9,0.9,55.0,552.5806651343372,190.19516550018875,889.961603752819,1122.6182237422863
328,328.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.1,1.0,0.9,0.9,55.0,248.7887980331051,190.19516550018875,1116.584603752819,1122.6182237422863
329,329.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,0.8,0.8,0.9,0.9,55.0,-236.13275043758213,190.19516550018875,845.1346037528192,4238.772949391597
330,330.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.1,0.8,0.8,0.7,65.0,1100.7642944793529,190.19516550018875,879.3436122247281,972.0730542011215
331,331.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1,0.8,0.9,0.8,55.0,727.9544950274905,190.19516550018875,1299.480291021329,1047.3456389717037
332,332.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3,1.0,0.9,1.0,55.0,374.1983927451073,190.19516550018875,1116.584603752819,2088.2207301269577
333,333.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.8,1.0,0.8,65.0,670.0000773232744,190.19516550018875,1376.7194344681432,2828.0054821998824
334,334.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.7,1.0,1.0,0.7,45.0,-238.760137300056,190.19516550018875,1006.2551152809101,3643.0628190433886
335,335.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.7,0.7,0.9,0.7,55.0,-118.45593141618778,190.19516550018875,849.6866837528191,3643.0628190433886
336,336.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.6,0.7,0.9,1.0,45.0,120.29520890751203,190.19516550018875,849.6866837528191,3423.7156125480915
337,337.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,0.8,0.8,0.7,0.7,45.0,-265.1290270240489,190.19516550018875,764.8735806966372,4088.2277798504347
338,338.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.3,1.0,1.0,0.7,45.0,-209.84387043380417,190.19516550018875,1156.7151152809101,1862.4029758152108
339,339.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.9,0.9,0.7,1.0,55.0,-373.2404439689492,190.19516550018875,1220.5430041277004,4759.210494969224
340,340.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.7,0.8,1.0,0.8,55.0,345.0474401331898,190.19516550018875,959.6046352809101,3718.335403813972
341,341.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,0.2,0.8,0.9,0.9,55.0,323.296474235807,190.19516550018875,845.1346037528192,1567.7831845493306
342,342.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,0.3,1.0,1.0,1.0,55.0,290.65355033058114,190.19516550018875,1006.2551152809101,2088.2207301269577
343,343.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,0.9,0.9,0.7,55.0,199.0669963464759,190.19516550018875,1239.607291021329,2752.7328974292996
344,344.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.1,1.0,0.8,1.0,65.0,596.7139024991443,190.19516550018875,1315.7875475745145,1197.8908085128685
345,345.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.8,0.8,0.8,1.0,45.0,-33.56900287544507,190.19516550018875,805.0040922247281,4314.04553416218
346,346.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,0.7,1.0,1.0,1.0,55.0,-265.37263532816536,190.19516550018875,1377.341434468143,3868.8805733551358
347,347.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.4,0.9,0.9,0.9,45.0,71.6295715436896,190.19516550018875,1323.239251021329,2458.11310616342
348,348.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.8,1.0,0.9,0.7,65.0,-259.39621192075066,190.19516550018875,1450.5622910213292,4088.2277798504347
349,349.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.8,0.8,1.0,0.7,55.0,-107.93704963800725,190.19516550018875,959.6046352809101,4088.2277798504347
350,350.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.3,0.9,0.9,0.8,55.0,-8.800883109368241,190.19516550018875,1323.239251021329,1937.6755605857932
351,351.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.6,0.8,0.7,0.8,55.0,357.13019038977944,190.19516550018875,1145.0020041277005,3273.170443006927
352,352.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,0.7,0.7,55.0,524.7570965292874,190.19516550018875,1296.0840041277004,972.0730542011215
353,353.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,0.6,1.0,1.0,0.9,65.0,-49.42245004462974,190.19516550018875,1377.341434468143,3348.44302777751
354,354.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.5,0.8,0.9,0.7,45.0,-2.8716975463479772,190.19516550018875,919.474123752819,2752.7328974292996
355,355.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.6,0.8,1.0,0.9,45.0,-609.7719055721957,190.19516550018875,1330.6909544681432,3348.44302777751
356,356.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.7,0.8,0.9,1.0,45.0,34.00259896091015,190.19516550018875,845.1346037528192,3868.8805733551358
357,357.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,0.8,55.0,-597.3686067667014,164.98292677389776,1297.7821475745145,4055.3925604302212
358,358.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,0.8,0.7,1.0,0.9,55.0,-239.42186065781547,190.19516550018875,1195.8564344681429,4238.772949391597
359,359.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.9,1.0,0.9,55.0,-590.7382911669415,140.5888252081979,1029.39207528091,3744.054500914237
360,360.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.1,1.0,0.9,0.7,65.0,1210.2910922765086,190.19516550018875,1059.049003752819,972.0730542011215
361,361.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.7,0.8,0.7,0.9,45.0,-377.4691793970194,190.19516550018875,1098.9735241277006,3793.6079885845534
362,362.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,0.2,1.0,0.9,0.8,45.0,160.90836971106714,190.19516550018875,966.124603752819,1492.5105997787484
363,363.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.7,0.7,0.8,0.9,55.0,-123.67235327162854,190.19516550018875,1146.7001475745144,3793.6079885845534
364,364.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.8,0.8,0.8,45.0,-775.4568635073051,76.65202721380695,879.3436122247281,1972.8983818399981
365,365.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.3,0.8,0.8,0.9,55.0,581.2826919730725,190.19516550018875,805.0040922247281,2012.9481453563756
366,366.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.1,0.8,0.7,0.9,55.0,589.7955811820508,190.19516550018875,839.2131006966371,1122.6182237422863
367,367.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.3,1.0,0.7,0.9,65.0,393.94415431998846,190.19516550018875,1036.323580696637,2012.9481453563756
368,368.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,0.8,0.9,0.8,45.0,-339.9949249479582,190.19516550018875,1253.4518110213291,4608.665325428061
369,369.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.1,1.0,0.7,0.9,55.0,661.741290225309,190.19516550018875,978.7879806966371,1122.6182237422863
370,370.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.8,1.0,0.7,0.9,45.0,-62.90576031524612,190.19516550018875,885.863580696637,4238.772949391597
371,371.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.6,0.7,1.0,0.9,55.0,253.5429294372065,190.19516550018875,1301.178434468143,3348.44302777751
372,372.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6,0.7,0.9,0.8,45.0,-95.58422911489363,190.19516550018875,889.961603752819,3273.170443006927
373,373.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.3,0.8,0.8,1.0,45.0,-229.84911883035662,190.19516550018875,1176.2126675745146,2088.2207301269577
374,374.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.1,0.8,0.7,1.0,55.0,729.1754941347685,190.19516550018875,839.2131006966371,1197.8908085128685
375,375.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.5,1.0,0.7,0.8,55.0,456.46456323275646,190.19516550018875,1145.6240041277003,2828.0054821998824
376,376.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.9,1.0,0.8,1.0,55.0,-645.3475586386704,161.05721187788086,1315.7875475745145,4056.996161901418
377,377.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.7,1.0,1.0,0.9,55.0,-521.7168989573074,190.19516550018875,1527.801434468143,3793.6079885845534
378,378.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.3,1.0,0.7,0.7,55.0,654.9748641773332,190.19516550018875,1145.6240041277003,1862.4029758152108
379,379.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.4,0.7,1.0,0.8,55.0,290.65534746134415,190.19516550018875,889.81719528091,2382.8405213928377
380,380.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,0.6,0.7,0.7,0.9,55.0,-88.96803380547685,190.19516550018875,964.1390041277003,3348.44302777751
381,381.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.1,0.9,0.8,0.9,65.0,1101.1381747063665,190.19516550018875,1246.0001075745145,1122.6182237422863
382,382.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.7,0.8,0.9,1.0,55.0,-198.2514823065816,190.19516550018875,1253.4518110213291,3868.8805733551358
383,383.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.7,1.0,1.0,0.8,55.0,-469.03808214653765,190.19516550018875,1470.2658344681429,3718.335403813972
384,384.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.8,0.9,0.7,1.0,55.0,185.59319889103043,190.19516550018875,1085.1290041277005,4314.04553416218
385,385.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.3,0.7,0.7,0.7,55.0,671.2913824450748,190.19516550018875,704.3785806966371,1862.4029758152108
386,386.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9,0.9,0.7,0.7,55.0,-83.35608445513657,190.19516550018875,1085.1290041277005,4533.3927406574785
387,387.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.3,0.7,1.0,1.0,55.0,725.3222552556622,190.19516550018875,889.81719528091,2088.2207301269577
388,388.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,-902.9970549405599,126.56375949276351,1470.2658344681429,3372.102436058752
389,389.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.3,1.0,0.9,0.9,55.0,702.7436473933242,190.19516550018875,966.124603752819,2012.9481453563756
390,390.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.4,0.9,0.7,1.0,55.0,465.9683106579229,190.19516550018875,825.3685806966371,2533.3856909340016
391,391.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,0.8,55.0,-279.543874577449,190.19516550018875,1223.939291021329,5053.8302862351065
392,392.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9,0.7,0.9,0.8,55.0,-117.30552078692781,190.19516550018875,1118.617291021329,4608.665325428061
393,393.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2,0.9,0.9,0.7,45.0,-212.3956737809638,190.19516550018875,1375.0212910213293,1417.2380150081663
394,394.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.8,0.8,45.0,-72.73814982349438,190.19516550018875,1373.3231475745145,1937.6755605857932
395,395.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.7,0.9,0.7,1.0,65.0,258.3815976348987,190.19516550018875,909.000540696637,3868.8805733551358
396,396.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.6,0.8,0.8,0.7,65.0,238.97390930207516,190.19516550018875,879.3436122247281,3197.897858236344
397,397.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,0.8,0.7,1.0,1.0,45.0,-369.1396895203198,162.37515352012838,824.77011528091,3709.9154996722305
398,398.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.6,0.8,0.8,0.9,65.0,652.6778542267393,190.19516550018875,1222.2411475745146,3348.44302777751
399,399.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.4,0.8,1.0,0.7,45.0,144.5657732196168,190.19516550018875,1256.3514344681432,2307.5679366222553
