n,ID,D_ActivacionIncrem_Nar,D_ActivacionIncrem_Unr,Opt_CalculoRagaliasIncrementales_Nar,Opt_CalculoRagaliasIncrementales_Unr,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXPerfo_UGEUnr,Unc_MultOPEX_UGEUnr,Unc_MultCAPEXFacilidades_Nar,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
317,317.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.9,1.0,0.9,65.0,-195.36573267046944,11.963835853492505,377.18527244744246,330.44609717779633
318,318.0,1.0,0.0,1.0,2.0,0.2,2.0,1.0,1.0,0.7,0.9,55.0,-131.65339415883363,11.963835853492505,400.05739244744245,138.95327372327068
319,319.0,1.0,0.0,1.0,2.0,0.7,2.0,2.0,0.8,1.0,0.9,55.0,-173.961145519435,11.963835853492505,354.3131524474424,275.03070059708426
320,320.0,1.0,0.0,1.0,2.0,0.5,3.0,2.0,1.0,0.9,1.0,55.0,-107.7205200855734,11.963835853492505,355.4335471638249,223.51429201906728
321,321.0,1.0,0.0,1.0,2.0,0.5,3.0,2.0,0.8,0.7,1.0,55.0,-128.415081864281,11.963835853492505,322.421547163825,194.36867030398267
322,322.0,1.0,0.0,1.0,2.0,0.7,3.0,1.0,0.7,0.7,0.8,55.0,-123.98059833423913,11.963835853492505,267.84083773106,231.31226802445735
323,323.0,1.0,0.0,1.0,2.0,0.9,3.0,2.0,1.0,0.7,0.7,45.0,-125.81029264647164,11.963835853492505,298.3214830146775,268.2558657449321
324,324.0,1.0,0.0,1.0,2.0,0.7,3.0,2.0,0.7,0.7,1.0,45.0,-157.5399108279502,11.963835853492505,305.91554716382495,231.31226802445735
325,325.0,1.0,0.0,1.0,2.0,0.5,1.0,2.0,0.7,0.8,1.0,65.0,-139.93243973404273,11.963835853492505,377.95254716382493,208.94148116152505
326,326.0,1.0,0.0,1.0,2.0,0.1,1.0,2.0,1.0,0.9,1.0,55.0,-197.460221342179,11.963835853492505,458.3435471638249,149.62709657811791
327,327.0,1.0,0.0,1.0,2.0,0.3,1.0,1.0,0.9,0.7,0.7,55.0,-166.07289243448693,11.963835853492505,374.43448301467754,157.42507258350804
328,328.0,1.0,0.0,1.0,2.0,0.4,3.0,2.0,1.0,0.8,0.7,45.0,-100.52207617222336,11.963835853492505,298.3214830146775,190.46968230128763
329,329.0,1.0,0.0,1.0,2.0,0.3,2.0,1.0,1.0,0.8,1.0,55.0,-197.3750778150192,11.963835853492505,419.09474716382493,171.9978834410503
330,330.0,1.0,0.0,1.0,2.0,0.4,1.0,1.0,1.0,0.8,1.0,55.0,-227.56615717659884,11.963835853492505,458.3435471638249,190.46968230128763
331,331.0,1.0,0.0,1.0,2.0,0.3,2.0,2.0,0.9,1.0,1.0,65.0,-148.3142373850202,11.963835853492505,396.22262716382494,201.1435051561349
332,332.0,1.0,0.0,1.0,2.0,0.6,2.0,2.0,0.7,0.7,0.9,45.0,-167.57886453215073,11.963835853492505,331.44103244744247,212.84046916422
333,333.0,1.0,0.0,1.0,2.0,0.1,1.0,2.0,1.0,0.9,0.9,65.0,-158.63308977521552,11.963835853492505,439.3061924474424,149.62709657811791
334,334.0,1.0,0.0,1.0,2.0,0.6,1.0,2.0,0.9,0.7,1.0,55.0,-151.57465066688403,11.963835853492505,431.54654716382487,212.84046916422
335,335.0,1.0,0.0,1.0,2.0,0.7,2.0,1.0,0.8,0.9,0.9,65.0,-104.88662995263965,11.963835853492505,354.3131524474424,260.45788973954194
336,336.0,1.0,0.0,1.0,2.0,0.1,2.0,2.0,0.7,0.7,0.7,45.0,-77.30149361158718,11.963835853492505,293.36632301467745,120.4814748630333
337,337.0,1.0,0.0,1.0,2.0,0.9,1.0,2.0,0.8,0.7,0.8,55.0,-180.1170318369947,11.963835853492505,366.67483773106,268.2558657449321
338,338.0,1.0,0.0,1.0,2.0,0.2,1.0,1.0,0.7,0.8,0.7,55.0,-131.65582009781983,11.963835853492505,320.84048301467743,153.5260845808129
339,339.0,1.0,0.0,1.0,2.0,0.1,3.0,2.0,0.8,0.7,0.8,55.0,-81.76505290899985,11.963835853492505,284.34683773106,120.4814748630333
340,340.0,1.0,0.0,1.0,2.0,0.5,2.0,2.0,0.9,0.9,0.7,55.0,-98.82976184887495,11.963835853492505,339.11056301467744,223.51429201906728
341,341.0,1.0,0.0,1.0,2.0,0.9,2.0,2.0,0.8,0.8,1.0,55.0,-138.15899966401096,11.963835853492505,373.35050716382494,282.8286766024744
342,342.0,1.0,0.0,1.0,2.0,0.9,3.0,2.0,0.9,0.7,1.0,65.0,-135.10483251106618,11.963835853492505,338.92754716382495,268.2558657449321
343,343.0,1.0,0.0,1.0,2.0,0.6,1.0,2.0,0.8,0.7,0.7,65.0,-123.3826104648039,11.963835853492505,347.63748301467746,212.84046916422
344,344.0,1.0,0.0,1.0,2.0,0.5,1.0,1.0,0.9,0.8,1.0,55.0,-217.03263264364705,11.963835853492505,431.54654716382487,208.94148116152505
345,345.0,1.0,0.0,1.0,2.0,0.5,3.0,2.0,1.0,1.0,1.0,65.0,-135.05264802386276,11.963835853492505,355.4335471638249,238.08710287660958
346,346.0,1.0,0.0,1.0,2.0,0.6,1.0,2.0,0.7,0.7,1.0,45.0,-156.36160809156334,11.963835853492505,377.95254716382493,212.84046916422
347,347.0,1.0,0.0,1.0,2.0,0.5,2.0,2.0,1.0,0.7,1.0,55.0,-188.00009192038402,11.963835853492505,419.09474716382493,194.36867030398267
348,348.0,1.0,0.0,1.0,2.0,0.6,2.0,2.0,0.7,0.9,0.9,55.0,-99.28141095018988,11.963835853492505,331.44103244744247,241.98609087930458
349,349.0,1.0,0.0,1.0,2.0,0.8,2.0,2.0,1.0,0.9,0.7,45.0,-208.9026574516827,8.71112295950499,361.98268301467743,190.87655078860857
350,350.0,1.0,0.0,1.0,2.0,0.1,2.0,2.0,0.7,0.8,0.7,55.0,-53.83107881571523,11.963835853492505,293.36632301467745,135.0542857205756
351,351.0,1.0,0.0,1.0,2.0,0.1,2.0,2.0,1.0,0.7,0.9,55.0,-105.247758466524,11.963835853492505,400.05739244744245,120.4814748630333
352,352.0,1.0,0.0,1.0,2.0,0.1,3.0,1.0,0.7,1.0,0.8,55.0,-63.09677663657233,11.963835853492505,267.84083773106,164.1999074356602
353,353.0,1.0,0.0,1.0,2.0,0.5,1.0,1.0,0.7,0.9,0.9,65.0,-149.75752534175885,11.963835853492505,358.91519244744245,223.51429201906728
354,354.0,1.0,0.0,1.0,2.0,0.8,3.0,2.0,0.8,0.7,0.8,55.0,-75.56947083810188,11.963835853492505,284.34683773106,249.78406688469474
355,355.0,1.0,0.0,1.0,2.0,0.9,2.0,1.0,0.9,0.7,0.9,65.0,-175.72483646533598,11.963835853492505,377.18527244744246,268.2558657449321
356,356.0,1.0,0.0,1.0,2.0,0.2,2.0,1.0,1.0,0.9,0.7,45.0,-155.58393994102096,11.963835853492505,361.98268301467743,168.09889543835527
357,357.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.8,1.0,0.8,55.0,-200.07491119776833,10.772528973087788,366.67483773106,291.3071102877877
358,358.0,1.0,0.0,1.0,2.0,0.9,2.0,2.0,0.9,0.8,0.9,65.0,-104.5781243027705,11.963835853492505,377.18527244744246,282.8286766024744
359,359.0,1.0,0.0,1.0,2.0,0.3,3.0,1.0,0.7,0.7,0.7,55.0,-52.26088678361632,11.963835853492505,248.80348301467743,157.42507258350804
360,360.0,1.0,0.0,1.0,2.0,0.1,2.0,1.0,0.7,0.9,0.8,55.0,-124.7766955890589,11.963835853492505,312.40367773106,149.62709657811791
361,361.0,1.0,0.0,1.0,2.0,0.1,2.0,2.0,0.7,0.8,1.0,45.0,-153.77874154830633,11.963835853492505,350.47838716382495,135.0542857205756
362,362.0,1.0,0.0,1.0,2.0,0.5,3.0,2.0,0.9,1.0,0.9,55.0,-140.75119029364342,11.963835853492505,319.8901924474425,238.08710287660958
363,363.0,1.0,0.0,1.0,2.0,0.8,1.0,1.0,0.8,0.9,1.0,55.0,-179.2873408190681,11.963835853492505,404.74954716382496,278.92968859977935
364,364.0,1.0,0.0,1.0,2.0,0.2,1.0,1.0,0.7,0.9,0.8,55.0,-147.70118012268736,11.963835853492505,339.87783773105997,168.09889543835527
365,365.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.8,0.8,0.8,65.0,-129.25851891374558,11.963835853492505,284.34683773106,301.3004754627118
366,366.0,1.0,0.0,1.0,2.0,0.3,1.0,2.0,0.8,0.8,0.8,55.0,-100.31523489782268,11.963835853492505,366.67483773106,171.9978834410503
367,367.0,1.0,0.0,1.0,2.0,0.3,1.0,1.0,1.0,0.8,0.7,65.0,-159.79374202708522,11.963835853492505,401.2314830146775,171.9978834410503
368,368.0,1.0,0.0,1.0,2.0,0.3,1.0,2.0,0.8,0.7,0.9,65.0,-79.66904929190085,11.963835853492505,385.7121924474424,157.42507258350804
369,369.0,1.0,0.0,1.0,2.0,0.3,2.0,1.0,0.9,0.8,0.7,45.0,-142.91534714958922,11.963835853492505,339.11056301467744,171.9978834410503
370,370.0,1.0,0.0,1.0,2.0,0.8,2.0,2.0,0.9,0.9,0.7,55.0,-116.36331198423113,11.963835853492505,339.11056301467744,278.92968859977935
371,371.0,1.0,0.0,1.0,2.0,0.4,2.0,2.0,0.7,1.0,0.8,55.0,-82.86078590753789,11.963835853492505,312.40367773106,219.6153040163722
372,372.0,1.0,0.0,1.0,2.0,0.5,2.0,1.0,0.9,1.0,0.7,45.0,-198.26438974489213,7.73385501546214,339.11056301467744,140.70497026925756
373,373.0,1.0,0.0,1.0,2.0,0.4,2.0,1.0,0.7,0.8,0.9,55.0,-149.6148123502263,11.963835853492505,331.44103244744247,190.46968230128763
374,374.0,1.0,0.0,1.0,2.0,0.2,1.0,2.0,0.7,0.7,0.8,65.0,-95.22406891343284,11.963835853492505,339.87783773105997,138.95327372327068
375,375.0,1.0,0.0,1.0,2.0,0.9,3.0,2.0,1.0,0.9,0.7,55.0,-97.13262602133136,11.963835853492505,298.3214830146775,297.4014874600167
376,376.0,1.0,0.0,1.0,2.0,0.6,3.0,1.0,0.7,0.9,1.0,45.0,-144.187194446724,11.963835853492505,305.91554716382495,241.98609087930458
377,377.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.7,0.7,0.9,55.0,-153.55640183953955,11.206913153645337,286.8781924474425,265.34528735069193
378,378.0,1.0,0.0,1.0,2.0,0.7,3.0,2.0,0.9,0.8,1.0,55.0,-155.06294391860462,11.963835853492505,338.92754716382495,245.88507888199968
379,379.0,1.0,0.0,1.0,2.0,0.3,2.0,1.0,0.7,0.7,0.8,65.0,-58.32326713376744,11.963835853492505,312.40367773106,157.42507258350804
380,380.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.9,0.7,0.8,45.0,-224.10504153861515,2.665761112784935,358.14791773106,55.185582235350005
381,381.0,1.0,0.0,1.0,2.0,0.1,1.0,1.0,0.8,0.8,0.7,55.0,-98.96153647366053,11.963835853492505,347.63748301467746,135.0542857205756
382,382.0,1.0,0.0,1.0,2.0,0.4,2.0,1.0,0.7,0.9,0.7,55.0,-131.19589190388226,11.963835853492505,293.36632301467745,205.04249315882996
383,383.0,1.0,0.0,1.0,2.0,0.1,1.0,2.0,0.7,0.7,1.0,45.0,-166.17686294572874,11.963835853492505,377.95254716382493,120.4814748630333
384,384.0,1.0,0.0,1.0,2.0,0.5,3.0,1.0,0.8,0.9,1.0,55.0,-154.28552749686477,11.963835853492505,322.421547163825,223.51429201906728
385,385.0,1.0,0.0,1.0,2.0,0.7,2.0,2.0,0.9,1.0,0.9,55.0,-137.92766889776013,11.963835853492505,377.18527244744246,275.03070059708426
386,386.0,1.0,0.0,1.0,2.0,0.5,2.0,1.0,0.7,0.8,0.7,45.0,-160.13871993230367,11.206913153645337,293.36632301467745,192.80416218203604
387,387.0,1.0,0.0,1.0,2.0,0.5,3.0,1.0,1.0,0.8,0.7,55.0,-91.86155809436413,11.963835853492505,298.3214830146775,208.94148116152505
388,388.0,1.0,0.0,1.0,2.0,0.8,3.0,2.0,0.8,1.0,0.7,55.0,-76.42194156769447,11.963835853492505,265.3094830146775,293.5024994573216
389,389.0,1.0,0.0,1.0,2.0,0.1,1.0,2.0,1.0,1.0,0.9,55.0,-140.41549490585345,11.963835853492505,439.3061924474424,164.1999074356602
390,390.0,1.0,0.0,1.0,2.0,0.7,1.0,1.0,0.9,0.9,0.7,45.0,-193.14878457487603,11.963835853492505,374.43448301467754,260.45788973954194
391,391.0,1.0,0.0,1.0,2.0,0.7,2.0,1.0,0.7,0.7,0.8,45.0,-145.5617147950781,11.963835853492505,312.40367773106,231.31226802445735
392,392.0,1.0,0.0,1.0,2.0,0.1,3.0,2.0,1.0,1.0,1.0,55.0,-138.51529969345282,11.963835853492505,355.4335471638249,164.1999074356602
393,393.0,1.0,0.0,1.0,2.0,0.2,1.0,2.0,1.0,0.9,1.0,55.0,-203.42931794392138,11.963835853492505,458.3435471638249,168.09889543835527
394,394.0,1.0,0.0,1.0,2.0,0.8,1.0,2.0,1.0,0.9,0.7,55.0,-154.6657176027788,11.963835853492505,401.2314830146775,278.92968859977935
395,395.0,1.0,0.0,1.0,2.0,0.9,1.0,1.0,0.7,1.0,1.0,65.0,-189.67927177359599,11.963835853492505,377.95254716382493,311.974298317559
396,396.0,1.0,0.0,1.0,2.0,0.4,1.0,1.0,0.8,0.8,0.8,55.0,-127.87750089682709,11.963835853492505,366.67483773106,190.46968230128763
397,397.0,1.0,0.0,1.0,2.0,0.1,2.0,1.0,1.0,0.8,0.8,45.0,-189.79973570728626,11.963835853492505,381.02003773106003,135.0542857205756
398,398.0,1.0,0.0,1.0,2.0,0.2,2.0,2.0,0.9,1.0,0.9,45.0,-145.87438558311587,11.963835853492505,377.18527244744246,182.67170629589754
399,399.0,1.0,0.0,1.0,2.0,0.2,3.0,2.0,0.7,0.7,0.8,45.0,-104.7182408384304,11.963835853492505,267.84083773106,138.95327372327068
400,400.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.9,0.9,1.0,65.0,-219.38189972102856,4.958886410381626,362.87161691669843,223.4721123453293
401,401.0,0.0,1.0,1.0,2.0,0.6,3.0,1.0,1.0,0.9,0.7,65.0,-165.09673334196523,8.464741782998678,306.61513184168894,293.2903812163669
402,402.0,0.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,0.7,0.9,55.0,-159.10521053187435,11.114453852033186,344.1194552250286,334.32518743747573
403,403.0,0.0,1.0,1.0,2.0,0.4,2.0,1.0,0.9,1.0,1.0,55.0,-191.65989182553997,11.114453852033186,362.87161691669843,344.2667654708597
404,404.0,0.0,1.0,1.0,2.0,0.5,3.0,2.0,0.9,1.0,0.7,55.0,-157.78235123062723,8.464741782998678,289.08013184168897,276.27205872802784
405,405.0,0.0,1.0,1.0,2.0,0.7,2.0,2.0,0.8,1.0,1.0,65.0,-178.07213781683288,11.114453852033186,362.87161691669843,471.5464722088698
406,406.0,0.0,1.0,1.0,2.0,0.3,1.0,2.0,0.8,0.9,0.8,45.0,-178.40908719193166,10.140670982007947,325.36729353335875,253.95552025977645
407,407.0,0.0,1.0,1.0,2.0,0.4,1.0,2.0,0.8,1.0,1.0,65.0,-144.67896368752815,11.114453852033186,362.87161691669843,344.2667654708597
408,408.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,0.7,0.9,0.9,55.0,-191.03578059118004,2.085909423511576,291.5144552250286,103.29622820419087
409,409.0,0.0,1.0,1.0,2.0,0.1,1.0,2.0,1.0,1.0,1.0,45.0,-183.46731902176543,11.114453852033186,362.87161691669843,216.98705873284965
410,410.0,0.0,1.0,1.0,2.0,0.9,1.0,1.0,1.0,0.7,1.0,45.0,-236.62551542217074,2.085909423511576,362.87161691669843,89.15731493386048
411,411.0,0.0,1.0,1.0,2.0,0.2,3.0,2.0,0.9,1.0,0.7,55.0,-124.7264845744311,11.114453852033186,289.08013184168897,259.4136276455196
412,412.0,0.0,1.0,1.0,2.0,0.3,3.0,1.0,0.9,1.0,0.8,55.0,-162.79481178992373,11.114453852033186,307.8322935333588,301.84019655818963
413,413.0,0.0,1.0,1.0,2.0,0.2,1.0,1.0,0.7,1.0,1.0,55.0,-184.90274692335916,11.114453852033186,362.87161691669843,259.4136276455196
414,414.0,0.0,1.0,1.0,2.0,0.5,1.0,2.0,0.9,0.8,0.7,55.0,-159.236416215035,10.140670982007947,306.61513184168894,313.5174048630129
415,415.0,0.0,1.0,1.0,2.0,0.4,2.0,1.0,0.8,0.7,0.8,55.0,-154.61396231396097,11.114453852033186,325.36729353335875,291.89861852480567
416,416.0,0.0,1.0,1.0,2.0,0.4,3.0,2.0,1.0,0.9,1.0,45.0,-211.19192962728422,7.256906847148986,362.87161691669843,195.0052733412828
417,417.0,0.0,1.0,1.0,2.0,0.3,3.0,2.0,0.7,0.7,1.0,45.0,-145.22765015636028,11.114453852033186,310.2666169166984,249.47204961213572
418,418.0,0.0,1.0,1.0,2.0,0.7,2.0,2.0,0.8,0.9,0.9,65.0,-183.2591689822848,8.898104973558366,344.1194552250286,343.4975031457994
419,419.0,0.0,1.0,1.0,2.0,0.7,3.0,2.0,1.0,1.0,1.0,55.0,-205.36900856886913,7.256906847148986,362.87161691669843,279.3587668015293
420,420.0,0.0,1.0,1.0,2.0,0.6,3.0,2.0,1.0,0.9,0.8,55.0,-168.68886051957193,9.596914493965418,325.36729353335875,342.3671490667205
421,421.0,0.0,1.0,1.0,2.0,0.9,3.0,1.0,1.0,0.8,0.9,65.0,-194.41838392033716,6.9426228755804456,344.1194552250286,291.2968356751827
422,422.0,0.0,1.0,1.0,2.0,0.6,3.0,2.0,0.7,0.9,0.8,55.0,-136.73229791743745,9.596914493965418,272.76229353335873,342.3671490667205
423,423.0,0.0,1.0,1.0,2.0,0.8,3.0,2.0,1.0,0.9,0.7,55.0,-176.08482220279038,6.564870208221897,306.61513184168894,260.95239512744206
424,424.0,0.0,1.0,1.0,2.0,0.2,1.0,2.0,1.0,0.8,0.7,55.0,-107.94493871643965,11.114453852033186,306.61513184168894,224.5015296814837
425,425.0,0.0,1.0,1.0,2.0,0.1,1.0,2.0,0.7,0.8,0.9,55.0,-137.19500379514204,11.114453852033186,344.1194552250286,182.07496076881367
426,426.0,0.0,1.0,1.0,2.0,0.3,3.0,1.0,0.8,0.9,1.0,55.0,-169.90972194200884,11.114453852033186,327.80161691669844,284.3841475761717
427,427.0,0.0,1.0,1.0,2.0,0.2,1.0,1.0,1.0,0.8,0.7,65.0,-98.65408688468126,11.114453852033186,306.61513184168894,224.5015296814837
428,428.0,0.0,1.0,1.0,2.0,0.9,2.0,1.0,0.9,1.0,1.0,55.0,-237.38828433558285,2.085909423511576,362.87161691669843,99.54628888816407
429,429.0,0.0,1.0,1.0,2.0,0.4,2.0,1.0,0.7,0.9,0.7,55.0,-168.46530522680487,9.039406925428077,306.61513184168894,253.10152607949294
430,430.0,0.0,1.0,1.0,2.0,0.8,3.0,1.0,0.7,0.8,0.7,55.0,-153.94915852494242,5.078948064938306,254.01013184168892,189.3530651073028
431,431.0,0.0,1.0,1.0,2.0,0.6,2.0,2.0,1.0,1.0,0.7,55.0,-177.55365089950422,6.616814860780097,306.61513184168894,229.24055169578781
432,432.0,0.0,1.0,1.0,2.0,0.4,1.0,1.0,0.8,0.9,1.0,45.0,-214.41231517691477,6.616814860780097,362.87161691669843,175.61291318725597
433,433.0,0.0,1.0,1.0,2.0,0.8,3.0,2.0,0.8,0.8,0.9,45.0,-193.7934495084695,4.474808425484106,309.0494552250286,165.87222370096475
434,434.0,0.0,1.0,1.0,2.0,0.1,1.0,2.0,1.0,0.8,1.0,55.0,-130.6940891370764,11.114453852033186,362.87161691669843,182.07496076881367
435,435.0,0.0,1.0,1.0,2.0,0.4,3.0,1.0,0.7,0.7,0.7,55.0,-126.8689680746027,11.114453852033186,254.01013184168892,291.89861852480567
436,436.0,0.0,1.0,1.0,2.0,0.7,2.0,1.0,0.8,0.9,1.0,55.0,-215.77714044671686,5.8966960206287355,362.87161691669843,212.17219202251565
437,437.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,0.9,0.9,0.9,45.0,-220.29219832406346,2.085909423511576,326.58445522502865,103.29622820419087
438,438.0,0.0,1.0,1.0,2.0,0.8,1.0,1.0,0.7,1.0,0.8,55.0,-202.84041002584692,4.474808425484106,325.36729353335875,179.1510897600746
439,439.0,0.0,1.0,1.0,2.0,0.7,2.0,1.0,1.0,0.8,1.0,55.0,-212.3764707069756,6.453263938306976,362.87161691669843,225.12337553010352
440,440.0,0.0,1.0,1.0,2.0,0.1,2.0,2.0,0.8,0.9,0.9,55.0,-142.01471175150436,11.114453852033186,344.1194552250286,199.5310097508316
441,441.0,0.0,1.0,1.0,2.0,0.2,2.0,2.0,0.7,0.8,0.8,55.0,-119.23834153768577,11.114453852033186,325.36729353335875,224.5015296814837
442,442.0,0.0,1.0,1.0,2.0,0.2,1.0,1.0,1.0,0.9,1.0,45.0,-193.62578327455208,11.114453852033186,362.87161691669843,241.95757866350164
443,443.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.8,0.7,45.0,-207.8508171469891,2.085909423511576,306.61513184168894,99.83323688608968
444,444.0,0.0,1.0,1.0,2.0,0.2,2.0,2.0,1.0,0.9,0.7,55.0,-130.55896415211367,11.114453852033186,306.61513184168894,241.95757866350164
445,445.0,0.0,1.0,1.0,2.0,0.5,1.0,1.0,0.9,0.9,0.9,55.0,-186.7143244069551,9.368028493571527,344.1194552250286,298.30491716720064
446,446.0,0.0,1.0,1.0,2.0,0.9,2.0,1.0,0.8,1.0,1.0,55.0,-231.5491122548388,3.589665526029866,362.87161691669843,157.70439609612296
447,447.0,0.0,1.0,1.0,2.0,0.9,2.0,2.0,0.8,0.8,0.9,55.0,-214.35532036539504,4.474808425484106,344.1194552250286,179.96681863403043
448,448.0,0.0,1.0,1.0,2.0,0.1,2.0,2.0,0.9,0.8,0.8,65.0,-102.80148407578191,11.114453852033186,325.36729353335875,182.07496076881367
449,449.0,0.0,1.0,1.0,2.0,0.9,3.0,2.0,0.9,0.8,1.0,45.0,-226.48009095675283,2.085909423511576,345.33661691669846,92.62030625196167
450,450.0,0.0,1.0,1.0,2.0,0.4,1.0,2.0,0.7,0.8,0.9,55.0,-152.7938604451351,11.114453852033186,344.1194552250286,309.3546675068238
451,451.0,0.0,1.0,1.0,2.0,0.1,2.0,1.0,1.0,0.7,0.7,55.0,-109.92738536341007,11.114453852033186,306.61513184168894,164.6189117867957
452,452.0,0.0,1.0,1.0,2.0,0.6,1.0,1.0,1.0,1.0,0.8,55.0,-200.23365719564208,4.531451287514265,325.36729353335875,152.9384539843793
453,453.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,0.7,0.9,1.0,55.0,-202.32872756344418,2.085909423511576,310.2666169166984,103.29622820419087
454,454.0,0.0,1.0,1.0,2.0,0.5,2.0,1.0,0.7,0.9,0.9,55.0,-186.7143244069551,9.368028493571527,344.1194552250286,298.30491716720064
455,455.0,0.0,1.0,1.0,2.0,0.5,3.0,1.0,0.8,1.0,0.9,45.0,-199.00496095746615,2.085909423511576,309.0494552250286,70.69456635165201
456,456.0,0.0,1.0,1.0,2.0,0.9,3.0,2.0,0.7,1.0,0.9,45.0,-192.80986997258893,2.085909423511576,291.5144552250286,99.54628888816407
457,457.0,0.0,1.0,1.0,2.0,0.8,2.0,2.0,0.9,1.0,0.9,65.0,-196.49021239582834,6.833558129804676,344.1194552250286,283.385461006781
458,458.0,0.0,1.0,1.0,2.0,0.5,3.0,2.0,0.9,0.9,1.0,45.0,-197.5655355494248,7.256906847148986,345.33661691669846,219.5346719413234
459,459.0,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.7,0.8,0.7,55.0,-189.206881537732,4.474808425484106,306.61513184168894,151.77762876789905
460,460.0,0.0,1.0,1.0,2.0,0.9,3.0,1.0,0.7,1.0,0.9,55.0,-194.13831891220227,2.085909423511576,291.5144552250286,99.54628888816407
461,461.0,0.0,1.0,1.0,2.0,0.3,1.0,2.0,0.9,0.9,0.9,65.0,-138.9373313450548,11.114453852033186,344.1194552250286,284.3841475761717
462,462.0,0.0,1.0,1.0,2.0,0.7,1.0,2.0,0.7,0.7,0.8,55.0,-170.04742789448702,9.368028493571527,325.36729353335875,337.5503080784009
463,463.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.8,1.0,55.0,-231.7522731933088,3.460754158864476,362.87161691669843,153.22282175955579
464,464.0,0.0,1.0,1.0,2.0,0.7,2.0,1.0,1.0,1.0,0.9,55.0,-217.53588132769679,4.224068746474017,344.1194552250286,156.23451827095502
465,465.0,0.0,1.0,1.0,2.0,0.9,3.0,2.0,1.0,0.8,0.7,55.0,-180.4787680799696,5.780415360256676,306.61513184168894,236.53729775946425
466,466.0,0.0,1.0,1.0,2.0,0.6,3.0,2.0,0.8,1.0,0.7,55.0,-140.6431972154092,9.039406925428077,271.54513184168894,331.6050792218168
467,467.0,0.0,1.0,1.0,2.0,0.3,3.0,2.0,0.7,0.8,0.7,55.0,-87.57093159945164,11.114453852033186,254.01013184168892,266.9280985941537
468,468.0,0.0,1.0,1.0,2.0,0.9,1.0,2.0,0.8,0.9,1.0,65.0,-212.14023115674232,5.948935053161136,362.87161691669843,252.98446169018845
469,469.0,0.0,1.0,1.0,2.0,0.8,3.0,2.0,0.7,0.8,0.7,65.0,-134.00215770494088,7.872265941669466,254.01013184168892,311.24130021938055
470,470.0,0.0,1.0,1.0,2.0,0.3,2.0,1.0,0.8,1.0,0.8,65.0,-148.10750283131574,11.114453852033186,325.36729353335875,301.84019655818963
471,471.0,0.0,1.0,1.0,2.0,0.9,2.0,1.0,0.7,1.0,0.9,45.0,-234.04738002811249,2.085909423511576,344.1194552250286,99.54628888816407
472,472.0,0.0,1.0,1.0,2.0,0.1,1.0,1.0,1.0,0.9,0.8,55.0,-146.36517528140308,11.114453852033186,325.36729353335875,199.5310097508316
473,473.0,0.0,1.0,1.0,2.0,0.9,2.0,1.0,0.9,0.7,0.8,45.0,-214.03870977967844,2.085909423511576,325.36729353335875,89.15731493386048
474,474.0,0.0,1.0,1.0,2.0,0.1,3.0,2.0,0.9,0.9,0.8,55.0,-120.06912139621343,11.114453852033186,307.8322935333588,199.5310097508316
475,475.0,0.0,1.0,1.0,2.0,0.5,2.0,2.0,0.7,0.8,0.8,45.0,-193.32983756143096,5.948935053161136,325.36729353335875,166.81846554418536
476,476.0,0.0,1.0,1.0,2.0,0.5,3.0,2.0,0.7,0.7,0.8,55.0,-133.64956258780555,11.114453852033186,272.76229353335873,334.32518743747573
477,477.0,0.0,1.0,1.0,2.0,0.6,2.0,1.0,0.8,0.7,0.7,65.0,-155.7370537084577,10.673957153048695,306.61513184168894,357.9373605018325
478,478.0,0.0,1.0,1.0,2.0,0.3,2.0,2.0,0.9,1.0,0.9,45.0,-194.4140426830981,9.039406925428077,344.1194552250286,234.4414108929404
479,479.0,0.0,1.0,1.0,2.0,0.6,3.0,1.0,1.0,1.0,0.9,55.0,-200.23216663574055,6.616814860780097,344.1194552250286,229.24055169578781
480,480.0,0.0,1.0,1.0,2.0,0.6,2.0,2.0,0.9,1.0,1.0,55.0,-195.8277807472372,9.039406925428077,362.87161691669843,331.6050792218168
481,481.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.7,0.7,0.8,45.0,-211.8945431903637,2.085909423511576,325.36729353335875,96.37024556798846
482,482.0,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.9,0.7,0.9,45.0,-222.16536046308138,2.085909423511576,344.1194552250286,74.73145366560445
