n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
1706,1706.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,35.0,-153.7234905840688,27.72189704836151,403.1746356196103,359.97981484627655
1707,1707.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.9,0.9,0.8,1.0,30.0,-123.67143018748558,15.264581913291735,210.42,286.3599982496398
1708,1708.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.6,1.0,0.8,1.0,25.0,-136.8794032140784,16.218176573133114,233.79999999999998,231.190437664138
1709,1709.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,1.0,1.0,0.9,30.0,-256.6100453909194,11.857398379986785,403.1746356196103,178.38431184813473
1710,1710.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.1,0.9,0.7,0.9,30.0,-73.78325274769257,27.72189704836151,210.42,186.9337609346363
1711,1711.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.5,0.9,0.9,0.9,60.0,-1.9597067190592414,27.72189704836151,210.42,397.77694928388655
1712,1712.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.8,1.0,0.7,1.0,60.0,-79.30910358567766,27.72189704836151,352.3622449337272,570.8230031955268
1713,1713.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.1,0.9,0.7,1.0,35.0,-54.36834466052665,27.72189704836151,210.42,201.84742358433886
1714,1714.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.4,0.9,1.0,0.9,60.0,6.239715939236041,27.72189704836151,210.42,345.0661521965739
1715,1715.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.4,1.0,1.0,0.9,50.0,-107.83369241386025,27.72189704836151,403.1746356196103,345.0661521965739
1716,1716.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.2,0.9,0.8,1.0,30.0,-177.7355599937688,27.72189704836151,345.9197084956882,254.55822067165147
1717,1717.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.4,1.0,0.8,1.0,20.0,-152.39955470298338,12.814423153820185,233.79999999999998,139.8903448398086
1718,1718.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.9,0.7,1.0,40.0,-171.91387404016584,17.189898687880206,328.9822449337272,358.2567368969218
1719,1719.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.8,0.9,0.8,0.9,40.0,-61.607121055742915,27.72189704836151,210.42,555.9093405458243
1720,1720.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,1.0,0.7,0.9,55.0,-120.50838334524514,27.72189704836151,352.3622449337272,555.9093405458243
1721,1721.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.8,0.9,1.0,0.9,40.0,-151.40526422563613,27.72189704836151,379.7946356196103,555.9093405458243
1722,1722.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.6,0.9,0.9,0.9,45.0,-122.55452704261596,27.72189704836151,362.8571720576492,450.48774637119914
1723,1723.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.4,0.9,0.9,0.9,55.0,10.660954218672227,27.72189704836151,210.42,345.0661521965739
1724,1724.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.4,0.9,0.8,1.0,50.0,-13.740323797522928,27.72189704836151,210.42,359.97981484627655
1725,1725.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.1,0.9,0.9,0.9,55.0,35.25922219355821,27.72189704836151,210.42,186.9337609346363
1726,1726.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.4,0.9,0.8,1.0,60.0,56.47472856548314,27.72189704836151,210.42,359.97981484627655
1727,1727.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,0.8,1.0,30.0,-238.56763733176862,11.971556650814785,369.2997084956882,240.48505277108282
1728,1728.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.4,1.0,0.9,1.0,55.0,-4.857596476293562,27.72189704836151,233.79999999999998,359.97981484627655
1729,1729.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.3,1.0,1.0,0.9,55.0,6.01143737174734,27.72189704836151,233.79999999999998,292.3553551092613
1730,1730.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,0.7,0.9,1.0,0.9,50.0,-33.097063226690054,27.72189704836151,210.42,503.1985434585116
1731,1731.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.8,1.0,0.8,0.9,35.0,-197.81377030001204,17.687577896805074,369.2997084956882,306.27716093193584
1732,1732.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.8,1.0,0.9,1.0,30.0,-218.07633949674863,16.585728993052616,386.2371720576492,289.9032744920023
1733,1733.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.4,1.0,0.8,1.0,60.0,16.849971912307815,27.72189704836151,233.79999999999998,359.97981484627655
1734,1734.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.6,1.0,1.0,0.9,35.0,-80.01304498304266,27.72189704836151,233.79999999999998,450.48774637119914
1735,1735.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.4,0.9,0.9,1.0,50.0,13.059591788280336,27.72189704836151,210.42,359.97981484627655
1736,1736.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.6,0.9,0.7,1.0,40.0,-47.04215085732295,27.72189704836151,210.42,465.40140902090167
1737,1737.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.2,1.0,0.7,0.9,30.0,-109.88138920073666,27.72189704836151,233.79999999999998,239.64455802194882
1738,1738.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,0.9,45.0,-162.45682668015834,27.72189704836151,403.1746356196103,397.77694928388655
1739,1739.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,0.6,1.0,0.8,0.9,40.0,-181.46484673322084,27.515559601521772,369.2997084956882,445.92905945872474
1740,1740.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.5,0.9,1.0,1.0,45.0,-125.00439685022218,27.72189704836151,379.7946356196103,412.6906119335891
1741,1741.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.1,1.0,0.9,0.9,55.0,-78.84535933114454,27.72189704836151,386.2371720576492,186.9337609346363
1742,1742.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,1.0,0.9,1.0,40.0,-215.73395604046843,16.852241002884686,386.2371720576492,295.74207531481335
1743,1743.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.4,1.0,1.0,0.9,55.0,24.343419855069666,27.72189704836151,233.79999999999998,345.0661521965739
1744,1744.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.2,1.0,1.0,0.9,30.0,-175.15876683970222,27.72189704836151,403.1746356196103,239.64455802194882
1745,1745.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.9,0.9,0.9,55.0,2.2171195540395106,27.72189704836151,210.42,397.77694928388655
1746,1746.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,0.8,0.9,1.0,0.9,60.0,-113.65309128124035,27.72189704836151,379.7946356196103,555.9093405458243
1747,1747.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.1,0.9,0.7,0.9,30.0,-107.52070262413218,27.72189704836151,328.9822449337272,186.9337609346363
1748,1748.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.1,1.0,0.8,0.9,25.0,-92.27774200018064,27.72189704836151,233.79999999999998,186.9337609346363
1749,1749.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,0.8,1.0,0.8,1.0,25.0,-261.68613630637407,9.474969989715385,369.2997084956882,166.86372656806503
1750,1750.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,20.0,-210.83175826489085,27.72189704836151,403.1746356196103,201.84742358433886
1751,1751.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.4,0.9,1.0,0.9,45.0,-27.299536622014756,27.72189704836151,210.42,345.0661521965739
1752,1752.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,0.9,1.0,0.9,40.0,-116.80297216202787,27.72189704836151,379.7946356196103,186.9337609346363
1753,1753.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,0.2,0.9,0.8,0.9,35.0,-72.38980059633302,27.72189704836151,210.42,239.64455802194882
1754,1754.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.9,0.9,0.8,1.0,25.0,-169.33752191041137,9.474969989715385,210.42,181.7421967636593
1755,1755.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.9,1.0,0.8,0.9,55.0,-113.50654024232755,27.72189704836151,369.2997084956882,608.6201376331368
1756,1756.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,0.4,1.0,0.7,1.0,55.0,-4.613184469956175,27.72189704836151,233.79999999999998,359.97981484627655
1757,1757.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.3,0.9,0.7,1.0,25.0,-104.20263082814702,27.028331166213892,210.42,297.1066950253893
1758,1758.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.5,1.0,0.9,1.0,30.0,-115.09181974722911,25.58869418394965,233.79999999999998,371.34848043831465
1759,1759.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.6,0.9,0.8,1.0,50.0,-96.65871273041382,27.72189704836151,345.9197084956882,465.40140902090167
1760,1760.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.5,0.9,0.9,0.9,60.0,-56.503009977368386,27.72189704836151,362.8571720576492,397.77694928388655
1761,1761.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.5,0.9,0.7,0.9,25.0,-209.93874968050721,11.971556650814785,328.9822449337272,143.54866758278098
1762,1762.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.1,0.9,1.0,1.0,25.0,-203.55368136628283,27.72189704836151,379.7946356196103,201.84742358433886
1763,1763.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9,0.7,0.9,60.0,-17.319431620072457,27.72189704836151,210.42,661.3309347204491
1764,1764.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.9,0.9,1.0,50.0,-36.547965890017906,27.72189704836151,210.42,676.244597370152
1765,1765.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.4,0.9,1.0,1.0,40.0,-57.4049041799086,27.72189704836151,210.42,359.97981484627655
1766,1766.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.2,1.0,1.0,0.9,55.0,-95.74075776187753,27.72189704836151,403.1746356196103,239.64455802194882
1767,1767.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.9,1.0,1.0,0.9,60.0,-135.7958584697829,27.72189704836151,403.1746356196103,608.6201376331368
1768,1768.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.2,1.0,0.8,1.0,30.0,-141.1189617109306,27.72189704836151,369.2997084956882,254.55822067165147
1769,1769.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.9,1.0,1.0,45.0,-108.24123209026618,16.763209377280365,210.42,346.86941817345985
1770,1770.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.8,0.9,0.8,0.9,30.0,-190.78978432238506,16.931983608568967,345.9197084956882,289.29993547932355
1771,1771.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.5,0.9,0.7,1.0,60.0,21.49948875923277,27.72189704836151,210.42,412.6906119335891
1772,1772.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.4,0.9,0.9,1.0,45.0,-29.74441631269433,27.72189704836151,210.42,359.97981484627655
1773,1773.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.3,0.9,1.0,1.0,60.0,-21.87919799252231,27.72189704836151,379.7946356196103,307.269017758964
1774,1774.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.2,0.9,0.9,0.9,35.0,-157.09270366216305,27.72189704836151,362.8571720576492,239.64455802194882
1775,1775.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,0.4,0.9,1.0,0.9,50.0,-31.7428489989655,27.72189704836151,210.42,345.0661521965739
1776,1776.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,0.6,0.9,0.9,1.0,55.0,-8.230134766813363,27.72189704836151,210.42,465.40140902090167
1777,1777.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,0.9,40.0,-114.5710400359678,17.442367794899432,233.79999999999998,356.655299064758
1778,1778.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.5,0.9,0.9,1.0,60.0,-4.396113454956218,27.72189704836151,210.42,412.6906119335891
1779,1779.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.4,0.9,0.8,1.0,25.0,-101.78012710032203,26.82000216615975,210.42,344.4489578491909
1780,1780.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.9,0.7,0.9,25.0,-242.77588361103165,9.474969989715385,328.9822449337272,191.83707045892248
1781,1781.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.8,1.0,1.0,1.0,30.0,-129.30168503453436,16.585728993052616,233.79999999999998,289.9032744920023
1782,1782.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.8,1.0,1.0,1.0,25.0,-252.3324360557761,13.045544619169585,403.1746356196103,221.70247451007305
1783,1783.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.9,0.9,0.7,0.9,45.0,-109.45033441454284,27.72189704836151,328.9822449337272,608.6201376331368
1784,1784.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.2,0.9,1.0,1.0,60.0,46.09775673411874,27.72189704836151,210.42,254.55822067165147
1785,1785.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.6,0.9,0.9,0.9,20.0,-238.66301345894044,9.474969989715385,362.8571720576492,132.32318967654538
1786,1786.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.2,0.9,0.9,0.9,60.0,-31.901825314032124,27.72189704836151,362.8571720576492,239.64455802194882
1787,1787.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.5,0.9,0.8,1.0,35.0,-77.16516010867463,27.72189704836151,210.42,412.6906119335891
1788,1788.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.9,0.9,0.8,1.0,55.0,-56.922359299302975,27.72189704836151,210.42,623.5338002828393
1789,1789.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.8,1.0,0.8,0.9,50.0,-54.2939803926915,27.72189704836151,233.79999999999998,555.9093405458243
1790,1790.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.9,0.9,0.7,1.0,35.0,-198.42673064747584,14.355846387502245,328.9822449337272,267.17196112348853
1791,1791.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.4,0.9,1.0,0.9,20.0,-153.1372356083933,9.474969989715385,210.42,102.56624928535686
1792,1792.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.4,1.0,1.0,1.0,60.0,14.323204975419534,27.72189704836151,233.79999999999998,359.97981484627655
1793,1793.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.2,0.9,0.7,0.9,45.0,-77.25226533487735,27.72189704836151,328.9822449337272,239.64455802194882
1794,1794.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.9,1.0,0.7,1.0,25.0,-161.2831891651437,11.729942620241985,233.79999999999998,218.0950841883058
1795,1795.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.7,0.9,0.7,0.9,50.0,-93.8568856917756,27.72189704836151,328.9822449337272,503.1985434585116
1796,1796.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,0.8,0.9,25.0,-166.05303106977158,10.420181454553186,233.79999999999998,207.5316253235878
1797,1797.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.6,0.9,0.9,0.9,55.0,-107.34311777091096,27.72189704836151,362.8571720576492,450.48774637119914
1798,1798.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.7,1.0,0.7,0.9,40.0,-149.93403462430163,27.72189704836151,352.3622449337272,503.1985434585116
1799,1799.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.7,0.9,1.0,1.0,25.0,-240.16405161133906,12.340224565097085,379.7946356196103,191.20171093430582
1800,1800.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.6,1.0,0.9,0.9,20.0,-180.45250028427978,9.474969989715385,233.79999999999998,132.32318967654538
1801,1801.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.6,1.0,0.7,1.0,20.0,-251.50710759626335,9.474969989715385,352.3622449337272,137.10678617687648
1802,1802.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.9,0.7,0.9,30.0,-232.5656199672067,9.474969989715385,328.9822449337272,191.83707045892248
1803,1803.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.2,1.0,1.0,0.9,30.0,-96.65947334554744,27.72189704836151,233.79999999999998,239.64455802194882
1804,1804.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.2,1.0,0.7,1.0,30.0,-132.0304964960346,27.72189704836151,352.3622449337272,254.55822067165147
1805,1805.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.3,1.0,0.7,0.9,50.0,-97.0242912131545,27.72189704836151,352.3622449337272,292.3553551092613
1806,1806.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.8,0.9,45.0,-141.09435343368995,27.72189704836151,369.2997084956882,661.3309347204491
1807,1807.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,0.7,1.0,0.9,0.9,25.0,-153.70439548746415,12.814423153820185,233.79999999999998,192.1209736696676
1808,1808.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.5,1.0,0.8,0.9,55.0,-10.387407944843355,27.72189704836151,233.79999999999998,397.77694928388655
1809,1809.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.8,1.0,0.9,1.0,20.0,-287.0799824138093,9.474969989715385,386.2371720576492,166.86372656806503
1810,1810.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.5,0.9,0.8,1.0,35.0,-60.639265752861526,27.72189704836151,210.42,412.6906119335891
1811,1811.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.7,1.0,0.9,0.9,30.0,-221.26360458545818,16.494324055299273,386.2371720576492,253.94292759425974
1812,1812.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,0.3,1.0,0.8,0.9,45.0,-31.896782552944,27.72189704836151,233.79999999999998,292.3553551092613
1813,1813.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.3,1.0,1.0,0.9,25.0,-101.11225335249912,27.72189704836151,233.79999999999998,292.3553551092613
1814,1814.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.7,1.0,0.9,0.9,55.0,-50.417779319721184,27.72189704836151,233.79999999999998,503.1985434585116
1815,1815.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.7,1.0,0.9,1.0,60.0,-88.37167279726772,27.72189704836151,386.2371720576492,518.1122061082143
1816,1816.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.7,0.9,0.9,1.0,25.0,-156.53939776764796,9.474969989715385,210.42,151.98525637247076
1817,1817.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,0.4,1.0,0.8,0.9,35.0,-78.49413113892658,27.72189704836151,233.79999999999998,345.0661521965739
1818,1818.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.3,0.9,0.8,1.0,45.0,-69.72912761575552,27.72189704836151,345.9197084956882,307.269017758964
1819,1819.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.9,0.7,0.9,45.0,-78.75875921716614,26.46138635457184,210.42,620.9789931381507
1820,1820.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,50.0,-142.55378036181813,27.72189704836151,362.8571720576492,661.3309347204491
1821,1821.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.2,0.9,0.7,1.0,30.0,-118.74646296687703,27.72189704836151,328.9822449337272,254.55822067165147
1822,1822.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.1,1.0,0.7,0.9,40.0,-57.84891260764258,27.72189704836151,233.79999999999998,186.9337609346363
1823,1823.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.8,1.0,0.8,0.9,35.0,-132.4565863675533,16.312028281294225,233.79999999999998,276.1536776030003
1824,1824.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.9,50.0,-71.72904233500796,27.72189704836151,233.79999999999998,661.3309347204491
1825,1825.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.4,1.0,1.0,1.0,50.0,-110.27857210453986,27.72189704836151,403.1746356196103,359.97981484627655
1826,1826.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.6,1.0,1.0,0.9,25.0,-261.2883273460327,9.474969989715385,403.1746356196103,132.32318967654538
1827,1827.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.1,1.0,1.0,0.9,35.0,-37.91835789233917,27.72189704836151,233.79999999999998,186.9337609346363
1828,1828.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.7,0.9,0.8,1.0,60.0,2.5270060061271273,27.72189704836151,210.42,518.1122061082143
1829,1829.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,0.2,0.9,0.7,1.0,35.0,-51.25869785857534,27.72189704836151,210.42,254.55822067165147
1830,1830.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,0.2,1.0,0.9,0.9,40.0,-145.2259059138135,27.72189704836151,386.2371720576492,239.64455802194882
1831,1831.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.7,0.9,0.8,1.0,20.0,-177.38912534709033,9.474969989715385,210.42,151.98525637247076
1832,1832.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.9,1.0,0.8,0.9,45.0,-83.19002952651223,27.72189704836151,233.79999999999998,608.6201376331368
1833,1833.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.3,1.0,0.7,0.9,25.0,-138.7400787436534,16.673404125805913,233.79999999999998,151.917720700337
1834,1834.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.3,0.9,0.9,1.0,60.0,12.013939414123223,27.72189704836151,210.42,307.269017758964
1835,1835.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.8,0.9,30.0,-236.26386905927018,12.458354862116085,369.2997084956882,243.7293183132843
1836,1836.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.1,1.0,0.8,1.0,60.0,-53.67883414754697,27.72189704836151,369.2997084956882,201.84742358433886
1837,1837.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.6,1.0,0.9,1.0,30.0,-214.8377070037512,17.442367794899432,386.2371720576492,253.1847050308531
1838,1838.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.7,0.9,0.7,1.0,30.0,-214.95200189650876,11.345582074168984,328.9822449337272,176.96726488588922
1839,1839.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.5,0.9,1.0,1.0,60.0,-38.278043309113,27.72189704836151,379.7946356196103,412.6906119335891
1840,1840.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.9,1.0,1.0,1.0,35.0,-156.5597907914283,12.458354862116085,233.79999999999998,230.8320396606689
1841,1841.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.7,1.0,0.9,0.9,55.0,-50.417779319721184,27.72189704836151,233.79999999999998,503.1985434585116
1842,1842.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,20.0,-268.3005349409047,9.474969989715385,403.1746356196103,107.34984578568795
1843,1843.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.9,1.0,1.0,1.0,45.0,-92.05016075117426,26.96373806550553,233.79999999999998,600.4631862970705
1844,1844.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.4,1.0,0.9,1.0,40.0,-43.33589364633393,27.72189704836151,233.79999999999998,359.97981484627655
1845,1845.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,0.9,0.9,0.9,1.0,50.0,-77.2523852317686,27.028331166213892,210.42,602.4142198219668
1846,1846.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,40.0,-196.65570644253177,16.405072809264873,352.3622449337272,337.65719584449596
1847,1847.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.1,1.0,0.8,1.0,60.0,68.2240570351489,27.72189704836151,233.79999999999998,201.84742358433886
1848,1848.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.3,0.9,1.0,0.9,45.0,-129.3744203140608,27.72189704836151,379.7946356196103,292.3553551092613
1849,1849.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,25.0,-275.11791100313076,9.474969989715385,403.1746356196103,196.62066695925355
1850,1850.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.3,0.9,0.7,0.9,25.0,-155.64206628998713,27.72189704836151,328.9822449337272,292.3553551092613
1851,1851.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.9,0.9,55.0,-134.51332583509736,27.72189704836151,362.8571720576492,608.6201376331368
1852,1852.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.3,0.9,0.8,1.0,25.0,-183.1134347945597,27.028331166213892,345.9197084956882,297.1066950253893
1853,1853.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,50.0,-112.84262444290347,27.72189704836151,362.8571720576492,661.3309347204491
1854,1854.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.4,1.0,0.8,1.0,55.0,-97.38198158109262,27.72189704836151,369.2997084956882,359.97981484627655
