n,ID,D_ActivacionIAV_Mor,D_ActivacionICV_Mor,Opt_CalculoRagaliasIncrementales_Mor,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXFacilidadesIAV_Mor,Unc_MultCAPEXFacilidadesICV_Mor,Unc_MultCAPEXPerfo_UGE_Mor,Unc_MultOPEX_Mor,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
373,373.0,1.0,0.0,1.0,0.1,1.0,1.0,0.7,0.7,0.7,0.8,55.0,-45.35506685274085,11.557899957417797,292.63505082541025,130.89665336090525
374,374.0,1.0,0.0,1.0,0.7,2.0,1.0,1.0,1.0,0.9,0.7,35.0,-258.56244498955436,5.164482758139604,371.51147260772893,48.93285389558461
375,375.0,1.0,0.0,1.0,0.8,2.0,2.0,0.9,1.0,0.9,0.8,40.0,-189.6224801060952,7.982795416418341,353.20146534695607,116.34564210576536
376,376.0,1.0,0.0,1.0,0.7,2.0,2.0,0.8,0.7,0.8,1.0,55.0,-115.23864952288315,9.194281154186596,313.9568580861832,159.22764423465168
377,377.0,1.0,0.0,1.0,0.2,2.0,2.0,1.0,0.8,0.8,1.0,45.0,-126.47927092139949,11.499328970392527,350.57687260772894,171.60530579776713
378,378.0,1.0,0.0,1.0,0.1,3.0,1.0,0.9,1.0,0.9,0.7,35.0,-180.98949542536334,9.744629023205515,314.6400653469561,81.36509755230162
379,379.0,1.0,0.0,1.0,0.5,1.0,1.0,0.7,0.9,0.8,0.8,40.0,-190.47622590953472,7.31875125910715,316.1300508254103,78.6720215685982
380,380.0,1.0,0.0,1.0,0.4,3.0,2.0,0.8,1.0,1.0,0.7,40.0,-149.79038667913576,9.744629023205515,312.9800580861832,114.57837720827109
381,381.0,1.0,0.0,1.0,0.6,2.0,1.0,0.9,0.7,0.8,1.0,40.0,-196.06733012700806,7.31875125910715,332.2668653469561,96.61062086108154
382,382.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.7,0.7,0.8,20.0,-271.2911837195214,1.7609146983568025,347.5650726077289,8.247889094930297
383,383.0,1.0,0.0,1.0,0.9,3.0,1.0,1.0,1.0,0.9,0.9,25.0,-253.24631282521148,2.336191878650031,332.95007260772894,17.561369336855943
384,384.0,1.0,0.0,1.0,0.9,2.0,2.0,0.7,0.7,0.8,0.7,30.0,-205.83423413575767,4.204950471585056,295.6468508254103,40.76270451103274
385,385.0,1.0,0.0,1.0,0.7,1.0,1.0,1.0,0.8,0.8,0.8,35.0,-248.06644615849672,5.859528792858796,371.0600726077289,63.28073308834403
386,386.0,1.0,0.0,1.0,0.8,3.0,2.0,1.0,0.9,0.8,1.0,35.0,-205.90675487005691,5.063408075481224,316.30007260772896,59.191120435361604
387,387.0,1.0,0.0,1.0,0.4,3.0,2.0,0.7,0.7,0.9,0.7,60.0,-30.835257254126983,11.648419850608644,278.0200508254103,163.54922361820158
388,388.0,1.0,0.0,1.0,0.6,2.0,2.0,1.0,0.7,0.8,0.8,30.0,-238.02811420849653,5.859528792858796,350.57687260772894,58.33567936130101
389,389.0,1.0,0.0,1.0,0.5,1.0,1.0,0.8,0.7,0.8,0.8,35.0,-210.5043374264672,7.31875125910715,334.4400580861832,78.6720215685982
390,390.0,1.0,0.0,1.0,0.1,1.0,2.0,0.9,1.0,0.8,0.8,25.0,-227.18027719354737,7.982795416418341,352.7500653469561,60.73137998063415
391,391.0,1.0,0.0,1.0,0.8,1.0,1.0,0.7,0.8,0.9,0.8,45.0,-203.25757173033622,7.31875125910715,339.62505082541026,99.42489476459264
392,392.0,1.0,0.0,1.0,0.7,1.0,2.0,0.7,0.9,0.9,0.8,35.0,-200.9572571426587,7.31875125910715,339.62505082541026,92.50727036592782
393,393.0,1.0,0.0,1.0,0.8,3.0,1.0,0.7,1.0,0.8,1.0,55.0,-77.06902730809409,8.610257067672498,261.3700508254103,149.42797628509206
394,394.0,1.0,0.0,1.0,0.9,1.0,2.0,0.9,0.8,1.0,0.8,50.0,-211.78260742281688,7.982795416418341,399.7400653469561,124.29053669506982
395,395.0,1.0,0.0,1.0,0.6,2.0,2.0,0.9,0.7,0.7,1.0,60.0,-48.47939067393369,11.557899957417797,311.33226534695604,232.1905147804018
396,396.0,1.0,0.0,1.0,1.0,2.0,1.0,0.9,0.8,0.8,1.0,30.0,-251.02326185288004,2.336191878650031,332.2668653469561,19.512632596506606
397,397.0,1.0,0.0,1.0,0.3,1.0,2.0,1.0,0.8,0.7,1.0,60.0,-54.58011826463364,11.557899957417797,347.5650726077289,188.88333704612583
398,398.0,1.0,0.0,1.0,0.7,2.0,1.0,1.0,1.0,0.8,0.7,60.0,-90.09152189224157,11.648419850608644,350.57687260772894,206.85640135247752
399,399.0,1.0,0.0,1.0,0.1,2.0,1.0,0.8,1.0,0.7,1.0,60.0,-32.50744271159789,11.53015096905002,293.0222580861832,158.59701686085097
400,400.0,1.0,0.0,1.0,0.5,1.0,1.0,0.9,0.7,1.0,0.8,55.0,-148.65241442514267,11.557899957417797,399.7400653469561,188.6395570066065
401,401.0,1.0,0.0,1.0,0.3,3.0,1.0,0.8,0.7,0.9,1.0,60.0,-76.78820633738545,11.53015096905002,296.3300580861832,187.46846868370162
402,402.0,1.0,0.0,1.0,0.8,3.0,1.0,0.9,0.8,0.8,0.8,55.0,-91.43452858411362,9.744629023205515,297.9900653469561,168.90475070198917
403,403.0,1.0,0.0,1.0,0.7,3.0,1.0,0.7,1.0,0.8,0.8,35.0,-173.26236824903978,5.063408075481224,261.3700508254103,49.73476319233669
404,404.0,1.0,0.0,1.0,0.5,2.0,1.0,0.7,0.7,0.7,1.0,60.0,-75.03149805909136,9.744629023205515,274.71225082541025,155.77547228420408
405,405.0,1.0,0.0,1.0,0.6,3.0,1.0,0.9,0.8,0.7,0.7,55.0,-59.44541427220522,11.60563302293498,281.34006534695607,190.47625175342247
406,406.0,1.0,0.0,1.0,0.1,1.0,1.0,0.9,1.0,0.8,0.7,45.0,-159.4492838294158,11.53015096905002,352.7500653469561,115.34862957602327
407,407.0,1.0,0.0,1.0,0.8,1.0,2.0,0.9,0.9,0.8,0.7,55.0,-134.51524560885952,9.744629023205515,352.7500653469561,158.86275008289704
408,408.0,1.0,0.0,1.0,0.7,3.0,2.0,0.8,0.8,0.8,0.8,50.0,-100.07572640653136,9.194281154186596,279.68005808618324,141.4157525533248
409,409.0,1.0,0.0,1.0,0.9,2.0,1.0,0.8,0.8,0.8,0.8,40.0,-189.31366529794266,6.6084749817854815,313.9568580861832,89.36917638287103
410,410.0,1.0,0.0,1.0,0.8,2.0,1.0,0.9,1.0,0.7,0.7,50.0,-152.20499501585576,7.982795416418341,311.33226534695604,109.74733143184915
411,411.0,1.0,0.0,1.0,1.0,1.0,2.0,0.7,1.0,0.8,0.9,35.0,-215.31789482843863,4.204950471585056,316.1300508254103,47.71014358702971
412,412.0,1.0,0.0,1.0,0.9,1.0,1.0,0.9,1.0,1.0,0.8,40.0,-275.9438878938473,5.063408075481224,399.7400653469561,57.67431933916144
413,413.0,1.0,0.0,1.0,0.2,3.0,2.0,1.0,0.8,0.7,0.8,55.0,-27.458301576029672,11.60563302293498,299.650072607729,147.57076186270274
414,414.0,1.0,0.0,1.0,0.7,1.0,2.0,0.8,1.0,1.0,1.0,55.0,-170.57937984323326,9.194281154186596,381.43005808618324,159.22764423465168
415,415.0,1.0,0.0,1.0,0.3,1.0,2.0,0.9,0.7,0.7,1.0,55.0,-66.6959162771871,11.53015096905002,329.25506534695603,187.46846868370162
416,416.0,1.0,0.0,1.0,1.0,2.0,1.0,0.9,0.8,0.8,1.0,50.0,-191.4880729407856,6.6084749817854815,332.2668653469561,104.30398425817303
417,417.0,1.0,0.0,1.0,0.9,2.0,1.0,1.0,0.9,0.9,1.0,30.0,-280.3606603814157,3.304230922637724,371.51147260772893,31.445782727532645
418,418.0,1.0,0.0,1.0,0.4,3.0,2.0,1.0,0.7,0.8,0.8,30.0,-200.59495853869024,7.31875125910715,316.30007260772896,71.75439716993338
419,419.0,1.0,0.0,1.0,0.1,2.0,1.0,0.9,0.8,1.0,1.0,30.0,-263.9747117649733,6.6084749817854815,374.13606534695606,50.970083471179656
420,420.0,1.0,0.0,1.0,0.1,2.0,2.0,0.8,1.0,0.7,1.0,40.0,-104.60545530183528,11.365603480421356,293.0222580861832,152.6682450897211
421,421.0,1.0,0.0,1.0,0.6,3.0,1.0,0.7,0.9,0.8,0.7,40.0,-146.15294524596814,7.31875125910715,261.3700508254103,80.07915852035373
422,422.0,1.0,0.0,1.0,0.7,3.0,2.0,0.7,1.0,0.7,0.9,30.0,-148.79447098542565,5.859528792858796,244.72005082541028,66.86390271322438
423,423.0,1.0,0.0,1.0,0.4,2.0,2.0,0.8,0.9,0.9,0.8,50.0,-91.10352238769414,11.58296780105606,334.89145808618326,175.32695307956558
424,424.0,1.0,0.0,1.0,0.6,3.0,2.0,0.9,0.8,0.9,0.7,30.0,-206.13396253732353,6.6084749817854815,314.6400653469561,67.08680000438852
425,425.0,1.0,0.0,1.0,0.3,1.0,2.0,1.0,0.9,1.0,1.0,60.0,-104.89880495883918,11.557899957417797,418.05007260772885,188.88333704612583
426,426.0,1.0,0.0,1.0,0.6,1.0,2.0,1.0,0.8,0.7,0.9,60.0,-67.0102136371921,11.60563302293498,347.5650726077289,220.15107926338553
427,427.0,1.0,0.0,1.0,0.2,3.0,2.0,0.9,0.8,0.7,0.7,25.0,-169.0704216847279,7.982795416418341,281.34006534695607,62.077963896022396
428,428.0,1.0,0.0,1.0,0.4,3.0,1.0,1.0,0.8,0.8,1.0,25.0,-233.48681291796714,3.304230922637724,316.30007260772896,21.18265507868084
429,429.0,1.0,0.0,1.0,0.4,2.0,2.0,1.0,0.9,0.7,0.7,35.0,-185.8506387453106,8.610257067672498,329.6422726077289,90.22622312110435
430,430.0,1.0,0.0,1.0,0.2,3.0,1.0,0.8,1.0,0.9,0.7,50.0,-70.87779172432649,11.58296780105606,296.3300580861832,131.7574950774819
431,431.0,1.0,0.0,1.0,0.2,1.0,2.0,0.7,1.0,0.9,0.7,40.0,-156.40193436595445,11.53015096905002,339.62505082541026,129.7843554874486
432,432.0,1.0,0.0,1.0,0.7,2.0,1.0,0.7,0.9,0.9,0.7,20.0,-249.14030685200984,1.7609146983568025,316.5814508254103,9.429899099940432
433,433.0,1.0,0.0,1.0,0.9,2.0,1.0,0.7,1.0,0.7,1.0,60.0,-68.72573119685099,9.194281154186596,274.71225082541025,179.27569732837097
434,434.0,1.0,0.0,1.0,0.1,1.0,2.0,0.8,0.7,0.8,0.7,60.0,-51.12343633125912,11.648419850608644,334.4400580861832,120.24204588392561
435,435.0,1.0,0.0,1.0,0.6,2.0,1.0,0.8,0.9,0.7,0.7,45.0,-125.32725482900466,9.194281154186596,293.0222580861832,122.48578016580177
436,436.0,1.0,0.0,1.0,0.4,2.0,2.0,0.8,0.9,0.8,1.0,40.0,-143.9909830016777,9.194281154186596,313.9568580861832,129.15556459407279
437,437.0,1.0,0.0,1.0,0.6,2.0,2.0,0.7,0.9,0.8,0.7,60.0,-23.294953883100167,11.704228443470686,295.6468508254103,195.3133429424162
438,438.0,1.0,0.0,1.0,0.7,2.0,1.0,1.0,1.0,0.7,1.0,35.0,-230.58702089876397,4.204950471585056,329.6422726077289,40.7178018327279
439,439.0,1.0,0.0,1.0,0.8,1.0,2.0,0.7,0.7,0.9,0.9,40.0,-206.69937387646527,6.6084749817854815,339.62505082541026,87.94759685602314
440,440.0,1.0,0.0,1.0,0.1,2.0,1.0,0.9,0.8,1.0,0.7,30.0,-241.85344769715465,8.610257067672498,374.13606534695606,63.27617259899168
441,441.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.7,0.9,0.7,40.0,-203.34303018633335,6.6084749817854815,332.95007260772894,90.79075590971891
442,442.0,1.0,0.0,1.0,0.1,2.0,2.0,1.0,0.9,1.0,0.7,60.0,-89.19823479862944,11.648419850608644,392.44607260772887,120.24204588392561
443,443.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.9,0.7,1.0,45.0,-189.48748657910738,6.6084749817854815,329.25506534695603,104.30398425817303
444,444.0,1.0,0.0,1.0,0.3,3.0,2.0,0.7,0.8,0.7,0.7,60.0,-2.8153623253246263,11.648419850608644,244.72005082541028,149.11349770677626
445,445.0,1.0,0.0,1.0,0.5,3.0,2.0,0.9,0.8,0.8,1.0,60.0,-65.83329752914132,11.53015096905002,297.9900653469561,216.3399205065523
446,446.0,1.0,0.0,1.0,0.7,2.0,1.0,0.8,0.9,1.0,0.8,40.0,-231.2165355893987,6.6084749817854815,355.8260580861831,77.51719843020584
447,447.0,1.0,0.0,1.0,0.5,1.0,2.0,1.0,0.7,1.0,0.8,25.0,-298.0131341414136,5.859528792858796,418.05007260772885,53.39062563425799
448,448.0,1.0,0.0,1.0,0.8,3.0,2.0,0.7,0.7,0.9,1.0,35.0,-178.182126669602,5.063408075481224,278.0200508254103,59.191120435361604
449,449.0,1.0,0.0,1.0,0.9,2.0,2.0,0.7,0.9,1.0,0.8,25.0,-253.87924884613037,3.304230922637724,337.5160508254102,28.851352135612764
450,450.0,1.0,0.0,1.0,0.9,1.0,1.0,0.7,0.7,1.0,0.7,60.0,-153.43938484870807,9.744629023205515,363.12005082541026,169.9338433015535
451,451.0,1.0,0.0,1.0,0.5,1.0,1.0,0.8,0.7,0.9,0.8,20.0,-280.63494784622037,2.336191878650031,357.9350580861831,11.974428279160222
452,452.0,1.0,0.0,1.0,0.7,3.0,2.0,0.8,0.7,1.0,0.9,35.0,-180.9456672592913,7.31875125910715,312.9800580861832,98.01775781283709
453,453.0,1.0,0.0,1.0,0.6,1.0,1.0,0.9,0.8,0.7,0.9,40.0,-207.0127906370001,6.6084749817854815,329.25506534695603,76.09561890335794
454,454.0,1.0,0.0,1.0,1.0,3.0,2.0,0.9,0.8,0.9,0.8,25.0,-228.4875432248791,3.304230922637724,314.6400653469561,30.903977665383128
455,455.0,1.0,0.0,1.0,0.2,3.0,2.0,0.8,1.0,1.0,1.0,45.0,-129.75384240200594,9.744629023205515,312.9800580861832,122.56219262823461
456,456.0,1.0,0.0,1.0,0.2,2.0,1.0,0.7,0.9,0.9,0.9,50.0,-126.96065400767641,11.365603480421356,316.5814508254103,153.22541928641436
457,457.0,1.0,0.0,1.0,0.8,1.0,1.0,0.9,0.9,1.0,0.9,60.0,-152.20136245494933,9.744629023205515,399.7400653469561,178.94675132108134
458,458.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,1.0,1.0,0.7,40.0,-186.4300717878636,7.31875125910715,337.5160508254102,107.74965611501298
459,459.0,1.0,0.0,1.0,0.2,2.0,1.0,0.9,0.8,0.7,1.0,20.0,-238.96264799377533,2.758594824312179,311.33226534695604,12.666327893733381
460,460.0,1.0,0.0,1.0,0.3,1.0,2.0,0.7,0.8,0.9,0.8,25.0,-228.3915128061075,7.31875125910715,339.62505082541026,64.83677277126857
461,461.0,1.0,0.0,1.0,0.3,1.0,2.0,1.0,0.7,0.7,0.9,25.0,-234.60222450149647,6.6084749817854815,347.5650726077289,58.317651974360146
462,462.0,1.0,0.0,1.0,0.6,2.0,2.0,1.0,1.0,0.9,0.7,55.0,-129.90502235748934,11.60563302293498,371.51147260772893,190.47625175342247
463,463.0,1.0,0.0,1.0,0.9,3.0,1.0,0.9,0.9,0.9,0.7,40.0,-201.6598177763761,5.859528792858796,314.6400653469561,69.58767091754973
464,464.0,1.0,0.0,1.0,0.7,3.0,2.0,0.7,0.7,0.7,1.0,35.0,-146.04080298278393,5.859528792858796,244.72005082541028,70.44707233810475
465,465.0,1.0,0.0,1.0,0.1,2.0,2.0,0.8,1.0,0.9,0.8,35.0,-178.7603996805104,9.744629023205515,334.89145808618326,91.40709817139381
466,466.0,1.0,0.0,1.0,0.1,2.0,2.0,0.8,0.8,0.8,0.7,35.0,-130.84060741258136,11.53015096905002,313.9568580861832,115.34862957602327
467,467.0,1.0,0.0,1.0,0.6,3.0,2.0,0.9,0.8,0.8,0.8,45.0,-103.32621625458468,9.744629023205515,297.9900653469561,146.76256426467623
468,468.0,1.0,0.0,1.0,0.8,2.0,1.0,1.0,0.7,0.8,1.0,25.0,-267.47317293149916,2.336191878650031,350.57687260772894,17.0888473978099
469,469.0,1.0,0.0,1.0,0.9,2.0,1.0,1.0,0.9,0.9,0.9,20.0,-293.9990409601555,1.7609146983568025,371.51147260772893,12.124155985637701
470,470.0,1.0,0.0,1.0,1.0,2.0,2.0,0.8,0.7,0.7,0.7,55.0,-69.31721618559821,9.744629023205515,293.0222580861832,181.00493652021
471,471.0,1.0,0.0,1.0,0.7,1.0,1.0,0.8,1.0,0.8,0.9,20.0,-264.702557823334,1.7609146983568025,334.4400580861832,10.438063687065187
472,472.0,1.0,0.0,1.0,0.8,2.0,2.0,1.0,1.0,0.9,0.7,50.0,-173.75015165974847,9.194281154186596,371.51147260772893,142.53383325952103
473,473.0,1.0,0.0,1.0,0.7,2.0,1.0,1.0,0.9,0.7,0.9,55.0,-114.45192834873241,9.744629023205515,329.6422726077289,167.87565810242486
474,474.0,1.0,0.0,1.0,0.3,3.0,2.0,0.8,0.7,0.7,0.8,50.0,-59.909688950870766,11.53015096905002,263.0300580861832,158.63621049381646
475,475.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.9,0.7,0.7,20.0,-249.97388493315495,2.336191878650031,329.6422726077289,17.29452061559968
476,476.0,1.0,0.0,1.0,0.8,1.0,2.0,0.7,1.0,0.9,0.8,35.0,-223.08128549478673,5.859528792858796,339.62505082541026,68.22578681538707
477,477.0,1.0,0.0,1.0,0.9,3.0,2.0,0.8,0.8,0.8,0.7,60.0,-28.176223773692275,11.704228443470686,279.68005808618324,238.62052067669217
478,478.0,1.0,0.0,1.0,0.1,2.0,1.0,1.0,0.7,0.8,0.8,35.0,-215.24984804162324,8.610257067672498,350.57687260772894,71.03229008827086
479,479.0,1.0,0.0,1.0,1.0,3.0,1.0,0.7,1.0,0.8,0.7,20.0,-206.7504753960706,1.7609146983568025,261.3700508254103,11.959037547799205
480,480.0,1.0,0.0,1.0,0.6,2.0,1.0,0.8,0.9,0.9,1.0,40.0,-215.77159026082683,6.6084749817854815,334.89145808618326,80.60002835284264
481,481.0,1.0,0.0,1.0,0.8,1.0,1.0,0.9,0.7,0.8,0.8,20.0,-277.4411530548364,1.7609146983568025,352.7500653469561,10.777027542789067
482,482.0,1.0,0.0,1.0,0.4,2.0,2.0,0.7,0.9,0.9,0.9,20.0,-240.08538106692495,3.304230922637724,316.5814508254103,19.8854397827209
483,483.0,1.0,0.0,1.0,0.1,1.0,1.0,0.7,0.8,0.9,1.0,20.0,-263.62221271439563,3.304230922637724,339.62505082541026,15.024778489369755
484,484.0,1.0,0.0,1.0,0.4,2.0,2.0,0.8,0.8,0.8,0.7,40.0,-150.5976594064085,9.744629023205515,313.9568580861832,114.57837720827109
485,485.0,1.0,0.0,1.0,0.2,2.0,1.0,1.0,0.8,1.0,0.8,35.0,-240.199907525621,8.610257067672498,392.44607260772887,80.0156402623084
486,486.0,1.0,0.0,1.0,0.2,1.0,2.0,1.0,1.0,0.8,1.0,55.0,-89.1063672758455,11.53015096905002,371.0600726077289,173.0327427722763
487,487.0,1.0,0.0,1.0,0.7,2.0,1.0,0.9,1.0,0.8,0.9,45.0,-172.9991684254463,7.982795416418341,332.2668653469561,114.99905819037711
488,488.0,1.0,0.0,1.0,0.3,2.0,2.0,0.9,0.8,0.9,0.9,30.0,-231.46297746050743,7.31875125910715,353.20146534695607,70.34726021817785
489,489.0,1.0,0.0,1.0,0.3,1.0,2.0,0.7,1.0,0.9,0.9,55.0,-70.8276650790173,11.58296780105606,339.62505082541026,175.5892333473733
490,490.0,1.0,0.0,1.0,0.4,2.0,1.0,0.7,1.0,0.8,0.7,50.0,-84.78643480822916,11.58296780105606,295.6468508254103,160.62894690033252
491,491.0,1.0,0.0,1.0,0.5,3.0,1.0,0.9,0.8,0.8,0.7,30.0,-198.8643929259994,5.859528792858796,297.9900653469561,49.807456009377624
492,492.0,1.0,0.0,1.0,0.6,3.0,1.0,0.7,0.9,0.8,0.8,40.0,-132.14526493000469,7.982795416418341,261.3700508254103,100.45585292715646
493,493.0,1.0,0.0,1.0,0.1,1.0,1.0,1.0,1.0,0.8,0.7,25.0,-262.2822491902672,7.31875125910715,371.0600726077289,45.491036527029685
494,494.0,1.0,0.0,1.0,0.4,3.0,1.0,0.9,0.7,0.7,0.7,40.0,-148.7553904044228,8.610257067672498,281.34006534695607,90.22622312110435
495,495.0,1.0,0.0,1.0,0.6,1.0,2.0,1.0,0.9,0.8,0.7,40.0,-208.65135675389425,8.610257067672498,371.0600726077289,108.19292346917945
496,496.0,1.0,0.0,1.0,0.7,1.0,1.0,1.0,1.0,0.9,0.8,20.0,-310.05343496992447,1.7609146983568025,394.5550726077289,9.93398139350281
497,497.0,1.0,0.0,1.0,0.1,1.0,1.0,0.8,1.0,0.9,0.8,30.0,-245.4857215149588,7.31875125910715,357.9350580861831,51.00152397393896
498,498.0,1.0,0.0,1.0,0.4,3.0,1.0,0.8,0.9,0.8,0.8,50.0,-105.69034345283224,9.744629023205515,279.68005808618324,124.62037782736326
499,499.0,1.0,0.0,1.0,0.9,2.0,1.0,1.0,1.0,0.7,0.7,20.0,-258.62865269548394,1.7609146983568025,329.6422726077289,11.115991398512948
500,500.0,1.0,0.0,1.0,0.7,1.0,2.0,0.7,0.9,1.0,0.8,25.0,-264.45046765166717,4.204950471585056,363.12005082541026,36.760665983102434
501,501.0,1.0,0.0,1.0,0.1,3.0,2.0,0.9,0.9,0.8,0.9,30.0,-160.12063078068033,9.194281154186596,297.9900653469561,90.17753911283047
502,502.0,1.0,0.0,1.0,0.9,1.0,2.0,1.0,0.9,0.8,0.8,25.0,-272.3521785444586,3.304230922637724,371.0600726077289,28.851352135612764
503,503.0,1.0,0.0,1.0,0.1,1.0,1.0,0.8,0.8,0.9,0.8,50.0,-145.4628377919386,11.53015096905002,357.9350580861831,129.76475867096588
504,504.0,1.0,0.0,1.0,0.4,2.0,2.0,1.0,0.9,1.0,0.9,20.0,-293.96511785201113,4.204950471585056,392.44607260772887,29.768324228800637
505,505.0,1.0,0.0,1.0,0.7,1.0,1.0,1.0,0.8,0.8,0.8,50.0,-199.35622796890405,7.982795416418341,371.0600726077289,108.4007475164609
506,506.0,1.0,0.0,1.0,0.1,1.0,2.0,0.9,1.0,1.0,0.9,30.0,-260.4075861147313,7.982795416418341,399.7400653469561,67.32969065455036
507,507.0,1.0,0.0,1.0,0.8,1.0,2.0,1.0,0.9,0.7,1.0,20.0,-264.64920687777925,2.336191878650031,347.5650726077289,17.0888473978099
508,508.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.7,0.9,20.0,-271.6750555378076,1.7609146983568025,347.5650726077289,8.751971388492674
509,509.0,1.0,0.0,1.0,0.9,1.0,1.0,1.0,0.9,0.8,1.0,30.0,-279.987602530176,3.304230922637724,371.0600726077289,31.445782727532645
510,510.0,1.0,0.0,1.0,0.6,3.0,1.0,0.9,0.7,0.7,0.9,40.0,-167.41361708328114,6.6084749817854815,281.34006534695607,76.09561890335794
511,511.0,1.0,0.0,1.0,0.4,1.0,1.0,1.0,1.0,0.7,0.8,60.0,-106.18875181130113,11.557899957417797,347.5650726077289,174.2038310951812
512,512.0,1.0,0.0,1.0,0.9,2.0,1.0,1.0,0.8,0.8,0.7,25.0,-266.7247622536757,2.336191878650031,350.57687260772894,16.082628016251327
513,513.0,1.0,0.0,1.0,0.5,2.0,1.0,0.8,0.7,0.8,1.0,40.0,-194.73323294490433,6.6084749817854815,313.9568580861832,74.67403937651005
514,514.0,1.0,0.0,1.0,0.5,2.0,2.0,0.8,0.9,1.0,0.8,60.0,-96.99775844486622,11.58296780105606,355.8260580861831,189.7626789909909
515,515.0,1.0,0.0,1.0,0.9,2.0,1.0,0.7,0.9,1.0,0.9,45.0,-190.2291254209455,7.31875125910715,337.5160508254102,111.85300661016672
516,516.0,1.0,0.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,50.0,-220.9912347271468,8.610257067672498,418.05007260772885,140.44462611105448
517,517.0,1.0,0.0,1.0,0.9,1.0,2.0,0.7,0.7,0.9,1.0,20.0,-265.70357926774705,2.336191878650031,339.62505082541026,18.30073999715825
518,518.0,1.0,0.0,1.0,0.9,2.0,1.0,0.7,0.7,0.9,0.8,30.0,-237.02451694081273,3.304230922637724,316.5814508254103,28.851352135612764
519,519.0,1.0,0.0,1.0,0.4,3.0,1.0,0.7,0.8,0.7,0.7,25.0,-179.29120003716164,3.304230922637724,244.72005082541028,17.29100919080102
520,520.0,1.0,0.0,1.0,0.2,2.0,1.0,0.9,0.8,0.8,0.8,60.0,-82.75415137343047,11.557899957417797,332.2668653469561,145.3323792723305
521,521.0,1.0,0.0,1.0,0.9,2.0,1.0,0.9,0.8,0.8,0.7,20.0,-262.1016554165444,1.7609146983568025,332.2668653469561,11.115991398512948
522,522.0,1.0,0.0,1.0,1.0,2.0,2.0,0.7,0.9,0.7,0.7,55.0,-87.38809106705601,9.194281154186596,274.71225082541025,162.5818863532403
523,523.0,1.0,0.0,1.0,0.4,1.0,2.0,1.0,0.7,0.7,0.7,45.0,-147.2615594600864,11.53015096905002,347.5650726077289,158.65580731029925
524,524.0,1.0,0.0,1.0,0.1,1.0,2.0,0.7,1.0,0.7,0.9,30.0,-158.30283456990875,9.194281154186596,292.63505082541025,90.17753911283047
525,525.0,1.0,0.0,1.0,0.1,3.0,1.0,0.7,0.9,0.9,0.8,40.0,-134.8336204648814,9.744629023205515,278.0200508254103,91.40709817139381
526,526.0,1.0,0.0,1.0,0.5,2.0,2.0,0.7,0.7,1.0,1.0,55.0,-87.98837429782503,11.53015096905002,337.5160508254102,216.3399205065523
527,527.0,1.0,0.0,1.0,0.7,2.0,2.0,0.7,1.0,0.9,1.0,60.0,-95.28471206445553,9.744629023205515,316.5814508254103,177.917658721517
528,528.0,1.0,0.0,1.0,0.5,3.0,1.0,1.0,0.9,0.8,0.7,25.0,-231.07686085078018,4.204950471585056,316.30007260772896,28.801491605546683
529,529.0,1.0,0.0,1.0,0.1,1.0,1.0,1.0,0.8,1.0,0.9,20.0,-323.5989345344458,3.304230922637724,418.05007260772885,13.727563193409818
530,530.0,1.0,0.0,1.0,0.5,2.0,1.0,0.8,0.7,0.8,0.9,45.0,-147.82789936937252,8.610257067672498,313.9568580861832,114.72180827370022
531,531.0,1.0,0.0,1.0,0.1,1.0,1.0,0.7,0.9,0.9,1.0,55.0,-119.90957201494352,11.499328970392527,339.62505082541026,157.16957988634184
532,532.0,1.0,0.0,1.0,0.9,3.0,2.0,0.8,0.9,1.0,0.7,50.0,-135.17586211157447,8.610257067672498,312.9800580861832,135.1429739912921
533,533.0,1.0,0.0,1.0,0.7,2.0,2.0,0.7,0.8,0.9,0.8,25.0,-225.9888147591052,4.204950471585056,316.5814508254103,36.760665983102434
534,534.0,1.0,0.0,1.0,0.5,3.0,2.0,0.7,0.9,0.9,0.8,45.0,-82.66643806066602,10.751127173934911,278.0200508254103,164.01867709471327
535,535.0,1.0,0.0,1.0,0.4,3.0,2.0,0.8,0.9,0.9,0.8,35.0,-145.94506687013634,9.194281154186596,296.3300580861832,111.34367291274593
536,536.0,1.0,0.0,1.0,1.0,3.0,1.0,0.7,0.8,0.7,0.7,20.0,-191.65089922455584,1.7609146983568025,244.72005082541028,11.959037547799205
537,537.0,1.0,0.0,1.0,0.3,1.0,1.0,0.8,0.9,0.7,0.9,20.0,-240.4363305425362,2.758594824312179,310.94505808618317,13.357041050131322
